,train_feature,fold,layer,condition,accuracy
288,impossible,0,17,improbable,0.5
289,impossible,0,17,impossible,0.6428571428571429
290,impossible,0,17,inconceivable,0.8571428571428571
291,impossible,0,17,syntactic,0.9285714285714286
292,impossible,0,17,shuffled,0.7857142857142857
293,impossible,0,17,train,0.8482142857142857
294,impossible,0,18,probable,0.9285714285714286
295,impossible,0,18,improbable,0.5714285714285714
296,impossible,0,18,impossible,0.5
297,impossible,0,18,inconceivable,0.7142857142857143
298,impossible,0,18,syntactic,0.9285714285714286
299,impossible,0,18,shuffled,0.7142857142857143
300,impossible,0,18,train,0.8125
301,impossible,0,19,probable,0.9285714285714286
302,impossible,0,19,improbable,0.35714285714285715
303,impossible,0,19,impossible,0.5714285714285714
304,impossible,0,19,inconceivable,0.7857142857142857
305,impossible,0,19,syntactic,0.9285714285714286
306,impossible,0,19,shuffled,0.9285714285714286
307,impossible,0,19,train,0.7767857142857143
308,impossible,0,20,probable,0.7142857142857143
309,impossible,0,20,improbable,0.42857142857142855
310,impossible,0,20,impossible,0.5
311,impossible,0,20,inconceivable,0.8571428571428571
312,impossible,0,20,syntactic,0.9285714285714286
313,impossible,0,20,shuffled,0.8571428571428571
314,impossible,0,20,train,0.8303571428571429
315,impossible,0,21,probable,0.7857142857142857
316,impossible,0,21,improbable,0.35714285714285715
317,impossible,0,21,impossible,0.5714285714285714
318,impossible,0,21,inconceivable,0.7857142857142857
319,impossible,0,21,syntactic,0.8571428571428571
320,impossible,0,21,shuffled,0.5714285714285714
321,impossible,0,21,train,0.8214285714285714
322,impossible,0,22,probable,0.5714285714285714
323,impossible,0,22,improbable,0.21428571428571427
324,impossible,0,22,impossible,0.7142857142857143
325,impossible,0,22,inconceivable,0.6428571428571429
326,impossible,0,22,syntactic,0.8571428571428571
327,impossible,0,22,shuffled,0.5
328,impossible,0,22,train,0.7321428571428571
329,impossible,0,23,probable,0.6428571428571429
330,impossible,0,23,improbable,0.2857142857142857
331,impossible,0,23,impossible,0.42857142857142855
332,impossible,0,23,inconceivable,0.5
333,impossible,0,23,syntactic,0.7857142857142857
334,impossible,0,23,shuffled,0.5
335,impossible,0,23,train,0.7678571428571429
336,inconceivable,0,0,probable,0.6428571428571429
337,inconceivable,0,0,improbable,0.35714285714285715
338,inconceivable,0,0,impossible,0.42857142857142855
339,inconceivable,0,0,inconceivable,0.7857142857142857
340,inconceivable,0,0,syntactic,0.6428571428571429
341,inconceivable,0,0,shuffled,0.5714285714285714
342,inconceivable,0,0,train,0.6964285714285714
343,inconceivable,0,1,probable,0.5714285714285714
344,inconceivable,0,1,improbable,0.42857142857142855
345,inconceivable,0,1,impossible,0.5
346,inconceivable,0,1,inconceivable,0.6428571428571429
347,inconceivable,0,1,syntactic,0.7857142857142857
348,inconceivable,0,1,shuffled,0.5
349,inconceivable,0,1,train,0.7946428571428571
350,inconceivable,0,2,probable,0.7142857142857143
351,inconceivable,0,2,improbable,0.21428571428571427
352,inconceivable,0,2,impossible,0.21428571428571427
353,inconceivable,0,2,inconceivable,0.6428571428571429
354,inconceivable,0,2,syntactic,1.0
355,inconceivable,0,2,shuffled,0.2857142857142857
356,inconceivable,0,2,train,0.9017857142857143
357,inconceivable,0,3,probable,0.7142857142857143
358,inconceivable,0,3,improbable,0.35714285714285715
359,inconceivable,0,3,impossible,0.2857142857142857
360,inconceivable,0,3,inconceivable,0.8571428571428571
361,inconceivable,0,3,syntactic,0.9285714285714286
362,inconceivable,0,3,shuffled,0.21428571428571427
363,inconceivable,0,3,train,0.9107142857142857
364,inconceivable,0,4,probable,0.7857142857142857
365,inconceivable,0,4,improbable,0.14285714285714285
366,inconceivable,0,4,impossible,0.2857142857142857
367,inconceivable,0,4,inconceivable,0.9285714285714286
368,inconceivable,0,4,syntactic,1.0
369,inconceivable,0,4,shuffled,0.2857142857142857
370,inconceivable,0,4,train,0.9642857142857143
371,inconceivable,0,5,probable,0.8571428571428571
372,inconceivable,0,5,improbable,0.0
373,inconceivable,0,5,impossible,0.35714285714285715
374,inconceivable,0,5,inconceivable,1.0
375,inconceivable,0,5,syntactic,1.0
376,inconceivable,0,5,shuffled,0.5
377,inconceivable,0,5,train,0.9732142857142857
378,inconceivable,0,6,probable,1.0
379,inconceivable,0,6,improbable,0.0
380,inconceivable,0,6,impossible,0.2857142857142857
381,inconceivable,0,6,inconceivable,0.9285714285714286
382,inconceivable,0,6,syntactic,1.0
383,inconceivable,0,6,shuffled,0.35714285714285715
384,inconceivable,0,6,train,0.9821428571428571
385,inconceivable,0,7,probable,0.8571428571428571
386,inconceivable,0,7,improbable,0.14285714285714285
387,inconceivable,0,7,impossible,0.5714285714285714
388,inconceivable,0,7,inconceivable,0.9285714285714286
389,inconceivable,0,7,syntactic,1.0
390,inconceivable,0,7,shuffled,0.6428571428571429
391,inconceivable,0,7,train,0.9910714285714286
392,inconceivable,0,8,probable,0.8571428571428571
393,inconceivable,0,8,improbable,0.21428571428571427
394,inconceivable,0,8,impossible,0.5
395,inconceivable,0,8,inconceivable,0.9285714285714286
396,inconceivable,0,8,syntactic,1.0
397,inconceivable,0,8,shuffled,0.7142857142857143
398,inconceivable,0,8,train,0.9821428571428571
399,inconceivable,0,9,probable,0.8571428571428571
400,inconceivable,0,9,improbable,0.21428571428571427
401,inconceivable,0,9,impossible,0.5
402,inconceivable,0,9,inconceivable,0.8571428571428571
403,inconceivable,0,9,syntactic,1.0
404,inconceivable,0,9,shuffled,0.5714285714285714
405,inconceivable,0,9,train,0.9732142857142857
406,inconceivable,0,10,probable,0.8571428571428571
407,inconceivable,0,10,improbable,0.07142857142857142
408,inconceivable,0,10,impossible,0.5
409,inconceivable,0,10,inconceivable,0.9285714285714286
410,inconceivable,0,10,syntactic,1.0
411,inconceivable,0,10,shuffled,0.6428571428571429
412,inconceivable,0,10,train,0.9642857142857143
413,inconceivable,0,11,probable,0.8571428571428571
414,inconceivable,0,11,improbable,0.14285714285714285
415,inconceivable,0,11,impossible,0.42857142857142855
416,inconceivable,0,11,inconceivable,1.0
417,inconceivable,0,11,syntactic,1.0
418,inconceivable,0,11,shuffled,0.9285714285714286
419,inconceivable,0,11,train,0.9642857142857143
420,inconceivable,0,12,probable,0.8571428571428571
421,inconceivable,0,12,improbable,0.14285714285714285
422,inconceivable,0,12,impossible,0.42857142857142855
423,inconceivable,0,12,inconceivable,1.0
424,inconceivable,0,12,syntactic,1.0
425,inconceivable,0,12,shuffled,0.9285714285714286
426,inconceivable,0,12,train,0.9642857142857143
427,inconceivable,0,13,probable,0.8571428571428571
428,inconceivable,0,13,improbable,0.14285714285714285
429,inconceivable,0,13,impossible,0.42857142857142855
430,inconceivable,0,13,inconceivable,0.9285714285714286
431,inconceivable,0,13,syntactic,1.0
432,inconceivable,0,13,shuffled,0.9285714285714286
433,inconceivable,0,13,train,0.9642857142857143
434,inconceivable,0,14,probable,0.9285714285714286
435,inconceivable,0,14,improbable,0.14285714285714285
436,inconceivable,0,14,impossible,0.2857142857142857
437,inconceivable,0,14,inconceivable,0.9285714285714286
438,inconceivable,0,14,syntactic,1.0
439,inconceivable,0,14,shuffled,0.9285714285714286
440,inconceivable,0,14,train,0.9732142857142857
441,inconceivable,0,15,probable,0.8571428571428571
442,inconceivable,0,15,improbable,0.07142857142857142
443,inconceivable,0,15,impossible,0.42857142857142855
444,inconceivable,0,15,inconceivable,0.9285714285714286
445,inconceivable,0,15,syntactic,1.0
446,inconceivable,0,15,shuffled,1.0
447,inconceivable,0,15,train,0.9464285714285714
448,inconceivable,0,16,probable,0.8571428571428571
449,inconceivable,0,16,improbable,0.14285714285714285
450,inconceivable,0,16,impossible,0.35714285714285715
451,inconceivable,0,16,inconceivable,0.8571428571428571
452,inconceivable,0,16,syntactic,1.0
453,inconceivable,0,16,shuffled,0.8571428571428571
454,inconceivable,0,16,train,0.9732142857142857
455,inconceivable,0,17,probable,0.7857142857142857
456,inconceivable,0,17,improbable,0.21428571428571427
457,inconceivable,0,17,impossible,0.2857142857142857
458,inconceivable,0,17,inconceivable,0.9285714285714286
459,inconceivable,0,17,syntactic,1.0
460,inconceivable,0,17,shuffled,0.9285714285714286
461,inconceivable,0,17,train,0.9107142857142857
462,inconceivable,0,18,probable,1.0
463,inconceivable,0,18,improbable,0.2857142857142857
464,inconceivable,0,18,impossible,0.35714285714285715
465,inconceivable,0,18,inconceivable,0.8571428571428571
466,inconceivable,0,18,syntactic,1.0
467,inconceivable,0,18,shuffled,0.7142857142857143
468,inconceivable,0,18,train,0.9375
469,inconceivable,0,19,probable,1.0
470,inconceivable,0,19,improbable,0.2857142857142857
471,inconceivable,0,19,impossible,0.5
472,inconceivable,0,19,inconceivable,0.9285714285714286
473,inconceivable,0,19,syntactic,1.0
474,inconceivable,0,19,shuffled,0.9285714285714286
475,inconceivable,0,19,train,0.9553571428571429
476,inconceivable,0,20,probable,0.8571428571428571
477,inconceivable,0,20,improbable,0.21428571428571427
478,inconceivable,0,20,impossible,0.21428571428571427
479,inconceivable,0,20,inconceivable,0.7857142857142857
480,inconceivable,0,20,syntactic,0.9285714285714286
481,inconceivable,0,20,shuffled,0.7857142857142857
482,inconceivable,0,20,train,0.9196428571428571
483,inconceivable,0,21,probable,0.7857142857142857
484,inconceivable,0,21,improbable,0.2857142857142857
485,inconceivable,0,21,impossible,0.35714285714285715
486,inconceivable,0,21,inconceivable,0.7142857142857143
487,inconceivable,0,21,syntactic,1.0
488,inconceivable,0,21,shuffled,0.8571428571428571
489,inconceivable,0,21,train,0.9196428571428571
490,inconceivable,0,22,probable,0.8571428571428571
491,inconceivable,0,22,improbable,0.35714285714285715
492,inconceivable,0,22,impossible,0.42857142857142855
493,inconceivable,0,22,inconceivable,0.7857142857142857
494,inconceivable,0,22,syntactic,0.9285714285714286
495,inconceivable,0,22,shuffled,0.7857142857142857
496,inconceivable,0,22,train,0.8928571428571429
497,inconceivable,0,23,probable,0.6428571428571429
498,inconceivable,0,23,improbable,0.42857142857142855
499,inconceivable,0,23,impossible,0.5
500,inconceivable,0,23,inconceivable,0.5714285714285714
501,inconceivable,0,23,syntactic,0.8571428571428571
502,inconceivable,0,23,shuffled,0.5
503,inconceivable,0,23,train,0.8214285714285714
504,syntactic,0,0,probable,0.7142857142857143
505,syntactic,0,0,improbable,0.21428571428571427
506,syntactic,0,0,impossible,0.21428571428571427
507,syntactic,0,0,inconceivable,0.21428571428571427
508,syntactic,0,0,syntactic,0.8571428571428571
509,syntactic,0,0,shuffled,0.5714285714285714
510,syntactic,0,0,train,0.8392857142857143
511,syntactic,0,1,probable,0.7857142857142857
512,syntactic,0,1,improbable,0.2857142857142857
513,syntactic,0,1,impossible,0.07142857142857142
514,syntactic,0,1,inconceivable,0.21428571428571427
515,syntactic,0,1,syntactic,0.7857142857142857
516,syntactic,0,1,shuffled,0.42857142857142855
517,syntactic,0,1,train,0.875
518,syntactic,0,2,probable,0.9285714285714286
519,syntactic,0,2,improbable,0.0
520,syntactic,0,2,impossible,0.07142857142857142
521,syntactic,0,2,inconceivable,0.07142857142857142
522,syntactic,0,2,syntactic,1.0
523,syntactic,0,2,shuffled,0.21428571428571427
524,syntactic,0,2,train,0.9732142857142857
525,syntactic,0,3,probable,1.0
526,syntactic,0,3,improbable,0.0
527,syntactic,0,3,impossible,0.07142857142857142
528,syntactic,0,3,inconceivable,0.0
529,syntactic,0,3,syntactic,1.0
530,syntactic,0,3,shuffled,0.14285714285714285
531,syntactic,0,3,train,0.9821428571428571
532,syntactic,0,4,probable,1.0
533,syntactic,0,4,improbable,0.0
534,syntactic,0,4,impossible,0.07142857142857142
535,syntactic,0,4,inconceivable,0.0
536,syntactic,0,4,syntactic,1.0
537,syntactic,0,4,shuffled,0.35714285714285715
538,syntactic,0,4,train,0.9910714285714286
539,syntactic,0,5,probable,1.0
540,syntactic,0,5,improbable,0.0
541,syntactic,0,5,impossible,0.14285714285714285
542,syntactic,0,5,inconceivable,0.5714285714285714
543,syntactic,0,5,syntactic,1.0
544,syntactic,0,5,shuffled,0.42857142857142855
545,syntactic,0,5,train,1.0
546,syntactic,0,6,probable,1.0
547,syntactic,0,6,improbable,0.0
548,syntactic,0,6,impossible,0.0
549,syntactic,0,6,inconceivable,0.2857142857142857
550,syntactic,0,6,syntactic,1.0
551,syntactic,0,6,shuffled,0.35714285714285715
552,syntactic,0,6,train,1.0
553,syntactic,0,7,probable,1.0
554,syntactic,0,7,improbable,0.07142857142857142
555,syntactic,0,7,impossible,0.07142857142857142
556,syntactic,0,7,inconceivable,0.2857142857142857
557,syntactic,0,7,syntactic,1.0
558,syntactic,0,7,shuffled,0.35714285714285715
559,syntactic,0,7,train,1.0
560,syntactic,0,8,probable,1.0
561,syntactic,0,8,improbable,0.07142857142857142
562,syntactic,0,8,impossible,0.07142857142857142
563,syntactic,0,8,inconceivable,0.2857142857142857
564,syntactic,0,8,syntactic,1.0
565,syntactic,0,8,shuffled,0.2857142857142857
566,syntactic,0,8,train,1.0
567,syntactic,0,9,probable,1.0
568,syntactic,0,9,improbable,0.07142857142857142
569,syntactic,0,9,impossible,0.07142857142857142
570,syntactic,0,9,inconceivable,0.35714285714285715
571,syntactic,0,9,syntactic,1.0
572,syntactic,0,9,shuffled,0.35714285714285715
573,syntactic,0,9,train,1.0
574,syntactic,0,10,probable,1.0
575,syntactic,0,10,improbable,0.07142857142857142
576,syntactic,0,10,impossible,0.07142857142857142
577,syntactic,0,10,inconceivable,0.5714285714285714
578,syntactic,0,10,syntactic,1.0
579,syntactic,0,10,shuffled,0.42857142857142855
580,syntactic,0,10,train,1.0
581,syntactic,0,11,probable,1.0
582,syntactic,0,11,improbable,0.07142857142857142
583,syntactic,0,11,impossible,0.14285714285714285
584,syntactic,0,11,inconceivable,0.5
585,syntactic,0,11,syntactic,1.0
586,syntactic,0,11,shuffled,0.5
587,syntactic,0,11,train,1.0
588,syntactic,0,12,probable,1.0
589,syntactic,0,12,improbable,0.07142857142857142
590,syntactic,0,12,impossible,0.14285714285714285
591,syntactic,0,12,inconceivable,0.42857142857142855
592,syntactic,0,12,syntactic,1.0
593,syntactic,0,12,shuffled,0.42857142857142855
594,syntactic,0,12,train,1.0
595,syntactic,0,13,probable,1.0
596,syntactic,0,13,improbable,0.07142857142857142
597,syntactic,0,13,impossible,0.21428571428571427
598,syntactic,0,13,inconceivable,0.42857142857142855
599,syntactic,0,13,syntactic,1.0
600,syntactic,0,13,shuffled,0.5714285714285714
601,syntactic,0,13,train,0.9910714285714286
602,syntactic,0,14,probable,1.0
603,syntactic,0,14,improbable,0.07142857142857142
604,syntactic,0,14,impossible,0.21428571428571427
605,syntactic,0,14,inconceivable,0.42857142857142855
606,syntactic,0,14,syntactic,1.0
607,syntactic,0,14,shuffled,0.5714285714285714
608,syntactic,0,14,train,0.9910714285714286
609,syntactic,0,15,probable,1.0
610,syntactic,0,15,improbable,0.07142857142857142
611,syntactic,0,15,impossible,0.21428571428571427
