sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-0.008370435796678066,-41.789825439453125,56.348167419433594,-41.789825439453125,14.55831527709961
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-0.010280962102115154,-68.65741729736328,-256.513427734375,-68.65741729736328,-325.17071533203125
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-0.007538436912000179,-69.97489929199219,-328.759033203125,-69.97489929199219,-398.73388671875
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-0.00777957821264863,-115.30068969726562,-280.8302917480469,-115.30068969726562,-396.1310119628906
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-0.00756096513941884,-42.187828063964844,-203.38299560546875,-42.187828063964844,-245.57086181640625
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-0.007563861086964607,-100.68610382080078,-290.82098388671875,-100.68610382080078,-391.50701904296875
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-0.00861179456114769,-44.318965911865234,-253.80609130859375,-44.318965911865234,-298.12506103515625
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-0.00864546187222004,-149.56430053710938,-128.35345458984375,-149.56430053710938,-277.9177551269531
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-0.008459281176328659,-59.423709869384766,137.5673828125,-59.423709869384766,78.1436767578125
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-0.010485981591045856,-135.26358032226562,-202.06460571289062,-135.26358032226562,-337.328125
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-0.008535925298929214,-36.74090576171875,-140.45321655273438,-36.74090576171875,-177.194091796875
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-0.008859123103320599,-120.94171905517578,-191.58486938476562,-120.94171905517578,-312.52667236328125
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-0.0083698071539402,-58.17707824707031,-96.97538757324219,-58.17707824707031,-155.15234375
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-0.010235751047730446,-107.13318634033203,-167.45416259765625,-107.13318634033203,-274.5872802734375
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-0.008410247042775154,-50.62693405151367,-272.78057861328125,-50.62693405151367,-323.40753173828125
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-0.008004779927432537,-116.87852478027344,-226.82237243652344,-116.87852478027344,-343.7009582519531
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-0.007979069836437702,-63.5087776184082,-188.46029663085938,-63.5087776184082,-251.9690399169922
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-0.00841789785772562,-144.20846557617188,-276.02593994140625,-144.20846557617188,-420.2344665527344
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-0.010486725717782974,-99.60226440429688,-240.10147094726562,-99.60226440429688,-339.7036437988281
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-0.00961446575820446,-150.92672729492188,-276.58441162109375,-150.92672729492188,-427.5111083984375
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-0.008345011621713638,-99.10887908935547,-73.65966796875,-99.10887908935547,-172.7685089111328
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-0.010303016752004623,-140.19354248046875,-242.76846313476562,-140.19354248046875,-382.9619445800781
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-0.00849141925573349,-25.544708251953125,-273.8684997558594,-25.544708251953125,-299.413330078125
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-0.00829828716814518,-73.07294464111328,-253.9002685546875,-73.07294464111328,-326.9731750488281
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-0.007613451220095158,-20.96400260925293,-63.345035552978516,-20.96400260925293,-84.30901336669922
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-0.00846970733255148,-66.78438568115234,-267.09600830078125,-66.78438568115234,-333.88037109375
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-0.007984202355146408,-10.741311073303223,47.30084228515625,-10.741311073303223,36.55961608886719
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-0.009466839954257011,-102.99174499511719,-61.86163330078125,-102.99174499511719,-164.85342407226562
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-0.008561122231185436,-58.76880645751953,135.94692993164062,-58.76880645751953,77.17817687988281
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-0.01005210168659687,-117.49635314941406,-18.43390655517578,-117.49635314941406,-135.93020629882812
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-0.007831142283976078,-86.39949035644531,-264.6822204589844,-86.39949035644531,-351.08172607421875
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-0.008195263333618641,-129.68707275390625,-260.1843566894531,-129.68707275390625,-389.8714599609375
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-0.00819019041955471,-84.52442932128906,-45.63801574707031,-84.52442932128906,-130.16250610351562
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-0.009941804222762585,-105.86442565917969,-241.7806396484375,-105.86442565917969,-347.64508056640625
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-0.007672977168112993,-59.59728240966797,-237.08775329589844,-59.59728240966797,-296.6849670410156
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-0.00807860866189003,-57.133792877197266,-149.7265625,-57.133792877197266,-206.86044311523438
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-0.007742441259324551,-68.32078552246094,-87.24018859863281,-68.32078552246094,-155.5609588623047
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-0.010065831243991852,-52.9651985168457,-215.3231201171875,-52.9651985168457,-268.28826904296875
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-0.009421095252037048,30.4383544921875,-231.4299774169922,30.4383544921875,-200.99163818359375
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-0.008484337478876114,-84.8506088256836,-233.54376220703125,-84.8506088256836,-318.394287109375
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-0.008871965110301971,-6.414381980895996,70.37015533447266,-6.414381980895996,63.955772399902344
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-0.010886719450354576,-85.51941680908203,-278.52850341796875,-85.51941680908203,-364.04791259765625
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-0.007514225784689188,-98.6313247680664,-223.28622436523438,-98.6313247680664,-321.9175109863281
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-0.008617750369012356,-88.99375915527344,-215.21047973632812,-88.99375915527344,-304.20416259765625
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-0.008863511495292187,12.032455444335938,-143.40670776367188,12.032455444335938,-131.37416076660156
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-0.008273113518953323,-115.63475036621094,-228.28610229492188,-115.63475036621094,-343.9208068847656
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-0.008896078914403915,-37.194068908691406,-308.9044189453125,-37.194068908691406,-346.09857177734375
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-0.009408663026988506,-57.91132736206055,-272.6697998046875,-57.91132736206055,-330.58111572265625
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-0.008464368991553783,-84.55620574951172,20.110191345214844,-84.55620574951172,-64.44601440429688
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-0.009710682556033134,-106.14863586425781,-217.9485626220703,-106.14863586425781,-324.09722900390625
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-0.008228963240981102,-104.66079711914062,-225.08663940429688,-104.66079711914062,-329.74737548828125
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-0.00793435052037239,-72.96315002441406,-231.441650390625,-72.96315002441406,-304.4048156738281
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-0.007636616472154856,-42.872528076171875,67.84722137451172,-42.872528076171875,24.974754333496094
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-0.009716982021927834,-98.66349029541016,-248.72183227539062,-98.66349029541016,-347.38531494140625
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-0.009505018591880798,-100.27787017822266,-182.0414276123047,-100.27787017822266,-282.3191833496094
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-0.00991580355912447,-114.89312744140625,-192.2525634765625,-114.89312744140625,-307.14569091796875
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-0.00907240528613329,-35.219573974609375,78.09278869628906,-35.219573974609375,42.873226165771484
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-0.010981423780322075,-110.08695983886719,-138.3124542236328,-110.08695983886719,-248.3994140625
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-0.008725355379283428,-74.19095611572266,-189.12075805664062,-74.19095611572266,-263.3117370605469
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-0.009093365631997585,-132.56016540527344,-276.5623779296875,-132.56016540527344,-409.1225891113281
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-0.008167809806764126,-56.706398010253906,-112.74822998046875,-56.706398010253906,-169.45468139648438
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-0.010298781096935272,-113.27696990966797,-317.39935302734375,-113.27696990966797,-430.67626953125
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-0.008189613930881023,-121.4377670288086,-202.00387573242188,-121.4377670288086,-323.441650390625
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-0.00841245986521244,-73.92942810058594,-227.99888610839844,-73.92942810058594,-301.9281921386719
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-0.008202026598155499,-76.67036437988281,-35.22776412963867,-76.67036437988281,-111.89801025390625
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-0.009179111570119858,-146.2273406982422,-203.5239715576172,-146.2273406982422,-349.7512512207031
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-0.007686723954975605,-22.349384307861328,-225.40899658203125,-22.349384307861328,-247.75843811035156
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-0.007422962225973606,-90.53740692138672,-236.593505859375,-90.53740692138672,-327.13092041015625
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-0.00727915670722723,-50.68942642211914,-144.11318969726562,-50.68942642211914,-194.8026123046875
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-0.008976460434496403,-105.9758071899414,-242.50238037109375,-105.9758071899414,-348.47808837890625
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-0.008904865011572838,-11.795660018920898,-226.07936096191406,-11.795660018920898,-237.87498474121094
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-0.010200869292020798,-112.56637573242188,-146.09552001953125,-112.56637573242188,-258.6618957519531
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-0.00891474075615406,-106.0959243774414,-62.804439544677734,-106.0959243774414,-168.9002685546875
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-0.010354670695960522,-134.20416259765625,-268.5249328613281,-134.20416259765625,-402.72906494140625
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-0.00773170730099082,-43.626258850097656,-165.15896606445312,-43.626258850097656,-208.78521728515625
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-0.008135865442454815,-60.08603286743164,-154.69268798828125,-60.08603286743164,-214.77859497070312
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-0.008447288535535336,-31.913631439208984,-27.554916381835938,-31.913631439208984,-59.46849822998047
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-0.009189545176923275,-111.5760498046875,-203.517578125,-111.5760498046875,-315.093505859375
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-0.009196389466524124,-76.20146179199219,-291.01824951171875,-76.20146179199219,-367.2196350097656
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-0.010702135972678661,-137.32708740234375,-235.9840545654297,-137.32708740234375,-373.31109619140625
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-0.008762811310589314,-40.1925048828125,56.61540222167969,-40.1925048828125,16.422889709472656
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-0.010654069483280182,-158.74099731445312,-274.26776123046875,-158.74099731445312,-433.0087890625
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-0.008748617954552174,-30.924274444580078,-212.2589111328125,-30.924274444580078,-243.18325805664062
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-0.00903295911848545,-98.32684326171875,-256.67474365234375,-98.32684326171875,-355.00152587890625
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-0.009050833992660046,-43.770538330078125,-70.71832275390625,-43.770538330078125,-114.48876953125
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-0.010168921202421188,-73.11763763427734,-177.47811889648438,-73.11763763427734,-250.595703125
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-0.007656098809093237,-19.374418258666992,-282.92596435546875,-19.374418258666992,-302.30029296875
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-0.0075714802369475365,-84.12821960449219,-224.42274475097656,-84.12821960449219,-308.5509033203125
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-0.007344991434365511,-43.39434814453125,32.96919250488281,-43.39434814453125,-10.425117492675781
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-0.009176426567137241,-82.18038940429688,-259.5411376953125,-82.18038940429688,-341.7215270996094
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-0.00789627805352211,3.699399948120117,-245.79739379882812,3.699399948120117,-242.09796142578125
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-0.009112316183745861,-70.06664276123047,-328.5013122558594,-70.06664276123047,-398.56793212890625
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-0.008078139275312424,-23.429155349731445,-213.96725463867188,-23.429155349731445,-237.39642333984375
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-0.011189419776201248,-36.57422637939453,-333.0021667480469,-36.57422637939453,-369.5763854980469
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-0.00858982838690281,-9.900001525878906,-246.38601684570312,-9.900001525878906,-256.28607177734375
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-0.009277677163481712,-81.7987289428711,-318.6954345703125,-81.7987289428711,-400.494140625
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-0.008720377460122108,-15.463905334472656,-163.62493896484375,-15.463905334472656,-179.08889770507812
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-0.009939729236066341,-88.14904022216797,-338.34844970703125,-88.14904022216797,-426.49749755859375
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-0.006655600853264332,-98.22478485107422,-269.3214111328125,-98.22478485107422,-367.54608154296875
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-0.0069936360232532024,-72.62730407714844,-356.389404296875,-72.62730407714844,-429.0167236328125
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-0.006879930384457111,-17.796464920043945,-10.14056396484375,-17.796464920043945,-27.937122344970703
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-0.007430075202137232,-64.52604675292969,-331.5959167480469,-64.52604675292969,-396.1219482421875
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-0.008138203993439674,-88.32011413574219,-79.43074798583984,-88.32011413574219,-167.75086975097656
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-0.008756762370467186,-119.49360656738281,-241.49349975585938,-119.49360656738281,-360.9871520996094
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-0.009288688190281391,-37.44516372680664,122.1066665649414,-37.44516372680664,84.66155242919922
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-0.009860983118414879,-95.01525115966797,-212.64208984375,-95.01525115966797,-307.6574401855469
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-0.0072481827810406685,-4.204044342041016,-251.0744171142578,-4.204044342041016,-255.27845764160156
