sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cleaned a carpet using a crayon.,impossible,0.0238095238095238,0.238095238095238,0.6190476190476191,0.119047619047619,30.627870559692383,-10.445232391357422,-10.445232391357422,-10.445232391357422,-57.05943298339844
Someone cleaned a carpet using a hat.,improbable,0.0,0.5121951219512195,0.3902439024390244,0.0975609756097561,29.522754669189453,-9.270779609680176,-9.270779609680176,-9.270779609680176,-55.24946975708008
Someone cleaned a carpet using a week.,inconceivable,0.0,0.0,0.0344827586206896,0.9655172413793104,19.382709503173828,-3.8607828617095947,-3.8607828617095947,-3.8607828617095947,-38.191104888916016
Someone cleaned a carpet using a vacuum.,probable,1.0,0.0,0.0,0.0,26.079946517944336,-9.55171012878418,-9.55171012878418,-9.55171012878418,-54.48855209350586
Someone climbed a tree using oil.,impossible,0.0,0.18,0.54,0.28,25.286293029785156,-8.831850051879883,-8.831850051879883,-8.831850051879883,-52.359954833984375
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,26.506587982177734,-9.653310775756836,-9.653310775756836,-9.653310775756836,-53.24940872192383
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,31.644681930541992,-8.069324493408203,-8.069324493408203,-8.069324493408203,-46.394710540771484
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,26.21053123474121,-10.414899826049805,-10.414899826049805,-10.414899826049805,-53.405914306640625
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,23.920272827148438,-6.912156105041504,-6.912156105041504,-6.912156105041504,-38.59967803955078
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,33.062076568603516,-8.27248764038086,-8.27248764038086,-8.27248764038086,-55.314125061035156
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,27.990224838256836,-6.7299418449401855,-6.7299418449401855,-6.7299418449401855,-43.07429122924805
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,27.270252227783203,-8.933357238769531,-8.933357238769531,-8.933357238769531,-51.52004623413086
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,31.046171188354492,-9.389080047607422,-9.389080047607422,-9.389080047607422,-53.04230499267578
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,33.953006744384766,-9.402750015258789,-9.402750015258789,-9.402750015258789,-55.63197326660156
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,32.31117248535156,-8.384796142578125,-8.384796142578125,-8.384796142578125,-44.13167953491211
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,30.59369468688965,-9.18972396850586,-9.18972396850586,-9.18972396850586,-54.57392501831055
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,33.1727409362793,-9.400812149047852,-9.400812149047852,-9.400812149047852,-50.26545715332031
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,31.906997680664062,-9.411008834838867,-9.411008834838867,-9.411008834838867,-54.08428955078125
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,32.61052703857422,-8.043094635009766,-8.043094635009766,-8.043094635009766,-42.6989860534668
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,29.381240844726562,-9.897684097290039,-9.897684097290039,-9.897684097290039,-49.976585388183594
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,17.688217163085938,-10.192879676818848,-10.192879676818848,-10.192879676818848,-46.257991790771484
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,25.564422607421875,-8.536065101623535,-8.536065101623535,-8.536065101623535,-49.45070266723633
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,19.118810653686523,-5.054445266723633,-5.054445266723633,-5.054445266723633,-34.451271057128906
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,17.338153839111328,-9.772845268249512,-9.772845268249512,-9.772845268249512,-47.37568664550781
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,28.41786766052246,-6.414468765258789,-6.414468765258789,-6.414468765258789,-44.31441116333008
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,27.98151397705078,-7.677733898162842,-7.677733898162842,-7.677733898162842,-48.630069732666016
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,28.902545928955078,-8.420976638793945,-8.420976638793945,-8.420976638793945,-47.43173599243164
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,28.10572052001953,-9.367056846618652,-9.367056846618652,-9.367056846618652,-53.71794509887695
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,29.605018615722656,-9.409799575805664,-9.409799575805664,-9.409799575805664,-51.31159973144531
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,26.732650756835938,-10.370685577392578,-10.370685577392578,-10.370685577392578,-55.503135681152344
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,33.65537643432617,-9.020596504211426,-9.020596504211426,-9.020596504211426,-46.86976623535156
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,27.522544860839844,-10.496356964111328,-10.496356964111328,-10.496356964111328,-57.761653900146484
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,27.41015625,-9.497288703918457,-9.497288703918457,-9.497288703918457,-46.41626739501953
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,29.230144500732422,-9.701465606689453,-9.701465606689453,-9.701465606689453,-54.204280853271484
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,23.461780548095703,-5.677803039550781,-5.677803039550781,-5.677803039550781,-36.36066436767578
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,27.876277923583984,-9.937899589538574,-9.937899589538574,-9.937899589538574,-52.814579010009766
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,19.159229278564453,-9.770645141601562,-9.770645141601562,-9.770645141601562,-51.3467903137207
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,25.158245086669922,-10.328205108642578,-10.328205108642578,-10.328205108642578,-50.52741241455078
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,17.83238983154297,-3.5640931129455566,-3.5640931129455566,-3.5640931129455566,-32.57051467895508
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,24.533891677856445,-9.495345115661621,-9.495345115661621,-9.495345115661621,-52.808746337890625
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,28.965286254882812,-8.670295715332031,-8.670295715332031,-8.670295715332031,-54.5924072265625
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,22.626388549804688,-10.198467254638672,-10.198467254638672,-10.198467254638672,-55.62749099731445
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,17.672969818115234,-6.507342338562012,-6.507342338562012,-6.507342338562012,-39.54932403564453
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,20.973543167114258,-9.471832275390625,-9.471832275390625,-9.471832275390625,-51.71467590332031
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,29.47320556640625,-8.795530319213867,-8.795530319213867,-8.795530319213867,-53.17205047607422
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,27.883136749267578,-8.384525299072266,-8.384525299072266,-8.384525299072266,-51.94572830200195
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,26.928565979003906,-7.322286605834961,-7.322286605834961,-7.322286605834961,-53.11473083496094
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,24.76905059814453,-7.654877662658691,-7.654877662658691,-7.654877662658691,-48.73649597167969
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,34.407779693603516,-8.203268051147461,-8.203268051147461,-8.203268051147461,-47.64518356323242
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,31.298093795776367,-10.556396484375,-10.556396484375,-10.556396484375,-56.46622848510742
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,24.832530975341797,-8.73114013671875,-8.73114013671875,-8.73114013671875,-48.847869873046875
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,26.783903121948242,-10.315180778503418,-10.315180778503418,-10.315180778503418,-57.066070556640625
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,24.053848266601562,-8.95843505859375,-8.95843505859375,-8.95843505859375,-52.090301513671875
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,27.19100570678711,-10.017632484436035,-10.017632484436035,-10.017632484436035,-53.62194061279297
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,27.34723663330078,-6.493858337402344,-6.493858337402344,-6.493858337402344,-43.187652587890625
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,25.770946502685547,-9.772750854492188,-9.772750854492188,-9.772750854492188,-53.338844299316406
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,26.67601776123047,-10.094903945922852,-10.094903945922852,-10.094903945922852,-52.44709396362305
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,27.552900314331055,-10.421148300170898,-10.421148300170898,-10.421148300170898,-55.81882095336914
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,26.22102928161621,-8.062943458557129,-8.062943458557129,-8.062943458557129,-49.02048873901367
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,27.280963897705078,-10.859901428222656,-10.859901428222656,-10.859901428222656,-54.05664825439453
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,26.204875946044922,-9.078529357910156,-9.078529357910156,-9.078529357910156,-45.03323745727539
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,27.75210952758789,-9.367033958435059,-9.367033958435059,-9.367033958435059,-51.11262130737305
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,29.349349975585938,-6.517223358154297,-6.517223358154297,-6.517223358154297,-40.66132354736328
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,26.491878509521484,-9.53421401977539,-9.53421401977539,-9.53421401977539,-50.562747955322266
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,33.03644561767578,-9.754928588867188,-9.754928588867188,-9.754928588867188,-51.04597473144531
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,30.07831382751465,-9.7633638381958,-9.7633638381958,-9.7633638381958,-51.996028900146484
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,25.39577865600586,-6.379613399505615,-6.379613399505615,-6.379613399505615,-37.48527526855469
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,27.215988159179688,-9.837688446044922,-9.837688446044922,-9.837688446044922,-51.6308479309082
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,29.552364349365234,-8.387910842895508,-8.387910842895508,-8.387910842895508,-54.869598388671875
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,26.43259048461914,-10.515151977539062,-10.515151977539062,-10.515151977539062,-56.01096725463867
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,20.55579376220703,-5.721334457397461,-5.721334457397461,-5.721334457397461,-40.867374420166016
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,24.97658348083496,-9.628165245056152,-9.628165245056152,-9.628165245056152,-50.66787338256836
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,22.256500244140625,-7.734029769897461,-7.734029769897461,-7.734029769897461,-47.12530517578125
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,21.251251220703125,-8.588361740112305,-8.588361740112305,-8.588361740112305,-50.08497619628906
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,21.17223358154297,-5.96999979019165,-5.96999979019165,-5.96999979019165,-42.031951904296875
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,18.24595069885254,-9.132829666137695,-9.132829666137695,-9.132829666137695,-49.292816162109375
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,28.959131240844727,-9.68714714050293,-9.68714714050293,-9.68714714050293,-53.97034454345703
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,28.7025089263916,-7.66822624206543,-7.66822624206543,-7.66822624206543,-47.569374084472656
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,24.015277862548828,-5.921918869018555,-5.921918869018555,-5.921918869018555,-34.163482666015625
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,24.592693328857422,-8.566473007202148,-8.566473007202148,-8.566473007202148,-52.82990646362305
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,28.508468627929688,-8.501954078674316,-8.501954078674316,-8.501954078674316,-52.242591857910156
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,25.217159271240234,-9.348674774169922,-9.348674774169922,-9.348674774169922,-50.42584228515625
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,25.06161117553711,-7.451146125793457,-7.451146125793457,-7.451146125793457,-42.46373748779297
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,21.296367645263672,-10.074394226074219,-10.074394226074219,-10.074394226074219,-50.60645294189453
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,31.459735870361328,-9.029560089111328,-9.029560089111328,-9.029560089111328,-53.40171813964844
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,29.955575942993164,-9.24068832397461,-9.24068832397461,-9.24068832397461,-52.594940185546875
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,15.182565689086914,-6.072182655334473,-6.072182655334473,-6.072182655334473,-31.833147048950195
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,25.6480655670166,-9.951613426208496,-9.951613426208496,-9.951613426208496,-54.640140533447266
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,29.244300842285156,-10.394612312316895,-10.394612312316895,-10.394612312316895,-58.40931701660156
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,26.64621925354004,-10.747936248779297,-10.747936248779297,-10.747936248779297,-59.47960662841797
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,24.26083755493164,-6.923442363739014,-6.923442363739014,-6.923442363739014,-44.813270568847656
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,27.945297241210938,-10.741539001464844,-10.741539001464844,-10.741539001464844,-57.3757438659668
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,29.64555549621582,-8.812103271484375,-8.812103271484375,-8.812103271484375,-47.102874755859375
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,27.72966957092285,-10.749550819396973,-10.749550819396973,-10.749550819396973,-53.02567672729492
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,30.833648681640625,-5.809349060058594,-5.809349060058594,-5.809349060058594,-45.344058990478516
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,24.306716918945312,-9.862792015075684,-9.862792015075684,-9.862792015075684,-50.29257583618164
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,28.891828536987305,-9.784757614135742,-9.784757614135742,-9.784757614135742,-49.61845397949219
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,26.768138885498047,-9.822975158691406,-9.822975158691406,-9.822975158691406,-50.709964752197266
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,34.11188507080078,-6.786096096038818,-6.786096096038818,-6.786096096038818,-44.777259826660156
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,24.585575103759766,-10.779777526855469,-10.779777526855469,-10.779777526855469,-54.02582550048828
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,30.891944885253906,-9.853805541992188,-9.853805541992188,-9.853805541992188,-49.371246337890625
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,37.259498596191406,-9.959901809692383,-9.959901809692383,-9.959901809692383,-54.9559326171875
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,33.20904541015625,-9.493325233459473,-9.493325233459473,-9.493325233459473,-53.240848541259766
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,32.03710174560547,-10.78168773651123,-10.78168773651123,-10.78168773651123,-53.83030319213867
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,23.7114200592041,-7.426843166351318,-7.426843166351318,-7.426843166351318,-49.04072189331055
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,29.67995834350586,-8.67344856262207,-8.67344856262207,-8.67344856262207,-55.499305725097656
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,30.71456527709961,-8.745649337768555,-8.745649337768555,-8.745649337768555,-51.73591995239258
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,26.494060516357422,-8.624558448791504,-8.624558448791504,-8.624558448791504,-54.09828186035156
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,31.248741149902344,-9.18165397644043,-9.18165397644043,-9.18165397644043,-50.56696319580078
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,33.83720397949219,-10.52407455444336,-10.52407455444336,-10.52407455444336,-56.38401794433594
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,23.086727142333984,-5.8039350509643555,-5.8039350509643555,-5.8039350509643555,-42.41777038574219
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,30.22966194152832,-10.193343162536621,-10.193343162536621,-10.193343162536621,-55.300315856933594
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,27.446975708007812,-8.826760292053223,-8.826760292053223,-8.826760292053223,-52.68053436279297
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,21.085147857666016,-9.744195938110352,-9.744195938110352,-9.744195938110352,-57.31934356689453
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,21.986473083496094,-6.266219615936279,-6.266219615936279,-6.266219615936279,-40.794490814208984
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,22.374366760253906,-10.282807350158691,-10.282807350158691,-10.282807350158691,-58.36698913574219
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,30.386079788208008,-8.770488739013672,-8.770488739013672,-8.770488739013672,-50.83122253417969
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,24.136474609375,-10.81523323059082,-10.81523323059082,-10.81523323059082,-56.70099639892578
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,27.36532974243164,-6.803496360778809,-6.803496360778809,-6.803496360778809,-37.793033599853516
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,20.027969360351562,-10.256048202514648,-10.256048202514648,-10.256048202514648,-54.71249008178711
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,32.34585952758789,-9.333701133728027,-9.333701133728027,-9.333701133728027,-51.686336517333984
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,35.35851287841797,-9.948509216308594,-9.948509216308594,-9.948509216308594,-56.103939056396484
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,34.54912185668945,-8.941584587097168,-8.941584587097168,-8.941584587097168,-52.71337890625
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,24.6530818939209,-9.700262069702148,-9.700262069702148,-9.700262069702148,-48.875831604003906
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,33.43336486816406,-7.711747169494629,-7.711747169494629,-7.711747169494629,-46.977054595947266
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,25.75119972229004,-9.28051471710205,-9.28051471710205,-9.28051471710205,-50.34254455566406
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,25.347286224365234,-6.016025543212891,-6.016025543212891,-6.016025543212891,-42.13007736206055
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,25.095293045043945,-9.3241548538208,-9.3241548538208,-9.3241548538208,-50.4715461730957
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,28.956972122192383,-7.266207218170166,-7.266207218170166,-7.266207218170166,-43.25221252441406
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,31.429668426513672,-9.637049674987793,-9.637049674987793,-9.637049674987793,-54.30867004394531
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,20.333751678466797,-4.758915424346924,-4.758915424346924,-4.758915424346924,-32.81203079223633
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,30.47002410888672,-9.247269630432129,-9.247269630432129,-9.247269630432129,-49.97969436645508
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,31.909496307373047,-9.659503936767578,-9.659503936767578,-9.659503936767578,-55.700897216796875
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,32.12216567993164,-10.09950065612793,-10.09950065612793,-10.09950065612793,-57.80202102661133
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,34.36888885498047,-7.581104278564453,-7.581104278564453,-7.581104278564453,-46.06281661987305
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,30.633180618286133,-9.972838401794434,-9.972838401794434,-9.972838401794434,-54.072574615478516
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,29.2336483001709,-8.498178482055664,-8.498178482055664,-8.498178482055664,-49.012062072753906
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,29.737773895263672,-7.948276042938232,-7.948276042938232,-7.948276042938232,-50.147422790527344
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,19.145858764648438,-5.129499435424805,-5.129499435424805,-5.129499435424805,-35.76361846923828
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,26.42156219482422,-9.09608268737793,-9.09608268737793,-9.09608268737793,-51.74520492553711
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,28.633243560791016,-6.066481113433838,-6.066481113433838,-6.066481113433838,-48.714271545410156
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,25.59889030456543,-8.31907844543457,-8.31907844543457,-8.31907844543457,-49.009178161621094
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,24.94427490234375,-5.573678016662598,-5.573678016662598,-5.573678016662598,-42.087406158447266
