sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-67.95074813542806,23.20450550230207,-64.31195595964522,23.20450550230207,3.618445462535343
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-28.290013506726872,56.67094135978685,-58.323102457096496,56.67094135978685,-65.92189538565434
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,32.47839444723849,67.59965989483787,-59.83007988087958,67.59965989483787,-75.57221671919079
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,16.936128199034158,99.46823455561395,-59.16090415138046,99.46823455561395,-92.51255049968708
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,42.34717628306297,9.956715935405995,-12.75157639313865,9.956715935405995,-72.80526063239024
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,8.649059285529873,34.1291648521655,-37.25269079558236,34.1291648521655,-107.54301853453006
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,89.6487248772379,4.432870218864423,-16.73188470757001,4.432870218864423,-67.86257118716208
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,48.95416391018046,-50.057999471235846,14.11695904718875,-50.057999471235846,-82.64340906575806
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,95.96628948222595,-21.984074777348496,16.688320669961204,-21.984074777348496,-66.14772076803087
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,42.156415936835046,-33.45412177053382,-8.39737379833798,-33.45412177053382,-111.17248119316517
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-15.981679206863324,108.1815443486799,-52.121926990676634,108.1815443486799,-62.16249345573269
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,80.06333748592456,17.6338121124289,-54.812856205615006,17.6338121124289,-108.62073461372472
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,103.9541728834238,5.438685827836736,-24.555856845130126,5.438685827836736,-105.01846937975348
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-4.948264009865314,-30.187772527716533,-52.09120152244738,-30.187772527716533,-127.31208026055506
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,93.07952420919864,43.7209203403757,-19.70168396495213,43.7209203403757,-95.61546637720858
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,99.66945562395232,6.117477013797725,-39.77127725892247,6.117477013797725,-144.0646394091687
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,50.651770610182496,119.78449874375377,-1.2303423080715703,119.78449874375377,33.29615156325589
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,37.42607097092856,-8.829783116018717,-8.309206385247009,-8.829783116018717,-87.14167101413216
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,74.5177465963391,101.48298200414439,-44.27565473902898,101.48298200414439,-102.29873096156743
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,108.56952624972038,76.40646262926722,-58.58602803755801,76.40646262926722,-79.9980380137911
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,59.549259646982144,41.65445432600633,22.05021133467023,41.65445432600633,-35.72118171400391
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,65.27454328830244,65.94571964545422,-92.11165924054063,65.94571964545422,-88.98814036507954
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,69.10509163677193,97.25793966408759,-55.69823067791931,97.25793966408759,-96.51792946939113
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-63.651228685030276,16.493565619947617,-20.056646107483882,16.493565619947617,-63.89945448747339
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,49.19116778579952,58.73410919851007,8.731983832004513,58.73410919851007,-39.90303126001337
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,13.521566919882993,77.76447857871511,-75.73516978241778,77.76447857871511,-79.97155638152694
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,53.74713822971767,60.907815289975815,-92.94693359244758,60.907815289975815,-58.67094265113617
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,109.01079394763407,3.793002837148933,-91.35475274429356,3.793002837148933,-86.42355922646081
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-4.701126441682959,-24.451472046858612,-35.46948418132351,-24.451472046858612,-44.70053416867044
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,0.08146436580624794,15.320936236397813,-70.8071540086922,15.320936236397813,-75.64273303306489
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,181.82601806366742,99.61513357953112,-92.95496636096081,99.61513357953112,-135.09948299872576
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,16.51496336587651,121.53710531366627,-103.09503671830589,121.53710531366627,-107.8698154499254
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,251.61252104449272,141.12684438571227,-108.77636216655829,141.12684438571227,-141.6318947061519
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,22.033552064052685,92.6216197462793,-77.20129689141024,92.6216197462793,-120.1745373034465
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,137.1324589945919,113.6612077950787,-115.4897098402522,113.6612077950787,-79.42376718240845
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,106.52970512519353,81.57286169798542,-127.2257285027579,81.57286169798542,-119.55486011478354
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,90.51386540618603,137.80366373757644,-94.51414092566577,137.80366373757644,-88.15437624606743
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,77.76262719641137,53.106211278051134,-102.16416892446686,53.106211278051134,-149.56876474083435
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,53.99967428369145,7.66161833371072,-35.081836878373636,7.66161833371072,-94.00295865664403
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,96.11071171202232,-9.594125735562542,-38.462359196501055,-9.594125735562542,-98.7141253209146
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,118.33576359931186,-8.332475400657898,22.02086477394234,-8.332475400657898,-76.91568035498628
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,12.345462250787826,17.245537728958766,-44.65688082506348,17.245537728958766,-96.64466969931571
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,41.830259791533194,60.23106636941901,-46.729956290347204,60.23106636941901,-99.39268041094616
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,59.65746125860636,46.075043576008156,-61.4062307886274,46.075043576008156,-118.82724735790954
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,80.5331594850114,142.72177674807776,-25.43660009986163,142.72177674807776,-76.57185819821035
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,59.05553890325988,72.54113982606893,-8.844218453417934,72.54113982606893,-90.73543766389986
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,140.8577488508181,57.402757732570365,-60.003068640032225,57.402757732570365,-63.56393061965325
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,17.469264078740515,46.8448155300423,-56.273804369881574,46.8448155300423,-104.16149761345875
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,70.56198144831193,65.94073972497716,-33.37993380130816,65.94073972497716,-46.17490070350206
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,35.37164418518287,38.23051167784655,-80.84902527349244,38.23051167784655,-119.15453625098762
Someone painted a wall using a bathtub.,impossible,0.0,0.054054054054054,0.4864864864864865,0.4594594594594595,142.88409889685863,20.901553554176417,-68.51492437223035,20.901553554176417,-113.78241735640266
Someone painted a wall using a mop.,improbable,0.0,1.0,0.0,0.0,106.84322408016189,19.936708527264443,-89.43510069782114,19.936708527264443,-108.55060475760894
