sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,53.01026153564453,10.767290115356445,-44.59652328491211,10.767290115356445,-43.23645782470703
Someone is about to ride a cow.,improbable,0.85,0.15,30.228477478027344,-7.593202114105225,-91.02839660644531,-7.593202114105225,-479.614501953125
Someone is about to ride a horse.,possible,1.0,0.0,8.06416130065918,-20.15191650390625,-91.86016845703125,-20.15191650390625,-498.7777404785156
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,61.79048538208008,15.544881820678711,-87.70858001708984,15.544881820678711,-312.8140869140625
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,-33.605743408203125,-23.48286247253418,-71.8299560546875,-23.48286247253418,-425.67279052734375
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,21.379528045654297,1.7034931182861328,-52.7668571472168,1.7034931182861328,-185.9647216796875
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,-0.9439239501953125,-15.596219062805176,-76.13245391845703,-15.596219062805176,-444.0598449707031
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,39.319114685058594,-11.27514934539795,-62.209014892578125,-11.27514934539795,-259.5848388671875
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,22.851154327392578,-15.518843650817871,-64.6434555053711,-15.518843650817871,-366.5999450683594
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,52.93943405151367,-5.467892646789551,-53.52132034301758,-5.467892646789551,-208.40579223632812
Someone is about to steal a large rock.,improbable,0.975,0.025,-4.270849227905273,-8.736772537231445,-115.67683410644531,-8.736772537231445,-591.00146484375
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,62.606807708740234,4.7513580322265625,-95.7381362915039,4.7513580322265625,-338.4110107421875
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,61.794742584228516,5.994144439697266,-92.00460815429688,5.994144439697266,-301.79791259765625
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,38.529762268066406,-8.355793952941895,-90.29977416992188,-8.355793952941895,-435.914794921875
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,-12.84106731414795,-28.82522964477539,-98.46513366699219,-28.82522964477539,-574.56494140625
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,14.514826774597168,-30.781864166259766,-107.15434265136719,-30.781864166259766,-638.6485595703125
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,37.33171463012695,3.872291088104248,-57.3469123840332,3.872291088104248,-207.81227111816406
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-37.34980010986328,-34.3868408203125,-76.50875854492188,-34.3868408203125,-515.652587890625
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,7.517023086547852,-16.230541229248047,-89.3702163696289,-16.230541229248047,-235.4920654296875
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,32.565513610839844,23.89717674255371,-76.61181640625,23.89717674255371,-351.1800842285156
Someone is about to walk through an open door.,possible,1.0,0.0,-30.19741439819336,-29.786895751953125,-77.74644470214844,-29.786895751953125,-516.56787109375
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,29.263927459716797,-27.60068130493164,-108.66764831542969,-27.60068130493164,-485.5992736816406
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,88.66818237304688,45.29941940307617,-71.22721862792969,45.29941940307617,-92.5502700805664
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,66.43099975585938,2.1117653846740723,-98.16389465332031,2.1117653846740723,-294.05780029296875
