layer,pc,split,accuracy
6,1,3,0.42857142857142855
6,1,4,0.42857142857142855
6,2,0,0.6428571428571429
6,2,1,0.5714285714285714
6,2,2,0.5714285714285714
6,2,3,0.42857142857142855
6,2,4,0.42857142857142855
7,0,0,0.6428571428571429
7,0,1,0.5
7,0,2,0.6428571428571429
7,0,3,0.5
7,0,4,0.5
7,1,0,0.5
7,1,1,0.6428571428571429
7,1,2,0.7142857142857143
7,1,3,0.2857142857142857
7,1,4,0.35714285714285715
7,2,0,0.5
7,2,1,0.6428571428571429
7,2,2,0.5
7,2,3,0.5
7,2,4,0.5
8,0,0,0.5714285714285714
8,0,1,0.5714285714285714
8,0,2,0.5
8,0,3,0.5714285714285714
8,0,4,0.5714285714285714
8,1,0,0.5714285714285714
8,1,1,0.7142857142857143
8,1,2,0.5714285714285714
8,1,3,0.42857142857142855
8,1,4,0.2857142857142857
8,2,0,0.5714285714285714
8,2,1,0.5
8,2,2,0.4285714285714286
8,2,3,0.6428571428571428
8,2,4,0.4285714285714286
9,0,0,0.6428571428571428
9,0,1,0.7857142857142857
9,0,2,0.6428571428571428
9,0,3,0.6428571428571428
9,0,4,0.5
9,1,0,0.6428571428571429
9,1,1,0.7142857142857143
9,1,2,0.6428571428571429
9,1,3,0.5
9,1,4,0.35714285714285715
9,2,0,0.5
9,2,1,0.6428571428571429
9,2,2,0.42857142857142855
9,2,3,0.5714285714285714
9,2,4,0.5714285714285714
10,0,0,0.7857142857142857
10,0,1,0.6428571428571428
10,0,2,0.7142857142857143
10,0,3,0.4285714285714286
10,0,4,0.6428571428571428
10,1,0,0.6428571428571429
10,1,1,0.7142857142857143
10,1,2,0.6428571428571429
10,1,3,0.5
10,1,4,0.42857142857142855
10,2,0,0.4285714285714286
10,2,1,0.5
10,2,2,0.5
10,2,3,0.6428571428571428
10,2,4,0.5714285714285714
11,0,0,0.5714285714285714
11,0,1,0.7857142857142857
11,0,2,0.7142857142857143
11,0,3,0.5
11,0,4,0.6428571428571428
11,1,0,0.6428571428571429
11,1,1,0.6428571428571429
11,1,2,0.7857142857142857
11,1,3,0.5
11,1,4,0.35714285714285715
11,2,0,0.3571428571428571
11,2,1,0.5
11,2,2,0.3571428571428571
11,2,3,0.6428571428571428
11,2,4,0.7142857142857143
12,0,0,0.6428571428571428
12,0,1,0.7142857142857143
12,0,2,0.7142857142857143
12,0,3,0.5714285714285714
12,0,4,0.7142857142857143
12,1,0,0.7142857142857143
12,1,1,0.6428571428571429
12,1,2,0.7857142857142857
12,1,3,0.5
12,1,4,0.5
12,2,0,0.5714285714285714
12,2,1,0.6428571428571429
12,2,2,0.7857142857142857
12,2,3,0.42857142857142855
12,2,4,0.2857142857142857
13,0,0,0.8571428571428572
13,0,1,0.5714285714285714
13,0,2,0.5
13,0,3,0.5714285714285714
13,0,4,0.5714285714285714
13,1,0,0.7857142857142857
13,1,1,0.5714285714285714
13,1,2,0.7857142857142857
13,1,3,0.5
13,1,4,0.35714285714285715
13,2,0,0.5714285714285714
13,2,1,0.5714285714285714
13,2,2,0.2142857142857143
13,2,3,0.7142857142857143
13,2,4,0.6428571428571428
14,0,0,0.8571428571428572
14,0,1,0.7857142857142857
14,0,2,0.5714285714285714
14,0,3,0.6428571428571428
14,0,4,0.6428571428571428
14,1,0,0.7857142857142857
14,1,1,0.5714285714285714
14,1,2,0.6428571428571429
14,1,3,0.42857142857142855
14,1,4,0.35714285714285715
14,2,0,0.5714285714285714
14,2,1,0.5
14,2,2,0.3571428571428571
14,2,3,0.7857142857142857
14,2,4,0.5714285714285714
15,0,0,0.5
15,0,1,0.6428571428571428
15,0,2,0.7142857142857143
15,0,3,0.4285714285714286
15,0,4,0.7142857142857143
15,1,0,0.7142857142857143
15,1,1,0.5714285714285714
15,1,2,0.5714285714285714
15,1,3,0.42857142857142855
15,1,4,0.42857142857142855
15,2,0,0.5714285714285714
15,2,1,0.5714285714285714
15,2,2,0.7142857142857143
15,2,3,0.35714285714285715
15,2,4,0.35714285714285715
16,0,0,0.7142857142857143
16,0,1,0.5
16,0,2,0.35714285714285715
16,0,3,0.7142857142857143
16,0,4,0.5
16,1,0,0.7142857142857143
16,1,1,0.5714285714285714
16,1,2,0.6428571428571429
16,1,3,0.42857142857142855
16,1,4,0.5
16,2,0,0.7857142857142857
16,2,1,0.7142857142857143
16,2,2,0.9285714285714286
16,2,3,0.5714285714285714
16,2,4,0.5
17,0,0,0.4285714285714286
17,0,1,0.5
17,0,2,0.5714285714285714
17,0,3,0.3571428571428571
17,0,4,0.7857142857142857
17,1,0,0.6428571428571429
17,1,1,0.6428571428571429
17,1,2,0.6428571428571429
17,1,3,0.42857142857142855
17,1,4,0.42857142857142855
17,2,0,0.8571428571428571
17,2,1,0.9285714285714286
17,2,2,0.8571428571428571
17,2,3,0.5714285714285714
17,2,4,0.5714285714285714
18,0,0,0.5714285714285714
18,0,1,0.42857142857142855
18,0,2,0.42857142857142855
18,0,3,0.7142857142857143
18,0,4,0.35714285714285715
18,1,0,0.5714285714285714
18,1,1,0.5714285714285714
18,1,2,0.7142857142857143
18,1,3,0.5
18,1,4,0.42857142857142855
18,2,0,0.8571428571428571
18,2,1,0.9285714285714286
18,2,2,0.7142857142857143
18,2,3,0.5714285714285714
18,2,4,0.5
19,0,0,0.5714285714285714
19,0,1,0.6428571428571429
19,0,2,0.5714285714285714
19,0,3,0.7142857142857143
19,0,4,0.5
19,1,0,0.6428571428571429
19,1,1,0.7142857142857143
19,1,2,0.7857142857142857
19,1,3,0.6428571428571429
19,1,4,0.5714285714285714
19,2,0,0.6428571428571429
19,2,1,0.6428571428571429
19,2,2,0.7857142857142857
19,2,3,0.6428571428571429
19,2,4,0.5
20,0,0,0.7857142857142857
20,0,1,0.7142857142857143
20,0,2,0.7142857142857143
20,0,3,0.7857142857142857
20,0,4,0.6428571428571429
20,1,0,0.5714285714285714
20,1,1,0.6428571428571429
20,1,2,0.7857142857142857
20,1,3,0.6428571428571429
20,1,4,0.6428571428571429
20,2,0,0.4285714285714286
20,2,1,0.5714285714285714
20,2,2,0.3571428571428571
20,2,3,0.7857142857142857
20,2,4,0.6428571428571428
21,0,0,0.7857142857142857
21,0,1,0.7857142857142857
21,0,2,0.6428571428571429
21,0,3,0.9285714285714286
21,0,4,0.7142857142857143
21,1,0,0.7142857142857143
21,1,1,0.7857142857142857
21,1,2,0.7857142857142857
21,1,3,0.7142857142857143
21,1,4,0.5
21,2,0,0.5714285714285714
21,2,1,0.6428571428571428
21,2,2,0.2142857142857143
21,2,3,0.5714285714285714
21,2,4,0.7142857142857143
22,0,0,0.7857142857142857
22,0,1,0.5
22,0,2,0.7142857142857143
22,0,3,0.7857142857142857
22,0,4,0.42857142857142855
22,1,0,0.8571428571428571
22,1,1,0.8571428571428571
22,1,2,0.7857142857142857
22,1,3,0.7142857142857143
22,1,4,0.6428571428571429
22,2,0,0.5
22,2,1,0.6428571428571428
22,2,2,0.2857142857142857
22,2,3,0.6428571428571428
22,2,4,0.6428571428571428
23,0,0,0.7857142857142857
23,0,1,0.5
23,0,2,0.7142857142857143
23,0,3,0.7857142857142857
23,0,4,0.5714285714285714
23,1,0,0.8571428571428571
23,1,1,0.8571428571428571
23,1,2,0.7142857142857143
23,1,3,0.7142857142857143
23,1,4,0.7857142857142857
23,2,0,0.7142857142857143
23,2,1,0.7142857142857143
23,2,2,0.5714285714285714
23,2,3,0.6428571428571428
23,2,4,0.7142857142857143
24,0,0,0.7142857142857143
24,0,1,0.42857142857142855
24,0,2,0.7142857142857143
24,0,3,0.7142857142857143
24,0,4,0.5
24,1,0,0.8571428571428571
24,1,1,0.8571428571428571
24,1,2,0.7142857142857143
24,1,3,0.7857142857142857
24,1,4,0.7857142857142857
24,2,0,0.7142857142857143
24,2,1,0.6428571428571428
24,2,2,0.4285714285714286
24,2,3,0.5714285714285714
24,2,4,0.7142857142857143
25,0,0,0.7142857142857143
25,0,1,0.42857142857142855
25,0,2,0.6428571428571429
25,0,3,0.6428571428571429
25,0,4,0.42857142857142855
25,1,0,0.9285714285714286
25,1,1,0.9285714285714286
25,1,2,0.7142857142857143
25,1,3,0.9285714285714286
25,1,4,0.7142857142857143
25,2,0,0.7142857142857143
25,2,1,0.6428571428571428
25,2,2,0.5714285714285714
25,2,3,0.7142857142857143
25,2,4,0.6428571428571428
26,0,0,0.7142857142857143
26,0,1,0.42857142857142855
26,0,2,0.6428571428571429
26,0,3,0.5714285714285714
26,0,4,0.2857142857142857
26,1,0,1.0
26,1,1,0.7857142857142857
26,1,2,0.7857142857142857
26,1,3,0.7857142857142857
26,1,4,0.7142857142857143
26,2,0,0.7142857142857143
26,2,1,0.6428571428571428
26,2,2,0.5
26,2,3,0.7142857142857143
26,2,4,0.7142857142857143
27,0,0,0.2857142857142857
27,0,1,0.6428571428571428
27,0,2,0.4285714285714286
27,0,3,0.4285714285714286
27,0,4,0.7857142857142857
27,1,0,0.9285714285714286
27,1,1,0.7857142857142857
27,1,2,0.8571428571428571
27,1,3,0.9285714285714286
27,1,4,0.6428571428571429
27,2,0,0.8571428571428572
27,2,1,0.7857142857142857
27,2,2,0.6428571428571428
27,2,3,0.7857142857142857
27,2,4,0.8571428571428572
28,0,0,0.5714285714285714
28,0,1,0.7142857142857143
28,0,2,0.5714285714285714
28,0,3,0.4285714285714286
28,0,4,0.8571428571428572
28,1,0,0.9285714285714286
28,1,1,0.7142857142857143
28,1,2,0.8571428571428571
28,1,3,0.9285714285714286
28,1,4,0.7857142857142857
28,2,0,0.9285714285714286
28,2,1,0.8571428571428571
28,2,2,0.8571428571428571
28,2,3,0.8571428571428571
28,2,4,0.9285714285714286
29,0,0,0.5714285714285714
29,0,1,0.5714285714285714
29,0,2,0.5714285714285714
29,0,3,0.5
29,0,4,0.35714285714285715
29,1,0,0.8571428571428571
29,1,1,0.7142857142857143
29,1,2,0.8571428571428571
29,1,3,0.8571428571428571
29,1,4,0.7857142857142857
29,2,0,1.0
29,2,1,0.7857142857142857
29,2,2,0.8571428571428571
29,2,3,0.7857142857142857
29,2,4,0.7857142857142857
30,0,0,0.5714285714285714
30,0,1,0.6428571428571429
30,0,2,0.5714285714285714
30,0,3,0.5714285714285714
30,0,4,0.42857142857142855
30,1,0,0.9285714285714286
30,1,1,0.7142857142857143
30,1,2,0.8571428571428571
30,1,3,0.7857142857142857
30,1,4,0.7142857142857143
30,2,0,0.9285714285714286
30,2,1,0.7142857142857143
30,2,2,0.9285714285714286
30,2,3,0.7857142857142857
30,2,4,0.6428571428571429
31,0,0,0.5
31,0,1,0.6428571428571429
31,0,2,0.5
31,0,3,0.6428571428571429
31,0,4,0.5
31,1,0,0.7857142857142857
31,1,1,0.7142857142857143
31,1,2,0.7857142857142857
31,1,3,0.7857142857142857
31,1,4,0.7857142857142857
31,2,0,0.7142857142857143
31,2,1,0.7857142857142857
31,2,2,0.8571428571428571
31,2,3,0.7857142857142857
31,2,4,0.6428571428571429
32,0,0,0.5
32,0,1,0.6428571428571429
32,0,2,0.5
32,0,3,0.6428571428571429
32,0,4,0.42857142857142855
32,1,0,0.7142857142857143
32,1,1,0.7142857142857143
32,1,2,0.8571428571428571
32,1,3,0.7857142857142857
32,1,4,0.6428571428571429
32,2,0,0.5714285714285714
32,2,1,0.7857142857142857
32,2,2,0.8571428571428571
32,2,3,0.7857142857142857
32,2,4,0.6428571428571429
33,0,0,0.5714285714285714
33,0,1,0.6428571428571429
33,0,2,0.42857142857142855
33,0,3,0.5714285714285714
33,0,4,0.35714285714285715
33,1,0,0.7142857142857143
33,1,1,0.6428571428571429
33,1,2,0.8571428571428571
33,1,3,0.7142857142857143
33,1,4,0.5714285714285714
33,2,0,0.5714285714285714
33,2,1,0.7142857142857143
33,2,2,0.7857142857142857
33,2,3,0.7142857142857143
33,2,4,0.42857142857142855
34,0,0,0.5
34,0,1,0.4285714285714286
34,0,2,0.6428571428571428
34,0,3,0.4285714285714286
34,0,4,0.6428571428571428
34,1,0,0.7142857142857143
34,1,1,0.5714285714285714
34,1,2,0.8571428571428571
34,1,3,0.7142857142857143
34,1,4,0.5
34,2,0,0.5
34,2,1,0.6428571428571429
34,2,2,0.7857142857142857
34,2,3,0.7142857142857143
34,2,4,0.35714285714285715
35,0,0,0.5
35,0,1,0.6428571428571429
35,0,2,0.42857142857142855
35,0,3,0.5714285714285714
35,0,4,0.35714285714285715
35,1,0,0.7142857142857143
35,1,1,0.5714285714285714
35,1,2,0.7857142857142857
35,1,3,0.7857142857142857
35,1,4,0.5
35,2,0,0.5
35,2,1,0.6428571428571429
35,2,2,0.8571428571428571
35,2,3,0.7142857142857143
35,2,4,0.35714285714285715
36,0,0,0.5
36,0,1,0.6428571428571429
36,0,2,0.42857142857142855
36,0,3,0.5714285714285714
36,0,4,0.35714285714285715
36,1,0,0.7142857142857143
36,1,1,0.5
36,1,2,0.7142857142857143
36,1,3,0.7142857142857143
36,1,4,0.5
36,2,0,0.42857142857142855
36,2,1,0.5714285714285714
36,2,2,0.7857142857142857
36,2,3,0.7142857142857143
36,2,4,0.2857142857142857
37,0,0,0.5
37,0,1,0.6428571428571429
37,0,2,0.5714285714285714
37,0,3,0.5
37,0,4,0.35714285714285715
37,1,0,0.5714285714285714
37,1,1,0.5
37,1,2,0.7142857142857143
37,1,3,0.7142857142857143
37,1,4,0.35714285714285715
37,2,0,0.35714285714285715
37,2,1,0.5714285714285714
37,2,2,0.7857142857142857
37,2,3,0.6428571428571429
37,2,4,0.2857142857142857
38,0,0,0.5
38,0,1,0.6428571428571429
38,0,2,0.5
38,0,3,0.5
38,0,4,0.35714285714285715
38,1,0,0.5714285714285714
38,1,1,0.5
38,1,2,0.7142857142857143
38,1,3,0.7142857142857143
38,1,4,0.2857142857142857
38,2,0,0.35714285714285715
38,2,1,0.5714285714285714
38,2,2,0.7142857142857143
38,2,3,0.6428571428571429
38,2,4,0.2857142857142857
39,0,0,0.5
39,0,1,0.5
39,0,2,0.5
39,0,3,0.5714285714285714
39,0,4,0.6428571428571428
39,1,0,0.42857142857142855
39,1,1,0.5
39,1,2,0.7142857142857143
39,1,3,0.6428571428571429
39,1,4,0.2857142857142857
39,2,0,0.6428571428571428
39,2,1,0.4285714285714286
39,2,2,0.4285714285714286
39,2,3,0.4285714285714286
39,2,4,0.6428571428571428
40,0,0,0.5
40,0,1,0.4285714285714286
40,0,2,0.5
40,0,3,0.6428571428571428
40,0,4,0.7142857142857143
40,1,0,0.35714285714285715
40,1,1,0.5
40,1,2,0.7142857142857143
40,1,3,0.6428571428571429
40,1,4,0.35714285714285715
40,2,0,0.35714285714285715
40,2,1,0.5
40,2,2,0.5714285714285714
40,2,3,0.6428571428571429
40,2,4,0.42857142857142855
41,0,0,0.5
41,0,1,0.2857142857142857
41,0,2,0.5
41,0,3,0.5714285714285714
41,0,4,0.7142857142857143
41,1,0,0.35714285714285715
41,1,1,0.5
41,1,2,0.7142857142857143
41,1,3,0.6428571428571429
41,1,4,0.35714285714285715
41,2,0,0.35714285714285715
41,2,1,0.5
41,2,2,0.5714285714285714
41,2,3,0.6428571428571429
41,2,4,0.42857142857142855
42,0,0,0.5
42,0,1,0.3571428571428571
42,0,2,0.5714285714285714
42,0,3,0.5714285714285714
42,0,4,0.7142857142857143
42,1,0,0.6428571428571428
42,1,1,0.5
42,1,2,0.4285714285714286
42,1,3,0.3571428571428571
42,1,4,0.6428571428571428
42,2,0,0.6428571428571429
42,2,1,0.5
42,2,2,0.42857142857142855
42,2,3,0.42857142857142855
42,2,4,0.5714285714285714
43,0,0,0.5
43,0,1,0.4285714285714286
43,0,2,0.5
43,0,3,0.6428571428571428
43,0,4,0.6428571428571428
43,1,0,0.6428571428571428
43,1,1,0.5714285714285714
43,1,2,0.3571428571428571
43,1,3,0.4285714285714286
43,1,4,0.5714285714285714
43,2,0,0.4285714285714286
43,2,1,0.5
43,2,2,0.5714285714285714
43,2,3,0.5714285714285714
43,2,4,0.5
44,0,0,0.5714285714285714
44,0,1,0.4285714285714286
44,0,2,0.4285714285714286
44,0,3,0.6428571428571428
44,0,4,0.5714285714285714
44,1,0,0.6428571428571428
44,1,1,0.5714285714285714
44,1,2,0.4285714285714286
44,1,3,0.5
44,1,4,0.5714285714285714
44,2,0,0.42857142857142855
44,2,1,0.5
44,2,2,0.5714285714285714
44,2,3,0.5
44,2,4,0.5
45,0,0,0.5714285714285714
45,0,1,0.5
45,0,2,0.5714285714285714
45,0,3,0.7857142857142857
45,0,4,0.5714285714285714
45,1,0,0.7142857142857143
45,1,1,0.5714285714285714
45,1,2,0.4285714285714286
45,1,3,0.5
45,1,4,0.5
45,2,0,0.6428571428571428
45,2,1,0.5
45,2,2,0.4285714285714286
45,2,3,0.5
45,2,4,0.5
46,0,0,0.5714285714285714
46,0,1,0.4285714285714286
46,0,2,0.7142857142857143
46,0,3,0.7142857142857143
46,0,4,0.5714285714285714
46,1,0,0.7857142857142857
46,1,1,0.5714285714285714
46,1,2,0.4285714285714286
46,1,3,0.5
46,1,4,0.5714285714285714
46,2,0,0.6428571428571428
46,2,1,0.5714285714285714
46,2,2,0.4285714285714286
46,2,3,0.5714285714285714
46,2,4,0.4285714285714286
47,0,0,0.5
47,0,1,0.5
47,0,2,0.7857142857142857
47,0,3,0.5714285714285714
47,0,4,0.5714285714285714
47,1,0,0.7857142857142857
47,1,1,0.5714285714285714
47,1,2,0.4285714285714286
47,1,3,0.5
47,1,4,0.5714285714285714
47,2,0,0.6428571428571428
47,2,1,0.5714285714285714
47,2,2,0.4285714285714286
47,2,3,0.5714285714285714
47,2,4,0.4285714285714286
48,0,0,0.9285714285714286
48,0,1,0.7142857142857143
48,0,2,0.7857142857142857
48,0,3,0.5714285714285714
48,0,4,0.7142857142857143
48,1,0,0.8571428571428572
48,1,1,0.6428571428571428
48,1,2,0.7857142857142857
48,1,3,0.5714285714285714
48,1,4,0.5
48,2,0,0.7142857142857143
48,2,1,0.6428571428571428
48,2,2,0.7857142857142857
48,2,3,0.5714285714285714
48,2,4,0.5
