layer,pc,split,accuracy
17,2,4,0.5714285714285714
18,0,0,0.3571428571428571
18,0,1,0.4285714285714286
18,0,2,0.4285714285714286
18,0,3,0.7857142857142857
18,0,4,0.7142857142857143
18,1,0,1.0
18,1,1,0.9285714285714286
18,1,2,0.8571428571428571
18,1,3,0.9285714285714286
18,1,4,0.7857142857142857
18,2,0,0.5
18,2,1,0.5714285714285714
18,2,2,0.5714285714285714
18,2,3,0.7142857142857143
18,2,4,0.5714285714285714
19,0,0,0.7142857142857143
19,0,1,0.7857142857142857
19,0,2,0.5714285714285714
19,0,3,0.5
19,0,4,0.2857142857142857
19,1,0,0.9285714285714286
19,1,1,0.9285714285714286
19,1,2,0.8571428571428571
19,1,3,1.0
19,1,4,0.8571428571428571
19,2,0,0.42857142857142855
19,2,1,0.5714285714285714
19,2,2,0.6428571428571429
19,2,3,0.5714285714285714
19,2,4,0.5714285714285714
20,0,0,0.8571428571428571
20,0,1,0.8571428571428571
20,0,2,0.7142857142857143
20,0,3,0.8571428571428571
20,0,4,0.5
20,1,0,1.0
20,1,1,0.8571428571428571
20,1,2,0.8571428571428571
20,1,3,1.0
20,1,4,0.9285714285714286
20,2,0,0.6428571428571429
20,2,1,0.5
20,2,2,0.6428571428571429
20,2,3,0.7857142857142857
20,2,4,0.35714285714285715
21,0,0,0.9285714285714286
21,0,1,0.9285714285714286
21,0,2,0.7857142857142857
21,0,3,0.9285714285714286
21,0,4,0.7142857142857143
21,1,0,1.0
21,1,1,0.9285714285714286
21,1,2,0.8571428571428571
21,1,3,1.0
21,1,4,0.9285714285714286
21,2,0,0.5714285714285714
21,2,1,0.5
21,2,2,0.5714285714285714
21,2,3,0.7142857142857143
21,2,4,0.7142857142857143
22,0,0,0.7142857142857143
22,0,1,0.7142857142857143
22,0,2,0.7142857142857143
22,0,3,0.8571428571428571
22,0,4,0.42857142857142855
22,1,0,1.0
22,1,1,1.0
22,1,2,0.8571428571428571
22,1,3,1.0
22,1,4,1.0
22,2,0,0.6428571428571429
22,2,1,0.42857142857142855
22,2,2,0.6428571428571429
22,2,3,0.5
22,2,4,0.35714285714285715
23,0,0,0.8571428571428571
23,0,1,0.7857142857142857
23,0,2,0.7142857142857143
23,0,3,0.8571428571428571
23,0,4,0.5
23,1,0,1.0
23,1,1,1.0
23,1,2,0.8571428571428571
23,1,3,1.0
23,1,4,0.8571428571428571
23,2,0,0.3571428571428571
23,2,1,0.5714285714285714
23,2,2,0.5
23,2,3,0.5714285714285714
23,2,4,0.7142857142857143
24,0,0,0.8571428571428571
24,0,1,0.7857142857142857
24,0,2,0.7857142857142857
24,0,3,0.7857142857142857
24,0,4,0.5714285714285714
24,1,0,0.9285714285714286
24,1,1,1.0
24,1,2,0.9285714285714286
24,1,3,1.0
24,1,4,0.9285714285714286
24,2,0,0.3571428571428571
24,2,1,0.6428571428571428
24,2,2,0.5
24,2,3,0.5
24,2,4,0.7142857142857143
25,0,0,0.8571428571428571
25,0,1,0.7142857142857143
25,0,2,0.7142857142857143
25,0,3,0.7857142857142857
25,0,4,0.5
25,1,0,1.0
25,1,1,1.0
25,1,2,1.0
25,1,3,1.0
25,1,4,1.0
25,2,0,0.3571428571428571
25,2,1,0.7142857142857143
25,2,2,0.5
25,2,3,0.5714285714285714
25,2,4,0.7857142857142857
26,0,0,0.8571428571428571
26,0,1,0.8571428571428571
26,0,2,0.7142857142857143
26,0,3,0.8571428571428571
26,0,4,0.6428571428571429
26,1,0,0.9285714285714286
26,1,1,0.9285714285714286
26,1,2,0.9285714285714286
26,1,3,1.0
26,1,4,0.9285714285714286
26,2,0,0.5
26,2,1,0.6428571428571428
26,2,2,0.6428571428571428
26,2,3,0.6428571428571428
26,2,4,0.8571428571428572
27,0,0,0.7142857142857143
27,0,1,0.9285714285714286
27,0,2,0.7142857142857143
27,0,3,0.8571428571428571
27,0,4,0.5714285714285714
27,1,0,1.0
27,1,1,0.9285714285714286
27,1,2,0.9285714285714286
27,1,3,1.0
27,1,4,0.9285714285714286
27,2,0,0.7857142857142857
27,2,1,0.7142857142857143
27,2,2,0.8571428571428572
27,2,3,0.8571428571428572
27,2,4,0.9285714285714286
28,0,0,0.7857142857142857
28,0,1,0.8571428571428571
28,0,2,0.7142857142857143
28,0,3,0.9285714285714286
28,0,4,0.7142857142857143
28,1,0,1.0
28,1,1,0.9285714285714286
28,1,2,1.0
28,1,3,1.0
28,1,4,0.9285714285714286
28,2,0,0.7857142857142857
28,2,1,0.8571428571428571
28,2,2,0.9285714285714286
28,2,3,1.0
28,2,4,0.8571428571428571
29,0,0,1.0
29,0,1,1.0
29,0,2,0.7857142857142857
29,0,3,1.0
29,0,4,0.7857142857142857
29,1,0,1.0
29,1,1,0.9285714285714286
29,1,2,1.0
29,1,3,1.0
29,1,4,0.9285714285714286
29,2,0,0.8571428571428571
29,2,1,0.9285714285714286
29,2,2,0.9285714285714286
29,2,3,1.0
29,2,4,0.9285714285714286
30,0,0,1.0
30,0,1,0.9285714285714286
30,0,2,0.7142857142857143
30,0,3,1.0
30,0,4,0.7857142857142857
30,1,0,1.0
30,1,1,0.9285714285714286
30,1,2,1.0
30,1,3,1.0
30,1,4,1.0
30,2,0,0.8571428571428571
30,2,1,0.8571428571428571
30,2,2,1.0
30,2,3,1.0
30,2,4,1.0
31,0,0,0.9285714285714286
31,0,1,0.8571428571428571
31,0,2,0.7142857142857143
31,0,3,1.0
31,0,4,0.7857142857142857
31,1,0,1.0
31,1,1,0.9285714285714286
31,1,2,1.0
31,1,3,1.0
31,1,4,1.0
31,2,0,0.8571428571428571
31,2,1,0.8571428571428571
31,2,2,1.0
31,2,3,1.0
31,2,4,1.0
32,0,0,1.0
32,0,1,0.8571428571428571
32,0,2,0.7142857142857143
32,0,3,0.9285714285714286
32,0,4,0.7142857142857143
32,1,0,1.0
32,1,1,0.9285714285714286
32,1,2,1.0
32,1,3,1.0
32,1,4,1.0
32,2,0,0.8571428571428571
32,2,1,0.9285714285714286
32,2,2,1.0
32,2,3,1.0
32,2,4,1.0
33,0,0,0.8571428571428571
33,0,1,0.8571428571428571
33,0,2,0.7142857142857143
33,0,3,0.7142857142857143
33,0,4,0.7142857142857143
33,1,0,0.9285714285714286
33,1,1,0.9285714285714286
33,1,2,1.0
33,1,3,1.0
33,1,4,0.9285714285714286
33,2,0,0.8571428571428571
33,2,1,0.8571428571428571
33,2,2,1.0
33,2,3,1.0
33,2,4,0.9285714285714286
34,0,0,0.8571428571428571
34,0,1,0.8571428571428571
34,0,2,0.7142857142857143
34,0,3,0.8571428571428571
34,0,4,0.6428571428571429
34,1,0,0.9285714285714286
34,1,1,0.9285714285714286
34,1,2,1.0
34,1,3,1.0
34,1,4,0.9285714285714286
34,2,0,0.8571428571428571
34,2,1,0.8571428571428571
34,2,2,1.0
34,2,3,1.0
34,2,4,0.9285714285714286
35,0,0,0.7857142857142857
35,0,1,0.8571428571428571
35,0,2,0.7142857142857143
35,0,3,0.7857142857142857
35,0,4,0.6428571428571429
35,1,0,0.9285714285714286
35,1,1,0.7857142857142857
35,1,2,1.0
35,1,3,1.0
35,1,4,0.9285714285714286
35,2,0,0.8571428571428571
35,2,1,0.8571428571428571
35,2,2,1.0
35,2,3,1.0
35,2,4,0.9285714285714286
36,0,0,0.7857142857142857
36,0,1,0.9285714285714286
36,0,2,0.7857142857142857
36,0,3,0.8571428571428571
36,0,4,0.7142857142857143
36,1,0,0.9285714285714286
36,1,1,0.7142857142857143
36,1,2,1.0
36,1,3,1.0
36,1,4,0.9285714285714286
36,2,0,0.8571428571428571
36,2,1,0.8571428571428571
36,2,2,1.0
36,2,3,1.0
36,2,4,0.8571428571428571
37,0,0,0.7142857142857143
37,0,1,0.8571428571428571
37,0,2,0.7142857142857143
37,0,3,0.7857142857142857
37,0,4,0.7142857142857143
37,1,0,0.8571428571428571
37,1,1,0.7142857142857143
37,1,2,1.0
37,1,3,0.7857142857142857
37,1,4,0.8571428571428571
37,2,0,0.8571428571428571
37,2,1,0.8571428571428571
37,2,2,1.0
37,2,3,0.9285714285714286
37,2,4,0.8571428571428571
38,0,0,0.7142857142857143
38,0,1,0.8571428571428571
38,0,2,0.7142857142857143
38,0,3,0.7857142857142857
38,0,4,0.7142857142857143
38,1,0,0.9285714285714286
38,1,1,0.7142857142857143
38,1,2,1.0
38,1,3,0.8571428571428571
38,1,4,0.8571428571428571
38,2,0,0.8571428571428571
38,2,1,0.7857142857142857
38,2,2,1.0
38,2,3,0.9285714285714286
38,2,4,0.8571428571428571
39,0,0,0.7142857142857143
39,0,1,0.8571428571428571
39,0,2,0.6428571428571429
39,0,3,0.7142857142857143
39,0,4,0.6428571428571429
39,1,0,0.8571428571428571
39,1,1,0.7142857142857143
39,1,2,1.0
39,1,3,0.8571428571428571
39,1,4,0.8571428571428571
39,2,0,0.8571428571428571
39,2,1,0.7857142857142857
39,2,2,0.9285714285714286
39,2,3,0.9285714285714286
39,2,4,0.8571428571428571
40,0,0,0.7142857142857143
40,0,1,0.8571428571428571
40,0,2,0.6428571428571429
40,0,3,0.6428571428571429
40,0,4,0.6428571428571429
40,1,0,0.8571428571428571
40,1,1,0.6428571428571429
40,1,2,1.0
40,1,3,0.8571428571428571
40,1,4,0.8571428571428571
40,2,0,0.8571428571428571
40,2,1,0.7857142857142857
40,2,2,1.0
40,2,3,0.9285714285714286
40,2,4,0.8571428571428571
41,0,0,0.7142857142857143
41,0,1,0.9285714285714286
41,0,2,0.7142857142857143
41,0,3,0.6428571428571429
41,0,4,0.6428571428571429
41,1,0,0.8571428571428571
41,1,1,0.7142857142857143
41,1,2,1.0
41,1,3,0.9285714285714286
41,1,4,0.8571428571428571
41,2,0,0.8571428571428571
41,2,1,0.7857142857142857
41,2,2,1.0
41,2,3,0.9285714285714286
41,2,4,0.8571428571428571
42,0,0,0.6428571428571429
42,0,1,0.9285714285714286
42,0,2,0.6428571428571429
42,0,3,0.5
42,0,4,0.6428571428571429
42,1,0,0.8571428571428571
42,1,1,0.7142857142857143
42,1,2,1.0
42,1,3,0.8571428571428571
42,1,4,0.8571428571428571
42,2,0,0.8571428571428572
42,2,1,0.7857142857142857
42,2,2,0.9285714285714286
42,2,3,0.9285714285714286
42,2,4,0.8571428571428572
43,0,0,0.5714285714285714
43,0,1,0.9285714285714286
43,0,2,0.6428571428571429
43,0,3,0.42857142857142855
43,0,4,0.5714285714285714
43,1,0,0.8571428571428571
43,1,1,0.6428571428571429
43,1,2,1.0
43,1,3,0.9285714285714286
43,1,4,0.8571428571428571
43,2,0,0.8571428571428572
43,2,1,0.7142857142857143
43,2,2,1.0
43,2,3,1.0
43,2,4,0.8571428571428572
44,0,0,0.6428571428571429
44,0,1,0.9285714285714286
44,0,2,0.42857142857142855
44,0,3,0.42857142857142855
44,0,4,0.5714285714285714
44,1,0,0.8571428571428571
44,1,1,0.5714285714285714
44,1,2,0.9285714285714286
44,1,3,0.9285714285714286
44,1,4,0.8571428571428571
44,2,0,0.8571428571428571
44,2,1,0.6428571428571429
44,2,2,0.9285714285714286
44,2,3,1.0
44,2,4,0.8571428571428571
45,0,0,0.5
45,0,1,0.2142857142857143
45,0,2,0.6428571428571428
45,0,3,0.5714285714285714
45,0,4,0.7142857142857143
45,1,0,0.8571428571428571
45,1,1,0.5714285714285714
45,1,2,0.9285714285714286
45,1,3,0.9285714285714286
45,1,4,0.8571428571428571
45,2,0,0.8571428571428571
45,2,1,0.6428571428571429
45,2,2,0.9285714285714286
45,2,3,0.9285714285714286
45,2,4,0.8571428571428571
46,0,0,0.6428571428571428
46,0,1,0.2142857142857143
46,0,2,0.7142857142857143
46,0,3,0.8571428571428572
46,0,4,0.7857142857142857
46,1,0,0.8571428571428571
46,1,1,0.5714285714285714
46,1,2,0.9285714285714286
46,1,3,0.8571428571428571
46,1,4,0.8571428571428571
46,2,0,0.8571428571428571
46,2,1,0.7142857142857143
46,2,2,0.9285714285714286
46,2,3,0.9285714285714286
46,2,4,0.8571428571428571
47,0,0,0.8571428571428572
47,0,1,0.2857142857142857
47,0,2,0.9285714285714286
47,0,3,0.8571428571428572
47,0,4,0.7857142857142857
47,1,0,0.8571428571428571
47,1,1,0.5714285714285714
47,1,2,0.9285714285714286
47,1,3,0.8571428571428571
47,1,4,0.8571428571428571
47,2,0,0.8571428571428571
47,2,1,0.7142857142857143
47,2,2,0.9285714285714286
47,2,3,0.9285714285714286
47,2,4,0.8571428571428571
48,0,0,0.9285714285714286
48,0,1,0.9285714285714286
48,0,2,1.0
48,0,3,0.9285714285714286
48,0,4,1.0
48,1,0,1.0
48,1,1,1.0
48,1,2,0.9285714285714286
48,1,3,0.9285714285714286
48,1,4,0.9285714285714286
48,2,0,0.7857142857142857
48,2,1,1.0
48,2,2,0.7142857142857143
48,2,3,0.7857142857142857
48,2,4,0.6428571428571428
