sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,10.244743347167969,-3.6664340496063232,-6.438681602478027,-3.6664340496063232,-6.438681602478027
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,10.60307502746582,-2.457592487335205,-5.189806938171387,-2.457592487335205,-5.189806938171387
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,8.017656326293945,-4.334673881530762,-7.100456237792969,-4.334673881530762,-7.100456237792969
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,4.449896812438965,-3.185586452484131,-6.597560882568359,-3.185586452484131,-6.597560882568359
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,6.235888481140137,-3.219912528991699,-6.70632266998291,-3.219912528991699,-6.70632266998291
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,7.055113792419434,-3.348099946975708,-6.666995048522949,-3.348099946975708,-6.666995048522949
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,6.699850559234619,-4.505712032318115,-7.4463653564453125,-4.505712032318115,-7.4463653564453125
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,8.54782485961914,-4.314802646636963,-6.4454731941223145,-4.314802646636963,-6.4454731941223145
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,7.827807426452637,-4.980842590332031,-6.99833869934082,-4.980842590332031,-6.99833869934082
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,12.79045295715332,-2.8725500106811523,-4.645024299621582,-2.8725500106811523,-4.645024299621582
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,4.408605098724365,-6.504380702972412,-7.684700965881348,-6.504380702972412,-7.684700965881348
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,10.559671401977539,-4.035634994506836,-7.751054763793945,-4.035634994506836,-7.751054763793945
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,10.919694900512695,-4.415304660797119,-7.886828422546387,-4.415304660797119,-7.886828422546387
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,13.655769348144531,-2.2520077228546143,-4.844362258911133,-2.2520077228546143,-4.844362258911133
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,10.202967643737793,-4.288897514343262,-7.644278526306152,-4.288897514343262,-7.644278526306152
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,7.677692413330078,-4.475564002990723,-6.8618621826171875,-4.475564002990723,-6.8618621826171875
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,7.785786151885986,-5.02659273147583,-7.210328578948975,-5.02659273147583,-7.210328578948975
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,2.8827109336853027,-6.739332675933838,-6.611802101135254,-6.739332675933838,-6.611802101135254
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,7.152585983276367,-4.864780426025391,-6.84464693069458,-4.864780426025391,-6.84464693069458
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,10.29728889465332,-3.481872320175171,-7.376750469207764,-3.481872320175171,-7.376750469207764
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,8.835118293762207,-5.413055419921875,-8.310306549072266,-5.413055419921875,-8.310306549072266
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,12.324444770812988,-3.198080539703369,-6.781831741333008,-3.198080539703369,-6.781831741333008
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,11.159045219421387,-3.713935375213623,-7.335519790649414,-3.713935375213623,-7.335519790649414
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,11.343962669372559,-3.9412660598754883,-7.274517059326172,-3.9412660598754883,-7.274517059326172
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,11.108528137207031,-5.269776344299316,-8.123514175415039,-5.269776344299316,-8.123514175415039
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,10.07308292388916,-3.186825752258301,-6.21234130859375,-3.186825752258301,-6.21234130859375
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,11.511276245117188,-4.492836952209473,-7.267422199249268,-4.492836952209473,-7.267422199249268
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,8.240306854248047,-3.5716042518615723,-6.586875915527344,-3.5716042518615723,-6.586875915527344
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,8.358116149902344,-4.376370906829834,-7.456445693969727,-4.376370906829834,-7.456445693969727
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,7.566096305847168,-3.6100223064422607,-6.737626075744629,-3.6100223064422607,-6.737626075744629
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,7.090548515319824,-4.514525890350342,-7.997204780578613,-4.514525890350342,-7.997204780578613
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,9.544456481933594,-4.03348445892334,-7.168078899383545,-4.03348445892334,-7.168078899383545
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,11.485090255737305,-3.840571641921997,-7.810741424560547,-3.840571641921997,-7.810741424560547
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,11.626802444458008,-2.2029404640197754,-6.039059162139893,-2.2029404640197754,-6.039059162139893
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,9.455485343933105,-3.858154296875,-7.479653835296631,-3.858154296875,-7.479653835296631
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,5.439899444580078,-4.383996486663818,-7.0356831550598145,-4.383996486663818,-7.0356831550598145
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,7.078019142150879,-3.8310890197753906,-6.540661811828613,-3.8310890197753906,-6.540661811828613
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,9.205833435058594,-4.139338970184326,-5.214587211608887,-4.139338970184326,-5.214587211608887
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,6.140676498413086,-3.8298146724700928,-6.647700309753418,-3.8298146724700928,-6.647700309753418
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,9.217225074768066,-3.653874397277832,-6.444769382476807,-3.653874397277832,-6.444769382476807
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,6.430409908294678,-4.471827030181885,-7.478821754455566,-4.471827030181885,-7.478821754455566
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,7.972587585449219,-2.5018844604492188,-5.87628173828125,-2.5018844604492188,-5.87628173828125
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,4.908195972442627,-4.419687747955322,-7.149240970611572,-4.419687747955322,-7.149240970611572
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,11.0594482421875,-3.6996335983276367,-7.964127540588379,-3.6996335983276367,-7.964127540588379
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,10.581929206848145,-4.23652458190918,-8.43791389465332,-4.23652458190918,-8.43791389465332
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,12.675541877746582,-3.8803021907806396,-7.0807271003723145,-3.8803021907806396,-7.0807271003723145
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,8.873144149780273,-3.915233850479126,-7.831759929656982,-3.915233850479126,-7.831759929656982
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,11.849882125854492,-3.109891414642334,-5.666476249694824,-3.109891414642334,-5.666476249694824
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,11.25250244140625,-2.6992714405059814,-5.862584114074707,-2.6992714405059814,-5.862584114074707
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,16.1221866607666,-0.4927845001220703,-3.754185438156128,-0.4927845001220703,-3.754185438156128
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,10.263404846191406,-2.169659376144409,-5.472745895385742,-2.169659376144409,-5.472745895385742
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,8.870452880859375,-4.174795627593994,-6.555840492248535,-4.174795627593994,-6.555840492248535
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,11.485369682312012,-3.811065196990967,-6.970372200012207,-3.811065196990967,-6.970372200012207
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,10.35791015625,-5.015117645263672,-5.064650535583496,-5.015117645263672,-5.064650535583496
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,10.947811126708984,-3.366746664047241,-6.521599769592285,-3.366746664047241,-6.521599769592285
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,11.298304557800293,-3.9067535400390625,-7.58621883392334,-3.9067535400390625,-7.58621883392334
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,10.896756172180176,-4.154053211212158,-7.603425979614258,-4.154053211212158,-7.603425979614258
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,7.578464984893799,-4.981861591339111,-6.988222122192383,-4.981861591339111,-6.988222122192383
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,11.195282936096191,-3.665386199951172,-7.020884990692139,-3.665386199951172,-7.020884990692139
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,10.053449630737305,-3.96176815032959,-6.774562835693359,-3.96176815032959,-6.774562835693359
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,9.219924926757812,-4.4449357986450195,-7.453360080718994,-4.4449357986450195,-7.453360080718994
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,11.775320053100586,-3.538736343383789,-6.588418960571289,-3.538736343383789,-6.588418960571289
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,8.77945327758789,-4.694361686706543,-7.696308612823486,-4.694361686706543,-7.696308612823486
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,12.84742259979248,-4.370535373687744,-7.439950466156006,-4.370535373687744,-7.439950466156006
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,12.46212387084961,-3.6698174476623535,-7.241031646728516,-3.6698174476623535,-7.241031646728516
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,11.493316650390625,-3.6683435440063477,-4.885001182556152,-3.6683435440063477,-4.885001182556152
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,11.506016731262207,-3.6496572494506836,-7.274637222290039,-3.6496572494506836,-7.274637222290039
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,6.017788410186768,-4.637631416320801,-7.375934600830078,-4.637631416320801,-7.375934600830078
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,5.926306247711182,-4.2589640617370605,-7.345676422119141,-4.2589640617370605,-7.345676422119141
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,11.142633438110352,-2.973109245300293,-4.458924293518066,-2.973109245300293,-4.458924293518066
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,4.771781921386719,-4.758604049682617,-7.1794843673706055,-4.758604049682617,-7.1794843673706055
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,8.606527328491211,-4.196998119354248,-5.783656120300293,-4.196998119354248,-5.783656120300293
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,8.820046424865723,-3.6500635147094727,-6.389414310455322,-3.6500635147094727,-6.389414310455322
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,10.098609924316406,-3.50105619430542,-4.961862087249756,-3.50105619430542,-4.961862087249756
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,6.3207011222839355,-4.010098457336426,-6.395096778869629,-4.010098457336426,-6.395096778869629
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,6.219223976135254,-4.049765586853027,-6.833809852600098,-4.049765586853027,-6.833809852600098
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,4.1393609046936035,-3.6891531944274902,-6.2087812423706055,-3.6891531944274902,-6.2087812423706055
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,9.527599334716797,-4.4937334060668945,-5.876791477203369,-4.4937334060668945,-5.876791477203369
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,5.582740306854248,-4.269685745239258,-6.126275062561035,-4.269685745239258,-6.126275062561035
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,14.233438491821289,-2.9994266033172607,-6.584492206573486,-2.9994266033172607,-6.584492206573486
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,12.370870590209961,-4.065451622009277,-7.059515953063965,-4.065451622009277,-7.059515953063965
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,14.708989143371582,-1.9434514045715332,-5.3736066818237305,-1.9434514045715332,-5.3736066818237305
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,13.92319393157959,-3.4735918045043945,-6.660238742828369,-3.4735918045043945,-6.660238742828369
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,10.241823196411133,-3.8043012619018555,-5.758952617645264,-3.8043012619018555,-5.758952617645264
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,10.55897331237793,-4.836558818817139,-7.362452983856201,-4.836558818817139,-7.362452983856201
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,10.908308029174805,-4.138803958892822,-6.609843730926514,-4.138803958892822,-6.609843730926514
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,10.801071166992188,-5.07112979888916,-7.308635234832764,-5.07112979888916,-7.308635234832764
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,10.93441104888916,-4.291202068328857,-5.918671131134033,-4.291202068328857,-5.918671131134033
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,6.799963474273682,-5.141014575958252,-7.025259494781494,-5.141014575958252,-7.025259494781494
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,9.981435775756836,-2.555896520614624,-5.42586612701416,-2.555896520614624,-5.42586612701416
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,8.235696792602539,-4.769599437713623,-6.650874614715576,-4.769599437713623,-6.650874614715576
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,7.975445747375488,-4.20228385925293,-6.976156711578369,-4.20228385925293,-6.976156711578369
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,7.926272869110107,-5.794510364532471,-8.25554370880127,-5.794510364532471,-8.25554370880127
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,7.3709516525268555,-4.340526580810547,-6.529463291168213,-4.340526580810547,-6.529463291168213
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,7.933405876159668,-5.77593469619751,-8.424297332763672,-5.77593469619751,-8.424297332763672
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,11.863907814025879,-2.5926876068115234,-6.334500312805176,-2.5926876068115234,-6.334500312805176
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,10.488372802734375,-4.423014163970947,-7.5528764724731445,-4.423014163970947,-7.5528764724731445
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,13.744880676269531,-3.095667600631714,-5.217808723449707,-3.095667600631714,-5.217808723449707
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,10.473589897155762,-3.591754913330078,-7.004728317260742,-3.591754913330078,-7.004728317260742
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,10.778388977050781,-2.951125383377075,-5.781118392944336,-2.951125383377075,-5.781118392944336
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,10.831055641174316,-3.1586883068084717,-6.429947853088379,-3.1586883068084717,-6.429947853088379
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,14.484118461608887,-1.6005473136901855,-3.9896605014801025,-1.6005473136901855,-3.9896605014801025
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,10.401155471801758,-4.41823673248291,-7.075085163116455,-4.41823673248291,-7.075085163116455
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,9.71622085571289,-3.1427059173583984,-6.013032913208008,-3.1427059173583984,-6.013032913208008
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,8.068061828613281,-4.528623580932617,-7.1471123695373535,-4.528623580932617,-7.1471123695373535
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,7.731236934661865,-2.6110129356384277,-4.715856552124023,-2.6110129356384277,-4.715856552124023
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,7.911983489990234,-4.879184722900391,-7.315281867980957,-4.879184722900391,-7.315281867980957
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,7.83022403717041,-3.710691452026367,-6.16584587097168,-3.710691452026367,-6.16584587097168
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,6.3206071853637695,-5.287082672119141,-8.330560684204102,-5.287082672119141,-8.330560684204102
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,5.4095988273620605,-4.111687183380127,-4.430098533630371,-4.111687183380127,-4.430098533630371
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,6.543004989624023,-5.734673500061035,-8.462812423706055,-5.734673500061035,-8.462812423706055
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,11.016534805297852,-3.916045904159546,-7.205276966094971,-3.916045904159546,-7.205276966094971
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,9.138725280761719,-4.677574634552002,-8.150580406188965,-4.677574634552002,-8.150580406188965
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,11.131937026977539,-2.884817600250244,-4.691359996795654,-2.884817600250244,-4.691359996795654
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,10.230236053466797,-5.367438793182373,-8.488240242004395,-5.367438793182373,-8.488240242004395
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,9.386075973510742,-3.110659122467041,-6.103593826293945,-3.110659122467041,-6.103593826293945
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,7.496957778930664,-3.52439546585083,-6.898898124694824,-3.52439546585083,-6.898898124694824
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,8.91135025024414,-3.3326563835144043,-5.5246477127075195,-3.3326563835144043,-5.5246477127075195
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,5.7731218338012695,-4.534430980682373,-7.038998603820801,-4.534430980682373,-7.038998603820801
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,12.09532356262207,-2.9422502517700195,-6.261735439300537,-2.9422502517700195,-6.261735439300537
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,9.71799373626709,-4.17478609085083,-6.8037800788879395,-4.17478609085083,-6.8037800788879395
