sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-2.007223129272461,-2.455051898956299,-111.91092681884766,-2.455051898956299,-687.425048828125
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,6.58561897277832,-60.84147644042969,-129.8221435546875,-60.84147644042969,-837.1505737304688
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,70.49455261230469,2.8126163482666016,-88.23097229003906,2.8126163482666016,-473.2478332519531
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-10.953973770141602,-60.04975891113281,-119.63697814941406,-60.04975891113281,-874.0911865234375
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,11.862054824829102,-19.322038650512695,-113.34215545654297,-19.322038650512695,-719.2023315429688
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,33.68476486206055,-10.93942642211914,-115.30496215820312,-10.93942642211914,-626.7510986328125
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,49.562652587890625,12.387059211730957,-35.40278625488281,12.387059211730957,90.48931884765625
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,12.789176940917969,-23.487773895263672,-115.81299591064453,-23.487773895263672,-705.4555053710938
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,56.973167419433594,38.777130126953125,-89.88182067871094,38.777130126953125,-183.90548706054688
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,16.843894958496094,-38.24105453491211,-116.87258911132812,-38.24105453491211,-708.2633056640625
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,42.480472564697266,0.10320281982421875,-54.37736511230469,0.10320281982421875,-237.08294677734375
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-33.836883544921875,-60.768280029296875,-112.50389099121094,-60.768280029296875,-774.77685546875
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,55.4904899597168,-4.24289083480835,-124.75996398925781,-4.24289083480835,-733.7594604492188
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,49.900367736816406,-28.743555068969727,-132.21011352539062,-28.743555068969727,-706.34912109375
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,75.67924499511719,26.211036682128906,-55.93587875366211,26.211036682128906,14.257620811462402
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,1.8231353759765625,-41.08441925048828,-120.73808288574219,-41.08441925048828,-807.4755859375
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,65.70472717285156,17.640605926513672,-88.01361083984375,17.640605926513672,-427.55157470703125
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,42.80300521850586,-6.908492565155029,-106.50494384765625,-6.908492565155029,-622.318603515625
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,52.092830657958984,12.861831665039062,-55.99696731567383,12.861831665039062,-92.26090240478516
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-7.504129409790039,-27.788421630859375,-103.30901336669922,-27.788421630859375,-671.6066284179688
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,18.989185333251953,9.100646018981934,-102.65394592285156,9.100646018981934,-568.291748046875
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,60.46104431152344,-32.67357635498047,-109.81868743896484,-32.67357635498047,-662.1168823242188
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,87.30330657958984,66.54002380371094,-50.937564849853516,66.54002380371094,444.100341796875
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,5.735685348510742,-58.05735778808594,-119.47005462646484,-58.05735778808594,-783.4708251953125
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,66.6537094116211,-22.76051139831543,-123.25276184082031,-22.76051139831543,-766.1285400390625
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,64.02903747558594,-11.327465057373047,-105.94490051269531,-11.327465057373047,-651.3543701171875
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,43.280052185058594,25.754234313964844,-71.41900634765625,25.754234313964844,-88.51280212402344
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,54.072898864746094,0.842287540435791,-117.07762908935547,0.842287540435791,-708.2139892578125
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,60.45145034790039,15.029348373413086,-117.97116088867188,15.029348373413086,-552.290283203125
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,40.61186981201172,-26.315656661987305,-127.13419342041016,-26.315656661987305,-784.554443359375
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,75.25433349609375,12.811943054199219,-51.681617736816406,12.811943054199219,-87.9617919921875
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,34.56317901611328,-35.286556243896484,-125.96159362792969,-35.286556243896484,-741.6954345703125
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,50.684112548828125,-41.864227294921875,-119.77122497558594,-41.864227294921875,-717.4219970703125
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,62.708621978759766,-18.400054931640625,-114.43212890625,-18.400054931640625,-690.9525146484375
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,104.93077087402344,64.58738708496094,-38.65411376953125,64.58738708496094,346.51605224609375
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,22.030654907226562,-50.3222541809082,-120.4569091796875,-50.3222541809082,-760.310546875
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-22.440311431884766,-46.46211242675781,-103.15755462646484,-46.46211242675781,-713.348388671875
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-26.42632293701172,-50.53050994873047,-103.95307922363281,-50.53050994873047,-764.534423828125
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,36.830081939697266,11.962242126464844,-7.2620849609375,11.962242126464844,-42.721492767333984
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-53.40620422363281,-52.81378173828125,-100.76715087890625,-52.81378173828125,-684.3255615234375
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,19.810033798217773,7.650131702423096,-87.3713150024414,7.650131702423096,-507.9024963378906
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,7.022605895996094,-14.164192199707031,-110.28012084960938,-14.164192199707031,-764.112548828125
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,39.000972747802734,39.64128875732422,-45.591331481933594,39.64128875732422,53.63417053222656
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-8.163488388061523,-18.674705505371094,-112.68411254882812,-18.674705505371094,-772.4462280273438
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,45.32981872558594,-16.56989860534668,-100.85360717773438,-16.56989860534668,-578.03369140625
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,34.733436584472656,8.327740669250488,-102.47457885742188,8.327740669250488,-624.5895385742188
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,56.610931396484375,9.344951629638672,-48.22599411010742,9.344951629638672,-92.56991577148438
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-20.230388641357422,-33.920806884765625,-103.72052001953125,-33.920806884765625,-759.8363037109375
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,77.9261703491211,35.93798065185547,-109.98543548583984,35.93798065185547,-451.5255432128906
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,70.52059173583984,-12.082444190979004,-108.33489227294922,-12.082444190979004,-610.6905517578125
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,88.06929779052734,13.960892677307129,-83.07249450683594,13.960892677307129,-412.9369812011719
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,19.72507095336914,-40.56295394897461,-121.28633117675781,-40.56295394897461,-802.2374267578125
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,110.06981658935547,57.033172607421875,-96.24359130859375,57.033172607421875,-316.03057861328125
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,64.96781158447266,-20.49356460571289,-112.28022003173828,-20.49356460571289,-710.6192016601562
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,45.99382400512695,-40.54345703125,-91.77460479736328,-40.54345703125,-595.2887573242188
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,49.13511657714844,-35.886940002441406,-114.38827514648438,-35.886940002441406,-755.2855834960938
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,73.43914031982422,24.722620010375977,-79.39261627197266,24.722620010375977,-156.72286987304688
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,47.83009338378906,-8.68156623840332,-86.90869903564453,-8.68156623840332,-452.7027587890625
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,47.508819580078125,17.871986389160156,-32.06596374511719,17.871986389160156,137.7347412109375
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,30.73932647705078,-42.73206329345703,-91.3232421875,-42.73206329345703,-560.4459838867188
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,42.29258346557617,-4.624246597290039,-130.48843383789062,-4.624246597290039,-731.8367309570312
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,2.447154998779297,-48.166847229003906,-137.53695678710938,-48.166847229003906,-773.0514526367188
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,65.63656616210938,55.19078063964844,-53.799888610839844,55.19078063964844,-30.37222671508789
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,9.887697219848633,-53.363487243652344,-134.3468017578125,-53.363487243652344,-832.755615234375
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,67.86811828613281,23.086454391479492,-118.0774917602539,23.086454391479492,-671.007568359375
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,28.173234939575195,-38.859615325927734,-125.00044250488281,-38.859615325927734,-770.4730224609375
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,84.93354034423828,26.457857131958008,-46.175209045410156,26.457857131958008,-45.157691955566406
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,5.34425163269043,-26.31367301940918,-106.43841552734375,-26.31367301940918,-783.9996337890625
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,63.392669677734375,11.311802864074707,-97.13935852050781,11.311802864074707,-571.624755859375
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,47.396488189697266,-12.404644012451172,-108.53401184082031,-12.404644012451172,-700.1727294921875
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,89.87794494628906,26.544754028320312,-51.906829833984375,26.544754028320312,55.58572006225586
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,15.93472671508789,-24.42853546142578,-106.33204650878906,-24.42853546142578,-637.4789428710938
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,100.48638916015625,55.76930236816406,-97.49789428710938,55.76930236816406,-302.34814453125
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,24.504972457885742,-9.804914474487305,-128.72885131835938,-9.804914474487305,-724.4033203125
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,105.33708190917969,81.400634765625,-77.27095031738281,81.400634765625,37.07619094848633
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-6.38519287109375,-7.5226311683654785,-116.39155578613281,-7.5226311683654785,-581.161376953125
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,80.06763458251953,40.33527374267578,-94.47379302978516,40.33527374267578,-241.40020751953125
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,24.36442756652832,-32.85631561279297,-107.8907470703125,-32.85631561279297,-694.3330078125
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,93.89598083496094,78.89337158203125,-43.21051788330078,78.89337158203125,418.58526611328125
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,15.690502166748047,-41.086097717285156,-115.69204711914062,-41.086097717285156,-737.9541015625
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,47.95703887939453,-37.059410095214844,-122.64629364013672,-37.059410095214844,-757.4461669921875
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,84.1806411743164,-11.666060447692871,-118.79534912109375,-11.666060447692871,-670.0397338867188
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,74.32769012451172,41.54074478149414,-31.5113468170166,41.54074478149414,118.42491149902344
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,25.2917423248291,-29.129905700683594,-122.61460876464844,-29.129905700683594,-806.144775390625
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,45.013465881347656,5.394346237182617,-59.41312789916992,5.394346237182617,-258.1192626953125
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,44.54631805419922,-26.74771499633789,-101.28997802734375,-26.74771499633789,-647.146484375
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,50.723575592041016,43.19380187988281,-27.614757537841797,43.19380187988281,85.75021362304688
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-24.816333770751953,-46.808929443359375,-96.3297119140625,-46.808929443359375,-721.4583740234375
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,114.1624526977539,47.70406723022461,-113.68391418457031,47.70406723022461,-315.49151611328125
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,41.49913024902344,-40.24950408935547,-105.73300170898438,-40.24950408935547,-516.201171875
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,42.32273864746094,-7.24416971206665,-61.902565002441406,-7.24416971206665,-62.93031311035156
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,37.12357711791992,-52.417015075683594,-113.82479095458984,-52.417015075683594,-620.8161010742188
Someone painted a wall using a bathtub.,impossible,0.0,0.054054054054054,0.4864864864864865,0.4594594594594595,60.190887451171875,-17.812103271484375,-136.22378540039062,-17.812103271484375,-745.8255615234375
