sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cleaned a carpet using a hat.,improbable,0.0,0.5121951219512195,0.3902439024390244,0.0975609756097561,-409.0779100718714,-275.18946330725015,97.5606326827542,-275.18946330725015,-165.74032009899528
Someone cleaned a carpet using a week.,inconceivable,0.0,0.0,0.0344827586206896,0.9655172413793104,-261.649510184286,-150.27763822054345,105.10722418399936,-150.27763822054345,-127.70923097132041
Someone cleaned a carpet using a vacuum.,probable,1.0,0.0,0.0,0.0,-478.9290288885432,-361.56307128507336,99.15356358713424,-361.56307128507336,-200.46696543169952
Someone climbed a tree using oil.,impossible,0.0,0.18,0.54,0.28,-320.4148778353724,-222.59573569777535,92.47553377281261,-222.59573569777535,-168.4258954249133
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,-428.8506930057698,-336.78406837317635,111.04817771135228,-336.78406837317635,-221.47222749102042
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,-364.00099085289526,-267.2624051525679,125.1071924721915,-267.2624051525679,-176.67158629476882
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,-436.28484995332263,-351.2810979999613,113.32556763141478,-351.2810979999613,-216.18254048384716
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,-317.0881281433545,-236.57110959646428,92.45869620324072,-236.57110959646428,-141.51686441720975
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,-386.5390946500833,-298.3490824698223,101.38752758079187,-298.3490824698223,-202.6762281550154
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,-364.3438906327085,-243.56045415860814,114.10044193140729,-243.56045415860814,-196.8394726397501
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,-417.9447027864493,-319.6276857756294,119.63879981400748,-319.6276857756294,-187.44457999991334
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,-371.03199260277904,-270.52306486265405,116.2997937694304,-270.52306486265405,-216.22526954544716
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,-309.7818276704767,-193.16531055099784,121.90972486569619,-193.16531055099784,-221.38063989542366
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,-207.65228095819663,-168.76468823383095,105.84320745099086,-168.76468823383095,-166.47318178028476
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,-352.8980511937293,-253.22334966587823,104.2921189995745,-253.22334966587823,-230.83779993300374
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,-295.12102029880367,-216.76958385571157,138.99802997344545,-216.76958385571157,-173.73616077376133
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,-361.57225119228167,-215.72542648224183,124.32205705250702,-215.72542648224183,-195.60699433327105
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,-334.2591073536145,-251.1614420675603,108.12631970472944,-251.1614420675603,-190.63668239084734
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,-353.07164333251234,-304.1067617892233,148.087087256648,-304.1067617892233,-204.3035562178315
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,-365.1203264339221,-276.71908597899903,111.75060593313289,-276.71908597899903,-144.2737138407556
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,-365.82071658514707,-262.63815197125234,106.31350139055998,-262.63815197125234,-139.12493886006706
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,-318.5876386954194,-206.0562048584495,91.56707002937988,-206.0562048584495,-93.01850075681676
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-373.0687787932566,-274.96349038777686,120.4686226126525,-274.96349038777686,-145.36822087582033
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,-387.3743534090433,-250.3088981477996,79.28876077797761,-250.3088981477996,-133.7733790967559
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,-492.6650125852695,-394.6503746565778,85.82952090977213,-394.6503746565778,-173.79692869664817
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,-501.1894647399402,-413.94679178287976,111.96674026845173,-413.94679178287976,-178.58951541574055
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,-501.0022744797452,-386.4802182848536,100.21120219147176,-386.4802182848536,-187.03317016329794
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,-314.21018369195644,-221.45198532424192,97.93368529242201,-221.45198532424192,-171.79704815364516
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,-317.8892983796677,-205.26973407654557,93.5476362584595,-205.26973407654557,-177.43278020742656
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,-233.03627257208308,-135.7599311115402,129.9454150823543,-135.7599311115402,-155.89677841953872
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-337.9055341635105,-224.2151039699823,97.60192322991153,-224.2151039699823,-201.51549601113823
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-237.63576529153113,-167.00502896333597,90.45530840176501,-167.00502896333597,-112.98141492079648
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-213.893247436869,-134.63644321256027,97.07373951307089,-134.63644321256027,-111.82556772602297
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-90.85578700792249,-11.675805030591405,115.84869768156128,-11.675805030591405,-64.83181472305736
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-235.7992161847593,-149.331504352193,92.22680956684206,-149.331504352193,-111.90401500508634
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-403.3789597317199,-297.9667481373575,101.50778628754539,-297.9667481373575,-212.51787076525147
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-407.51042863588947,-319.2113129879893,114.69953236887602,-319.2113129879893,-193.04864048019007
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-186.19437243003426,-89.31714123043822,99.82304987741887,-89.31714123043822,-91.35447231128593
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-408.50004600214095,-311.0171589867065,111.11838291879592,-311.0171589867065,-205.2960717623609
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-301.22981679890165,-247.73606812810016,94.07187307434725,-247.73606812810016,-146.04202723000682
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-332.58545494002044,-253.6288963211133,87.12209504301816,-253.6288963211133,-133.84528013735542
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-265.5470715491814,-182.9429382537557,101.28878418787251,-182.9429382537557,-108.9659692497647
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-302.76210365566885,-245.20150657374285,89.43786278871244,-245.20150657374285,-153.4028827988139
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-245.35762263862517,-138.26599406153198,79.4603188148968,-138.26599406153198,-153.32207439974582
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-315.12623220331795,-209.99996886155793,99.76189550857362,-209.99996886155793,-158.95957319551349
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-300.8155466735931,-239.37772581213716,111.42298775134743,-239.37772581213716,-173.34654338573955
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-307.53023845356313,-211.14594765918162,111.48021081248669,-211.14594765918162,-181.83500080105864
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-331.31209686327,-326.68371833194874,120.39118504422083,-326.68371833194874,-159.4426386195366
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-362.33415058273675,-330.5015750850707,123.41477097609643,-330.5015750850707,-178.14022363536043
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-351.08350080183595,-312.0540691687281,124.2664915889213,-312.0540691687281,-175.2893390547131
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-406.8022893513573,-394.0255287407701,118.41315749605641,-394.0255287407701,-174.4131057237864
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-295.6731192959529,-204.32356646215368,61.26472197286436,-204.32356646215368,-137.29239610930833
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-364.80489529923534,-262.73793444583424,87.78570315806144,-262.73793444583424,-153.74574136160786
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-297.23524432007974,-206.23065704245425,105.60867148604149,-206.23065704245425,-159.2914148901944
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-365.4698737198988,-277.60928788964566,84.34162580391488,-277.60928788964566,-176.25583574172393
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-429.9611259298007,-400.5361211490583,102.10606324840036,-400.5361211490583,-226.64646404511404
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-388.0998739201126,-341.0299989940935,121.04448239684959,-341.0299989940935,-187.33094945470071
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-314.73116190440925,-211.41133699898046,151.25589373323416,-211.41133699898046,-184.13866629399428
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-411.5050684721189,-364.6440901080122,129.22077667470947,-364.6440901080122,-209.49790650964084
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-205.79890426340995,-137.28733106247765,105.34765943302625,-137.28733106247765,-164.88217148862887
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-452.5379932158135,-351.6890600307475,95.61064664400607,-351.6890600307475,-228.50831461172982
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-402.74444035678255,-298.34755343000813,114.23525896965845,-298.34755343000813,-186.4098356208246
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-532.872660894536,-446.98806988427845,118.32048539158481,-446.98806988427845,-290.3435392144563
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-369.69746668863513,-246.57699687399102,97.80400117391497,-246.57699687399102,-174.07332207012345
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-371.4713887029436,-256.6886148346595,96.12888109153579,-256.6886148346595,-165.49112254271517
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-308.7409913524756,-203.75871993938475,111.08490881165673,-203.75871993938475,-138.36657334206745
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-421.80866148099756,-292.0929774565172,97.14059254642885,-292.0929774565172,-201.7352806774254
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-305.6591902147028,-231.6402048065189,102.08836702742252,-231.6402048065189,-157.17971302490764
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-305.8985398560703,-244.21031724956572,89.59413472959838,-244.21031724956572,-155.77179657085918
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-327.4389230396813,-236.12927321687556,133.7944316966528,-236.12927321687556,-172.48103474967246
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-344.84177461048523,-287.1482665570579,100.21847145370134,-287.1482665570579,-195.39549596973575
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-439.339615248267,-305.496915643964,90.90814415068388,-305.496915643964,-165.2449431342999
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-438.26590383524393,-332.72096205731145,122.16163893428012,-332.72096205731145,-184.9401827709195
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-218.85080029857733,-119.34693118422979,123.67519663712092,-119.34693118422979,-126.12079554007028
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-466.76422954001146,-361.16639994116747,111.21279762679688,-361.16639994116747,-193.12060332177288
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-262.043214109333,-171.11391985269836,121.7701136338476,-171.11391985269836,-178.06628743654835
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-265.8329706706362,-176.13864691191333,110.40721802207943,-176.13864691191333,-170.8744087706952
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-161.2386109195657,-101.1412506337033,112.22244606486342,-101.1412506337033,-120.05303267414797
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-277.20086667900415,-148.91139236821743,107.94144677622191,-148.91139236821743,-177.79523042469827
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-303.94968409460216,-214.4573654990353,105.58006971353535,-214.4573654990353,-133.35290692690418
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-363.8205577650266,-267.02847725059394,112.32837146377274,-267.02847725059394,-162.0243741630291
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-344.2046558153595,-234.9066453202178,138.12130879160338,-234.9066453202178,-131.82588401469008
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-393.8500179872292,-308.23020383036106,108.39913542692202,-308.23020383036106,-168.69948534303637
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-241.04640099027128,-128.01098486648715,118.23077584211221,-128.01098486648715,-148.78639258571803
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-303.53380186017387,-191.8605720301036,108.28758092826051,-191.8605720301036,-165.40613399951627
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-124.25010878437092,-22.147946525856767,119.17609048251796,-22.147946525856767,-80.32253021294804
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-343.229550783704,-226.96000911314968,127.94156112149874,-226.96000911314968,-193.10344397879038
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-492.62728054462383,-396.7468857352027,88.80828937687758,-396.7468857352027,-220.58180323589642
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-493.5606489952514,-404.3459536156365,86.11623481611556,-404.3459536156365,-218.71451578442233
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-332.7934456427917,-215.13958239731855,95.76814270783677,-215.13958239731855,-147.64522238502497
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-521.5414661802571,-409.48927349774635,91.71948571210912,-409.48927349774635,-236.3129832122258
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-383.1165051126495,-345.164398637604,81.72624513291544,-345.164398637604,-202.28640514394598
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-389.3683601138076,-330.13778171343006,86.30307671875121,-330.13778171343006,-216.43729658617758
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-353.4458994259919,-292.4553760401846,114.01597444257854,-292.4553760401846,-176.11921563814627
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-453.7393102233546,-377.2611082185347,77.74195750298328,-377.2611082185347,-212.15983825062602
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-451.44819949566886,-397.5885440390189,114.57780781578666,-397.5885440390189,-218.68796547348836
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-504.4619633642079,-443.14427424470415,105.26520272075494,-443.14427424470415,-203.0315895878775
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-425.0036160681459,-383.9041464105685,146.45240666370245,-383.9041464105685,-229.83584126978587
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-510.56329338557,-431.7731967807643,86.33917525228577,-431.7731967807643,-239.28981960430892
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-318.93150313087165,-200.64002379556877,79.73567476667493,-200.64002379556877,-182.17381403155196
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-317.4204117178407,-197.47156447022712,95.61215272189617,-197.47156447022712,-208.06193796245321
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-281.81512158347425,-188.42072968378886,100.91147860391138,-188.42072968378886,-170.1649688530168
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-313.05985167507976,-210.51639523286653,95.56613915617527,-210.51639523286653,-206.80243758064535
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-227.9519556300259,-130.06350581193556,104.86581501548153,-130.06350581193556,-116.02398627940778
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-323.4897422553968,-202.89762239389776,106.01623065414962,-202.89762239389776,-155.83409611416678
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-406.3185026331687,-292.64119484452965,132.950549147169,-292.64119484452965,-180.1126735002225
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-348.667331521748,-237.87042176719748,114.76993947426779,-237.87042176719748,-181.5285807355109
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-382.44366459857525,-262.708542485492,115.14284083406737,-262.708542485492,-230.89785336048993
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-456.0518586646882,-315.66657629326966,93.64253976175021,-315.66657629326966,-244.5456373430457
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-395.8714670525999,-275.97194723205166,140.90375890524223,-275.97194723205166,-216.36640784343206
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-489.34203596029766,-378.56634105766074,124.92248515267163,-378.56634105766074,-299.1329842676964
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-295.1176121453501,-249.1847154013697,79.15294821535431,-249.1847154013697,-183.5493351437126
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-389.52876982028306,-281.5764566268301,77.13128351538684,-281.5764566268301,-179.80023403154343
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-253.0665506816333,-126.30682965587955,95.2370882582582,-126.30682965587955,-125.46929644767259
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-395.1237213644894,-294.642418766832,103.92078960691818,-294.642418766832,-192.83781997283256
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-255.57786421529258,-170.85402001637814,108.79670791712533,-170.85402001637814,-127.95173154268335
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-354.8387616419848,-252.23348709421646,88.58538110740253,-252.23348709421646,-148.4123130580078
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-289.3760870761221,-193.34338348427622,144.90571352518282,-193.34338348427622,-149.90499632528557
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-376.5186679727324,-261.2374954235656,97.90029256371213,-261.2374954235656,-172.37695380796896
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-240.48162361202714,-159.211932926648,104.89374459246186,-159.211932926648,-177.53248356708173
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-238.02838679883843,-176.2124143880776,104.61404061200045,-176.2124143880776,-182.59799487684973
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-160.85081541489745,-71.64521412189612,113.25331252019086,-71.64521412189612,-154.3098531839077
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-215.12274917145194,-139.0697670993027,109.22859495473863,-139.0697670993027,-148.61767480089935
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-246.02742153237392,-131.9895606981827,100.30840996610497,-131.9895606981827,-175.5554205321838
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-283.74426832382,-195.28463348498855,98.97368881201578,-195.28463348498855,-177.91376117486348
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-301.5474208322694,-207.7115346362869,84.01892491984721,-207.7115346362869,-193.78897819606172
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-213.59183995129675,-97.4606621572649,94.35082209257071,-97.4606621572649,-170.61828020261095
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-146.4455087831067,-72.13355769307611,86.03575230740157,-72.13355769307611,-127.86017710521891
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-321.3895790082966,-241.8867563533758,116.69780862437115,-241.8867563533758,-201.9883148991508
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-254.30407593957847,-160.64798802982892,91.08959094305246,-160.64798802982892,-133.08394706973257
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-317.1439382312804,-245.60960743664424,126.92829421334534,-245.60960743664424,-210.12864605270863
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-268.03306947351945,-187.52453647231036,126.80276198313138,-187.52453647231036,-158.56308307254267
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-277.63512550045596,-180.30636011572773,123.77458845635296,-180.30636011572773,-139.7142384934378
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-322.6550581285403,-230.39241317209695,123.12028927914747,-230.39241317209695,-167.14640350427112
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-206.63522296249175,-112.55671490934542,110.12866677714226,-112.55671490934542,-141.35100334436314
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-386.1391123391925,-237.2984955697034,101.27268185145348,-237.2984955697034,-204.9762612297783
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-447.2636557252283,-351.9138541164481,95.87080780394194,-351.9138541164481,-232.8056925978379
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-325.86508332196274,-220.3281889949942,119.36035447278402,-220.3281889949942,-174.8596244155932
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-451.25870953046314,-344.2911875404184,95.94383091574142,-344.2911875404184,-226.6105184659712
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-208.1641463218035,-139.41576616634416,93.02190619916627,-139.41576616634416,-140.22508631987878
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-394.81120803115977,-328.79281169279966,126.73046021126748,-328.79281169279966,-211.0804982143382
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,-413.5314047650989,-319.8941835178111,126.90162515544894,-319.8941835178111,-190.19151352869397
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,-363.17875530284334,-290.2290505638852,116.47327049709995,-290.2290505638852,-189.18486705687178
