sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,1.4314607381820679,-2.9189934730529785,0.014226336032152176,-2.9189934730529785,-18.945232391357422
Someone is about to steal a large rock.,improbable,0.975,0.025,-2.975677013397217,-1.5909297466278076,-0.4846445620059967,-1.5909297466278076,-15.73918342590332
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,-4.293613433837891,-6.527408599853516,-0.2612408399581909,-6.527408599853516,-28.150245666503906
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,-7.76786994934082,-8.597185134887695,-0.2511694133281708,-8.597185134887695,-26.62671661376953
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,-13.110187530517578,-10.22807502746582,-0.21578380465507507,-10.22807502746582,-25.95008087158203
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,-14.696544647216797,-12.382331848144531,-0.4810720980167389,-12.382331848144531,-26.415481567382812
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,1.121983289718628,-6.219294548034668,-0.528952419757843,-6.219294548034668,-27.40074348449707
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,2.6730949878692627,-0.39466017484664917,0.008122310042381287,-0.39466017484664917,-15.29824447631836
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-10.139416694641113,-10.969966888427734,-0.3100082576274872,-10.969966888427734,-21.50264549255371
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,4.043222427368164,-0.7655043601989746,-0.30033963918685913,-0.7655043601989746,-19.17504119873047
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,4.582526206970215,3.395991563796997,-0.25784140825271606,3.395991563796997,-12.266719818115234
Someone is about to walk through an open door.,possible,1.0,0.0,-7.667305946350098,-7.315475940704346,-0.21474282443523407,-7.315475940704346,-21.453468322753906
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,-5.621481418609619,-5.331633567810059,-0.38508832454681396,-5.331633567810059,-15.175666809082031
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,14.101194381713867,16.520122528076172,-0.15668371319770813,16.520122528076172,3.127318859100342
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,11.342822074890137,4.672201156616211,-0.326280415058136,4.672201156616211,-8.269392013549805
