sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to eat a pickle for dessert.,improbable,0.95,0.05,10.579699023891678,-17.256303243982686,-32.174198244923275,-17.256303243982686,-95.24194697332625
Someone is about to eat a planet.,impossible,0.025,0.975,-71.47356040492272,9.807166000352254,-84.17988263825069,9.807166000352254,-20.157093059273045
Someone is about to eat a rainbow for dessert.,impossible,0.0,1.0,80.57069583000461,16.585896630976606,-43.34011024919285,16.585896630976606,-40.122070935669925
Someone is about to eat a whole sandwich for dinner.,possible,1.0,0.0,22.438458445749625,-26.38171424960626,-41.7799805459254,-26.38171424960626,-106.65663607523756
Someone is about to eat a whole turkey for dinner.,improbable,0.9,0.1,11.331632326489803,7.729086899156812,-76.86539408580634,7.729086899156812,-111.97594255582464
Someone is about to eat a whole whale for dinner.,impossible,0.0263157894736842,0.9736842105263158,82.30687552923915,50.4762140208116,-107.79999009171914,50.4762140208116,-112.72895349999595
Someone is about to eat an insect.,improbable,0.9743589743589745,0.0256410256410256,59.60857060799293,-20.306964501480024,-76.46436351010746,-20.306964501480024,-129.43744335860137
Someone is about to find a monkey in a closet.,improbable,0.7368421052631579,0.2631578947368421,-70.0141817829126,-24.0097285599915,-10.487791768070181,-24.0097285599915,-37.486442813724764
Someone is about to find a sweater in a closet.,possible,1.0,0.0,-80.76383564936067,-2.594469822824834,-11.367655604885833,-2.594469822824834,-72.68110223631919
Someone is about to find a unicorn in a closet.,impossible,0.075,0.925,-45.01412303363145,-38.96103331736215,13.063132728580523,-38.96103331736215,-60.013592109489764
Someone is about to have a cat as a pet.,possible,1.0,0.0,-67.38850472866639,20.18628223089334,-32.327702359110084,20.18628223089334,-43.89662171242186
Someone is about to have a lion as a pet.,improbable,0.6666666666666666,0.3333333333333333,-29.254552174454986,12.728000595885632,4.358172651204587,12.728000595885632,-25.878674206291883
Someone is about to have the moon as a pet.,impossible,0.0256410256410256,0.9743589743589745,18.352724004992126,62.193853170520555,-52.83368954551089,62.193853170520555,-20.07195983772052
Someone is about to know the name of someone they just met.,possible,0.9705882352941176,0.0294117647058823,-79.16056208184042,-51.0603871010434,65.90698840884207,-51.0603871010434,9.963017531527225
Someone is about to know the names of everyone in the world.,impossible,0.0256410256410256,0.9743589743589745,-107.09641364363475,-46.56025762311158,-5.346786631332449,-46.56025762311158,13.535761596963113
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,-155.64488811143272,-48.17481209295187,26.85178598058404,-48.17481209295187,17.83653969615228
Someone is about to live for 1000 years.,impossible,0.0,1.0,-51.82148790046326,-9.946779024613349,-26.437470462595282,-9.946779024613349,-25.7565790881859
Someone is about to live for 110 years.,improbable,1.0,0.0,-45.48955938994409,16.47234018940017,-23.658157634757522,16.47234018940017,-33.81354272301773
Someone is about to live for 60 years.,possible,1.0,0.0,-49.18370854749526,24.35864149097324,3.7547899801942037,24.35864149097324,-51.927566070498656
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,-35.63832516667986,-0.3591313860034546,-5.361655705573526,-0.3591313860034546,-67.65444116710451
Someone is about to make a house out of bricks.,possible,0.975,0.025,-26.224429440392385,7.68177681389372,-62.80915607947411,7.68177681389372,-106.56503374871514
Someone is about to make a house out of gas.,impossible,0.0,1.0,-9.023198782716193,46.71114146553984,-78.68840060078023,46.71114146553984,-60.301576619180906
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,49.94027383806606,-10.93112543963592,-23.426612163423798,-10.93112543963592,-85.86456793962248
Someone is about to make their friend cry.,improbable,1.0,0.0,-38.33461307500872,-46.85903070108614,3.7336633333579137,-46.85903070108614,27.475070636208173
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,-48.15373127215201,-26.09341376424564,9.318513373582118,-26.09341376424564,21.233987260420093
Someone is about to make their friend smile.,possible,1.0,0.0,-64.79746004119747,-22.729417891143896,37.2896391789819,-22.729417891143896,12.4800008074827
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,-42.41042411392965,2.0036310962197916,-2.152888689697246,2.0036310962197916,-113.67696916864828
Someone is about to move a marble with their hand.,possible,1.0,0.0,-12.808897474727223,13.24414847610791,-59.95399426048122,13.24414847610791,-147.67089237428866
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,-14.449631441986831,-11.017113352235,39.83995871040549,-11.017113352235,-106.17602071341219
Someone is about to not eat for 1 hour.,possible,1.0,0.0,-29.099365360497558,-38.754748280341914,-25.62807986984401,-38.754748280341914,-58.4507228890202
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,3.8661325676945353,-76.6434649121826,20.42470436194332,-76.6434649121826,-13.42212194978228
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,-13.233062715734178,-63.66717235862998,37.610672167293274,-63.66717235862998,-22.37255454624369
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,-2.9074915207690637,3.7480909428828397,1.9771532788100892,3.7480909428828397,-96.40926479152257
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,-7.15283203439796,-19.439019654450902,-6.178819293661476,-19.439019654450902,-110.70848445788363
Someone is about to open a window with their hand.,possible,1.0,0.0,16.50076509620893,7.816420773015679,-18.926142240009135,7.816420773015679,-134.5709290369798
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,8.150508666036842,34.098064821761824,-97.063246264273,34.098064821761824,-154.88654821908617
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,12.655147216779682,53.66195397201011,-153.37772800884875,53.66195397201011,-180.62691175813154
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,-16.90802766635702,27.431919225820593,-132.91958521738167,27.431919225820593,-187.04703657605847
Someone is about to play with a toy.,possible,1.0,0.0,43.653223186569655,36.93425053002201,-47.960469092917435,36.93425053002201,-186.12878049691017
Someone is about to play with a wolf.,improbable,0.8,0.2,20.439897480796667,7.288896627357502,-59.880776498914386,7.288896627357502,-124.0643230638143
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,-50.694967847941314,0.23544030418948125,-24.64045072808215,0.23544030418948125,-118.39692732576981
Someone is about to ride a cow.,improbable,0.85,0.15,-7.666534289073553,7.144535557627563,-11.100008002462587,7.144535557627563,-135.4913194046418
Someone is about to ride a horse.,possible,1.0,0.0,-19.739495763602108,-1.1949145142835107,-52.90108474734747,-1.1949145142835107,-158.82132960176185
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,-32.75296792795762,-0.6208701125481468,-15.5633509171877,-0.6208701125481468,-88.65072153289799
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,-15.1623707810625,29.945787374977243,50.26684053116256,29.945787374977243,-124.40845306016035
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,6.794576496968276,3.657736954603024,61.786098644978196,3.657736954603024,-66.37544819314864
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,38.98780685463559,-27.253949885786824,35.23796377460272,-27.253949885786824,-93.81774196242719
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,-61.95024254500868,-12.796402147357284,-30.264583208440662,-12.796402147357284,-54.61970262710216
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,-94.7479930668224,8.418061724151642,-48.00772293513221,8.418061724151642,-91.89791671046979
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,-64.43937909234074,-10.03326709600654,-18.07613101379991,-10.03326709600654,-32.27247596477971
Someone is about to steal a large rock.,improbable,0.975,0.025,34.20101110270488,-4.413084309740725,-137.06752592324185,-4.413084309740725,-118.29265985065075
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,-6.505306124302479,-21.9091063925125,-45.84220902403579,-21.9091063925125,-112.53148693198223
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,-4.852919300337447,-8.714425492831168,-43.12508837493561,-8.714425492831168,-102.24411146783568
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,29.910065720414927,-1.2931678015707178,-75.48202372464863,-1.2931678015707178,-149.80462424321135
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,22.835154663541473,42.99326008733463,-11.997443352054347,42.99326008733463,-89.05427180371697
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,-7.065913032015075,-36.80673642908705,6.871328058653475,-36.80673642908705,-99.06486419040063
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,-8.030141397527174,-16.71251212047551,52.84835487209785,-16.71251212047551,-72.90569734233725
Someone is about to wait in line to go into the store.,possible,1.0,0.0,46.676700063148814,16.27103216862824,-37.28799827097923,16.27103216862824,-123.28786120579912
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,-101.44900038108206,-43.61605250477922,5.779387853040049,-43.61605250477922,-60.43044783940911
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,-50.588120771725826,-59.83070425637716,38.890816421187225,-59.83070425637716,-84.44858123592067
Someone is about to walk through an open door.,possible,1.0,0.0,-101.56882470686426,-11.960962987385997,2.358556081236376,-11.960962987385997,-84.11564069760047
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,-82.53109518113158,44.69561202614506,-55.06002338545695,44.69561202614506,-86.43533358811399
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,-16.672730215216724,32.57410204405845,-44.579509504715176,32.57410204405845,-29.350646573444553
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,-19.945121615818948,3.9911369805260932,-26.614234944610974,3.9911369805260932,-48.39060234580683
