sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone climbed a tree using oil.,impossible,0.0,0.18,0.54,0.28,-102.31918415407065,21.987936413993413,-108.19265087322701,21.987936413993413,-171.41098796080718
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,-107.2382776909019,23.12522882406649,-106.63435890698818,23.12522882406649,-175.56298630450334
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,-108.08180770116806,22.56383984719615,-105.04810007160077,22.56383984719615,-174.3063664972885
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,-106.1406663241458,22.786704756909657,-103.83451102900317,22.786704756909657,-178.6309871182103
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,-110.10324926767144,27.49827519656102,-105.32674264048582,27.49827519656102,-156.88992128524134
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,-103.20774440436841,26.287973765834682,-95.60060293510479,26.287973765834682,-163.18527192435047
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,-95.3798625152456,24.418835956376387,-89.53601432775005,24.418835956376387,-165.13302948748
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,-97.43415977805975,24.889739683514943,-96.81632470745961,24.889739683514943,-172.51486966455644
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,-123.47533050852908,25.357963501467943,-107.49363315493801,25.357963501467943,-168.21911130105872
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,-117.99288881605666,23.39027840991833,-104.98255652821402,23.39027840991833,-180.13839257205538
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,-110.75176899388961,24.70862250934001,-97.71107321159278,24.70862250934001,-177.79784849258266
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,-111.23935152468742,24.106020812768016,-109.36537735525638,24.106020812768016,-180.7310467550886
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,-116.72618695308736,20.53293628238678,-92.20768240276155,20.53293628238678,-176.46815590711935
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,-110.03071841653333,19.640239628327173,-87.50488191220695,19.640239628327173,-180.35479716210898
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,-112.51907514368877,23.599920378186034,-83.7099687598774,23.599920378186034,-176.88869721075383
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,-104.00154843730422,23.559864244739543,-94.70909451268491,23.559864244739543,-180.98156294699152
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,-98.76189265967996,24.116726398390504,-97.99199053845034,24.116726398390504,-180.98655089981733
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,-97.99403354355837,21.437227102519557,-101.34805677403234,21.437227102519557,-167.1267803756011
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,-92.03499613452158,18.95016902644769,-84.28199294611684,18.95016902644769,-165.03811440112437
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-104.17345952000872,23.569012039924313,-93.86681862151411,23.569012039924313,-176.22377951193698
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,-101.75571210715098,24.71376090395629,-93.89632355259783,24.71376090395629,-146.27322744346867
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,-99.34465319876938,28.105385826822072,-102.16539186125068,28.105385826822072,-149.58184804070729
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,-106.5399305554424,23.274468608323,-89.87111319698292,23.274468608323,-164.6694123247901
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,-104.07576457444,26.857162823601072,-107.35316377744476,26.857162823601072,-167.11330297862662
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,-119.2793152072785,19.1467505879743,-100.49592299263597,19.1467505879743,-177.20524974885032
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,-120.61210955060994,18.53453325050739,-102.29517388346454,18.53453325050739,-178.0661174836804
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,-100.70583096709143,18.571773760358454,-87.23690934642607,18.571773760358454,-174.50714379786953
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-121.69875387646594,18.566446192881084,-101.92853540543854,18.566446192881084,-182.95868269274771
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-111.50389798822098,24.675994561945203,-92.1990528911027,24.675994561945203,-179.84541700657778
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-114.39259977026325,24.27367128312605,-92.73498701769938,24.27367128312605,-182.52285545666933
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-129.52108867833346,26.69467128649331,-93.51041962471592,26.69467128649331,-154.11942709997354
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-118.98522669991733,22.092610530551894,-95.05288555072971,22.092610530551894,-176.26845503800627
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-121.72890855376852,22.745378711394686,-87.95891025577696,22.745378711394686,-169.34339639474297
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-113.45910044463828,21.70171509932708,-95.0172672157263,21.70171509932708,-176.66592951930355
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-117.67914200725806,23.132123526048673,-92.5499637948545,23.132123526048673,-169.35108875005335
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-117.27863900128833,22.627656627140865,-93.13185120718268,22.627656627140865,-171.50629762541269
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-113.07686837293859,25.020673668176478,-101.91791087878286,25.020673668176478,-180.2726471853552
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-109.4533541692751,20.964304624754938,-98.35462815779442,20.964304624754938,-175.30364373824918
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-105.74397292308875,23.405079964129715,-93.04684250137647,23.405079964129715,-175.72771079745098
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-102.8626846915985,19.682725265122947,-103.31471989713424,19.682725265122947,-185.66675288368504
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-122.73456163238804,27.39535058557531,-110.46400801715185,27.39535058557531,-171.44575942871012
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-116.39677752303037,23.685816710637575,-97.99342339296774,23.685816710637575,-182.84366920377178
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-118.60571120254453,25.76658629597887,-99.3760316054022,25.76658629597887,-173.35925303347997
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-116.97489916498937,26.856773365554165,-106.04901083271959,26.856773365554165,-179.08819802611643
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-94.12252774570115,24.194392452942218,-94.4785910961444,24.194392452942218,-172.328406434489
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-108.90826727463484,17.875570401225986,-86.8338199659099,17.875570401225986,-179.72858985599234
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-107.44307677891702,22.41232196383696,-94.52990999125142,22.41232196383696,-173.56457054139108
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-105.20711004513805,19.265294427411355,-93.0072282575849,19.265294427411355,-176.17055775266047
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-108.86051524291346,25.57128475419149,-97.88225760310404,25.57128475419149,-169.4475632497535
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-110.13515856949809,20.820740857930012,-94.86258636935732,20.820740857930012,-176.62739021085832
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-113.24193226405481,24.480676902700214,-92.05772314702907,24.480676902700214,-172.9093539908254
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-106.14638670105103,23.372085487276745,-97.00683870250572,23.372085487276745,-175.73535473094785
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-102.10624090158328,20.76596602098129,-97.31410359876064,20.76596602098129,-173.92336376716315
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-101.39775712599786,20.262916623829675,-109.10353931395338,20.262916623829675,-174.02688803868364
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-118.87869465032436,19.58741532467907,-89.02145440535762,19.58741532467907,-181.0037110916246
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-107.5084466324218,21.105590840485263,-110.0606014153656,21.105590840485263,-178.56636580254698
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-101.69469403283591,26.64710874100342,-99.22497261203856,26.64710874100342,-166.4164881917859
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-93.16894931597338,22.676793279804475,-104.3736368801317,22.676793279804475,-177.46917467959008
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-99.09001374018061,21.365702060850303,-97.62345335866584,21.365702060850303,-164.59939403003355
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-99.34609055460876,22.957878877684614,-98.04885942924875,22.957878877684614,-175.7247090841574
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-119.27029839282427,21.799786700280528,-99.04680761197199,21.799786700280528,-167.58818204650154
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-117.34089381090912,18.962114574557,-99.79098987030352,18.962114574557,-168.61631517821968
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-115.08005888592409,22.607826335783585,-93.82056801841037,22.607826335783585,-166.25439631131522
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-127.51757831923032,24.916341702599404,-99.83216059433808,24.916341702599404,-172.12619714423138
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-98.06531168652796,21.663742745167866,-98.51351407144132,21.663742745167866,-171.87693351556763
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-97.01860173938225,19.3817454234291,-94.55142174094215,19.3817454234291,-175.04201500697945
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-86.524267333274,21.21029630557423,-89.57541693772748,21.21029630557423,-182.0320112273399
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-92.38093774498827,20.83463288252065,-95.25920333958453,20.83463288252065,-178.25432845374363
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-127.98971863253063,24.802057730825794,-89.21818571434073,24.802057730825794,-170.1476439327416
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-110.5449069761572,22.637346059288816,-93.67934723337777,22.637346059288816,-168.09772246394363
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-121.29360669566267,24.322537164128356,-92.48127120510303,24.322537164128356,-162.54694556603778
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-107.36604592667514,21.031709172351775,-93.53759027284698,21.031709172351775,-166.53618103713646
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-130.6547889623509,23.16113068311675,-100.7635193882022,23.16113068311675,-179.72106778107639
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-119.91466679759495,20.55088586709821,-98.83709885154352,20.55088586709821,-177.6998111263481
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-127.38213380962942,21.345329543146875,-87.3717729257882,21.345329543146875,-166.86809166310434
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-131.5332766044585,21.10681252640932,-100.8550841568822,21.10681252640932,-176.1853329074057
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-124.09232100640149,28.31723238080231,-102.62688735569338,28.31723238080231,-175.60398765248178
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-124.79566259086295,26.751516336343805,-93.5056028086965,26.751516336343805,-175.65839490452797
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-127.17763256381005,27.9951759321607,-99.07255600266957,27.9951759321607,-170.82414784146
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-119.749442609798,21.59287206045873,-95.5641059862381,21.59287206045873,-173.39840739044286
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-104.36072716495502,20.16330391578421,-98.37185742827613,20.16330391578421,-188.9545519230108
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-108.55178771548285,24.862422345737663,-99.18220327650883,24.862422345737663,-185.41858992341946
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-124.15906227625092,28.30049512605453,-94.47725854220431,28.30049512605453,-179.53989403594662
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-106.80521452799115,25.322374350664,-102.84787118278659,25.322374350664,-184.50471295199168
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-114.78362915927349,25.123973923276562,-99.53660394473965,25.123973923276562,-169.09197379742156
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-103.20757626796866,20.760107987192356,-97.62453193164615,20.760107987192356,-170.20118822678808
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-111.14600330985783,17.79773540386907,-86.73934587439973,17.79773540386907,-174.96459160488365
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-110.27271185245328,23.59780622934337,-97.19896359103899,23.59780622934337,-171.7829762804942
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-89.99079180873889,26.202878510040392,-98.85968084576993,26.202878510040392,-169.73434232501572
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-106.98615794739635,21.802797333505172,-103.07671907515687,21.802797333505172,-167.57396701039593
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-93.93568202969493,21.313070808481626,-96.0994492131724,21.313070808481626,-168.38161408618112
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-99.90308423412269,20.20128936043595,-96.45145236734307,20.20128936043595,-165.4453131531909
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-117.97725820178124,19.309457279129486,-100.57244036659358,19.309457279129486,-153.85515097158628
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-117.15860349037995,20.873202661633364,-98.3882413614601,20.873202661633364,-161.62701922986682
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-118.89340829679749,20.474545168625667,-94.04229157899431,20.474545168625667,-173.30948389270452
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-102.13135953171175,17.886217175980235,-99.06066562433281,17.886217175980235,-166.92969086741863
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-89.1784739971532,21.641608184260573,-95.81104917479202,21.641608184260573,-175.51140266753958
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-106.45877070757619,25.183788916065982,-95.92282655802663,25.183788916065982,-178.54780376392156
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-96.14832374244165,22.13363006991056,-95.45776250991528,22.13363006991056,-174.30554878112247
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-96.44272074597686,19.013204490164245,-93.81679670634486,19.013204490164245,-179.1543604032467
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-121.0054688454596,24.746384813370817,-101.34057161546225,24.746384813370817,-155.41435854474568
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-97.71128588200874,24.88015707078275,-101.56696340676802,24.88015707078275,-152.10109898021304
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-120.85606686437104,24.545728283473096,-100.23393685465211,24.545728283473096,-178.25073304352048
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-99.09072092092377,24.346297370824374,-104.40529631190657,24.346297370824374,-172.19879999158218
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-123.02815633024306,23.27590717889276,-102.90270774796527,23.27590717889276,-176.14402987911407
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-124.4630945502499,23.200719713668136,-107.26586736159585,23.200719713668136,-177.62898705115208
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-122.03070304655606,19.577446811459154,-90.46276905836183,19.577446811459154,-168.61882077823523
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-126.33748199982996,21.36253787810328,-100.42254890040549,21.36253787810328,-183.0664214650683
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-113.29931245582316,21.91900083241772,-101.95298875126653,21.91900083241772,-165.05384877579928
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-96.50912000073376,17.29862525419275,-101.14567128375022,17.29862525419275,-181.7659419701746
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-113.82020824910977,22.89732707159316,-95.05348527837185,22.89732707159316,-176.19212329007692
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-100.13706802289934,20.502425147645177,-106.75407971194882,20.502425147645177,-181.28192011870698
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-111.8174432133124,26.703527794627014,-116.57182643876448,26.703527794627014,-174.43818720637535
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-112.60216910972399,21.00865735437222,-114.13529728494684,21.00865735437222,-180.16707042096527
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-125.77840047811942,28.025359670833822,-101.90841679450932,28.025359670833822,-172.9162938287986
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-117.59041595663172,23.666238762487794,-108.88741396350575,23.666238762487794,-177.06523167762631
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-97.29411744775584,21.859228185233597,-108.70278131927984,21.859228185233597,-191.49807746873523
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-91.21057689808035,19.170371815859703,-104.97962892706485,19.170371815859703,-187.1143423472909
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-90.94997727520634,20.272483163745804,-91.95075979423277,20.272483163745804,-180.46064152144672
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-90.49799554810106,17.28623369520721,-98.58384172029334,17.28623369520721,-189.56830158717455
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-126.55952994753325,24.85718314768331,-100.65906160932141,24.85718314768331,-172.17471953669872
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-120.59833566612689,22.703655335778414,-112.00848554699161,22.703655335778414,-173.392086039002
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-100.20787980172196,23.7775431060614,-91.22850692218404,23.7775431060614,-157.12253050521048
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-116.76601169985379,23.658697944024567,-109.17791239387712,23.658697944024567,-177.80599810951676
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-136.88839933640017,29.69497234276257,-111.95567856351738,29.69497234276257,-174.6119194623701
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-133.72932542464955,27.858153691916435,-104.93930842766501,27.858153691916435,-177.21652484971833
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-123.99513114277025,25.376244576079287,-85.05171656850783,25.376244576079287,-168.29938923446426
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-125.86412632187547,23.339360549862626,-100.45461308681328,23.339360549862626,-182.45642447829977
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-122.73462870039309,22.516721404905223,-99.53730372719241,22.516721404905223,-176.61856367978228
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-120.2152220316806,25.997100033259763,-102.9195901720743,25.997100033259763,-180.28094351449226
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-104.82188274782769,25.888613616870003,-94.7819884833761,25.888613616870003,-168.83810911894895
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-122.08583335686295,24.831524352744726,-103.00331910753533,24.831524352744726,-179.9644597094563
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-103.44301037885168,23.112981604724254,-95.25517822704228,23.112981604724254,-172.08636009630825
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-92.33913089295801,20.673046446441077,-99.42995640392915,20.673046446441077,-171.3679642641253
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-101.1764253643672,21.402424664652475,-80.64517400393697,21.402424664652475,-158.0141595391582
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-101.53098826210544,22.93541152140981,-98.83325387847943,22.93541152140981,-168.04863972975824
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-114.26603893856796,22.83647226780907,-97.31738586830218,22.83647226780907,-154.84338329148062
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-107.40613085188534,25.278198233448347,-91.7263122977321,25.278198233448347,-172.3004155284937
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,-101.11715443379816,27.71673972269621,-92.30156718644501,27.71673972269621,-163.00358686829884
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,-106.259907075498,25.309358698488857,-94.88647822705798,25.309358698488857,-172.7171776477406
Someone painted a wall using a bathtub.,impossible,0.0,0.054054054054054,0.4864864864864865,0.4594594594594595,-105.67997745349334,25.080432309296334,-104.81248302886345,25.080432309296334,-173.11182455613206
