sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,-697.0411376953125,-38.149131774902344,-573.4308471679688,-38.149131774902344,-1643.1229248046875
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,-634.920166015625,68.37495422363281,-432.705322265625,68.37495422363281,-1368.984130859375
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,-698.2376098632812,-44.96245574951172,-577.3661499023438,-44.96245574951172,-1657.8292236328125
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,-471.43359375,253.6293487548828,-471.99810791015625,253.6293487548828,-962.188232421875
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,-627.0072021484375,24.818222045898438,-553.4222412109375,24.818222045898438,-1481.56640625
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,-607.4293823242188,196.4326171875,-345.17706298828125,196.4326171875,-852.3711547851562
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,-670.6744384765625,6.910675048828125,-554.565185546875,6.910675048828125,-1512.3743896484375
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,-533.5187377929688,150.18923950195312,-493.53900146484375,150.18923950195312,-1272.245361328125
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,-515.0684814453125,142.6352081298828,-494.38616943359375,142.6352081298828,-1356.69775390625
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,-504.0589904785156,317.1820068359375,-369.60552978515625,317.1820068359375,-734.8592529296875
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,-623.9979248046875,103.9163818359375,-491.25543212890625,103.9163818359375,-1410.8994140625
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,-610.8531494140625,229.5106201171875,-457.46002197265625,229.5106201171875,-1145.514404296875
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,-555.6697387695312,139.2401885986328,-479.408447265625,139.2401885986328,-1240.480712890625
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,-573.2356567382812,266.51898193359375,-269.7925720214844,266.51898193359375,-499.477294921875
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,-772.5631103515625,9.098747253417969,-519.351318359375,9.098747253417969,-1506.9200439453125
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,-710.4376831054688,67.7736587524414,-530.7472534179688,67.7736587524414,-1463.92138671875
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,-560.5477905273438,117.24102020263672,-500.2716064453125,117.24102020263672,-1280.4683837890625
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,-532.8922729492188,281.8232727050781,-376.7520751953125,281.8232727050781,-758.4174194335938
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-628.955078125,70.20870971679688,-516.3553466796875,70.20870971679688,-1465.358642578125
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,-506.35125732421875,181.010009765625,-487.87249755859375,181.010009765625,-1053.30810546875
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,-492.3697509765625,83.8648910522461,-514.4173583984375,83.8648910522461,-1058.2772216796875
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,-530.2391967773438,84.81486511230469,-391.256591796875,84.81486511230469,-992.3020629882812
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,-654.6693725585938,-45.53251647949219,-568.8489990234375,-45.53251647949219,-1625.71435546875
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,-599.589599609375,156.49134826660156,-481.9193115234375,156.49134826660156,-1156.45068359375
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,-591.3660278320312,110.44991302490234,-514.1436767578125,110.44991302490234,-1311.4681396484375
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,-544.3235473632812,263.21466064453125,-366.8561706542969,263.21466064453125,-674.6986694335938
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-684.3551025390625,81.05738067626953,-543.9081420898438,81.05738067626953,-1440.75732421875
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-776.0546264648438,-5.723602294921875,-573.3035278320312,-5.723602294921875,-1711.52734375
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-755.14990234375,12.788017272949219,-588.6235961914062,12.788017272949219,-1731.844970703125
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-524.5339965820312,274.7135314941406,-365.18072509765625,274.7135314941406,-766.0808715820312
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-769.8573608398438,-23.835777282714844,-598.5111083984375,-23.835777282714844,-1738.7618408203125
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-562.5203247070312,36.96861267089844,-534.3817138671875,36.96861267089844,-1558.070068359375
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-625.0059814453125,-4.549003601074219,-566.5773315429688,-4.549003601074219,-1610.640869140625
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-356.2544860839844,333.2049560546875,-378.9576110839844,333.2049560546875,-454.89593505859375
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-580.9910278320312,21.092178344726562,-577.261474609375,21.092178344726562,-1583.3665771484375
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-605.3223876953125,-3.1961441040039062,-573.03369140625,-3.1961441040039062,-1654.64990234375
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-429.9979248046875,3.4143753051757812,-556.4535522460938,3.4143753051757812,-1511.6357421875
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-650.026611328125,61.29728698730469,-429.09405517578125,61.29728698730469,-1249.259033203125
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-694.5340576171875,-70.2603759765625,-563.3623046875,-70.2603759765625,-1785.671142578125
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-451.99560546875,110.82872772216797,-557.44970703125,110.82872772216797,-1451.186279296875
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-575.9176635742188,-41.76885223388672,-568.7935791015625,-41.76885223388672,-1677.052734375
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-471.61639404296875,51.829002380371094,-501.17333984375,51.829002380371094,-1482.469482421875
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-660.36376953125,-45.724510192871094,-568.0704345703125,-45.724510192871094,-1686.60107421875
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-762.604248046875,92.8299560546875,-426.7010498046875,92.8299560546875,-1238.20263671875
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-712.569091796875,-9.451286315917969,-530.2144775390625,-9.451286315917969,-1616.7552490234375
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-746.7645874023438,36.40831756591797,-490.8316650390625,36.40831756591797,-1395.360595703125
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-801.2709350585938,-49.47979736328125,-582.2281494140625,-49.47979736328125,-1681.9300537109375
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-749.688720703125,75.32487487792969,-523.7508544921875,75.32487487792969,-1561.87890625
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-757.72607421875,-71.94535064697266,-554.2862548828125,-71.94535064697266,-1686.8245849609375
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-572.9560546875,153.45518493652344,-422.97637939453125,153.45518493652344,-975.491943359375
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-820.5198364257812,-49.72322082519531,-564.7567138671875,-49.72322082519531,-1669.34228515625
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-721.0787353515625,47.605316162109375,-532.5715942382812,47.605316162109375,-1391.2889404296875
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-686.8215942382812,88.66715240478516,-530.6641235351562,88.66715240478516,-1439.962158203125
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-626.777587890625,241.527587890625,-319.4290771484375,241.527587890625,-668.5761108398438
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-749.45849609375,66.66825866699219,-551.2100830078125,66.66825866699219,-1488.743896484375
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-581.2786254882812,176.31381225585938,-476.1150817871094,176.31381225585938,-1208.2579345703125
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-646.2491455078125,-74.77242279052734,-561.0534057617188,-74.77242279052734,-1629.0321044921875
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-474.01129150390625,198.0115203857422,-346.17144775390625,198.0115203857422,-517.2310180664062
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-748.4610595703125,-113.34820556640625,-512.5230712890625,-113.34820556640625,-1621.44921875
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-525.3551025390625,51.23451232910156,-547.0944213867188,51.23451232910156,-1512.522705078125
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-541.5728759765625,-12.422508239746094,-563.1519165039062,-12.422508239746094,-1490.353759765625
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-505.2890625,143.0838165283203,-359.1876220703125,143.0838165283203,-820.2694091796875
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-648.5165405273438,-36.512115478515625,-524.0789794921875,-36.512115478515625,-1541.667724609375
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-595.336669921875,209.8148193359375,-473.35687255859375,209.8148193359375,-1161.5938720703125
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-675.9500732421875,105.50209045410156,-535.7662353515625,105.50209045410156,-1414.23046875
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-587.6124267578125,221.49664306640625,-381.83135986328125,221.49664306640625,-803.8612060546875
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-795.670654296875,56.165653228759766,-536.293701171875,56.165653228759766,-1523.93310546875
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-724.8538818359375,66.16413879394531,-524.405517578125,66.16413879394531,-1365.8525390625
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-675.62890625,-20.91913604736328,-540.1843872070312,-20.91913604736328,-1455.2293701171875
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-543.7261962890625,296.70062255859375,-344.9521789550781,296.70062255859375,-576.9934692382812
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-710.4893188476562,-43.230918884277344,-527.2741088867188,-43.230918884277344,-1430.69970703125
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-562.4061279296875,54.89347839355469,-571.843017578125,54.89347839355469,-1598.4129638671875
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-571.5656127929688,23.170364379882812,-534.099365234375,23.170364379882812,-1574.086181640625
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-513.4041137695312,159.50924682617188,-418.8598327636719,159.50924682617188,-1153.6964111328125
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-605.1109008789062,62.214622497558594,-573.5430908203125,62.214622497558594,-1637.515869140625
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-643.54345703125,51.70790100097656,-507.36767578125,51.70790100097656,-1437.2900390625
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-545.245361328125,-1.4793548583984375,-515.913818359375,-1.4793548583984375,-1522.79638671875
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-497.2908630371094,221.97225952148438,-352.19293212890625,221.97225952148438,-629.410400390625
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-642.081787109375,-39.794883728027344,-530.1253051757812,-39.794883728027344,-1546.0013427734375
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-537.7381591796875,75.70703887939453,-549.300048828125,75.70703887939453,-1493.109130859375
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-530.8466186523438,76.34154510498047,-586.7554321289062,76.34154510498047,-1541.55908203125
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-411.5758056640625,356.9771728515625,-293.8186950683594,356.9771728515625,-317.8599548339844
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-611.79052734375,75.81340026855469,-549.6506958007812,75.81340026855469,-1508.89990234375
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-769.89599609375,-25.61968994140625,-526.3610229492188,-25.61968994140625,-1531.6396484375
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-775.5379638671875,-51.74870300292969,-519.4151611328125,-51.74870300292969,-1564.46044921875
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-692.4349975585938,216.81204223632812,-280.69427490234375,216.81204223632812,-603.5811767578125
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-765.1339721679688,-15.017349243164062,-496.705322265625,-15.017349243164062,-1435.55810546875
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-746.065673828125,103.96316528320312,-476.56256103515625,103.96316528320312,-1298.742919921875
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-675.92138671875,48.06623840332031,-564.498046875,48.06623840332031,-1519.400146484375
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-670.4041137695312,262.78192138671875,-317.7015075683594,262.78192138671875,-651.5205078125
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-795.2351684570312,47.142208099365234,-538.6646728515625,47.142208099365234,-1594.884033203125
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-573.80078125,34.07804489135742,-458.669189453125,34.07804489135742,-1350.5059814453125
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-622.8212280273438,106.80644226074219,-524.2423706054688,106.80644226074219,-1335.89501953125
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-560.0732421875,210.10092163085938,-320.5714416503906,210.10092163085938,-642.7310791015625
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-650.6384887695312,30.494552612304688,-488.1385803222656,30.494552612304688,-1435.442626953125
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-684.68896484375,97.10121154785156,-550.7769165039062,97.10121154785156,-1398.21484375
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-612.6770629882812,61.37287139892578,-518.0498657226562,61.37287139892578,-1435.8115234375
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-596.97314453125,108.00719451904297,-453.03912353515625,108.00719451904297,-1246.9083251953125
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-725.39306640625,48.018959045410156,-566.6206665039062,48.018959045410156,-1602.181640625
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-429.69476318359375,231.26524353027344,-521.7024536132812,231.26524353027344,-1145.974609375
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-530.1895141601562,80.00357818603516,-542.2294921875,80.00357818603516,-1389.718994140625
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-565.2217407226562,88.86569213867188,-465.6689147949219,88.86569213867188,-1288.63623046875
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-593.100830078125,8.089279174804688,-576.7395629882812,8.089279174804688,-1540.2218017578125
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-583.4287109375,238.67776489257812,-538.2025756835938,238.67776489257812,-1199.6072998046875
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-597.4829711914062,130.7068634033203,-533.8478393554688,130.7068634033203,-1359.5130615234375
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-458.4730224609375,247.01876831054688,-327.00274658203125,247.01876831054688,-330.9256286621094
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-651.3298950195312,64.20875549316406,-527.7172241210938,64.20875549316406,-1414.0025634765625
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-568.4896850585938,66.33584594726562,-560.341064453125,66.33584594726562,-1487.8548583984375
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-688.1137084960938,0.4851226806640625,-539.1405029296875,0.4851226806640625,-1530.748046875
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-595.6019287109375,269.894775390625,-361.4493408203125,269.894775390625,-678.8490600585938
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-677.461669921875,2.709259033203125,-575.3257446289062,2.709259033203125,-1563.9986572265625
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-576.17138671875,123.3318862915039,-553.2032470703125,123.3318862915039,-1401.0537109375
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-559.8336791992188,13.274429321289062,-545.949462890625,13.274429321289062,-1459.6837158203125
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-440.26513671875,238.24319458007812,-318.2394104003906,238.24319458007812,-551.3551025390625
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-658.199462890625,30.576080322265625,-503.07379150390625,30.576080322265625,-1482.514892578125
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-681.4107666015625,152.18939208984375,-487.07171630859375,152.18939208984375,-1268.627197265625
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-691.0001220703125,99.30192565917969,-512.0542602539062,99.30192565917969,-1442.392578125
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-556.2291259765625,304.4228820800781,-361.2109375,304.4228820800781,-664.2272338867188
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-714.6936645507812,74.17328643798828,-517.5224609375,74.17328643798828,-1426.443603515625
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-358.13189697265625,381.16998291015625,-434.77587890625,381.16998291015625,-688.14501953125
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-540.2806396484375,93.48680114746094,-572.5155029296875,93.48680114746094,-1492.308837890625
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-365.90228271484375,336.0445556640625,-418.5689392089844,336.0445556640625,-579.67041015625
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-574.0846557617188,120.1119384765625,-518.453857421875,120.1119384765625,-1324.21826171875
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-378.13116455078125,338.1571044921875,-454.5210266113281,338.1571044921875,-747.7069091796875
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-515.9666137695312,113.72410583496094,-524.8969116210938,113.72410583496094,-1311.6341552734375
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-300.499267578125,390.49627685546875,-309.85723876953125,390.49627685546875,-84.06320190429688
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-619.5907592773438,49.07450866699219,-524.2108154296875,49.07450866699219,-1475.179443359375
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-540.9830322265625,42.44902038574219,-570.0184326171875,42.44902038574219,-1573.1353759765625
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-500.5863342285156,91.8529281616211,-578.509521484375,91.8529281616211,-1447.684326171875
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-513.212646484375,286.5256652832031,-296.44970703125,286.5256652832031,-503.69305419921875
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-628.0789794921875,54.211204528808594,-569.6921997070312,54.211204528808594,-1578.471435546875
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-617.575927734375,235.45216369628906,-371.8454284667969,235.45216369628906,-879.7020263671875
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-697.0926513671875,4.198677062988281,-523.7327880859375,4.198677062988281,-1452.62548828125
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-568.5755615234375,284.0724182128906,-249.28778076171875,284.0724182128906,-344.97998046875
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-771.4016723632812,-2.19580078125,-499.6290283203125,-2.19580078125,-1453.550537109375
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-494.01202392578125,235.4219970703125,-561.70263671875,235.4219970703125,-971.18017578125
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-652.862060546875,79.24697875976562,-496.5590515136719,79.24697875976562,-1213.9324951171875
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,-532.3003540039062,124.71147155761719,-420.25067138671875,124.71147155761719,-703.9892578125
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,-698.224609375,58.13536834716797,-531.3670043945312,58.13536834716797,-1327.843994140625
Someone painted a wall using a bathtub.,impossible,0.0,0.054054054054054,0.4864864864864865,0.4594594594594595,-663.3585205078125,16.910491943359375,-593.884765625,16.910491943359375,-1720.5306396484375
Someone painted a wall using a mop.,improbable,0.0,1.0,0.0,0.0,-517.9219970703125,11.193145751953125,-510.46783447265625,11.193145751953125,-1500.8753662109375
