sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,1.6365635395050049,9.247268676757812,-0.4594346284866333,9.247268676757812,9.973030090332031
Taking the square root of a toddler.,far,0.0,1.0,2.844156265258789,13.092069625854492,-0.30805566906929016,13.092069625854492,20.849088668823242
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,-0.8810379505157471,0.0606156587600708,-0.2566649317741394,0.0606156587600708,0.4254276752471924
The number 10 feeling regretful.,far,0.25,0.75,-0.2651293873786926,1.1926779747009277,0.0811547040939331,1.1926779747009277,2.405954360961914
The number 12 applying for a job.,far,0.3,0.7,-0.6358717679977417,-1.550142526626587,-0.5118526816368103,-1.550142526626587,-1.9161267280578613
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,-0.36557239294052124,0.9677947163581848,-0.26380255818367004,0.9677947163581848,2.7942137718200684
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,-0.2736319899559021,2.3462963104248047,-0.14263160526752472,2.3462963104248047,3.033836841583252
The number 13 writing a play.,far,0.0,1.0,0.5380156636238098,5.614840507507324,0.1280648112297058,5.614840507507324,11.393099784851074
The number 16 being amused by a tv show.,far,0.1,0.9,-0.4380304515361786,0.1350916624069214,0.0008316561579704285,0.1350916624069214,-2.251774549484253
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,0.8434244394302368,5.061055660247803,-0.09196551144123077,5.061055660247803,10.963648796081543
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,-0.32557395100593567,1.1671535968780518,-0.3043462038040161,1.1671535968780518,0.397381067276001
