sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
A rock writing a play.,near,0.2727272727272727,0.7272727272727273,101.81840855730749,87.1186074212433,-131.70392062025988,87.1186074212433,-111.26632928503767
A shirt being surprised by a news article.,near,0.2,0.8,101.0375872022135,46.35197747050685,-39.23210219299991,46.35197747050685,-75.79317407822555
A teenager being surprised by a news article.,probable,1.0,0.0,8.215189614563862,35.93487422910627,34.15260595904344,35.93487422910627,-71.54657436904606
A toddler being amused by a tv show.,probable,1.0,0.0,60.382500965110026,83.04681619174437,-67.55939454188317,83.04681619174437,-129.2518016628175
A wall being entertained by a podcast.,near,0.25,0.75,123.03970394839882,79.59994522504681,-85.67385178259136,79.59994522504681,-87.5732486733612
A week being entertained by a podcast.,far,0.5454545454545454,0.4545454545454545,55.995971768670046,102.47349471077275,-90.08627059840184,102.47349471077275,-69.00305685888871
A woman applying for a job.,probable,1.0,0.0,105.99588296294861,80.8061966308305,-69.18165238227985,80.8061966308305,-161.46447759624465
A woman being greater than 10.,far,0.4666666666666667,0.5333333333333333,-26.326355427602568,116.32857783770135,-33.15989172476013,116.32857783770135,-14.206316414760298
Adding a boy to 79.,far,0.0,1.0,-46.907599693401394,112.5844051444418,-37.169326746003414,112.5844051444418,20.753341262053514
Adding a wall to 79.,far,0.0,1.0,-45.645446301294385,108.99726134071052,-20.645427142221756,108.99726134071052,27.086120716788948
Adding a week to 79.,near,0.4166666666666667,0.5833333333333334,-60.432544143280225,152.15350846043043,-11.740293717836991,152.15350846043043,-26.025702826428045
An inch applying for a job.,far,0.0714285714285714,0.9285714285714286,56.60809344407929,80.31842923658873,-52.726314847487,80.31842923658873,-117.86093123191316
Dividing 12 by a mile.,near,0.125,0.875,23.501738291179862,71.05017293962376,-75.28982666665934,71.05017293962376,-57.17987802789259
Dividing 12 by a shirt.,far,0.0769230769230769,0.9230769230769232,101.9348604515103,44.13227017995557,-30.20867684962944,44.13227017995557,-132.85064830661724
Dividing 12 by a teenager.,far,0.0,1.0,99.13166018207745,56.01555967769265,-59.9290188657285,56.01555967769265,-82.26921309570494
Dividing 12 by the number 4.,probable,0.8,0.2,121.28688851023752,84.3871898583932,-61.43594756120793,84.3871898583932,-116.42888270639136
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,125.8579031423157,137.2857401633109,-25.89832431501857,137.2857401633109,-124.75626635990989
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,149.00139292566564,42.97428838125907,-15.093416242059511,42.97428838125907,-161.12616277613762
Taking the square root of a toddler.,far,0.0,1.0,26.77566112018435,153.6782521459013,-33.92128403263138,153.6782521459013,-160.80708660609565
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,59.327841565592266,102.83580704622585,-86.83503920565404,102.83580704622585,-98.26945057522391
The number 10 feeling regretful.,far,0.25,0.75,18.572386413253227,64.7603863802041,-30.168779676585416,64.7603863802041,-12.545631651663829
The number 12 applying for a job.,far,0.3,0.7,163.8793850701197,91.12124363031143,-79.49176173837326,91.12124363031143,-147.04548808324597
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,68.25637239175715,119.95450400519141,-76.90475082207867,119.95450400519141,-101.37961164112598
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,123.29712765747509,63.068343140910144,-129.18990468251093,63.068343140910144,-171.90176862851092
The number 13 writing a play.,far,0.0,1.0,62.06931997766182,97.11346706040437,-52.15013373896381,97.11346706040437,-78.0147055572416
The number 16 being amused by a tv show.,far,0.1,0.9,43.25365818908255,84.41081753205455,-73.98634926344722,84.41081753205455,-81.33787878442239
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,92.0315725980898,99.19322579326402,-85.20894452140465,99.19322579326402,-88.53246438406302
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,16.043901362482522,68.4989319306242,-4.095097349476859,68.4989319306242,-88.92052878111798
