layer,pc,split,accuracy
7,0,0,0.35714285714285715
7,0,1,0.42857142857142855
7,0,2,0.5714285714285714
7,0,3,0.5714285714285714
7,0,4,0.6428571428571429
7,1,0,0.7142857142857143
7,1,1,0.5
7,1,2,0.7857142857142857
7,1,3,0.7857142857142857
7,1,4,0.8571428571428572
7,2,0,0.7857142857142857
7,2,1,0.6428571428571428
7,2,2,0.8571428571428572
7,2,3,0.8571428571428572
7,2,4,0.9285714285714286
8,0,0,0.5
8,0,1,0.7142857142857143
8,0,2,0.35714285714285715
8,0,3,0.7142857142857143
8,0,4,0.7142857142857143
8,1,0,0.5714285714285714
8,1,1,0.5
8,1,2,0.5714285714285714
8,1,3,0.7857142857142857
8,1,4,0.5714285714285714
8,2,0,0.8571428571428572
8,2,1,0.7857142857142857
8,2,2,0.7857142857142857
8,2,3,0.8571428571428572
8,2,4,0.8571428571428572
9,0,0,0.6428571428571429
9,0,1,0.9285714285714286
9,0,2,0.5714285714285714
9,0,3,0.7142857142857143
9,0,4,0.7142857142857143
9,1,0,0.7857142857142857
9,1,1,0.8571428571428571
9,1,2,0.6428571428571429
9,1,3,1.0
9,1,4,0.7857142857142857
9,2,0,0.8571428571428572
9,2,1,0.8571428571428572
9,2,2,0.8571428571428572
9,2,3,0.8571428571428572
9,2,4,0.9285714285714286
10,0,0,0.5714285714285714
10,0,1,0.5714285714285714
10,0,2,0.5714285714285714
10,0,3,0.7142857142857143
10,0,4,0.7142857142857143
10,1,0,0.7142857142857143
10,1,1,0.7857142857142857
10,1,2,0.5
10,1,3,0.7857142857142857
10,1,4,0.7857142857142857
10,2,0,0.7857142857142857
10,2,1,0.7857142857142857
10,2,2,0.7857142857142857
10,2,3,0.7857142857142857
10,2,4,0.8571428571428572
11,0,0,0.9285714285714286
11,0,1,0.8571428571428571
11,0,2,0.6428571428571429
11,0,3,0.9285714285714286
11,0,4,0.7857142857142857
11,1,0,0.6428571428571428
11,1,1,0.7142857142857143
11,1,2,0.6428571428571428
11,1,3,0.6428571428571428
11,1,4,0.6428571428571428
11,2,0,0.9285714285714286
11,2,1,0.7857142857142857
11,2,2,0.8571428571428572
11,2,3,0.8571428571428572
11,2,4,0.9285714285714286
12,0,0,0.7857142857142857
12,0,1,0.7857142857142857
12,0,2,0.7142857142857143
12,0,3,0.9285714285714286
12,0,4,0.9285714285714286
12,1,0,0.8571428571428572
12,1,1,0.8571428571428572
12,1,2,1.0
12,1,3,0.9285714285714286
12,1,4,0.8571428571428572
12,2,0,0.7857142857142857
12,2,1,0.8571428571428572
12,2,2,0.9285714285714286
12,2,3,0.8571428571428572
12,2,4,1.0
13,0,0,0.7142857142857143
13,0,1,0.8571428571428571
13,0,2,0.7142857142857143
13,0,3,0.7857142857142857
13,0,4,0.9285714285714286
13,1,0,0.7857142857142857
13,1,1,0.7857142857142857
13,1,2,0.8571428571428572
13,1,3,0.9285714285714286
13,1,4,0.7142857142857143
13,2,0,0.7857142857142857
13,2,1,0.8571428571428572
13,2,2,0.7857142857142857
13,2,3,0.9285714285714286
13,2,4,1.0
14,0,0,0.8571428571428571
14,0,1,0.7857142857142857
14,0,2,0.5714285714285714
14,0,3,0.7857142857142857
14,0,4,0.8571428571428571
14,1,0,0.5
14,1,1,0.6428571428571428
14,1,2,0.7857142857142857
14,1,3,0.5
14,1,4,0.5
14,2,0,0.5714285714285714
14,2,1,0.8571428571428572
14,2,2,0.7857142857142857
14,2,3,0.9285714285714286
14,2,4,0.9285714285714286
15,0,0,0.7142857142857143
15,0,1,0.5
15,0,2,0.35714285714285715
15,0,3,0.7142857142857143
15,0,4,0.5714285714285714
15,1,0,0.6428571428571429
15,1,1,0.7857142857142857
15,1,2,0.8571428571428571
15,1,3,0.6428571428571429
15,1,4,0.7857142857142857
15,2,0,0.5714285714285714
15,2,1,0.7142857142857143
15,2,2,0.5714285714285714
15,2,3,0.7142857142857143
15,2,4,0.5714285714285714
16,0,0,0.7857142857142857
16,0,1,0.6428571428571429
16,0,2,0.5
16,0,3,0.8571428571428571
16,0,4,0.5714285714285714
16,1,0,0.7857142857142857
16,1,1,0.8571428571428571
16,1,2,0.8571428571428571
16,1,3,0.6428571428571429
16,1,4,0.6428571428571429
16,2,0,0.6428571428571429
16,2,1,0.5714285714285714
16,2,2,0.42857142857142855
16,2,3,0.6428571428571429
16,2,4,0.42857142857142855
17,0,0,0.5714285714285714
17,0,1,0.5714285714285714
17,0,2,0.21428571428571427
17,0,3,0.6428571428571429
17,0,4,0.5714285714285714
17,1,0,0.7142857142857143
17,1,1,0.7857142857142857
17,1,2,0.8571428571428571
17,1,3,0.7142857142857143
17,1,4,0.6428571428571429
17,2,0,0.7857142857142857
17,2,1,0.8571428571428572
17,2,2,0.8571428571428572
17,2,3,0.8571428571428572
17,2,4,0.7857142857142857
18,0,0,0.9285714285714286
18,0,1,0.7857142857142857
18,0,2,0.7857142857142857
18,0,3,0.9285714285714286
18,0,4,0.8571428571428571
18,1,0,0.8571428571428571
18,1,1,0.8571428571428571
18,1,2,0.7857142857142857
18,1,3,0.8571428571428571
18,1,4,0.5714285714285714
18,2,0,0.8571428571428571
18,2,1,0.6428571428571429
18,2,2,0.8571428571428571
18,2,3,0.9285714285714286
18,2,4,0.7857142857142857
19,0,0,0.8571428571428571
19,0,1,0.8571428571428571
19,0,2,0.7857142857142857
19,0,3,0.8571428571428571
19,0,4,0.8571428571428571
19,1,0,0.7142857142857143
19,1,1,0.7142857142857143
19,1,2,0.6428571428571428
19,1,3,0.8571428571428572
19,1,4,0.5
19,2,0,0.8571428571428572
19,2,1,0.5714285714285714
19,2,2,0.7142857142857143
19,2,3,0.7857142857142857
19,2,4,0.6428571428571428
20,0,0,0.8571428571428571
20,0,1,0.7142857142857143
20,0,2,0.7142857142857143
20,0,3,0.8571428571428571
20,0,4,0.8571428571428571
20,1,0,1.0
20,1,1,0.9285714285714286
20,1,2,0.8571428571428572
20,1,3,0.7857142857142857
20,1,4,0.7142857142857143
20,2,0,0.7142857142857143
20,2,1,0.7857142857142857
20,2,2,0.8571428571428572
20,2,3,0.8571428571428572
20,2,4,0.9285714285714286
21,0,0,0.8571428571428571
21,0,1,0.7142857142857143
21,0,2,0.7857142857142857
21,0,3,0.8571428571428571
21,0,4,0.8571428571428571
21,1,0,0.9285714285714286
21,1,1,0.8571428571428572
21,1,2,0.7857142857142857
21,1,3,0.8571428571428572
21,1,4,0.7142857142857143
21,2,0,0.7857142857142857
21,2,1,0.7142857142857143
21,2,2,0.8571428571428572
21,2,3,0.8571428571428572
21,2,4,0.9285714285714286
22,0,0,0.9285714285714286
22,0,1,0.8571428571428571
22,0,2,0.8571428571428571
22,0,3,0.8571428571428571
22,0,4,0.7857142857142857
22,1,0,0.9285714285714286
22,1,1,0.9285714285714286
22,1,2,0.8571428571428572
22,1,3,0.7857142857142857
22,1,4,0.6428571428571428
22,2,0,0.8571428571428572
22,2,1,0.7857142857142857
22,2,2,0.8571428571428572
22,2,3,0.8571428571428572
22,2,4,0.7857142857142857
23,0,0,0.9285714285714286
23,0,1,0.7857142857142857
23,0,2,0.7857142857142857
23,0,3,0.8571428571428571
23,0,4,0.8571428571428571
23,1,0,0.7142857142857143
23,1,1,0.6428571428571428
23,1,2,0.6428571428571428
23,1,3,0.6428571428571428
23,1,4,0.5
23,2,0,0.7857142857142857
23,2,1,0.7857142857142857
23,2,2,0.8571428571428571
23,2,3,0.8571428571428571
23,2,4,0.9285714285714286
24,0,0,0.8571428571428571
24,0,1,0.7857142857142857
24,0,2,0.7857142857142857
24,0,3,0.8571428571428571
24,0,4,0.8571428571428571
24,1,0,0.6428571428571428
24,1,1,0.7142857142857143
24,1,2,0.5714285714285714
24,1,3,0.6428571428571428
24,1,4,0.5714285714285714
24,2,0,0.7142857142857143
24,2,1,0.7142857142857143
24,2,2,0.8571428571428571
24,2,3,0.9285714285714286
24,2,4,0.9285714285714286
25,0,0,0.7857142857142857
25,0,1,0.7142857142857143
25,0,2,0.7857142857142857
25,0,3,0.8571428571428571
25,0,4,0.8571428571428571
25,1,0,0.5
25,1,1,0.42857142857142855
25,1,2,0.6428571428571429
25,1,3,0.42857142857142855
25,1,4,0.5
25,2,0,0.7857142857142857
25,2,1,0.7857142857142857
25,2,2,0.8571428571428571
25,2,3,0.9285714285714286
25,2,4,0.7857142857142857
26,0,0,0.7857142857142857
26,0,1,0.7142857142857143
26,0,2,0.8571428571428571
26,0,3,0.9285714285714286
26,0,4,0.7142857142857143
26,1,0,0.6428571428571428
26,1,1,0.5714285714285714
26,1,2,0.5
26,1,3,0.5714285714285714
26,1,4,0.6428571428571428
26,2,0,0.7857142857142857
26,2,1,0.7857142857142857
26,2,2,0.8571428571428571
26,2,3,0.9285714285714286
26,2,4,0.7142857142857143
27,0,0,0.7857142857142857
27,0,1,0.7142857142857143
27,0,2,0.7857142857142857
27,0,3,0.7857142857142857
27,0,4,0.6428571428571429
27,1,0,0.6428571428571428
27,1,1,0.5714285714285714
27,1,2,0.5714285714285714
27,1,3,0.6428571428571428
27,1,4,0.5
27,2,0,0.6428571428571429
27,2,1,0.6428571428571429
27,2,2,0.8571428571428571
27,2,3,0.8571428571428571
27,2,4,0.7857142857142857
28,0,0,0.7142857142857143
28,0,1,0.7142857142857143
28,0,2,0.7857142857142857
28,0,3,0.8571428571428571
28,0,4,0.7142857142857143
28,1,0,0.5714285714285714
28,1,1,0.6428571428571428
28,1,2,0.6428571428571428
28,1,3,0.5
28,1,4,0.5
28,2,0,0.7142857142857143
28,2,1,0.5
28,2,2,0.7142857142857143
28,2,3,0.5714285714285714
28,2,4,0.7142857142857143
29,0,0,0.7857142857142857
29,0,1,0.7142857142857143
29,0,2,0.8571428571428571
29,0,3,0.7857142857142857
29,0,4,0.7142857142857143
29,1,0,0.5
29,1,1,0.6428571428571428
29,1,2,0.7142857142857143
29,1,3,0.5
29,1,4,0.6428571428571428
29,2,0,0.7142857142857143
29,2,1,0.7142857142857143
29,2,2,0.8571428571428571
29,2,3,0.5714285714285714
29,2,4,0.6428571428571429
30,0,0,0.7142857142857143
30,0,1,0.7857142857142857
30,0,2,0.7857142857142857
30,0,3,0.7142857142857143
30,0,4,0.6428571428571429
30,1,0,0.4285714285714286
30,1,1,0.6428571428571428
30,1,2,0.7857142857142857
30,1,3,0.5714285714285714
30,1,4,0.6428571428571428
30,2,0,0.5714285714285714
30,2,1,0.6428571428571429
30,2,2,0.7857142857142857
30,2,3,0.6428571428571429
30,2,4,0.6428571428571429
31,0,0,0.7142857142857143
31,0,1,0.7857142857142857
31,0,2,0.7857142857142857
31,0,3,0.7142857142857143
31,0,4,0.7142857142857143
31,1,0,0.5
31,1,1,0.6428571428571428
31,1,2,0.7857142857142857
31,1,3,0.5714285714285714
31,1,4,0.6428571428571428
31,2,0,0.5714285714285714
31,2,1,0.6428571428571429
31,2,2,0.8571428571428571
31,2,3,0.5714285714285714
31,2,4,0.6428571428571429
32,0,0,0.6428571428571429
32,0,1,0.7857142857142857
32,0,2,0.7857142857142857
32,0,3,0.7857142857142857
32,0,4,0.7142857142857143
32,1,0,0.5
32,1,1,0.7142857142857143
32,1,2,0.6428571428571428
32,1,3,0.5714285714285714
32,1,4,0.6428571428571428
32,2,0,0.5714285714285714
32,2,1,0.6428571428571429
32,2,2,0.8571428571428571
32,2,3,0.6428571428571429
32,2,4,0.6428571428571429
33,0,0,0.6428571428571429
33,0,1,0.8571428571428571
33,0,2,0.7857142857142857
33,0,3,0.8571428571428571
33,0,4,0.7857142857142857
33,1,0,0.4285714285714286
33,1,1,0.5714285714285714
33,1,2,0.6428571428571428
33,1,3,0.5
33,1,4,0.5714285714285714
33,2,0,0.6428571428571429
33,2,1,0.6428571428571429
33,2,2,0.8571428571428571
33,2,3,0.6428571428571429
33,2,4,0.7142857142857143
34,0,0,0.6428571428571429
34,0,1,0.7857142857142857
34,0,2,0.7857142857142857
34,0,3,0.7857142857142857
34,0,4,0.7142857142857143
34,1,0,0.5
34,1,1,0.6428571428571428
34,1,2,0.5
34,1,3,0.5714285714285714
34,1,4,0.5
34,2,0,0.6428571428571429
34,2,1,0.7142857142857143
34,2,2,0.8571428571428571
34,2,3,0.6428571428571429
34,2,4,0.7857142857142857
35,0,0,0.6428571428571429
35,0,1,0.9285714285714286
35,0,2,0.7857142857142857
35,0,3,0.7857142857142857
35,0,4,0.7857142857142857
35,1,0,0.5
35,1,1,0.5714285714285714
35,1,2,0.5
35,1,3,0.6428571428571428
35,1,4,0.5
35,2,0,0.7142857142857143
35,2,1,0.7142857142857143
35,2,2,0.7857142857142857
35,2,3,0.6428571428571429
35,2,4,0.7857142857142857
36,0,0,0.6428571428571429
36,0,1,0.9285714285714286
36,0,2,0.7857142857142857
36,0,3,0.8571428571428571
36,0,4,0.7857142857142857
36,1,0,0.4285714285714286
36,1,1,0.6428571428571428
36,1,2,0.5
36,1,3,0.6428571428571428
36,1,4,0.5714285714285714
36,2,0,0.7142857142857143
36,2,1,0.7142857142857143
36,2,2,0.7857142857142857
36,2,3,0.6428571428571429
36,2,4,0.7142857142857143
37,0,0,0.7142857142857143
37,0,1,0.9285714285714286
37,0,2,0.7857142857142857
37,0,3,0.7857142857142857
37,0,4,0.7857142857142857
37,1,0,0.5
37,1,1,0.7142857142857143
37,1,2,0.5
37,1,3,0.7142857142857143
37,1,4,0.5714285714285714
37,2,0,0.7142857142857143
37,2,1,0.7857142857142857
37,2,2,0.7857142857142857
37,2,3,0.6428571428571429
37,2,4,0.7142857142857143
38,0,0,0.7857142857142857
38,0,1,0.9285714285714286
38,0,2,0.8571428571428571
38,0,3,0.8571428571428571
38,0,4,0.8571428571428571
38,1,0,0.5
38,1,1,0.5714285714285714
38,1,2,0.5714285714285714
38,1,3,0.5
38,1,4,0.5
38,2,0,0.6428571428571429
38,2,1,0.5714285714285714
38,2,2,0.7857142857142857
38,2,3,0.6428571428571429
38,2,4,0.7142857142857143
39,0,0,0.7142857142857143
39,0,1,0.9285714285714286
39,0,2,0.8571428571428571
39,0,3,0.8571428571428571
39,0,4,0.7857142857142857
39,1,0,0.7142857142857143
39,1,1,0.5714285714285714
39,1,2,0.5
39,1,3,0.7142857142857143
39,1,4,0.5
39,2,0,0.6428571428571429
39,2,1,0.5714285714285714
39,2,2,0.7857142857142857
39,2,3,0.6428571428571429
39,2,4,0.7857142857142857
40,0,0,0.6428571428571429
40,0,1,0.7142857142857143
40,0,2,0.8571428571428571
40,0,3,0.9285714285714286
40,0,4,0.7857142857142857
40,1,0,0.7857142857142857
40,1,1,0.5
40,1,2,0.5
40,1,3,0.5
40,1,4,0.5714285714285714
40,2,0,0.6428571428571429
40,2,1,0.6428571428571429
40,2,2,0.7142857142857143
40,2,3,0.6428571428571429
40,2,4,0.7857142857142857
41,0,0,0.5714285714285714
41,0,1,0.7142857142857143
41,0,2,0.6428571428571429
41,0,3,0.9285714285714286
41,0,4,0.7142857142857143
41,1,0,0.7142857142857143
41,1,1,0.7857142857142857
41,1,2,0.8571428571428571
41,1,3,0.9285714285714286
41,1,4,0.8571428571428571
41,2,0,0.5
41,2,1,0.42857142857142855
41,2,2,0.7142857142857143
41,2,3,0.7857142857142857
41,2,4,0.7142857142857143
42,0,0,0.7857142857142857
42,0,1,0.5714285714285714
42,0,2,0.21428571428571427
42,0,3,0.42857142857142855
42,0,4,0.5
42,1,0,0.7142857142857143
42,1,1,0.7857142857142857
42,1,2,0.8571428571428571
42,1,3,0.7142857142857143
42,1,4,0.8571428571428571
42,2,0,0.5
42,2,1,0.7857142857142857
42,2,2,0.7857142857142857
42,2,3,0.7857142857142857
42,2,4,0.7857142857142857
