layer,pc,split,accuracy
15,2,4,0.7142857142857143
16,0,0,0.9285714285714286
16,0,1,1.0
16,0,2,0.7857142857142857
16,0,3,0.9285714285714286
16,0,4,0.8571428571428572
16,1,0,0.5714285714285714
16,1,1,0.3571428571428571
16,1,2,0.6428571428571428
16,1,3,0.5
16,1,4,0.6428571428571428
16,2,0,0.42857142857142855
16,2,1,0.7857142857142857
16,2,2,0.6428571428571429
16,2,3,0.2857142857142857
16,2,4,0.5714285714285714
17,0,0,1.0
17,0,1,1.0
17,0,2,0.9285714285714286
17,0,3,1.0
17,0,4,0.9285714285714286
17,1,0,0.9285714285714286
17,1,1,1.0
17,1,2,0.7142857142857143
17,1,3,0.9285714285714286
17,1,4,0.6428571428571429
17,2,0,0.7142857142857143
17,2,1,0.7857142857142857
17,2,2,0.7857142857142857
17,2,3,0.9285714285714286
17,2,4,0.7142857142857143
18,0,0,0.7857142857142857
18,0,1,0.8571428571428572
18,0,2,0.8571428571428572
18,0,3,0.7857142857142857
18,0,4,0.9285714285714286
18,1,0,0.5714285714285714
18,1,1,0.6428571428571429
18,1,2,0.7857142857142857
18,1,3,0.5714285714285714
18,1,4,0.5714285714285714
18,2,0,0.6428571428571428
18,2,1,0.5
18,2,2,0.6428571428571428
18,2,3,0.7857142857142857
18,2,4,0.5714285714285714
19,0,0,0.8571428571428572
19,0,1,0.9285714285714286
19,0,2,0.8571428571428572
19,0,3,0.7142857142857143
19,0,4,0.9285714285714286
19,1,0,0.5
19,1,1,0.7142857142857143
19,1,2,0.5714285714285714
19,1,3,0.5714285714285714
19,1,4,0.3571428571428571
19,2,0,0.9285714285714286
19,2,1,0.8571428571428571
19,2,2,0.7857142857142857
19,2,3,0.7142857142857143
19,2,4,0.5
20,0,0,0.8571428571428572
20,0,1,0.8571428571428572
20,0,2,0.8571428571428572
20,0,3,0.8571428571428572
20,0,4,0.9285714285714286
20,1,0,0.6428571428571429
20,1,1,0.5714285714285714
20,1,2,0.7857142857142857
20,1,3,0.6428571428571429
20,1,4,0.5
20,2,0,0.7857142857142857
20,2,1,0.7857142857142857
20,2,2,0.7857142857142857
20,2,3,0.8571428571428571
20,2,4,0.7142857142857143
21,0,0,0.8571428571428572
21,0,1,0.7857142857142857
21,0,2,0.8571428571428572
21,0,3,0.8571428571428572
21,0,4,0.7857142857142857
21,1,0,0.7142857142857143
21,1,1,0.7142857142857143
21,1,2,0.7142857142857143
21,1,3,0.6428571428571429
21,1,4,0.5714285714285714
21,2,0,0.7857142857142857
21,2,1,0.7857142857142857
21,2,2,0.7857142857142857
21,2,3,0.8571428571428571
21,2,4,0.7142857142857143
22,0,0,0.8571428571428572
22,0,1,0.8571428571428572
22,0,2,0.8571428571428572
22,0,3,0.7857142857142857
22,0,4,0.7857142857142857
22,1,0,0.7857142857142857
22,1,1,0.5
22,1,2,0.5714285714285714
22,1,3,0.5
22,1,4,0.42857142857142855
22,2,0,0.7142857142857143
22,2,1,0.7142857142857143
22,2,2,0.7142857142857143
22,2,3,0.7857142857142857
22,2,4,0.7142857142857143
23,0,0,0.8571428571428572
23,0,1,0.9285714285714286
23,0,2,0.8571428571428572
23,0,3,0.9285714285714286
23,0,4,0.9285714285714286
23,1,0,0.4285714285714286
23,1,1,0.7857142857142857
23,1,2,0.5714285714285714
23,1,3,0.6428571428571428
23,1,4,0.5
23,2,0,0.7857142857142857
23,2,1,0.7142857142857143
23,2,2,0.8571428571428572
23,2,3,0.9285714285714286
23,2,4,0.8571428571428572
24,0,0,0.6428571428571428
24,0,1,0.8571428571428572
24,0,2,0.8571428571428572
24,0,3,0.9285714285714286
24,0,4,0.7857142857142857
24,1,0,0.6428571428571428
24,1,1,0.8571428571428572
24,1,2,0.6428571428571428
24,1,3,0.9285714285714286
24,1,4,0.6428571428571428
24,2,0,0.6428571428571428
24,2,1,0.6428571428571428
24,2,2,0.7857142857142857
24,2,3,1.0
24,2,4,0.7857142857142857
25,0,0,0.5714285714285714
25,0,1,0.5714285714285714
25,0,2,0.5714285714285714
25,0,3,0.35714285714285715
25,0,4,0.5714285714285714
25,1,0,0.5714285714285714
25,1,1,0.7142857142857143
25,1,2,0.7142857142857143
25,1,3,0.6428571428571428
25,1,4,0.6428571428571428
25,2,0,0.5
25,2,1,0.5714285714285714
25,2,2,0.7857142857142857
25,2,3,0.6428571428571428
25,2,4,0.7142857142857143
26,0,0,0.7142857142857143
26,0,1,0.7857142857142857
26,0,2,0.7857142857142857
26,0,3,0.7142857142857143
26,0,4,0.7142857142857143
26,1,0,0.5714285714285714
26,1,1,0.5714285714285714
26,1,2,0.6428571428571428
26,1,3,0.5714285714285714
26,1,4,0.5714285714285714
26,2,0,0.5714285714285714
26,2,1,0.5714285714285714
26,2,2,0.7142857142857143
26,2,3,0.5714285714285714
26,2,4,0.7142857142857143
27,0,0,0.5714285714285714
27,0,1,0.7142857142857143
27,0,2,0.6428571428571428
27,0,3,0.5714285714285714
27,0,4,0.7142857142857143
27,1,0,0.6428571428571428
27,1,1,0.7142857142857143
27,1,2,0.7857142857142857
27,1,3,0.6428571428571428
27,1,4,0.7142857142857143
27,2,0,0.7142857142857143
27,2,1,0.7857142857142857
27,2,2,0.8571428571428572
27,2,3,0.9285714285714286
27,2,4,0.7857142857142857
28,0,0,1.0
28,0,1,0.8571428571428572
28,0,2,0.8571428571428572
28,0,3,0.9285714285714286
28,0,4,0.9285714285714286
28,1,0,0.7142857142857143
28,1,1,0.8571428571428571
28,1,2,0.7857142857142857
28,1,3,0.7857142857142857
28,1,4,0.7142857142857143
28,2,0,0.5714285714285714
28,2,1,0.7142857142857143
28,2,2,0.8571428571428572
28,2,3,0.7142857142857143
28,2,4,0.7857142857142857
29,0,0,0.6428571428571428
29,0,1,0.7142857142857143
29,0,2,0.7857142857142857
29,0,3,0.8571428571428572
29,0,4,0.7142857142857143
29,1,0,0.35714285714285715
29,1,1,0.7142857142857143
29,1,2,0.7857142857142857
29,1,3,0.7142857142857143
29,1,4,0.6428571428571429
29,2,0,0.5714285714285714
29,2,1,0.7142857142857143
29,2,2,0.8571428571428572
29,2,3,0.7857142857142857
29,2,4,0.7857142857142857
30,0,0,0.6428571428571429
30,0,1,0.5714285714285714
30,0,2,0.5
30,0,3,0.42857142857142855
30,0,4,0.5714285714285714
30,1,0,0.7142857142857143
30,1,1,0.7857142857142857
30,1,2,0.7857142857142857
30,1,3,0.7142857142857143
30,1,4,0.7142857142857143
30,2,0,0.5714285714285714
30,2,1,0.5714285714285714
30,2,2,0.7142857142857143
30,2,3,0.7857142857142857
30,2,4,0.7857142857142857
31,0,0,0.7857142857142857
31,0,1,0.5714285714285714
31,0,2,0.5
31,0,3,0.42857142857142855
31,0,4,0.6428571428571429
31,1,0,0.7142857142857143
31,1,1,0.7857142857142857
31,1,2,0.8571428571428571
31,1,3,0.8571428571428571
31,1,4,0.7857142857142857
31,2,0,0.5714285714285714
31,2,1,0.6428571428571428
31,2,2,0.7857142857142857
31,2,3,0.8571428571428572
31,2,4,0.7857142857142857
32,0,0,0.5714285714285714
32,0,1,0.7142857142857143
32,0,2,0.7857142857142857
32,0,3,0.7142857142857143
32,0,4,0.6428571428571428
32,1,0,0.7142857142857143
32,1,1,0.7857142857142857
32,1,2,0.7857142857142857
32,1,3,0.7857142857142857
32,1,4,0.7142857142857143
32,2,0,0.6428571428571428
32,2,1,0.6428571428571428
32,2,2,0.7857142857142857
32,2,3,1.0
32,2,4,0.7857142857142857
33,0,0,0.7142857142857143
33,0,1,0.7857142857142857
33,0,2,0.8571428571428572
33,0,3,0.9285714285714286
33,0,4,0.8571428571428572
33,1,0,0.7857142857142857
33,1,1,0.7857142857142857
33,1,2,0.8571428571428571
33,1,3,0.8571428571428571
33,1,4,0.7857142857142857
33,2,0,0.7142857142857143
33,2,1,0.7142857142857143
33,2,2,0.8571428571428572
33,2,3,1.0
33,2,4,0.7857142857142857
34,0,0,0.6428571428571428
34,0,1,0.7857142857142857
34,0,2,0.8571428571428572
34,0,3,0.8571428571428572
34,0,4,0.7857142857142857
34,1,0,0.7142857142857143
34,1,1,0.7857142857142857
34,1,2,0.8571428571428571
34,1,3,0.8571428571428571
34,1,4,0.7857142857142857
34,2,0,0.7142857142857143
34,2,1,0.7142857142857143
34,2,2,0.8571428571428572
34,2,3,1.0
34,2,4,0.7857142857142857
35,0,0,0.7142857142857143
35,0,1,0.7857142857142857
35,0,2,0.8571428571428572
35,0,3,0.8571428571428572
35,0,4,0.7142857142857143
35,1,0,0.6428571428571429
35,1,1,0.8571428571428571
35,1,2,0.7857142857142857
35,1,3,0.8571428571428571
35,1,4,0.7857142857142857
35,2,0,0.7142857142857143
35,2,1,0.7142857142857143
35,2,2,0.8571428571428572
35,2,3,0.9285714285714286
35,2,4,0.8571428571428572
36,0,0,0.7142857142857143
36,0,1,0.7857142857142857
36,0,2,0.7857142857142857
36,0,3,0.8571428571428572
36,0,4,0.8571428571428572
36,1,0,0.7142857142857143
36,1,1,0.8571428571428571
36,1,2,0.7857142857142857
36,1,3,0.9285714285714286
36,1,4,0.7857142857142857
36,2,0,0.7142857142857143
36,2,1,0.7857142857142857
36,2,2,0.8571428571428572
36,2,3,0.9285714285714286
36,2,4,0.8571428571428572
37,0,0,0.7857142857142857
37,0,1,0.7857142857142857
37,0,2,0.7857142857142857
37,0,3,0.8571428571428572
37,0,4,0.7857142857142857
37,1,0,0.7142857142857143
37,1,1,0.7857142857142857
37,1,2,0.7857142857142857
37,1,3,0.9285714285714286
37,1,4,0.7857142857142857
37,2,0,0.7142857142857143
37,2,1,0.7857142857142857
37,2,2,0.9285714285714286
37,2,3,0.9285714285714286
37,2,4,0.8571428571428572
38,0,0,0.8571428571428572
38,0,1,0.7857142857142857
38,0,2,0.8571428571428572
38,0,3,0.9285714285714286
38,0,4,0.8571428571428572
38,1,0,0.9285714285714286
38,1,1,1.0
38,1,2,0.7857142857142857
38,1,3,0.9285714285714286
38,1,4,0.7857142857142857
38,2,0,0.7857142857142857
38,2,1,0.7857142857142857
38,2,2,0.9285714285714286
38,2,3,0.8571428571428572
38,2,4,0.9285714285714286
39,0,0,0.8571428571428572
39,0,1,0.8571428571428572
39,0,2,0.9285714285714286
39,0,3,0.9285714285714286
39,0,4,0.9285714285714286
39,1,0,1.0
39,1,1,1.0
39,1,2,0.8571428571428571
39,1,3,0.9285714285714286
39,1,4,0.8571428571428571
39,2,0,0.7857142857142857
39,2,1,0.7857142857142857
39,2,2,0.9285714285714286
39,2,3,0.8571428571428572
39,2,4,0.9285714285714286
40,0,0,0.9285714285714286
40,0,1,0.9285714285714286
40,0,2,0.9285714285714286
40,0,3,0.9285714285714286
40,0,4,0.9285714285714286
40,1,0,0.9285714285714286
40,1,1,1.0
40,1,2,0.8571428571428571
40,1,3,1.0
40,1,4,0.8571428571428571
40,2,0,0.8571428571428572
40,2,1,0.8571428571428572
40,2,2,1.0
40,2,3,0.8571428571428572
40,2,4,1.0
41,0,0,0.7142857142857143
41,0,1,0.7857142857142857
41,0,2,0.9285714285714286
41,0,3,0.9285714285714286
41,0,4,0.9285714285714286
41,1,0,0.7142857142857143
41,1,1,0.7142857142857143
41,1,2,0.35714285714285715
41,1,3,0.7857142857142857
41,1,4,0.5
41,2,0,0.7857142857142857
41,2,1,1.0
41,2,2,0.9285714285714286
41,2,3,0.8571428571428572
41,2,4,1.0
42,0,0,0.7142857142857143
42,0,1,0.4285714285714286
42,0,2,0.7857142857142857
42,0,3,0.5714285714285714
42,0,4,0.7142857142857143
42,1,0,0.3571428571428571
42,1,1,0.5714285714285714
42,1,2,0.5714285714285714
42,1,3,0.6428571428571428
42,1,4,0.6428571428571428
42,2,0,0.7142857142857143
42,2,1,0.8571428571428572
42,2,2,0.7857142857142857
42,2,3,0.9285714285714286
42,2,4,0.7857142857142857
