sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,36.55964206797947,41.47397500846265,108.7767779339901,41.47397500846265,164.88969668782948
Someone is about to move a marble with their hand.,possible,1.0,0.0,24.5995081126865,41.952615322396845,106.24983375899293,41.952615322396845,162.73138702080223
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,35.54881562109827,43.3914353335401,106.70648111039233,43.3914353335401,171.52095774154247
Someone is about to not eat for 1 hour.,possible,1.0,0.0,31.337625098952415,49.982057427499896,135.90884678494942,49.982057427499896,161.98160056302456
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,5.112125826743473,49.762899437415555,123.30866076685939,49.762899437415555,160.1977871504369
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,15.379673342928022,47.64594175485712,119.16460770468153,47.64594175485712,162.50093269595396
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,39.842584796531916,43.18148222063932,126.956039881875,43.18148222063932,169.923009958732
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,42.42933996919569,41.60986946898305,119.60666516754087,41.60986946898305,169.15100825118822
Someone is about to open a window with their hand.,possible,1.0,0.0,21.640936475429832,46.64593886725984,122.46391214764016,46.64593886725984,173.08630822567267
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,38.21875186015393,45.531719829579814,130.50556827047888,45.531719829579814,153.33516192584597
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,18.820411422371464,43.91436222689042,124.13329644634456,43.91436222689042,143.5110698664506
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,23.234534753002855,38.92583233383472,124.57553985178569,38.92583233383472,146.69317106846137
Someone is about to play with a toy.,possible,1.0,0.0,14.513344532776546,40.030351610007955,126.98482276323766,40.030351610007955,166.33297386040377
Someone is about to play with a wolf.,improbable,0.8,0.2,25.264149259996515,41.13340670659037,126.64475773249065,41.13340670659037,165.4771169112962
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,-10.032480429596276,51.46195368645923,128.58466286348062,51.46195368645923,163.4257297272186
Someone is about to ride a cow.,improbable,0.85,0.15,45.833776015806315,42.03549197468219,116.17270156564305,42.03549197468219,171.44459786825195
Someone is about to ride a horse.,possible,1.0,0.0,32.74593853561905,43.737497506089696,122.60600082240984,43.737497506089696,172.03256569683788
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,20.38415659340346,40.13306171812715,115.04253133196397,40.13306171812715,162.27724324509575
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,46.98712939893071,38.03213628890009,112.36085042062325,38.03213628890009,158.29846637863682
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,54.97414160241398,43.027020397256415,110.79011051466269,43.027020397256415,169.71754985174664
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,41.76706399613305,37.45908038435118,108.56243550039379,37.45908038435118,159.95360309657502
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,9.933533458948357,45.741175264291016,134.8522431863362,45.741175264291016,158.55375001186567
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,28.656246156369473,45.743263920072906,133.21754947180796,45.743263920072906,153.58541003928926
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,13.503339392371728,54.4217577916712,128.4761747096151,54.4217577916712,155.83985090863501
Someone is about to steal a large rock.,improbable,0.975,0.025,-11.738424778649549,44.19729159417501,123.24855430581418,44.19729159417501,155.72205585264498
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,18.480915701442584,47.07400416624308,122.71502965899899,47.07400416624308,156.91383045812418
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,38.513646519538455,44.95089565700475,132.51075445501397,44.95089565700475,157.81733275217158
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,39.0729921403112,41.61794028912403,130.69285788596588,41.61794028912403,161.12407577313223
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,34.79661559955872,27.014247192942545,117.96142363786831,27.014247192942545,149.6483963931316
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,9.010210588309683,32.27623819799251,118.61774630715082,32.27623819799251,154.56042014224255
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,26.55926713130974,43.54706859248064,109.82732923559453,43.54706859248064,172.01121294413312
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-1.519857753421622,37.655510986736445,131.73173464104678,37.655510986736445,148.17420925455104
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,27.621314909797952,43.70327389121018,117.93696894935289,43.70327389121018,166.1150247524444
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,13.207651995838354,39.65945946040578,126.85442912054855,39.65945946040578,160.81643117248956
Someone is about to walk through an open door.,possible,1.0,0.0,10.282799331864183,37.89645604229056,120.73379481079857,37.89645604229056,165.2572711308241
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,52.3265380865921,47.745631069875024,114.8155743674326,47.745631069875024,147.89882620270475
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,42.09980117045694,50.19016470367539,121.41443982462786,50.19016470367539,160.73271790867395
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,40.30281297438446,52.901732067994864,115.73910482365572,52.901732067994864,157.23925287217384
