sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Dividing 12 by a mile.,near,0.125,0.875,1.1393787860870361,0.21729396283626556,84.50871276855469,0.21729396283626556,-0.16515858471393585
Dividing 12 by a shirt.,far,0.0769230769230769,0.9230769230769232,1.4816844463348389,0.20478250086307526,77.1099853515625,0.20478250086307526,-0.3388075530529022
Dividing 12 by a teenager.,far,0.0,1.0,1.9298698902130127,0.12057282775640488,109.0894775390625,0.12057282775640488,-0.012378919869661331
Dividing 12 by the number 4.,probable,0.8,0.2,0.5717913508415222,0.13949620723724365,98.17080688476562,0.13949620723724365,-0.28936049342155457
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,1.4553730487823486,0.30349475145339966,112.04193878173828,0.30349475145339966,-0.10370104014873505
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,2.0144612789154053,0.28431132435798645,95.24933624267578,0.28431132435798645,-0.2759314775466919
Taking the square root of a toddler.,far,0.0,1.0,2.249913215637207,0.2237781286239624,86.4952621459961,0.2237781286239624,-0.23266255855560303
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,0.6743605136871338,0.11460862308740616,70.75306701660156,0.11460862308740616,-0.22957837581634521
The number 10 feeling regretful.,far,0.25,0.75,1.9462683200836182,0.34790563583374023,162.1644744873047,0.34790563583374023,0.3245888650417328
The number 12 applying for a job.,far,0.3,0.7,1.306002140045166,0.22987301647663116,145.6100616455078,0.22987301647663116,-0.10533569753170013
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,0.6705645322799683,0.14222700893878937,97.05781555175781,0.14222700893878937,-0.08592695742845535
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,1.3566231727600098,0.15353864431381226,113.97412872314453,0.15353864431381226,-0.16917920112609863
The number 13 writing a play.,far,0.0,1.0,1.3854023218154907,0.2809165120124817,196.58615112304688,0.2809165120124817,0.08783206343650818
The number 16 being amused by a tv show.,far,0.1,0.9,1.5530664920806885,0.17385685443878174,117.09027099609375,0.17385685443878174,-0.03378628194332123
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,2.519864797592163,0.28407180309295654,131.04574584960938,0.28407180309295654,0.11964016407728195
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,1.7161256074905396,0.23916427791118622,111.76265716552734,0.23916427791118622,0.14890095591545105
