sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to make their friend smile.,possible,1.0,0.0,-4.519360062677766,10.452534253121812,-5.502759539814113,10.452534253121812,-1.6986344506620386
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,-2.597261794190479,14.050144610785994,-1.0031984337511521,14.050144610785994,-1.8109412615755525
Someone is about to move a marble with their hand.,possible,1.0,0.0,-6.870690529998491,20.122083348981814,-3.808828012404032,20.122083348981814,-1.2695967251814881
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,-3.9579702423676113,13.960989376318652,-2.8343592403436997,13.960989376318652,-0.041045106092092
Someone is about to not eat for 1 hour.,possible,1.0,0.0,-5.455871788052987,16.587851204125062,-4.780673501462496,16.587851204125062,-4.400462282350022
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,-2.9128587411643805,18.17544974400262,-3.616343689902879,18.17544974400262,-4.801011815451485
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,-2.172825582016638,16.940563861474644,-4.000842569452164,16.940563861474644,-1.979386683092123
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,-8.746779233661098,15.490344451612511,-1.1745563780544455,15.490344451612511,-4.22086609265583
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,-5.37075369462609,16.90181373865291,-2.322943644580473,16.90181373865291,-3.6159501900853317
Someone is about to open a window with their hand.,possible,1.0,0.0,-11.778240872419403,23.527364362317925,-3.2176046099967763,23.527364362317925,-4.619982027968055
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,-12.495133938826426,17.835083434012628,-6.253999744704023,17.835083434012628,-1.843999308338729
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,-12.728296297062265,18.360634958364095,-9.888590629833015,18.360634958364095,-1.4842094301327922
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,-11.706198341074709,17.695104999886542,-7.352897907952002,17.695104999886542,-2.4592909537507786
Someone is about to play with a toy.,possible,1.0,0.0,-9.557973918090607,20.901708829822027,-4.883208710462153,20.901708829822027,-3.224363839166109
Someone is about to play with a wolf.,improbable,0.8,0.2,-4.02475230735387,19.73855321605206,-7.377767992741712,19.73855321605206,-1.7614599053901723
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,-1.049452888262802,20.591731427812817,-4.949695306472895,20.591731427812817,-0.6619639388383363
Someone is about to ride a cow.,improbable,0.85,0.15,0.5475907483585736,16.216629669187487,-3.108964551538815,16.216629669187487,0.8519210487748681
Someone is about to ride a horse.,possible,1.0,0.0,-6.138139679166479,17.24561901780889,-4.552691957886995,17.24561901780889,-0.1022981893705972
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,-1.606919521500549,14.53981728460346,-3.9740374844577486,14.53981728460346,1.3931561137118043
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,-4.4316308505746544,18.493812707144713,-4.610821382535943,18.493812707144713,-0.6951381123010059
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,2.2352791995806762,14.806840504715801,-0.5478364065225744,14.806840504715801,0.11010821116441782
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,1.4386861486444102,13.597177150389282,-2.1142745448266114,13.597177150389282,-0.7550878546178328
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,-5.975145266723355,19.77131111284656,-5.850720346635771,19.77131111284656,-4.110402312548839
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,-7.5315107094738565,15.953866382676827,-4.025193897152093,15.953866382676827,-4.609985245291466
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,-6.944952484496063,22.6049114943486,-6.5954403021709584,22.6049114943486,-3.0062778738810403
Someone is about to steal a large rock.,improbable,0.975,0.025,-3.599974438906259,12.860225461145092,-7.470564734180061,12.860225461145092,-0.6376175318461565
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,-1.9783704916102511,15.990318532349477,-6.450467421849262,15.990318532349477,-1.814835110982258
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,-1.6237428949486785,12.753572743818566,-6.021308755124854,12.753572743818566,-1.2924668684854095
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,-7.582448055261578,15.35113419832864,-8.365864975404822,15.35113419832864,-1.7242478410193907
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,-9.837071817521016,21.740325987548207,-8.714081454550957,21.740325987548207,-3.9308508008060845
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,-9.893335822434409,17.260384868590993,-6.47635330869775,17.260384868590993,-3.589689630905604
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,-5.686805884872951,15.000404179388038,-4.51557006970291,15.000404179388038,-1.3375257362570456
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-10.565535073770828,14.110669575109123,-7.851470624738312,14.110669575109123,-7.201645774420144
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,-4.592069271874768,15.69516333069063,-3.651396380116642,15.69516333069063,-3.0459079128071065
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,-9.196696858518393,16.544451596050354,-7.435620187814214,16.544451596050354,-0.45998103875010177
Someone is about to walk through an open door.,possible,1.0,0.0,-7.1504393422610155,15.359842021679771,-4.9416521810540095,15.359842021679771,-3.681595576897865
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,-2.994782396845252,13.094206905406491,-2.6826378196520597,13.094206905406491,0.9577471361104586
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,1.0150725274143206,20.16615375354293,-1.2223378349066372,20.16615375354293,1.1097257039233335
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,0.7200372110299568,17.69774790502852,-2.9100814050509487,17.69774790502852,0.7568498978487854
