sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,0.8231979608535767,0.41090068221092224,-0.7440662384033203,0.41090068221092224,0.41090068221092224
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,0.8334831595420837,0.3451395630836487,-0.8018315434455872,0.3451395630836487,0.3451395630836487
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,0.7299161553382874,0.4670987129211426,-0.7212187051773071,0.4670987129211426,0.4670987129211426
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,0.7827097177505493,0.3453584313392639,-0.7539510726928711,0.3453584313392639,0.3453584313392639
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,0.8803799152374268,0.40431705117225647,-0.5925672054290771,0.40431705117225647,0.40431705117225647
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,0.8288914561271667,0.32480108737945557,-0.6656873822212219,0.32480108737945557,0.32480108737945557
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,0.659747838973999,0.45308351516723633,-0.4205722212791443,0.45308351516723633,0.45308351516723633
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,0.8144748210906982,0.3254905939102173,-0.6038929224014282,0.3254905939102173,0.3254905939102173
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,0.8958119750022888,0.30706965923309326,-0.719246506690979,0.30706965923309326,0.30706965923309326
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,0.8085815906524658,0.3656432032585144,-0.5692524313926697,0.3656432032585144,0.3656432032585144
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,0.7246509790420532,0.4118553698062897,-0.47263503074645996,0.4118553698062897,0.4118553698062897
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,0.9019610285758972,0.29404211044311523,-0.7237865924835205,0.29404211044311523,0.29404211044311523
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,0.9203878045082092,0.3696199655532837,-0.8702476024627686,0.3696199655532837,0.3696199655532837
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,0.8395092487335205,0.34874892234802246,-0.8013132214546204,0.34874892234802246,0.34874892234802246
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,0.8757575750350952,0.3545697331428528,-0.8504643440246582,0.3545697331428528,0.3545697331428528
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,0.868938684463501,0.34663063287734985,-0.8318681120872498,0.34663063287734985,0.34663063287734985
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,0.8481003642082214,0.37471187114715576,-0.7444341778755188,0.37471187114715576,0.37471187114715576
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,0.7976161241531372,0.32374364137649536,-0.7733256816864014,0.32374364137649536,0.32374364137649536
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,0.6853028535842896,0.33306241035461426,-0.7024869918823242,0.33306241035461426,0.33306241035461426
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,0.7890024781227112,0.3040623962879181,-0.7736175060272217,0.3040623962879181,0.3040623962879181
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,0.8996073007583618,0.3636273443698883,-0.7395246028900146,0.3636273443698883,0.3636273443698883
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,0.8180853128433228,0.33068907260894775,-0.7120988965034485,0.33068907260894775,0.33068907260894775
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,0.831409752368927,0.4846349358558655,-0.5766280889511108,0.4846349358558655,0.4846349358558655
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,0.8162059783935547,0.32969918847084045,-0.6523934006690979,0.32969918847084045,0.32969918847084045
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,0.8977766036987305,0.26015570759773254,-0.7385082244873047,0.26015570759773254,0.26015570759773254
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,0.9639285206794739,0.2628048062324524,-0.7604905366897583,0.2628048062324524,0.2628048062324524
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,0.8103395700454712,0.39591363072395325,-0.6053196787834167,0.39591363072395325,0.39591363072395325
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,0.9341759085655212,0.24897032976150513,-0.7717652916908264,0.24897032976150513,0.24897032976150513
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,0.8923980593681335,0.33170416951179504,-0.766901969909668,0.33170416951179504,0.33170416951179504
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,0.9414718747138977,0.3248623013496399,-0.7773487567901611,0.3248623013496399,0.3248623013496399
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,0.6667794585227966,0.33118367195129395,-0.6114267110824585,0.33118367195129395,0.33118367195129395
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,0.9298688769340515,0.2844405174255371,-0.7721459269523621,0.2844405174255371,0.2844405174255371
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,0.8234010934829712,0.3788517415523529,-0.7547571063041687,0.3788517415523529,0.3788517415523529
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,0.757658839225769,0.34940987825393677,-0.6482893228530884,0.34940987825393677,0.34940987825393677
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,0.8738222122192383,0.35034430027008057,-0.6811143159866333,0.35034430027008057,0.35034430027008057
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,0.7434442639350891,0.3559314012527466,-0.6738665699958801,0.3559314012527466,0.3559314012527466
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,0.7535233497619629,0.31709399819374084,-0.6512866616249084,0.31709399819374084,0.31709399819374084
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,0.8947678208351135,0.29536497592926025,-0.7791575789451599,0.29536497592926025,0.29536497592926025
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,0.8883204460144043,0.3709474205970764,-0.6580541133880615,0.3709474205970764,0.3709474205970764
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,0.9270733594894409,0.21046864986419678,-0.7451310157775879,0.21046864986419678,0.21046864986419678
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,0.7913939952850342,0.3332599699497223,-0.7051263451576233,0.3332599699497223,0.3332599699497223
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,0.8936630487442017,0.3227006793022156,-0.797484815120697,0.3227006793022156,0.3227006793022156
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,0.8438055515289307,0.3591423034667969,-0.6929895877838135,0.3591423034667969,0.3591423034667969
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,0.864395260810852,0.3205808401107788,-0.7121205925941467,0.3205808401107788,0.3205808401107788
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,0.802727222442627,0.3387998044490814,-0.6411093473434448,0.3387998044490814,0.3387998044490814
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,0.7952630519866943,0.31039685010910034,-0.5696695446968079,0.31039685010910034,0.31039685010910034
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,0.6088888645172119,0.4141807556152344,-0.41234833002090454,0.4141807556152344,0.4141807556152344
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,0.775520384311676,0.29998764395713806,-0.6033558249473572,0.29998764395713806,0.29998764395713806
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,0.8649636507034302,0.4784674048423767,-0.7123821377754211,0.4784674048423767,0.4784674048423767
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,0.8603664636611938,0.40358811616897583,-0.8137131333351135,0.40358811616897583,0.40358811616897583
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,0.6497987508773804,0.3604697287082672,-0.6042723655700684,0.3604697287082672,0.3604697287082672
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,0.7222360372543335,0.4310603439807892,-0.6270304322242737,0.4310603439807892,0.4310603439807892
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,0.9557394981384277,0.36217203736305237,-0.8019203543663025,0.36217203736305237,0.36217203736305237
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,0.9847835302352905,0.36953726410865784,-0.7920995950698853,0.36953726410865784,0.36953726410865784
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,0.7826375961303711,0.4118236303329468,-0.6966394186019897,0.4118236303329468,0.4118236303329468
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,0.9445549249649048,0.3119548559188843,-0.8057327270507812,0.3119548559188843,0.3119548559188843
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,0.8556310534477234,0.3422120213508606,-0.6853035092353821,0.3422120213508606,0.3422120213508606
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,0.7693911194801331,0.3063451051712036,-0.6583768129348755,0.3063451051712036,0.3063451051712036
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,0.7009970545768738,0.40604037046432495,-0.5181008577346802,0.40604037046432495,0.40604037046432495
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,0.7288594245910645,0.34187331795692444,-0.6033538579940796,0.34187331795692444,0.34187331795692444
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,0.7958893775939941,0.302757203578949,-0.6796598434448242,0.302757203578949,0.302757203578949
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,0.8423968553543091,0.305746853351593,-0.6701354384422302,0.305746853351593,0.305746853351593
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,0.7872878313064575,0.404141902923584,-0.5690867304801941,0.404141902923584,0.404141902923584
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,0.8195205926895142,0.2884579300880432,-0.6829149723052979,0.2884579300880432,0.2884579300880432
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,0.8455661535263062,0.28028759360313416,-0.7924878001213074,0.28028759360313416,0.28028759360313416
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,0.8036240339279175,0.3226913809776306,-0.7928215861320496,0.3226913809776306,0.3226913809776306
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,0.752541184425354,0.33239004015922546,-0.7155420184135437,0.33239004015922546,0.33239004015922546
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,0.8537893295288086,0.27434873580932617,-0.7936294078826904,0.27434873580932617,0.27434873580932617
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,0.8104060888290405,0.38553720712661743,-0.6994295120239258,0.38553720712661743,0.38553720712661743
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,0.9351248741149902,0.3425084054470062,-0.8220025300979614,0.3425084054470062,0.3425084054470062
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,0.8300476670265198,0.4577392041683197,-0.6523240208625793,0.4577392041683197,0.4577392041683197
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,0.9029785990715027,0.33518069982528687,-0.7523353099822998,0.33518069982528687,0.33518069982528687
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,0.8429067730903625,0.3046559691429138,-0.7201041579246521,0.3046559691429138,0.3046559691429138
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,0.8877183794975281,0.3470904231071472,-0.735859751701355,0.3470904231071472,0.3470904231071472
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,0.6831046938896179,0.4398405849933624,-0.5159009695053101,0.4398405849933624,0.4398405849933624
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,0.8685522079467773,0.323503315448761,-0.6982824206352234,0.323503315448761,0.323503315448761
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,0.8433620929718018,0.3971170485019684,-0.7215401530265808,0.3971170485019684,0.3971170485019684
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,0.8545584082603455,0.3468776345252991,-0.7318221926689148,0.3468776345252991,0.3468776345252991
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,0.6895497441291809,0.4940894842147827,-0.5570209622383118,0.4940894842147827,0.4940894842147827
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,0.813490092754364,0.3816870450973511,-0.7260124683380127,0.3816870450973511,0.3816870450973511
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,0.6997003555297852,0.4572887420654297,-0.5502351522445679,0.4572887420654297,0.4572887420654297
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,0.7446718811988831,0.35532358288764954,-0.7315003871917725,0.35532358288764954,0.35532358288764954
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,0.6140185594558716,0.48672550916671753,-0.5089155435562134,0.48672550916671753,0.48672550916671753
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,0.7158451080322266,0.3629695773124695,-0.6925164461135864,0.3629695773124695,0.3629695773124695
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,0.8475387692451477,0.39969635009765625,-0.7006586790084839,0.39969635009765625,0.39969635009765625
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,0.816893994808197,0.3407908082008362,-0.718299388885498,0.3407908082008362,0.3407908082008362
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,0.6339340209960938,0.44375860691070557,-0.55091392993927,0.44375860691070557,0.44375860691070557
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,0.7724574208259583,0.33549898862838745,-0.735291063785553,0.33549898862838745,0.33549898862838745
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,0.9100910425186157,0.4037873148918152,-0.8336671590805054,0.4037873148918152,0.4037873148918152
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,0.8675820827484131,0.40079033374786377,-0.7237884402275085,0.40079033374786377,0.40079033374786377
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,0.9112852215766907,0.3998715877532959,-0.7550303936004639,0.3998715877532959,0.3998715877532959
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,0.8321590423583984,0.37620943784713745,-0.7218902111053467,0.37620943784713745,0.37620943784713745
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,0.9100707173347473,0.40280255675315857,-0.8604219555854797,0.40280255675315857,0.40280255675315857
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,0.8339993953704834,0.38173067569732666,-0.8154304027557373,0.38173067569732666,0.38173067569732666
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,0.8707526922225952,0.36167746782302856,-0.787543535232544,0.36167746782302856,0.36167746782302856
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,0.8320611715316772,0.3086313009262085,-0.868341326713562,0.3086313009262085,0.3086313009262085
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,0.7818694114685059,0.39231014251708984,-0.7130719423294067,0.39231014251708984,0.39231014251708984
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,0.7446831464767456,0.3594663739204407,-0.8194093108177185,0.3594663739204407,0.3594663739204407
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,0.6894570589065552,0.3994898200035095,-0.5136561393737793,0.3994898200035095,0.3994898200035095
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,0.6988041400909424,0.32515841722488403,-0.6889392137527466,0.32515841722488403,0.32515841722488403
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,0.8514973521232605,0.33703285455703735,-0.7131004333496094,0.33703285455703735,0.33703285455703735
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,0.8534479737281799,0.25692903995513916,-0.7359436750411987,0.25692903995513916,0.25692903995513916
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,0.7807481288909912,0.36256611347198486,-0.6118543148040771,0.36256611347198486,0.36256611347198486
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,0.9186087846755981,0.2536579370498657,-0.8403571248054504,0.2536579370498657,0.2536579370498657
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,0.924138069152832,0.3216443657875061,-0.7797431945800781,0.3216443657875061,0.3216443657875061
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,1.0030972957611084,0.297346830368042,-0.8702148795127869,0.297346830368042,0.297346830368042
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,0.7110835909843445,0.4508131444454193,-0.5918257236480713,0.4508131444454193,0.4508131444454193
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,0.9201573133468628,0.3189745545387268,-0.8127010464668274,0.3189745545387268,0.3189745545387268
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8809646368026733,0.3630056381225586,-0.770706295967102,0.3630056381225586,0.3630056381225586
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,0.876116931438446,0.3560824990272522,-0.8334301710128784,0.3560824990272522,0.3560824990272522
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,0.7792415618896484,0.4032474160194397,-0.7122365236282349,0.4032474160194397,0.4032474160194397
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,0.8317359685897827,0.31193652749061584,-0.7876330018043518,0.31193652749061584,0.31193652749061584
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,0.8269297480583191,0.42270469665527344,-0.7823752760887146,0.42270469665527344,0.42270469665527344
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,0.8606340289115906,0.3219483196735382,-0.7857457995414734,0.3219483196735382,0.3219483196735382
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,0.7690719366073608,0.43777576088905334,-0.7236696481704712,0.43777576088905334,0.43777576088905334
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,0.7934581637382507,0.3383902311325073,-0.7490720152854919,0.3383902311325073,0.3383902311325073
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,0.8775389194488525,0.364446759223938,-0.7812471389770508,0.364446759223938,0.364446759223938
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,0.8205625414848328,0.2698666453361511,-0.7090259194374084,0.2698666453361511,0.2698666453361511
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,0.7590190172195435,0.3806893229484558,-0.5110228657722473,0.3806893229484558,0.3806893229484558
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,0.7549139261245728,0.21860525012016296,-0.7277832627296448,0.21860525012016296,0.21860525012016296
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,0.8640753626823425,0.2482845038175583,-0.7624688148498535,0.2482845038175583,0.2482845038175583
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,0.9315203428268433,0.23045629262924194,-0.8287827968597412,0.23045629262924194,0.23045629262924194
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,0.7568830847740173,0.3632454574108124,-0.5908405780792236,0.3632454574108124,0.3632454574108124
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,0.8867791295051575,0.25229185819625854,-0.7585554718971252,0.25229185819625854,0.25229185819625854
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,0.7183703184127808,0.3957642912864685,-0.5138700008392334,0.3957642912864685,0.3957642912864685
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,0.8582481145858765,0.30384111404418945,-0.642058789730072,0.30384111404418945,0.30384111404418945
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,0.6971052885055542,0.4030115604400635,-0.635630190372467,0.4030115604400635,0.4030115604400635
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,0.8082147836685181,0.31175553798675537,-0.6589310765266418,0.31175553798675537,0.31175553798675537
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,0.8896351456642151,0.3752292990684509,-0.7653351426124573,0.3752292990684509,0.3752292990684509
