sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to eat a whole sandwich for dinner.,possible,1.0,0.0,-28.516189575195312,12.223361015319824,-10.36666488647461,12.223361015319824,-10.36666488647461
Someone is about to eat a whole turkey for dinner.,improbable,0.9,0.1,-27.912567138671875,12.042028427124023,-10.55626106262207,12.042028427124023,-10.55626106262207
Someone is about to eat a whole whale for dinner.,impossible,0.0263157894736842,0.9736842105263158,-27.544527053833008,11.846338272094727,-10.355064392089844,11.846338272094727,-10.355064392089844
Someone is about to eat an insect.,improbable,0.9743589743589745,0.0256410256410256,-23.5401554107666,13.285090446472168,-10.061178207397461,13.285090446472168,-10.061178207397461
Someone is about to find a monkey in a closet.,improbable,0.7368421052631579,0.2631578947368421,-26.315126419067383,11.15029525756836,-11.023233413696289,11.15029525756836,-11.023233413696289
Someone is about to find a sweater in a closet.,possible,1.0,0.0,-26.307010650634766,10.958974838256836,-10.781368255615234,10.958974838256836,-10.781368255615234
Someone is about to find a unicorn in a closet.,impossible,0.075,0.925,-27.03350067138672,10.714065551757812,-10.874001502990723,10.714065551757812,-10.874001502990723
Someone is about to have a cat as a pet.,possible,1.0,0.0,-23.65579605102539,11.137784004211426,-11.541486740112305,11.137784004211426,-11.541486740112305
Someone is about to have a lion as a pet.,improbable,0.6666666666666666,0.3333333333333333,-23.402339935302734,11.777544021606445,-11.177837371826172,11.777544021606445,-11.177837371826172
Someone is about to have the moon as a pet.,impossible,0.0256410256410256,0.9743589743589745,-23.767133712768555,12.294536590576172,-10.85919189453125,12.294536590576172,-10.85919189453125
Someone is about to know the name of someone they just met.,possible,0.9705882352941176,0.0294117647058823,-25.60093116760254,11.236602783203125,-11.967308044433594,11.236602783203125,-11.967308044433594
Someone is about to know the names of everyone in the world.,impossible,0.0256410256410256,0.9743589743589745,-26.53440284729004,11.854301452636719,-10.534906387329102,11.854301452636719,-10.534906387329102
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,-27.523086547851562,11.340808868408203,-11.029470443725586,11.340808868408203,-11.029470443725586
Someone is about to live for 1000 years.,impossible,0.0,1.0,-26.29157066345215,12.715278625488281,-9.000014305114746,12.715278625488281,-9.000014305114746
Someone is about to live for 110 years.,improbable,1.0,0.0,-24.505474090576172,11.465482711791992,-9.700549125671387,11.465482711791992,-9.700549125671387
Someone is about to live for 60 years.,possible,1.0,0.0,-25.111265182495117,11.666839599609375,-9.814935684204102,11.666839599609375,-9.814935684204102
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,-26.18807029724121,12.619144439697266,-10.297067642211914,12.619144439697266,-10.297067642211914
Someone is about to make a house out of bricks.,possible,0.975,0.025,-26.315359115600586,12.04378604888916,-10.328750610351562,12.04378604888916,-10.328750610351562
Someone is about to make a house out of gas.,impossible,0.0,1.0,-26.315465927124023,12.780191421508789,-9.643819808959961,12.780191421508789,-9.643819808959961
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,-25.231346130371094,12.748533248901367,-9.786138534545898,12.748533248901367,-9.786138534545898
Someone is about to make their friend cry.,improbable,1.0,0.0,-27.133512496948242,13.612540245056152,-9.956501007080078,13.612540245056152,-9.956501007080078
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,-26.664772033691406,12.356990814208984,-10.720745086669922,12.356990814208984,-10.720745086669922
Someone is about to make their friend smile.,possible,1.0,0.0,-27.038240432739258,12.016013145446777,-11.18679428100586,12.016013145446777,-11.18679428100586
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,-26.91642951965332,12.45545482635498,-9.766847610473633,12.45545482635498,-9.766847610473633
Someone is about to move a marble with their hand.,possible,1.0,0.0,-26.086353302001953,12.163475036621094,-10.818123817443848,12.163475036621094,-10.818123817443848
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,-26.80208969116211,12.039274215698242,-9.997196197509766,12.039274215698242,-9.997196197509766
Someone is about to not eat for 1 hour.,possible,1.0,0.0,-24.804040908813477,13.786859512329102,-8.82894515991211,13.786859512329102,-8.82894515991211
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,-25.325496673583984,13.710678100585938,-8.591482162475586,13.710678100585938,-8.591482162475586
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,-26.18320655822754,13.650245666503906,-8.858719825744629,13.650245666503906,-8.858719825744629
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,-25.81939125061035,12.759490966796875,-8.784238815307617,12.759490966796875,-8.784238815307617
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,-24.74671173095703,12.035420417785645,-9.53349781036377,12.035420417785645,-9.53349781036377
Someone is about to open a window with their hand.,possible,1.0,0.0,-24.614999771118164,12.71584701538086,-9.652851104736328,12.71584701538086,-9.652851104736328
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,-24.711881637573242,11.848974227905273,-11.368560791015625,11.848974227905273,-11.368560791015625
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,-25.57865333557129,11.668956756591797,-11.305678367614746,11.668956756591797,-11.305678367614746
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,-26.289091110229492,11.150798797607422,-11.344643592834473,11.150798797607422,-11.344643592834473
Someone is about to play with a toy.,possible,1.0,0.0,-26.645755767822266,13.049369812011719,-11.827383041381836,13.049369812011719,-11.827383041381836
Someone is about to play with a wolf.,improbable,0.8,0.2,-24.479022979736328,14.00948429107666,-10.574424743652344,14.00948429107666,-10.574424743652344
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,-26.771635055541992,13.64175796508789,-10.468008041381836,13.64175796508789,-10.468008041381836
Someone is about to ride a cow.,improbable,0.85,0.15,-25.59320068359375,13.763100624084473,-9.821210861206055,13.763100624084473,-9.821210861206055
Someone is about to ride a horse.,possible,1.0,0.0,-25.57999610900879,13.682266235351562,-9.882774353027344,13.682266235351562,-9.882774353027344
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,-25.34404754638672,14.186319351196289,-9.905385971069336,14.186319351196289,-9.905385971069336
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,-26.440351486206055,12.981988906860352,-9.388406753540039,12.981988906860352,-9.388406753540039
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,-27.279008865356445,12.15811538696289,-9.575398445129395,12.15811538696289,-9.575398445129395
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,-26.815509796142578,12.015283584594727,-9.76673698425293,12.015283584594727,-9.76673698425293
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,-24.938133239746094,13.255850791931152,-9.495800018310547,13.255850791931152,-9.495800018310547
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,-24.94050407409668,13.118051528930664,-9.73961353302002,13.118051528930664,-9.73961353302002
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,-24.723520278930664,12.405312538146973,-9.809733390808105,12.405312538146973,-9.809733390808105
Someone is about to steal a large rock.,improbable,0.975,0.025,-25.680164337158203,13.066121101379395,-9.933316230773926,13.066121101379395,-9.933316230773926
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,-26.79735565185547,11.807461738586426,-11.41032600402832,11.807461738586426,-11.41032600402832
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,-26.656198501586914,11.747169494628906,-11.456421852111816,11.747169494628906,-11.456421852111816
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,-26.897668838500977,11.475499153137207,-11.538497924804688,11.475499153137207,-11.538497924804688
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,-25.687211990356445,12.036703109741211,-9.367545127868652,12.036703109741211,-9.367545127868652
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,-25.592390060424805,11.549322128295898,-11.117897987365723,11.549322128295898,-11.117897987365723
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,-26.3118896484375,12.231642723083496,-9.834855079650879,12.231642723083496,-9.834855079650879
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-26.914247512817383,12.518872261047363,-9.70035171508789,12.518872261047363,-9.70035171508789
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,-27.403396606445312,12.319541931152344,-9.776436805725098,12.319541931152344,-9.776436805725098
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,-25.585485458374023,12.921557426452637,-9.7255859375,12.921557426452637,-9.7255859375
Someone is about to walk through an open door.,possible,1.0,0.0,-27.036211013793945,12.255268096923828,-9.842317581176758,12.255268096923828,-9.842317581176758
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,-24.643835067749023,11.276129722595215,-10.787071228027344,11.276129722595215,-10.787071228027344
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,-25.236143112182617,11.915157318115234,-10.496481895446777,11.915157318115234,-10.496481895446777
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,-24.992097854614258,11.819631576538086,-10.172662734985352,11.819631576538086,-10.172662734985352
