sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to eat a whole sandwich for dinner.,possible,1.0,0.0,-139.80476502326607,17.770265263941333,-102.93819407457319,17.770265263941333,-189.2417164561645
Someone is about to eat a whole turkey for dinner.,improbable,0.9,0.1,-144.81756767293106,16.047376795990637,-101.04761941074364,16.047376795990637,-189.32195346584172
Someone is about to eat a whole whale for dinner.,impossible,0.0263157894736842,0.9736842105263158,-150.4041659852289,17.236299833682143,-102.48853741064636,17.236299833682143,-183.01211916127252
Someone is about to eat an insect.,improbable,0.9743589743589745,0.0256410256410256,-128.91231234038943,16.05035006496005,-100.09853661883896,16.05035006496005,-174.52126364184122
Someone is about to find a monkey in a closet.,improbable,0.7368421052631579,0.2631578947368421,-145.5306184353563,16.757791317937404,-99.0892393993549,16.757791317937404,-187.79430858704598
Someone is about to find a sweater in a closet.,possible,1.0,0.0,-142.247433788914,15.840701672828864,-100.08706876543158,15.840701672828864,-185.64312221584757
Someone is about to find a unicorn in a closet.,impossible,0.075,0.925,-147.8794816414852,16.308274653353905,-98.8153313367675,16.308274653353905,-186.89146641932712
Someone is about to have a cat as a pet.,possible,1.0,0.0,-134.20406041135095,12.849688529156587,-91.4577923188612,12.849688529156587,-170.2482856115648
Someone is about to have a lion as a pet.,improbable,0.6666666666666666,0.3333333333333333,-134.6140254321627,14.683053588501872,-94.96229390505906,14.683053588501872,-173.48950804025498
Someone is about to have the moon as a pet.,impossible,0.0256410256410256,0.9743589743589745,-137.34828655360428,13.114388906596497,-96.88386862319362,13.114388906596497,-173.499774460593
Someone is about to know the name of someone they just met.,possible,0.9705882352941176,0.0294117647058823,-143.0226911782944,25.512092801581602,-101.61939959866912,25.512092801581602,-180.87963031045223
Someone is about to know the names of everyone in the world.,impossible,0.0256410256410256,0.9743589743589745,-136.4790787519986,19.236577974425106,-88.22241929769223,19.236577974425106,-185.9883273570709
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,-141.96048881833818,25.847268036756027,-90.13723314992055,25.847268036756027,-185.91137237980186
Someone is about to live for 1000 years.,impossible,0.0,1.0,-136.12670173402452,23.659008355392743,-93.79174187015529,23.659008355392743,-178.5727572800339
Someone is about to live for 110 years.,improbable,1.0,0.0,-130.55060928152838,18.57784383680746,-95.1121098813237,18.57784383680746,-181.96389485055457
Someone is about to live for 60 years.,possible,1.0,0.0,-130.74761866291013,21.6973724842538,-100.1141833491601,21.6973724842538,-185.7666230652866
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,-145.36942170451528,18.96588550009578,-100.49332049965369,18.96588550009578,-190.9850975578101
Someone is about to make a house out of bricks.,possible,0.975,0.025,-131.0127358825457,9.763415310272723,-95.73061070972005,9.763415310272723,-173.6090115914058
Someone is about to make a house out of gas.,impossible,0.0,1.0,-132.13731278708258,15.975679971245155,-103.00994396129661,15.975679971245155,-176.4174333686284
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,-127.29285901436654,12.866111054383296,-98.31123091081871,12.866111054383296,-174.85562559280598
Someone is about to make their friend cry.,improbable,1.0,0.0,-157.97769630880367,18.286403250842213,-99.44419046435337,18.286403250842213,-173.3775409310838
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,-137.8465388326432,16.35179488147078,-96.03179072873763,16.35179488147078,-173.21418269428082
Someone is about to make their friend smile.,possible,1.0,0.0,-149.36693005855275,19.313887820828512,-108.93574001095047,19.313887820828512,-171.8855756739144
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,-114.31770322270441,12.776074130882465,-99.8725834316694,12.776074130882465,-176.46394433931442
Someone is about to move a marble with their hand.,possible,1.0,0.0,-116.08014121824027,14.993701456377543,-102.68754652419466,14.993701456377543,-180.49372828979264
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,-125.7411064420979,15.40391649606382,-100.10375714799166,15.40391649606382,-182.2936211803816
Someone is about to not eat for 1 hour.,possible,1.0,0.0,-118.03066554402821,18.69078393814592,-84.5976053854476,18.69078393814592,-173.34016825476303
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,-121.06778853582904,21.697733925217403,-94.16295287193336,21.697733925217403,-181.88327850603486
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,-123.0112927236195,19.493558867874324,-94.9962407280295,19.493558867874324,-180.77632885903967
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,-109.99678320681728,13.321982048278889,-100.03029591383657,13.321982048278889,-173.67025408453583
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,-115.26791455515495,14.942303063205122,-104.18117170491115,14.942303063205122,-177.37576672939514
Someone is about to open a window with their hand.,possible,1.0,0.0,-111.40160426146716,15.11672310222265,-101.81799899734426,15.11672310222265,-175.5417784596258
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,-132.58117467583983,22.527930354404333,-112.19755463068017,22.527930354404333,-181.0083076486219
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,-126.99572132862974,20.14379007708356,-112.46577157077917,20.14379007708356,-182.87911428629215
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,-133.56077346275657,22.204802204135568,-109.84222436523976,22.204802204135568,-183.57386039691434
Someone is about to play with a toy.,possible,1.0,0.0,-112.67960759911318,18.9017239551875,-93.7771396169923,18.9017239551875,-177.35339739984295
Someone is about to play with a wolf.,improbable,0.8,0.2,-138.09510178183308,18.95156063624639,-103.32316339744335,18.95156063624639,-172.96727837117948
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,-133.99664896644512,16.445800733133407,-101.73127054237004,16.445800733133407,-175.6177524608091
Someone is about to ride a cow.,improbable,0.85,0.15,-123.31732408962502,18.282624770262792,-103.74234423732972,18.282624770262792,-174.00002151817884
Someone is about to ride a horse.,possible,1.0,0.0,-115.90158229101722,17.507389228856717,-103.49833187122036,17.507389228856717,-176.63407291831197
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,-133.7424616950345,19.02242847908768,-101.8251765139826,19.02242847908768,-176.77300699950385
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,-145.86041028846796,17.318936849113655,-95.53670820397335,17.318936849113655,-185.10760992025996
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,-138.6794624474744,14.951090236165953,-92.07064575830265,14.951090236165953,-189.90105180238993
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,-140.97642943013304,14.76686180455447,-96.41117109569171,14.76686180455447,-183.49858173333172
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,-134.48499922895962,23.27755009383538,-102.2890851571309,23.27755009383538,-191.4968921648161
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,-130.49878304474544,22.2263552061534,-98.31551821560981,22.2263552061534,-194.19926511586328
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,-133.0802545566088,22.409009691764844,-97.6310893310995,22.409009691764844,-190.74039498023578
Someone is about to steal a large rock.,improbable,0.975,0.025,-140.82059243416091,17.754284960417547,-101.94821416819724,17.754284960417547,-183.66900133469613
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,-140.26486422586018,14.122092316724313,-96.4400284450999,14.122092316724313,-182.4426263955103
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,-137.28453375437962,12.268711189541508,-91.18597590883982,12.268711189541508,-183.3668627394172
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,-133.0126451091887,12.612290848095835,-93.27990941414379,12.612290848095835,-182.1511603361624
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,-125.64356674885228,16.151587569532214,-100.49835701625327,16.151587569532214,-190.91876174022335
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,-128.3155393339435,13.62113003088361,-102.28200492843014,13.62113003088361,-188.6578545301353
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,-135.62319499925863,16.518977146444378,-101.04264230743402,16.518977146444378,-187.4084106337582
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-108.22658481354138,13.790002043552704,-79.02943398430571,13.790002043552704,-185.42305762594387
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,-127.86331715125641,16.421345379892507,-101.30327221776862,16.421345379892507,-182.0613129849036
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,-124.27832677555823,20.450715296451044,-112.0794885482423,20.450715296451044,-184.25904185834753
Someone is about to walk through an open door.,possible,1.0,0.0,-125.66651619543026,18.35406350984858,-101.53050779237114,18.35406350984858,-181.70944705395777
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,-127.47085683219092,13.855976044913513,-96.59443430429752,13.855976044913513,-186.17965155681378
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,-112.72051778171,16.541652080291172,-96.80389454342833,16.541652080291172,-185.06701003447748
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,-125.36389024639635,13.21473887313171,-96.25282803232277,13.21473887313171,-185.13433186234582
