layer,pc,split,accuracy
24,1,3,0.42857142857142855
24,1,4,0.5
24,2,0,0.5
24,2,1,0.7857142857142857
24,2,2,0.5714285714285714
24,2,3,0.7857142857142857
24,2,4,0.6428571428571428
25,0,0,0.6428571428571429
25,0,1,0.35714285714285715
25,0,2,0.6428571428571429
25,0,3,0.35714285714285715
25,0,4,0.5714285714285714
25,1,0,0.6428571428571429
25,1,1,0.6428571428571429
25,1,2,0.6428571428571429
25,1,3,0.35714285714285715
25,1,4,0.35714285714285715
25,2,0,0.7142857142857143
25,2,1,0.7857142857142857
25,2,2,0.5714285714285714
25,2,3,0.7857142857142857
25,2,4,0.7142857142857143
26,0,0,0.3571428571428571
26,0,1,0.7142857142857143
26,0,2,0.4285714285714286
26,0,3,0.5
26,0,4,0.5714285714285714
26,1,0,0.6428571428571429
26,1,1,0.5714285714285714
26,1,2,0.7142857142857143
26,1,3,0.5714285714285714
26,1,4,0.5714285714285714
26,2,0,0.7142857142857143
26,2,1,0.7142857142857143
26,2,2,0.5714285714285714
26,2,3,0.7857142857142857
26,2,4,0.7857142857142857
27,0,0,0.3571428571428571
27,0,1,0.6428571428571428
27,0,2,0.4285714285714286
27,0,3,0.5714285714285714
27,0,4,0.5714285714285714
27,1,0,0.5
27,1,1,0.6428571428571429
27,1,2,0.7142857142857143
27,1,3,0.5
27,1,4,0.7142857142857143
27,2,0,0.7142857142857143
27,2,1,0.7142857142857143
27,2,2,0.6428571428571428
27,2,3,0.7857142857142857
27,2,4,0.7142857142857143
28,0,0,0.4285714285714286
28,0,1,0.6428571428571428
28,0,2,0.3571428571428571
28,0,3,0.5714285714285714
28,0,4,0.6428571428571428
28,1,0,0.42857142857142855
28,1,1,0.5714285714285714
28,1,2,0.6428571428571429
28,1,3,0.6428571428571429
28,1,4,0.7142857142857143
28,2,0,0.7142857142857143
28,2,1,0.7857142857142857
28,2,2,0.5
28,2,3,0.7857142857142857
28,2,4,0.7857142857142857
29,0,0,0.6428571428571429
29,0,1,0.5
29,0,2,0.6428571428571429
29,0,3,0.35714285714285715
29,0,4,0.35714285714285715
29,1,0,0.5
29,1,1,0.5714285714285714
29,1,2,0.5714285714285714
29,1,3,0.6428571428571429
29,1,4,0.7142857142857143
29,2,0,0.8571428571428572
29,2,1,0.7857142857142857
29,2,2,0.5714285714285714
29,2,3,0.7857142857142857
29,2,4,0.7857142857142857
30,0,0,0.3571428571428571
30,0,1,0.5714285714285714
30,0,2,0.3571428571428571
30,0,3,0.7142857142857143
30,0,4,0.5714285714285714
30,1,0,0.42857142857142855
30,1,1,0.5714285714285714
30,1,2,0.8571428571428571
30,1,3,0.6428571428571429
30,1,4,0.8571428571428571
30,2,0,0.6428571428571428
30,2,1,0.9285714285714286
30,2,2,0.4285714285714286
30,2,3,0.7857142857142857
30,2,4,0.5714285714285714
31,0,0,0.6428571428571429
31,0,1,0.5
31,0,2,0.6428571428571429
31,0,3,0.42857142857142855
31,0,4,0.5
31,1,0,0.6428571428571429
31,1,1,0.5
31,1,2,0.8571428571428571
31,1,3,0.6428571428571429
31,1,4,0.8571428571428571
31,2,0,0.5
31,2,1,0.6428571428571428
31,2,2,0.5
31,2,3,0.6428571428571428
31,2,4,0.5
32,0,0,0.7142857142857143
32,0,1,0.5
32,0,2,0.7142857142857143
32,0,3,0.5
32,0,4,0.7142857142857143
32,1,0,0.6428571428571429
32,1,1,0.42857142857142855
32,1,2,0.7142857142857143
32,1,3,0.7142857142857143
32,1,4,0.8571428571428571
32,2,0,0.5714285714285714
32,2,1,0.5
32,2,2,0.5
32,2,3,0.35714285714285715
32,2,4,0.5714285714285714
33,0,0,0.5
33,0,1,0.5
33,0,2,0.7142857142857143
33,0,3,0.5
33,0,4,0.6428571428571429
33,1,0,0.6428571428571429
33,1,1,0.2857142857142857
33,1,2,0.7142857142857143
33,1,3,0.8571428571428571
33,1,4,0.7142857142857143
33,2,0,0.5
33,2,1,0.6428571428571429
33,2,2,0.7857142857142857
33,2,3,0.5
33,2,4,0.5714285714285714
34,0,0,0.5714285714285714
34,0,1,0.5714285714285714
34,0,2,0.7142857142857143
34,0,3,0.5714285714285714
34,0,4,0.5714285714285714
34,1,0,0.5
34,1,1,0.2857142857142857
34,1,2,0.7857142857142857
34,1,3,0.8571428571428571
34,1,4,0.6428571428571429
34,2,0,0.5
34,2,1,0.5714285714285714
34,2,2,0.7857142857142857
34,2,3,0.5
34,2,4,0.6428571428571429
35,0,0,0.6428571428571429
35,0,1,0.35714285714285715
35,0,2,0.5714285714285714
35,0,3,0.5714285714285714
35,0,4,0.6428571428571429
35,1,0,0.5714285714285714
35,1,1,0.2857142857142857
35,1,2,0.7142857142857143
35,1,3,0.8571428571428571
35,1,4,0.7857142857142857
35,2,0,0.5
35,2,1,0.5714285714285714
35,2,2,0.6428571428571428
35,2,3,0.5
35,2,4,0.7857142857142857
36,0,0,0.4285714285714286
36,0,1,0.7142857142857143
36,0,2,0.6428571428571428
36,0,3,0.6428571428571428
36,0,4,0.3571428571428571
36,1,0,0.6428571428571428
36,1,1,0.8571428571428572
36,1,2,0.5
36,1,3,0.2857142857142857
36,1,4,0.4285714285714286
36,2,0,0.5
36,2,1,0.5714285714285714
36,2,2,0.5714285714285714
36,2,3,0.5
36,2,4,0.7857142857142857
