,train_feature,fold,layer,condition,accuracy
72,improbable,0,8,probable,0.7857142857142857
73,improbable,0,8,improbable,0.7857142857142857
74,improbable,0,8,impossible,0.8571428571428571
75,improbable,0,8,inconceivable,0.7857142857142857
76,improbable,0,8,syntactic,0.5714285714285714
77,improbable,0,8,shuffled,0.2857142857142857
78,improbable,0,8,monsters,0.5714285714285714
79,improbable,0,8,birds,0.5714285714285714
80,improbable,0,8,train,0.8214285714285714
81,improbable,0,9,probable,1.0
82,improbable,0,9,improbable,0.5
83,improbable,0,9,impossible,0.9285714285714286
84,improbable,0,9,inconceivable,0.9285714285714286
85,improbable,0,9,syntactic,0.7142857142857143
86,improbable,0,9,shuffled,0.6428571428571429
87,improbable,0,9,monsters,0.7857142857142857
88,improbable,0,9,birds,0.5
89,improbable,0,9,train,0.8035714285714286
90,improbable,0,10,probable,0.7142857142857143
91,improbable,0,10,improbable,0.6428571428571429
92,improbable,0,10,impossible,0.9285714285714286
93,improbable,0,10,inconceivable,0.8571428571428571
94,improbable,0,10,syntactic,0.5
95,improbable,0,10,shuffled,0.2857142857142857
96,improbable,0,10,monsters,0.7142857142857143
97,improbable,0,10,birds,0.5
98,improbable,0,10,train,0.8214285714285714
99,improbable,0,11,probable,0.8571428571428571
100,improbable,0,11,improbable,0.42857142857142855
101,improbable,0,11,impossible,0.7857142857142857
102,improbable,0,11,inconceivable,0.7857142857142857
103,improbable,0,11,syntactic,0.8571428571428571
104,improbable,0,11,shuffled,0.42857142857142855
105,improbable,0,11,monsters,0.7142857142857143
106,improbable,0,11,birds,0.2857142857142857
107,improbable,0,11,train,0.8214285714285714
108,improbable,0,12,probable,0.7857142857142857
109,improbable,0,12,improbable,0.5
110,improbable,0,12,impossible,0.9285714285714286
111,improbable,0,12,inconceivable,0.9285714285714286
112,improbable,0,12,syntactic,0.5
113,improbable,0,12,shuffled,0.21428571428571427
114,improbable,0,12,monsters,0.5714285714285714
115,improbable,0,12,birds,0.5
116,improbable,0,12,train,0.8214285714285714
117,improbable,0,13,probable,0.9285714285714286
118,improbable,0,13,improbable,0.7142857142857143
119,improbable,0,13,impossible,1.0
120,improbable,0,13,inconceivable,0.7857142857142857
121,improbable,0,13,syntactic,0.5
122,improbable,0,13,shuffled,0.14285714285714285
123,improbable,0,13,monsters,0.7142857142857143
124,improbable,0,13,birds,0.2857142857142857
125,improbable,0,13,train,0.8392857142857143
126,improbable,0,14,probable,1.0
127,improbable,0,14,improbable,0.7142857142857143
128,improbable,0,14,impossible,0.9285714285714286
129,improbable,0,14,inconceivable,0.6428571428571429
130,improbable,0,14,syntactic,0.5
131,improbable,0,14,shuffled,0.14285714285714285
132,improbable,0,14,monsters,0.6428571428571429
133,improbable,0,14,birds,0.2857142857142857
134,improbable,0,14,train,0.8125
135,improbable,0,15,probable,0.7142857142857143
136,improbable,0,15,improbable,0.7142857142857143
137,improbable,0,15,impossible,0.8571428571428571
138,improbable,0,15,inconceivable,0.7857142857142857
139,improbable,0,15,syntactic,0.42857142857142855
140,improbable,0,15,shuffled,0.14285714285714285
141,improbable,0,15,monsters,0.7857142857142857
142,improbable,0,15,birds,0.42857142857142855
143,improbable,0,15,train,0.8125
144,improbable,0,16,probable,0.6428571428571429
145,improbable,0,16,improbable,0.7142857142857143
146,improbable,0,16,impossible,0.9285714285714286
147,improbable,0,16,inconceivable,0.6428571428571429
148,improbable,0,16,syntactic,0.7857142857142857
149,improbable,0,16,shuffled,0.35714285714285715
150,improbable,0,16,monsters,0.7857142857142857
151,improbable,0,16,birds,0.35714285714285715
152,improbable,0,16,train,0.8214285714285714
153,improbable,0,17,probable,0.6428571428571429
154,improbable,0,17,improbable,0.5
155,improbable,0,17,impossible,0.9285714285714286
156,improbable,0,17,inconceivable,0.6428571428571429
157,improbable,0,17,syntactic,0.35714285714285715
158,improbable,0,17,shuffled,0.21428571428571427
159,improbable,0,17,monsters,0.7857142857142857
160,improbable,0,17,birds,0.5714285714285714
161,improbable,0,17,train,0.8482142857142857
162,improbable,0,18,probable,0.7857142857142857
163,improbable,0,18,improbable,0.5
164,improbable,0,18,impossible,0.6428571428571429
165,improbable,0,18,inconceivable,0.7142857142857143
166,improbable,0,18,syntactic,0.5
167,improbable,0,18,shuffled,0.2857142857142857
168,improbable,0,18,monsters,0.6428571428571429
169,improbable,0,18,birds,0.42857142857142855
170,improbable,0,18,train,0.7767857142857143
171,improbable,0,19,probable,0.6428571428571429
172,improbable,0,19,improbable,0.7142857142857143
173,improbable,0,19,impossible,0.8571428571428571
174,improbable,0,19,inconceivable,0.8571428571428571
175,improbable,0,19,syntactic,0.5
176,improbable,0,19,shuffled,0.14285714285714285
177,improbable,0,19,monsters,0.7142857142857143
178,improbable,0,19,birds,0.42857142857142855
179,improbable,0,19,train,0.7946428571428571
180,improbable,0,20,probable,0.6428571428571429
181,improbable,0,20,improbable,0.7142857142857143
182,improbable,0,20,impossible,0.9285714285714286
183,improbable,0,20,inconceivable,0.7857142857142857
184,improbable,0,20,syntactic,0.7142857142857143
185,improbable,0,20,shuffled,0.21428571428571427
186,improbable,0,20,monsters,0.7857142857142857
187,improbable,0,20,birds,0.42857142857142855
188,improbable,0,20,train,0.8125
189,improbable,0,21,probable,0.8571428571428571
190,improbable,0,21,improbable,0.42857142857142855
191,improbable,0,21,impossible,0.7857142857142857
192,improbable,0,21,inconceivable,0.7857142857142857
193,improbable,0,21,syntactic,0.5714285714285714
194,improbable,0,21,shuffled,0.21428571428571427
195,improbable,0,21,monsters,0.5714285714285714
196,improbable,0,21,birds,0.2857142857142857
197,improbable,0,21,train,0.8125
198,improbable,0,22,probable,0.8571428571428571
199,improbable,0,22,improbable,0.5714285714285714
200,improbable,0,22,impossible,1.0
201,improbable,0,22,inconceivable,0.8571428571428571
202,improbable,0,22,syntactic,0.5
203,improbable,0,22,shuffled,0.42857142857142855
204,improbable,0,22,monsters,0.7857142857142857
205,improbable,0,22,birds,0.2857142857142857
206,improbable,0,22,train,0.8125
207,improbable,0,23,probable,0.9285714285714286
208,improbable,0,23,improbable,0.5714285714285714
209,improbable,0,23,impossible,0.8571428571428571
210,improbable,0,23,inconceivable,0.5
211,improbable,0,23,syntactic,0.5714285714285714
212,improbable,0,23,shuffled,0.07142857142857142
213,improbable,0,23,monsters,0.5714285714285714
214,improbable,0,23,birds,0.5
215,improbable,0,23,train,0.8125
216,improbable,0,24,probable,0.7142857142857143
217,improbable,0,24,improbable,0.6428571428571429
218,improbable,0,24,impossible,1.0
219,improbable,0,24,inconceivable,0.7857142857142857
220,improbable,0,24,syntactic,0.7142857142857143
221,improbable,0,24,shuffled,0.42857142857142855
222,improbable,0,24,monsters,0.7857142857142857
223,improbable,0,24,birds,0.5714285714285714
224,improbable,0,24,train,0.8303571428571429
225,improbable,0,25,probable,0.7142857142857143
226,improbable,0,25,improbable,0.6428571428571429
227,improbable,0,25,impossible,0.9285714285714286
228,improbable,0,25,inconceivable,0.8571428571428571
229,improbable,0,25,syntactic,0.8571428571428571
230,improbable,0,25,shuffled,0.5
231,improbable,0,25,monsters,1.0
232,improbable,0,25,birds,0.5
233,improbable,0,25,train,0.8125
234,impossible,0,0,probable,0.5714285714285714
235,impossible,0,0,improbable,0.6428571428571429
236,impossible,0,0,impossible,0.7857142857142857
237,impossible,0,0,inconceivable,0.35714285714285715
238,impossible,0,0,syntactic,0.2857142857142857
239,impossible,0,0,shuffled,0.7142857142857143
240,impossible,0,0,monsters,0.6428571428571429
241,impossible,0,0,birds,0.6428571428571429
242,impossible,0,0,train,0.8303571428571429
243,impossible,0,1,probable,0.7142857142857143
244,impossible,0,1,improbable,0.5
245,impossible,0,1,impossible,0.42857142857142855
246,impossible,0,1,inconceivable,0.2857142857142857
247,impossible,0,1,syntactic,0.42857142857142855
248,impossible,0,1,shuffled,0.5
249,impossible,0,1,monsters,0.5
250,impossible,0,1,birds,0.7142857142857143
251,impossible,0,1,train,0.8392857142857143
252,impossible,0,2,probable,0.7142857142857143
253,impossible,0,2,improbable,0.14285714285714285
254,impossible,0,2,impossible,0.35714285714285715
255,impossible,0,2,inconceivable,0.5
256,impossible,0,2,syntactic,0.8571428571428571
257,impossible,0,2,shuffled,0.6428571428571429
258,impossible,0,2,monsters,0.35714285714285715
259,impossible,0,2,birds,0.42857142857142855
260,impossible,0,2,train,0.8214285714285714
261,impossible,0,3,probable,0.7142857142857143
262,impossible,0,3,improbable,0.5
263,impossible,0,3,impossible,0.6428571428571429
264,impossible,0,3,inconceivable,0.9285714285714286
265,impossible,0,3,syntactic,1.0
266,impossible,0,3,shuffled,0.7142857142857143
267,impossible,0,3,monsters,0.5
268,impossible,0,3,birds,0.2857142857142857
269,impossible,0,3,train,0.8571428571428571
270,impossible,0,4,probable,0.7857142857142857
271,impossible,0,4,improbable,0.42857142857142855
272,impossible,0,4,impossible,0.8571428571428571
273,impossible,0,4,inconceivable,0.7857142857142857
274,impossible,0,4,syntactic,1.0
275,impossible,0,4,shuffled,0.7857142857142857
276,impossible,0,4,monsters,0.35714285714285715
277,impossible,0,4,birds,0.21428571428571427
278,impossible,0,4,train,0.8839285714285714
279,impossible,0,5,probable,0.9285714285714286
280,impossible,0,5,improbable,0.42857142857142855
281,impossible,0,5,impossible,0.6428571428571429
282,impossible,0,5,inconceivable,1.0
283,impossible,0,5,syntactic,1.0
284,impossible,0,5,shuffled,0.7857142857142857
285,impossible,0,5,monsters,0.5714285714285714
286,impossible,0,5,birds,0.14285714285714285
287,impossible,0,5,train,0.8571428571428571
288,impossible,0,6,probable,0.7857142857142857
289,impossible,0,6,improbable,0.5714285714285714
290,impossible,0,6,impossible,1.0
291,impossible,0,6,inconceivable,1.0
292,impossible,0,6,syntactic,1.0
293,impossible,0,6,shuffled,0.9285714285714286
294,impossible,0,6,monsters,0.7142857142857143
295,impossible,0,6,birds,0.14285714285714285
296,impossible,0,6,train,0.875
297,impossible,0,7,probable,0.9285714285714286
298,impossible,0,7,improbable,0.42857142857142855
299,impossible,0,7,impossible,0.8571428571428571
300,impossible,0,7,inconceivable,1.0
301,impossible,0,7,syntactic,1.0
302,impossible,0,7,shuffled,0.7142857142857143
303,impossible,0,7,monsters,0.8571428571428571
304,impossible,0,7,birds,0.2857142857142857
305,impossible,0,7,train,0.9285714285714286
306,impossible,0,8,probable,0.8571428571428571
307,impossible,0,8,improbable,0.5
308,impossible,0,8,impossible,0.7142857142857143
309,impossible,0,8,inconceivable,1.0
310,impossible,0,8,syntactic,1.0
311,impossible,0,8,shuffled,0.5714285714285714
312,impossible,0,8,monsters,0.6428571428571429
313,impossible,0,8,birds,0.35714285714285715
314,impossible,0,8,train,0.9196428571428571
315,impossible,0,9,probable,0.9285714285714286
316,impossible,0,9,improbable,0.5
317,impossible,0,9,impossible,1.0
318,impossible,0,9,inconceivable,1.0
319,impossible,0,9,syntactic,1.0
320,impossible,0,9,shuffled,0.7142857142857143
321,impossible,0,9,monsters,0.7142857142857143
322,impossible,0,9,birds,0.35714285714285715
323,impossible,0,9,train,0.9196428571428571
324,impossible,0,10,probable,0.9285714285714286
325,impossible,0,10,improbable,0.35714285714285715
326,impossible,0,10,impossible,0.7142857142857143
327,impossible,0,10,inconceivable,1.0
328,impossible,0,10,syntactic,1.0
329,impossible,0,10,shuffled,0.42857142857142855
330,impossible,0,10,monsters,0.7142857142857143
331,impossible,0,10,birds,0.35714285714285715
332,impossible,0,10,train,0.9285714285714286
333,impossible,0,11,probable,0.8571428571428571
334,impossible,0,11,improbable,0.5714285714285714
335,impossible,0,11,impossible,1.0
336,impossible,0,11,inconceivable,1.0
337,impossible,0,11,syntactic,1.0
338,impossible,0,11,shuffled,0.5714285714285714
339,impossible,0,11,monsters,0.7142857142857143
340,impossible,0,11,birds,0.35714285714285715
341,impossible,0,11,train,0.9285714285714286
342,impossible,0,12,probable,0.9285714285714286
343,impossible,0,12,improbable,0.6428571428571429
344,impossible,0,12,impossible,0.9285714285714286
345,impossible,0,12,inconceivable,1.0
346,impossible,0,12,syntactic,1.0
347,impossible,0,12,shuffled,0.5714285714285714
348,impossible,0,12,monsters,0.8571428571428571
349,impossible,0,12,birds,0.35714285714285715
350,impossible,0,12,train,0.9285714285714286
351,impossible,0,13,probable,0.9285714285714286
352,impossible,0,13,improbable,0.5
353,impossible,0,13,impossible,0.9285714285714286
354,impossible,0,13,inconceivable,1.0
355,impossible,0,13,syntactic,1.0
356,impossible,0,13,shuffled,0.21428571428571427
357,impossible,0,13,monsters,0.5714285714285714
358,impossible,0,13,birds,0.2857142857142857
359,impossible,0,13,train,0.9375
360,impossible,0,14,probable,0.9285714285714286
361,impossible,0,14,improbable,0.42857142857142855
362,impossible,0,14,impossible,0.9285714285714286
363,impossible,0,14,inconceivable,1.0
364,impossible,0,14,syntactic,1.0
365,impossible,0,14,shuffled,0.2857142857142857
366,impossible,0,14,monsters,0.7857142857142857
367,impossible,0,14,birds,0.2857142857142857
368,impossible,0,14,train,0.9375
369,impossible,0,15,probable,0.9285714285714286
370,impossible,0,15,improbable,0.6428571428571429
371,impossible,0,15,impossible,0.8571428571428571
372,impossible,0,15,inconceivable,1.0
373,impossible,0,15,syntactic,0.9285714285714286
374,impossible,0,15,shuffled,0.2857142857142857
375,impossible,0,15,monsters,0.7857142857142857
376,impossible,0,15,birds,0.14285714285714285
377,impossible,0,15,train,0.9464285714285714
378,impossible,0,16,probable,0.8571428571428571
379,impossible,0,16,improbable,0.5
380,impossible,0,16,impossible,0.8571428571428571
381,impossible,0,16,inconceivable,0.9285714285714286
382,impossible,0,16,syntactic,0.9285714285714286
383,impossible,0,16,shuffled,0.21428571428571427
384,impossible,0,16,monsters,0.7857142857142857
385,impossible,0,16,birds,0.21428571428571427
386,impossible,0,16,train,0.9375
387,impossible,0,17,probable,1.0
388,impossible,0,17,improbable,0.5714285714285714
389,impossible,0,17,impossible,0.9285714285714286
390,impossible,0,17,inconceivable,0.8571428571428571
391,impossible,0,17,syntactic,0.8571428571428571
392,impossible,0,17,shuffled,0.2857142857142857
393,impossible,0,17,monsters,0.7857142857142857
394,impossible,0,17,birds,0.35714285714285715
395,impossible,0,17,train,0.9107142857142857
396,impossible,0,18,probable,1.0
397,impossible,0,18,improbable,0.5
398,impossible,0,18,impossible,0.9285714285714286
399,impossible,0,18,inconceivable,0.9285714285714286
400,impossible,0,18,syntactic,0.9285714285714286
401,impossible,0,18,shuffled,0.35714285714285715
402,impossible,0,18,monsters,0.7142857142857143
403,impossible,0,18,birds,0.35714285714285715
404,impossible,0,18,train,0.9107142857142857
405,impossible,0,19,probable,1.0
406,impossible,0,19,improbable,0.6428571428571429
407,impossible,0,19,impossible,0.9285714285714286
408,impossible,0,19,inconceivable,1.0
409,impossible,0,19,syntactic,0.9285714285714286
410,impossible,0,19,shuffled,0.5
411,impossible,0,19,monsters,0.8571428571428571
412,impossible,0,19,birds,0.5
413,impossible,0,19,train,0.9107142857142857
414,impossible,0,20,probable,0.8571428571428571
415,impossible,0,20,improbable,0.5714285714285714
416,impossible,0,20,impossible,0.9285714285714286
417,impossible,0,20,inconceivable,0.9285714285714286
418,impossible,0,20,syntactic,0.9285714285714286
419,impossible,0,20,shuffled,0.2857142857142857
420,impossible,0,20,monsters,0.7857142857142857
421,impossible,0,20,birds,0.2857142857142857
422,impossible,0,20,train,0.8928571428571429
423,impossible,0,21,probable,0.9285714285714286
424,impossible,0,21,improbable,0.5714285714285714
425,impossible,0,21,impossible,0.8571428571428571
426,impossible,0,21,inconceivable,0.9285714285714286
427,impossible,0,21,syntactic,0.8571428571428571
428,impossible,0,21,shuffled,0.14285714285714285
429,impossible,0,21,monsters,0.6428571428571429
430,impossible,0,21,birds,0.21428571428571427
431,impossible,0,21,train,0.8839285714285714
432,impossible,0,22,probable,1.0
433,impossible,0,22,improbable,0.6428571428571429
434,impossible,0,22,impossible,0.8571428571428571
435,impossible,0,22,inconceivable,0.8571428571428571
436,impossible,0,22,syntactic,0.7857142857142857
437,impossible,0,22,shuffled,0.2857142857142857
438,impossible,0,22,monsters,0.6428571428571429
439,impossible,0,22,birds,0.2857142857142857
440,impossible,0,22,train,0.8839285714285714
441,impossible,0,23,probable,0.8571428571428571
442,impossible,0,23,improbable,0.42857142857142855
443,impossible,0,23,impossible,0.9285714285714286
444,impossible,0,23,inconceivable,0.9285714285714286
445,impossible,0,23,syntactic,0.7857142857142857
446,impossible,0,23,shuffled,0.21428571428571427
447,impossible,0,23,monsters,0.8571428571428571
448,impossible,0,23,birds,0.21428571428571427
449,impossible,0,23,train,0.9017857142857143
450,impossible,0,24,probable,0.9285714285714286
451,impossible,0,24,improbable,0.5714285714285714
452,impossible,0,24,impossible,0.7857142857142857
453,impossible,0,24,inconceivable,0.9285714285714286
454,impossible,0,24,syntactic,0.8571428571428571
455,impossible,0,24,shuffled,0.2857142857142857
456,impossible,0,24,monsters,0.9285714285714286
457,impossible,0,24,birds,0.21428571428571427
458,impossible,0,24,train,0.8928571428571429
459,impossible,0,25,probable,0.9285714285714286
460,impossible,0,25,improbable,0.5
461,impossible,0,25,impossible,0.9285714285714286
462,impossible,0,25,inconceivable,1.0
463,impossible,0,25,syntactic,1.0
464,impossible,0,25,shuffled,0.42857142857142855
465,impossible,0,25,monsters,1.0
466,impossible,0,25,birds,0.14285714285714285
467,impossible,0,25,train,0.8839285714285714
468,inconceivable,0,0,probable,1.0
469,inconceivable,0,0,improbable,0.0
470,inconceivable,0,0,impossible,0.07142857142857142
471,inconceivable,0,0,inconceivable,0.8571428571428571
472,inconceivable,0,0,syntactic,0.35714285714285715
473,inconceivable,0,0,shuffled,0.0
474,inconceivable,0,0,monsters,0.6428571428571429
475,inconceivable,0,0,birds,0.14285714285714285
476,inconceivable,0,0,train,0.9107142857142857
477,inconceivable,0,1,probable,0.9285714285714286
478,inconceivable,0,1,improbable,0.21428571428571427
479,inconceivable,0,1,impossible,0.2857142857142857
480,inconceivable,0,1,inconceivable,0.8571428571428571
481,inconceivable,0,1,syntactic,0.7142857142857143
482,inconceivable,0,1,shuffled,0.42857142857142855
483,inconceivable,0,1,monsters,0.6428571428571429
484,inconceivable,0,1,birds,0.21428571428571427
485,inconceivable,0,1,train,0.8839285714285714
486,inconceivable,0,2,probable,0.7857142857142857
487,inconceivable,0,2,improbable,0.21428571428571427
488,inconceivable,0,2,impossible,0.2857142857142857
489,inconceivable,0,2,inconceivable,0.8571428571428571
490,inconceivable,0,2,syntactic,1.0
491,inconceivable,0,2,shuffled,0.42857142857142855
492,inconceivable,0,2,monsters,0.35714285714285715
493,inconceivable,0,2,birds,0.14285714285714285
494,inconceivable,0,2,train,0.8839285714285714
495,inconceivable,0,3,probable,1.0
496,inconceivable,0,3,improbable,0.07142857142857142
497,inconceivable,0,3,impossible,0.5
498,inconceivable,0,3,inconceivable,1.0
499,inconceivable,0,3,syntactic,1.0
500,inconceivable,0,3,shuffled,0.5714285714285714
501,inconceivable,0,3,monsters,0.14285714285714285
502,inconceivable,0,3,birds,0.0
503,inconceivable,0,3,train,1.0
504,inconceivable,0,4,probable,1.0
505,inconceivable,0,4,improbable,0.14285714285714285
506,inconceivable,0,4,impossible,0.5714285714285714
507,inconceivable,0,4,inconceivable,1.0
508,inconceivable,0,4,syntactic,1.0
509,inconceivable,0,4,shuffled,0.7857142857142857
510,inconceivable,0,4,monsters,0.21428571428571427
511,inconceivable,0,4,birds,0.0
512,inconceivable,0,4,train,0.9910714285714286
513,inconceivable,0,5,probable,1.0
514,inconceivable,0,5,improbable,0.07142857142857142
515,inconceivable,0,5,impossible,0.5714285714285714
516,inconceivable,0,5,inconceivable,1.0
517,inconceivable,0,5,syntactic,1.0
518,inconceivable,0,5,shuffled,0.5714285714285714
519,inconceivable,0,5,monsters,0.14285714285714285
520,inconceivable,0,5,birds,0.0
521,inconceivable,0,5,train,0.9910714285714286
522,inconceivable,0,6,probable,1.0
523,inconceivable,0,6,improbable,0.14285714285714285
524,inconceivable,0,6,impossible,0.6428571428571429
525,inconceivable,0,6,inconceivable,1.0
526,inconceivable,0,6,syntactic,1.0
527,inconceivable,0,6,shuffled,0.8571428571428571
528,inconceivable,0,6,monsters,0.14285714285714285
529,inconceivable,0,6,birds,0.0
530,inconceivable,0,6,train,0.9821428571428571
531,inconceivable,0,7,probable,1.0
532,inconceivable,0,7,improbable,0.0
533,inconceivable,0,7,impossible,0.5714285714285714
534,inconceivable,0,7,inconceivable,1.0
535,inconceivable,0,7,syntactic,1.0
536,inconceivable,0,7,shuffled,0.5714285714285714
537,inconceivable,0,7,monsters,0.14285714285714285
538,inconceivable,0,7,birds,0.0
539,inconceivable,0,7,train,0.9910714285714286
540,inconceivable,0,8,probable,1.0
541,inconceivable,0,8,improbable,0.14285714285714285
542,inconceivable,0,8,impossible,0.5714285714285714
543,inconceivable,0,8,inconceivable,1.0
544,inconceivable,0,8,syntactic,1.0
545,inconceivable,0,8,shuffled,0.6428571428571429
546,inconceivable,0,8,monsters,0.5
547,inconceivable,0,8,birds,0.07142857142857142
548,inconceivable,0,8,train,0.9821428571428571
549,inconceivable,0,9,probable,1.0
550,inconceivable,0,9,improbable,0.07142857142857142
551,inconceivable,0,9,impossible,0.6428571428571429
552,inconceivable,0,9,inconceivable,1.0
553,inconceivable,0,9,syntactic,1.0
554,inconceivable,0,9,shuffled,0.6428571428571429
555,inconceivable,0,9,monsters,0.5
556,inconceivable,0,9,birds,0.07142857142857142
557,inconceivable,0,9,train,0.9910714285714286
558,inconceivable,0,10,probable,1.0
559,inconceivable,0,10,improbable,0.07142857142857142
560,inconceivable,0,10,impossible,0.6428571428571429
561,inconceivable,0,10,inconceivable,1.0
562,inconceivable,0,10,syntactic,1.0
563,inconceivable,0,10,shuffled,0.6428571428571429
564,inconceivable,0,10,monsters,0.35714285714285715
565,inconceivable,0,10,birds,0.0
566,inconceivable,0,10,train,1.0
567,inconceivable,0,11,probable,1.0
568,inconceivable,0,11,improbable,0.07142857142857142
569,inconceivable,0,11,impossible,0.5714285714285714
570,inconceivable,0,11,inconceivable,1.0
571,inconceivable,0,11,syntactic,1.0
572,inconceivable,0,11,shuffled,0.5
573,inconceivable,0,11,monsters,0.35714285714285715
574,inconceivable,0,11,birds,0.07142857142857142
575,inconceivable,0,11,train,1.0
576,inconceivable,0,12,probable,1.0
577,inconceivable,0,12,improbable,0.07142857142857142
578,inconceivable,0,12,impossible,0.5714285714285714
579,inconceivable,0,12,inconceivable,1.0
580,inconceivable,0,12,syntactic,1.0
581,inconceivable,0,12,shuffled,0.5714285714285714
582,inconceivable,0,12,monsters,0.2857142857142857
583,inconceivable,0,12,birds,0.0
584,inconceivable,0,12,train,1.0
585,inconceivable,0,13,probable,1.0
586,inconceivable,0,13,improbable,0.14285714285714285
587,inconceivable,0,13,impossible,0.7142857142857143
588,inconceivable,0,13,inconceivable,1.0
589,inconceivable,0,13,syntactic,1.0
590,inconceivable,0,13,shuffled,0.5
591,inconceivable,0,13,monsters,0.2857142857142857
592,inconceivable,0,13,birds,0.0
593,inconceivable,0,13,train,1.0
594,inconceivable,0,14,probable,1.0
595,inconceivable,0,14,improbable,0.14285714285714285
596,inconceivable,0,14,impossible,0.6428571428571429
597,inconceivable,0,14,inconceivable,1.0
598,inconceivable,0,14,syntactic,1.0
599,inconceivable,0,14,shuffled,0.5
600,inconceivable,0,14,monsters,0.35714285714285715
601,inconceivable,0,14,birds,0.0
602,inconceivable,0,14,train,1.0
603,inconceivable,0,15,probable,1.0
604,inconceivable,0,15,improbable,0.21428571428571427
605,inconceivable,0,15,impossible,0.7857142857142857
606,inconceivable,0,15,inconceivable,1.0
607,inconceivable,0,15,syntactic,1.0
608,inconceivable,0,15,shuffled,0.6428571428571429
609,inconceivable,0,15,monsters,0.7857142857142857
610,inconceivable,0,15,birds,0.14285714285714285
611,inconceivable,0,15,train,0.9732142857142857
612,inconceivable,0,16,probable,1.0
613,inconceivable,0,16,improbable,0.21428571428571427
614,inconceivable,0,16,impossible,0.7142857142857143
615,inconceivable,0,16,inconceivable,1.0
616,inconceivable,0,16,syntactic,1.0
617,inconceivable,0,16,shuffled,0.5
618,inconceivable,0,16,monsters,0.6428571428571429
619,inconceivable,0,16,birds,0.14285714285714285
620,inconceivable,0,16,train,0.9732142857142857
621,inconceivable,0,17,probable,1.0
622,inconceivable,0,17,improbable,0.21428571428571427
623,inconceivable,0,17,impossible,0.5714285714285714
624,inconceivable,0,17,inconceivable,1.0
625,inconceivable,0,17,syntactic,1.0
626,inconceivable,0,17,shuffled,0.7142857142857143
627,inconceivable,0,17,monsters,0.42857142857142855
