sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Dividing 12 by a shirt.,far,0.0769230769230769,0.9230769230769232,16.548224112451962,6.315052793318478,-20.123608825457083,6.315052793318478,11.045905320754366
Dividing 12 by a teenager.,far,0.0,1.0,13.496408036021736,6.783826865584864,-0.4955258872868171,6.783826865584864,7.118386027158601
Dividing 12 by the number 4.,probable,0.8,0.2,6.210118617442145,2.7081723275460217,-16.27878637357813,2.7081723275460217,0.0012547720113018634
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,4.131804353370656,1.0322883824328084,-2.90691687314758,1.0322883824328084,3.0523770979006764
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,8.551599968618133,4.062944821839217,-23.68885251664002,4.062944821839217,4.926698405106393
Taking the square root of a toddler.,far,0.0,1.0,13.921497738744334,6.488929093455088,-1.8355416026780098,6.488929093455088,6.791281036493512
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,3.319902319608656,-7.208928880403538,26.245523739246085,-7.208928880403538,-0.24692051983755636
The number 10 feeling regretful.,far,0.25,0.75,1.256038383748209,-3.0483962722232523,2.0316147126174453,-3.0483962722232523,2.0733216331422533
The number 12 applying for a job.,far,0.3,0.7,5.396984957217114,0.1101272148330743,9.470878754586082,0.1101272148330743,6.134993074502293
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,3.6127207715488963,-1.6370967882931469,20.309348164281054,-1.6370967882931469,2.4577804321737236
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,-0.6064828581288721,-5.253437261835716,14.922187406617855,-5.253437261835716,5.661556661340446
The number 13 writing a play.,far,0.0,1.0,4.224889955343668,10.04200324122858,-5.1091151937329755,10.04200324122858,8.696481737680553
The number 16 being amused by a tv show.,far,0.1,0.9,4.556245640530687,-8.227489028198129,16.76044714272698,-8.227489028198129,-2.404386141278488
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,7.801924559956091,4.436158858730485,-5.713847199070887,4.436158858730485,1.7724351431905223
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,12.170056903634725,10.206737557114067,0.9207327818716333,10.206737557114067,4.655863056735431
