sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Dividing 12 by a teenager.,far,0.0,1.0,0.04111887514591217,12.104461669921875,246.02076721191406,12.104461669921875,258.125244140625
Dividing 12 by the number 4.,probable,0.8,0.2,-0.03873475641012192,29.590133666992188,241.49786376953125,29.590133666992188,271.088134765625
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,0.07672815024852753,28.20783805847168,176.2924041748047,28.20783805847168,204.500244140625
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,0.03252413123846054,26.68048095703125,64.79789733886719,26.68048095703125,91.47834014892578
Taking the square root of a toddler.,far,0.0,1.0,0.05422277748584747,1.719278335571289,160.93450927734375,1.719278335571289,162.65379333496094
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,0.0038584712892770767,38.314537048339844,262.08447265625,38.314537048339844,300.39910888671875
The number 10 feeling regretful.,far,0.25,0.75,0.0018742659594863653,3.1060962677001953,236.59033203125,3.1060962677001953,239.69654846191406
The number 12 applying for a job.,far,0.3,0.7,-0.005253206938505173,-6.632614612579346,262.21539306640625,-6.632614612579346,255.58279418945312
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,0.054011136293411255,29.610916137695312,308.7543640136719,29.610916137695312,338.3653259277344
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,0.03752284497022629,15.512083053588867,221.06005859375,15.512083053588867,236.57220458984375
The number 13 writing a play.,far,0.0,1.0,0.010036339983344078,26.14352798461914,275.4510498046875,26.14352798461914,301.59454345703125
The number 16 being amused by a tv show.,far,0.1,0.9,0.02751661092042923,50.339515686035156,267.6278991699219,50.339515686035156,317.9674377441406
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,-0.0009579965844750404,34.90871810913086,234.82318115234375,34.90871810913086,269.7319030761719
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,0.00836161244660616,11.063753128051758,218.15386962890625,11.063753128051758,229.21755981445312
