layer,pc,split,accuracy
5,2,1,0.42857142857142855
5,2,2,0.35714285714285715
5,2,3,0.6428571428571429
5,2,4,0.7142857142857143
6,0,0,0.42857142857142855
6,0,1,0.42857142857142855
6,0,2,0.5714285714285714
6,0,3,0.6428571428571429
6,0,4,0.7142857142857143
6,1,0,0.5714285714285714
6,1,1,0.42857142857142855
6,1,2,0.5
6,1,3,0.7142857142857143
6,1,4,0.5714285714285714
6,2,0,0.5
6,2,1,0.35714285714285715
6,2,2,0.7142857142857143
6,2,3,0.5714285714285714
6,2,4,0.5
7,0,0,0.42857142857142855
7,0,1,0.42857142857142855
7,0,2,0.6428571428571429
7,0,3,0.6428571428571429
7,0,4,0.5714285714285714
7,1,0,0.6428571428571429
7,1,1,0.35714285714285715
7,1,2,0.5
7,1,3,0.42857142857142855
7,1,4,0.5714285714285714
7,2,0,0.5714285714285714
7,2,1,0.4285714285714286
7,2,2,0.7142857142857143
7,2,3,0.5714285714285714
7,2,4,0.6428571428571428
8,0,0,0.35714285714285715
8,0,1,0.5714285714285714
8,0,2,0.6428571428571429
8,0,3,0.5714285714285714
8,0,4,0.7142857142857143
8,1,0,0.5714285714285714
8,1,1,0.5
8,1,2,0.35714285714285715
8,1,3,0.5
8,1,4,0.5714285714285714
8,2,0,0.4285714285714286
8,2,1,0.5714285714285714
8,2,2,0.5714285714285714
8,2,3,0.5714285714285714
8,2,4,0.6428571428571428
9,0,0,0.42857142857142855
9,0,1,0.5714285714285714
9,0,2,0.5714285714285714
9,0,3,0.6428571428571429
9,0,4,0.7142857142857143
9,1,0,0.5714285714285714
9,1,1,0.5714285714285714
9,1,2,0.5
9,1,3,0.4285714285714286
9,1,4,0.6428571428571428
9,2,0,0.4285714285714286
9,2,1,0.6428571428571428
9,2,2,0.5
9,2,3,0.5
9,2,4,0.5
10,0,0,0.5
10,0,1,0.5
10,0,2,0.6428571428571429
10,0,3,0.6428571428571429
10,0,4,0.7857142857142857
10,1,0,0.42857142857142855
10,1,1,0.5
10,1,2,0.5
10,1,3,0.5714285714285714
10,1,4,0.5714285714285714
10,2,0,0.4285714285714286
10,2,1,0.5
10,2,2,0.4285714285714286
10,2,3,0.5714285714285714
10,2,4,0.6428571428571428
11,0,0,0.5
11,0,1,0.5714285714285714
11,0,2,0.6428571428571429
11,0,3,0.7857142857142857
11,0,4,0.7857142857142857
11,1,0,0.5714285714285714
11,1,1,0.5
11,1,2,0.42857142857142855
11,1,3,0.5
11,1,4,0.6428571428571429
11,2,0,0.42857142857142855
11,2,1,0.5714285714285714
11,2,2,0.6428571428571429
11,2,3,0.7142857142857143
11,2,4,0.5714285714285714
12,0,0,0.5714285714285714
12,0,1,0.6428571428571429
12,0,2,0.6428571428571429
12,0,3,0.7142857142857143
12,0,4,0.8571428571428571
12,1,0,0.5
12,1,1,0.42857142857142855
12,1,2,0.5
12,1,3,0.6428571428571429
12,1,4,0.7857142857142857
12,2,0,0.5714285714285714
12,2,1,0.6428571428571429
12,2,2,0.9285714285714286
12,2,3,0.7142857142857143
12,2,4,0.5
13,0,0,0.5714285714285714
13,0,1,0.5714285714285714
13,0,2,0.7142857142857143
13,0,3,0.6428571428571429
13,0,4,0.7857142857142857
13,1,0,0.7142857142857143
13,1,1,0.5
13,1,2,0.42857142857142855
13,1,3,0.5714285714285714
13,1,4,0.5714285714285714
13,2,0,0.4285714285714286
13,2,1,0.4285714285714286
13,2,2,0.5
13,2,3,0.5
13,2,4,0.7142857142857143
14,0,0,0.5
14,0,1,0.5714285714285714
14,0,2,0.5714285714285714
14,0,3,0.4285714285714286
14,0,4,0.5
14,1,0,0.5714285714285714
14,1,1,0.6428571428571429
14,1,2,0.6428571428571429
14,1,3,0.5714285714285714
14,1,4,0.7142857142857143
14,2,0,0.9285714285714286
14,2,1,0.6428571428571429
14,2,2,0.7857142857142857
14,2,3,0.7142857142857143
14,2,4,0.7857142857142857
15,0,0,0.35714285714285715
15,0,1,0.35714285714285715
15,0,2,0.5714285714285714
15,0,3,0.7142857142857143
15,0,4,0.5714285714285714
15,1,0,0.5
15,1,1,0.6428571428571429
15,1,2,0.6428571428571429
15,1,3,0.6428571428571429
15,1,4,0.2857142857142857
15,2,0,0.5714285714285714
15,2,1,0.6428571428571429
15,2,2,0.6428571428571429
15,2,3,0.5714285714285714
15,2,4,0.5
16,0,0,0.7142857142857143
16,0,1,0.7142857142857143
16,0,2,0.6428571428571429
16,0,3,0.42857142857142855
16,0,4,0.7142857142857143
16,1,0,0.3571428571428571
16,1,1,0.4285714285714286
16,1,2,0.7142857142857143
16,1,3,0.6428571428571428
16,1,4,0.5
16,2,0,0.7142857142857143
16,2,1,0.7142857142857143
16,2,2,0.4285714285714286
16,2,3,0.4285714285714286
16,2,4,0.6428571428571428
