layer,pc,split,accuracy
14,0,1,0.4285714285714286
14,0,2,0.7857142857142857
14,0,3,0.6428571428571428
14,0,4,0.5
14,1,0,0.7142857142857143
14,1,1,0.6428571428571429
14,1,2,0.7142857142857143
14,1,3,0.6428571428571429
14,1,4,0.6428571428571429
14,2,0,0.5714285714285714
14,2,1,0.5714285714285714
14,2,2,0.6428571428571428
14,2,3,0.5714285714285714
14,2,4,0.3571428571428571
15,0,0,0.3571428571428571
15,0,1,0.4285714285714286
15,0,2,0.6428571428571428
15,0,3,0.6428571428571428
15,0,4,0.5714285714285714
15,1,0,0.8571428571428571
15,1,1,0.6428571428571429
15,1,2,0.5714285714285714
15,1,3,0.6428571428571429
15,1,4,0.6428571428571429
15,2,0,0.5714285714285714
15,2,1,0.6428571428571428
15,2,2,0.5714285714285714
15,2,3,0.6428571428571428
15,2,4,0.3571428571428571
16,0,0,0.6428571428571429
16,0,1,0.35714285714285715
16,0,2,0.5714285714285714
16,0,3,0.5
16,0,4,0.6428571428571429
16,1,0,0.8571428571428572
16,1,1,0.5714285714285714
16,1,2,0.4285714285714286
16,1,3,0.7857142857142857
16,1,4,0.7142857142857143
16,2,0,0.4285714285714286
16,2,1,0.5714285714285714
16,2,2,0.5
16,2,3,0.4285714285714286
16,2,4,0.6428571428571428
