layer,pc,split,accuracy
10,2,3,0.9285714285714286
10,2,4,0.8571428571428572
11,0,0,1.0
11,0,1,0.7142857142857143
11,0,2,0.7857142857142857
11,0,3,0.9285714285714286
11,0,4,0.9285714285714286
11,1,0,0.9285714285714286
11,1,1,0.8571428571428572
11,1,2,0.7142857142857143
11,1,3,0.8571428571428572
11,1,4,0.8571428571428572
11,2,0,0.7857142857142857
11,2,1,0.7142857142857143
11,2,2,0.7857142857142857
11,2,3,0.8571428571428572
11,2,4,0.5714285714285714
12,0,0,0.8571428571428571
12,0,1,0.7142857142857143
12,0,2,0.6428571428571429
12,0,3,0.7142857142857143
12,0,4,0.7142857142857143
12,1,0,0.9285714285714286
12,1,1,0.8571428571428571
12,1,2,0.8571428571428571
12,1,3,0.9285714285714286
12,1,4,0.9285714285714286
12,2,0,0.7142857142857143
12,2,1,0.6428571428571428
12,2,2,0.7142857142857143
12,2,3,0.8571428571428572
12,2,4,0.5714285714285714
13,0,0,0.8571428571428571
13,0,1,0.7857142857142857
13,0,2,0.5
13,0,3,0.7142857142857143
13,0,4,0.6428571428571429
13,1,0,0.9285714285714286
13,1,1,0.9285714285714286
13,1,2,0.8571428571428571
13,1,3,0.9285714285714286
13,1,4,0.9285714285714286
13,2,0,0.7142857142857143
13,2,1,0.6428571428571428
13,2,2,0.5714285714285714
13,2,3,0.7857142857142857
13,2,4,0.6428571428571428
14,0,0,0.8571428571428571
14,0,1,0.7142857142857143
14,0,2,0.42857142857142855
14,0,3,0.6428571428571429
14,0,4,0.5714285714285714
14,1,0,0.8571428571428571
14,1,1,1.0
14,1,2,1.0
14,1,3,0.9285714285714286
14,1,4,1.0
14,2,0,0.5714285714285714
14,2,1,0.5714285714285714
14,2,2,0.5714285714285714
14,2,3,0.9285714285714286
14,2,4,0.6428571428571428
15,0,0,0.4285714285714286
15,0,1,0.6428571428571428
15,0,2,0.6428571428571428
15,0,3,0.3571428571428571
15,0,4,0.5
15,1,0,0.9285714285714286
15,1,1,1.0
15,1,2,1.0
15,1,3,1.0
15,1,4,0.9285714285714286
15,2,0,0.5
15,2,1,0.3571428571428571
15,2,2,0.5
15,2,3,0.7857142857142857
15,2,4,0.5714285714285714
16,0,0,0.35714285714285715
16,0,1,0.5
16,0,2,0.5714285714285714
16,0,3,0.7142857142857143
16,0,4,0.6428571428571429
16,1,0,0.8571428571428572
16,1,1,0.9285714285714286
16,1,2,1.0
16,1,3,1.0
16,1,4,1.0
16,2,0,0.5
16,2,1,0.5
16,2,2,0.6428571428571429
16,2,3,0.7142857142857143
16,2,4,0.5714285714285714
