sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to eat a whole turkey for dinner.,improbable,0.9,0.1,4.192395210266113,-0.07711078226566315,-0.446909636259079,-0.07711078226566315,-0.07711078226566315
Someone is about to eat a whole whale for dinner.,impossible,0.0263157894736842,0.9736842105263158,7.75870418548584,-0.07472866028547287,-0.44778984785079956,-0.07472866028547287,-0.07472866028547287
Someone is about to eat an insect.,improbable,0.9743589743589745,0.0256410256410256,2.706360340118408,-0.07175040245056152,-0.4445168375968933,-0.07175040245056152,-0.07175040245056152
Someone is about to find a monkey in a closet.,improbable,0.7368421052631579,0.2631578947368421,4.477116584777832,-0.06891440600156784,-0.44838011264801025,-0.06891440600156784,-0.06891440600156784
Someone is about to find a sweater in a closet.,possible,1.0,0.0,3.5688579082489014,-0.07483761012554169,-0.4451514780521393,-0.07483761012554169,-0.07483761012554169
Someone is about to find a unicorn in a closet.,impossible,0.075,0.925,3.1638524532318115,-0.06431454420089722,-0.44716960191726685,-0.06431454420089722,-0.06431454420089722
Someone is about to have a cat as a pet.,possible,1.0,0.0,6.916579246520996,-0.07080020010471344,-0.4451628625392914,-0.07080020010471344,-0.07080020010471344
Someone is about to have a lion as a pet.,improbable,0.6666666666666666,0.3333333333333333,8.805989265441895,-0.07035055011510849,-0.4495757818222046,-0.07035055011510849,-0.07035055011510849
Someone is about to have the moon as a pet.,impossible,0.0256410256410256,0.9743589743589745,3.3985209465026855,-0.08983469754457474,-0.5178194642066956,-0.08983469754457474,-0.08983469754457474
Someone is about to know the name of someone they just met.,possible,0.9705882352941176,0.0294117647058823,3.8887670040130615,0.4345669746398926,-0.5214277505874634,0.4345669746398926,0.4345669746398926
Someone is about to know the names of everyone in the world.,impossible,0.0256410256410256,0.9743589743589745,5.917477130889893,0.45726606249809265,-0.5599719882011414,0.45726606249809265,0.45726606249809265
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,4.456305980682373,0.832586944103241,-0.5259739756584167,0.832586944103241,0.832586944103241
Someone is about to live for 1000 years.,impossible,0.0,1.0,8.622434616088867,0.1410427838563919,-0.5094969272613525,0.1410427838563919,0.1410427838563919
Someone is about to live for 110 years.,improbable,1.0,0.0,10.752580642700195,-0.17699818313121796,-0.5198240876197815,-0.17699818313121796,-0.17699818313121796
Someone is about to live for 60 years.,possible,1.0,0.0,6.721216678619385,-0.08181168138980865,-0.5182673335075378,-0.08181168138980865,-0.08181168138980865
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,0.43596458435058594,0.5970979928970337,-0.535099446773529,0.5970979928970337,0.5970979928970337
Someone is about to make a house out of bricks.,possible,0.975,0.025,1.48561429977417,-0.07719854265451431,-0.44833850860595703,-0.07719854265451431,-0.07719854265451431
Someone is about to make a house out of gas.,impossible,0.0,1.0,1.105177402496338,-0.07078760862350464,-0.43946635723114014,-0.07078760862350464,-0.07078760862350464
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,4.131977081298828,-0.07271911203861237,-0.4482783377170563,-0.07271911203861237,-0.07271911203861237
Someone is about to make their friend cry.,improbable,1.0,0.0,2.8824360370635986,-0.06260037422180176,-0.43661633133888245,-0.06260037422180176,-0.06260037422180176
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,0.6946878433227539,-0.06775186955928802,-0.4376522898674011,-0.06775186955928802,-0.06775186955928802
Someone is about to make their friend smile.,possible,1.0,0.0,1.1099529266357422,-0.059520114213228226,-0.43751728534698486,-0.059520114213228226,-0.059520114213228226
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,1.2621684074401855,-0.07238998264074326,-0.43720385432243347,-0.07238998264074326,-0.07238998264074326
Someone is about to move a marble with their hand.,possible,1.0,0.0,0.1467294692993164,-0.07336990535259247,-0.43856802582740784,-0.07336990535259247,-0.07336990535259247
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,2.937260627746582,-0.07048304378986359,-0.43376728892326355,-0.07048304378986359,-0.07048304378986359
Someone is about to not eat for 1 hour.,possible,1.0,0.0,1.0234522819519043,0.2482423335313797,-0.5187302827835083,0.2482423335313797,0.2482423335313797
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,6.6746063232421875,-0.08054044097661972,-0.5212204456329346,-0.08054044097661972,-0.08054044097661972
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,8.74185562133789,-0.30767861008644104,-0.5222357511520386,-0.30767861008644104,-0.30767861008644104
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,-0.06051158905029297,-0.06872932612895966,-0.4372485280036926,-0.06872932612895966,-0.06872932612895966
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,-1.078226089477539,-0.0657094419002533,-0.44504186511039734,-0.0657094419002533,-0.0657094419002533
Someone is about to open a window with their hand.,possible,1.0,0.0,-0.5016555786132812,-0.0681140273809433,-0.43962380290031433,-0.0681140273809433,-0.0681140273809433
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,3.2001986503601074,-0.07256056368350983,-0.43282634019851685,-0.07256056368350983,-0.07256056368350983
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,2.305971622467041,-0.07631488144397736,-0.4310799837112427,-0.07631488144397736,-0.07631488144397736
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,1.8368144035339355,-0.07705013453960419,-0.4245463013648987,-0.07705013453960419,-0.07705013453960419
Someone is about to play with a toy.,possible,1.0,0.0,-0.8778691291809082,-0.07688029110431671,-0.4484946131706238,-0.07688029110431671,-0.07688029110431671
Someone is about to play with a wolf.,improbable,0.8,0.2,5.30139684677124,-0.0723521038889885,-0.44781872630119324,-0.0723521038889885,-0.0723521038889885
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,-1.8754591941833496,-0.06459163874387741,-0.45060229301452637,-0.06459163874387741,-0.06459163874387741
Someone is about to ride a cow.,improbable,0.85,0.15,4.976379871368408,-0.0743127316236496,-0.44821974635124207,-0.0743127316236496,-0.0743127316236496
Someone is about to ride a horse.,possible,1.0,0.0,6.756455421447754,-0.07760053128004074,-0.44283387064933777,-0.07760053128004074,-0.07760053128004074
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,7.784204483032227,-0.0755189061164856,-0.41902774572372437,-0.0755189061164856,-0.0755189061164856
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,3.743671417236328,-0.06426165997982025,-0.43047645688056946,-0.06426165997982025,-0.06426165997982025
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,4.890827655792236,-0.061985552310943604,-0.4239688515663147,-0.061985552310943604,-0.061985552310943604
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,2.3313956260681152,-0.06400194019079208,-0.4327201545238495,-0.06400194019079208,-0.06400194019079208
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,6.307472229003906,0.19336186349391937,-0.5204607248306274,0.19336186349391937,0.19336186349391937
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,3.701457977294922,0.1459025740623474,-0.5176747441291809,0.1459025740623474,0.1459025740623474
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,6.945663928985596,0.29460233449935913,-0.5105305910110474,0.29460233449935913,0.29460233449935913
Someone is about to steal a large rock.,improbable,0.975,0.025,5.339659690856934,-0.08596532046794891,-0.4391220808029175,-0.08596532046794891,-0.08596532046794891
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,2.8617663383483887,-0.07223930954933167,-0.44062694907188416,-0.07223930954933167,-0.07223930954933167
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,2.14976167678833,-0.07167277485132217,-0.4329853951931,-0.07167277485132217,-0.07167277485132217
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,-0.09072017669677734,-0.06946408003568649,-0.4401252567768097,-0.06946408003568649,-0.06946408003568649
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,0.06058645248413086,-0.07778732478618622,-0.44000834226608276,-0.07778732478618622,-0.07778732478618622
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,-0.3375377655029297,-0.07512402534484863,-0.4481470584869385,-0.07512402534484863,-0.07512402534484863
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,2.703739643096924,-0.06865189969539642,-0.44106820225715637,-0.06865189969539642,-0.06865189969539642
Someone is about to wait in line to go into the store.,possible,1.0,0.0,-0.3105916976928711,0.8951769471168518,-0.541273295879364,0.8951769471168518,0.8951769471168518
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,2.3296780586242676,-0.07088176161050797,-0.4547317922115326,-0.07088176161050797,-0.07088176161050797
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,3.742661714553833,-0.07496552169322968,-0.44023218750953674,-0.07496552169322968,-0.07496552169322968
Someone is about to walk through an open door.,possible,1.0,0.0,2.2613613605499268,-0.06808128207921982,-0.44087129831314087,-0.06808128207921982,-0.06808128207921982
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,3.7277138233184814,-0.0805039256811142,-0.444865345954895,-0.0805039256811142,-0.0805039256811142
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,-0.25910139083862305,-0.0721331536769867,-0.4402853846549988,-0.0721331536769867,-0.0721331536769867
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,4.440482139587402,-0.07359668612480164,-0.43354538083076477,-0.07359668612480164,-0.07359668612480164
