sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cleaned a spill using a country.,inconceivable,0.0,0.0,0.0714285714285714,0.9285714285714286,-58.687937153489315,-104.14193706272907,76.16775225506314,-104.14193706272907,9.369066161832883
Someone cleaned a spill using a sponge.,probable,0.9523809523809524,0.0476190476190476,0.0,0.0,89.45668763176366,-335.6931039521957,-35.76259523610743,-335.6931039521957,-213.36751132198674
Someone cleaned a carpet using a crayon.,impossible,0.0238095238095238,0.238095238095238,0.6190476190476191,0.119047619047619,528.7755272116508,-348.78695103479777,-67.47223702297882,-348.78695103479777,-259.3007486567467
Someone cleaned a carpet using a hat.,improbable,0.0,0.5121951219512195,0.3902439024390244,0.0975609756097561,474.362061759087,-221.2304000007189,-7.1745838915045255,-221.2304000007189,-136.8870612675712
Someone cleaned a carpet using a week.,inconceivable,0.0,0.0,0.0344827586206896,0.9655172413793104,-40.709342613121606,-133.46747840084163,61.428234188083756,-133.46747840084163,-71.9467636305879
Someone cleaned a carpet using a vacuum.,probable,1.0,0.0,0.0,0.0,-34.748289355552544,-331.8782399191648,-102.65452346249498,-331.8782399191648,-209.48318272892436
Someone climbed a tree using oil.,impossible,0.0,0.18,0.54,0.28,431.0523129166555,-213.20929743397278,-21.640417848348747,-213.20929743397278,-185.90417026526856
Someone climbed a tree using a rope.,improbable,0.9333333333333332,0.0333333333333333,0.0,0.0333333333333333,199.84570170865345,-382.51030195051044,-88.02068201713442,-382.51030195051044,-255.7705659707572
Someone climbed a tree using a poem.,inconceivable,0.0,0.0,0.0256410256410256,0.9743589743589745,252.48942223843298,-177.005850798812,48.840910270975215,-177.005850798812,-180.38945333978842
Someone climbed a tree using a ladder.,probable,0.9666666666666668,0.0333333333333333,0.0,0.0,265.7166259843817,-334.84756398891045,-101.9660433916435,-334.84756398891045,-216.9024669599898
Someone closed a jacket using fog.,impossible,0.0,0.0,0.3111111111111111,0.6888888888888889,142.24796296952553,-108.69243401595453,56.282057139167215,-108.69243401595453,11.259025232386968
Someone closed a jacket using glue.,improbable,0.0588235294117647,0.8235294117647058,0.0588235294117647,0.0588235294117647,442.55342102581017,-281.0133729520488,-44.85334689112693,-281.0133729520488,-202.37026068386334
Someone closed a jacket using a word.,inconceivable,0.0,0.0,0.1612903225806451,0.8387096774193549,96.38657755663553,-167.758200878582,68.1730515053777,-167.758200878582,-66.17518809127237
Someone closed a jacket using a zipper.,probable,0.9743589743589745,0.0,0.0,0.0256410256410256,-107.27071402149046,-290.3694816983249,-31.155745457780746,-290.3694816983249,-192.28228926753968
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,-32.98696739841043,-143.2677314056384,52.909972707427684,-143.2677314056384,-189.94016922619136
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,254.05613886464482,-226.72754461249377,28.930035937840962,-226.72754461249377,-235.70508728912964
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,92.51653658479408,-105.92910180848453,93.58642732437579,-105.92910180848453,-45.061830914515824
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,-7.5964151144564624,-230.70906796552003,-32.64930283397133,-230.70906796552003,-176.68069117064357
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,177.05617460069936,-234.71156640881108,-23.87568877635411,-234.71156640881108,-157.48789489644398
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,338.52861413540177,-296.8156406834696,-12.23028690068464,-296.8156406834696,-207.20666169717057
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,24.520124557299823,-166.63547496694457,80.4075209902708,-166.63547496694457,-132.93441762742268
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,207.03949453921962,-295.7063952405394,-10.676836358799918,-295.7063952405394,-238.03284064896886
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,377.75171474355017,-230.24681223918162,-35.99195607286964,-230.24681223918162,-137.20564385372285
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,22.105077022015195,-120.85318350280508,45.326466872722875,-120.85318350280508,-53.05400150355585
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,-13.266294741244877,-32.416964775453735,131.73437406985153,-32.416964775453735,100.09114744366673
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-102.76313833854705,-195.9926604913131,-32.95561470979332,-195.9926604913131,-70.83312367291973
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,257.5313259854439,-124.3246083480652,-62.15284666123323,-124.3246083480652,-33.5013278275867
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,307.7157970324413,-248.8244414749364,-81.2393128379386,-248.8244414749364,-196.45556371749583
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,240.6969192991811,-237.9642569559304,26.588402531382883,-237.9642569559304,-109.05060136473463
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,34.303648758938294,-286.2556831784243,-19.529926472673164,-286.2556831784243,-147.13321667551844
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,257.9153066264931,-190.96617381876226,19.392628629712192,-190.96617381876226,-189.928472773837
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,27.977351868214868,-357.3680105265564,28.228192905366758,-357.3680105265564,-241.4012913413168
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,255.84913489295553,-193.3805133846161,78.60473521828663,-193.3805133846161,-136.77683583888162
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-50.70938987770164,-334.50707045136824,44.2830563879203,-334.50707045136824,-201.58518593386447
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,415.67829239099837,-181.82546983869673,-21.46128261061385,-181.82546983869673,-160.25466533573172
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,97.45573639175896,-225.10436576235767,-26.578317008339404,-225.10436576235767,-195.29657350812045
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,134.71951794369417,-105.51213125130926,69.27222331216515,-105.51213125130926,-80.63626098674466
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-77.13183390948379,-294.8020288823898,-32.90882456026925,-294.8020288823898,-199.66740171737496
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,108.90336764516991,-282.4997338437245,-118.50377380214951,-282.4997338437245,-178.2406983842998
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,64.37017866298643,-315.79534927382736,-113.75290291431081,-315.79534927382736,-242.41675822451765
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-114.86796744034478,-114.50025586938517,75.51833622924924,-114.50025586938517,-24.363738227406778
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,68.2626692053171,-297.1181866718492,-97.80101229727691,-297.1181866718492,-222.42842960482386
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,304.6750284735126,-196.96683561147867,-24.961235728617517,-196.96683561147867,-142.20570298056552
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,119.56843595768078,-210.30997224902143,-69.60230803662952,-210.30997224902143,-120.09581931559336
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,67.82576914449166,-213.20580933488498,11.68029602625758,-213.20580933488498,-179.4750786013206
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,149.0439682432927,-273.1828309279072,-131.21310728006355,-273.1828309279072,-178.51673458269312
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,183.2205282613314,-217.45821714560645,1.2728670174150665,-217.45821714560645,-164.81566134362276
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,50.32795067727096,-280.78320989298174,-70.99057495966483,-280.78320989298174,-272.4530993015794
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,60.09485471805799,-77.43706368354638,51.13436371341126,-77.43706368354638,-20.002268160494474
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,18.131509469148142,-206.08189324767648,-89.40622310221445,-206.08189324767648,-196.80164736248184
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,150.81791570923417,-220.16663707818302,-43.09382633186676,-220.16663707818302,-149.5853396896044
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,471.2394399490752,-318.4771155065793,-83.7303761609216,-318.4771155065793,-229.9796208605307
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,91.72881908754108,-155.75676146436177,81.32098655590534,-155.75676146436177,-84.4355694719269
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,278.30683251826827,-308.5890275741283,-101.76823271563347,-308.5890275741283,-210.38512698404082
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,229.90936685035874,-372.35787717267897,-54.36720994932524,-372.35787717267897,-295.84524618171406
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,466.63834967338204,-387.80728438710037,-155.48760049073033,-387.80728438710037,-314.9539359485029
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,280.15675235514755,-151.7136216487712,21.328634159938197,-151.7136216487712,-107.50607121382087
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,175.517917871247,-378.2502510991826,-110.17701425326987,-378.2502510991826,-296.64826314902405
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,267.39110450035406,-300.7507066341468,-54.2871440448309,-300.7507066341468,-287.70285585074566
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,10.516138859706246,-268.89409153888664,-69.35082368298869,-268.89409153888664,-230.40523536889435
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-9.637537095320752,-239.84751229803837,32.477272404453544,-239.84751229803837,-194.14060410039178
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,3.322328019132428,-278.5295257791686,-81.62206828619337,-278.5295257791686,-226.8129153306839
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,76.15521261438444,-194.54789807870378,-109.12293185245119,-194.54789807870378,-141.57561837796078
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,150.15949564565193,-225.09592895809712,19.20146259271447,-225.09592895809712,-163.78370235687288
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,118.31851418565307,-201.5822406575848,-53.846398792989994,-201.5822406575848,-133.1700248764964
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,109.40016755562448,-228.5176381201227,11.921133133269073,-228.5176381201227,-139.04569894226563
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,427.2906583273133,-219.0366286881415,-95.30617157632079,-219.0366286881415,-171.6330253708357
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,483.55091383890846,-226.1629676040179,-62.920583700478495,-226.1629676040179,-172.08373046069897
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,47.29155682328059,-164.0558360173514,94.95454476403891,-164.0558360173514,-37.22579307854253
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-11.702662479533501,-351.03936249007916,-111.97947296212762,-351.03936249007916,-242.30853672691165
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,268.6526354153224,-273.6530200097281,-29.181069209153733,-273.6530200097281,-235.4320438594569
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,171.38745692593884,-316.4443289817349,-23.845162352188044,-316.4443289817349,-240.91707722280557
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,164.38812655042256,-193.35620545355758,-21.591607656614055,-193.35620545355758,-153.63126936655675
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,19.577750165313432,-308.5624625838451,-7.514885525268539,-308.5624625838451,-231.52827813386114
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-8.447671855595416,-220.80594623335986,-20.928638588409456,-220.80594623335986,-115.41439056797665
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,552.433137118924,-274.26228645326836,-16.568493246903653,-274.26228645326836,-204.57505293558756
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,355.70088579582017,-164.6934656799906,-28.415099086778035,-164.6934656799906,-126.0637888684884
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,73.45222848227962,-321.8891060955812,-7.642497818563271,-321.8891060955812,-184.8066446035033
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,145.538056370276,-281.6244619109701,-99.46865290639779,-281.6244619109701,-282.25294480677246
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,167.21775970012447,-289.7131551388485,-105.77344380386806,-289.7131551388485,-261.3997883192508
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,155.39817041383793,-184.89880883529327,47.68790336810102,-184.89880883529327,-124.31240480915943
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-99.35920028697913,-319.7782827957038,-119.07963633525692,-319.7782827957038,-281.8017819125768
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,374.18061714641806,-242.17954620262572,-46.1566455092582,-242.17954620262572,-164.38567215682775
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,368.2220464541326,-257.26334459728696,-59.063890048530844,-257.26334459728696,-202.82480229766767
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,177.75136168679145,-178.34353342874155,45.51842987450081,-178.34353342874155,-134.06341487474702
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,197.38823291033702,-311.5899691638575,-54.085249992385684,-311.5899691638575,-242.82978855949455
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,432.44763821981405,-208.3182919767617,20.33742608279388,-208.3182919767617,-161.23510684683697
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,466.78879527014874,-290.907972882586,-26.367065963446738,-290.907972882586,-235.9795337920845
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,135.0051006432585,-150.51496391471525,32.85272908440564,-150.51496391471525,-94.94262647948361
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,147.37124719487122,-300.6118599297299,12.53882151684256,-300.6118599297299,-236.25700363666314
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,398.58967999265167,-259.95730062868154,43.2837112470018,-259.95730062868154,-166.53825822919237
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,47.38603143013901,-213.9868608789512,-7.192967841200785,-213.9868608789512,-137.19493572149287
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-131.091322130485,-171.09880032768447,114.12639573595773,-171.09880032768447,-58.515285652630084
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-126.76844992705517,-236.66686496581963,118.46961649406764,-236.66686496581963,-123.56864641250414
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,227.1558038875559,-242.17698444654127,18.74512411722363,-242.17698444654127,-227.79881070490265
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,145.25980736896588,-347.21511045822535,-69.48885775303891,-347.21511045822535,-247.03707557928487
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,81.17958402133861,-209.2655344888728,76.05485051544483,-209.2655344888728,-165.4440712612874
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-64.34148120804475,-335.0019399962832,-55.113598293761584,-335.0019399962832,-224.41983717750287
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,333.58097712013205,-253.40379176170416,-51.861540106917396,-253.40379176170416,-218.73432081959731
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,216.19870954319651,-259.39124080179033,-21.388047844298175,-259.39124080179033,-202.84142780664007
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,381.3362065451935,-255.00057065622144,67.80243963756772,-255.00057065622144,-164.90582187553943
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,56.103115816208515,-271.40966755017536,-14.272047411950833,-271.40966755017536,-193.77094330369948
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,272.5308356313966,-201.55903363497387,-79.76820749792255,-201.55903363497387,-207.42028344814005
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,292.5630079939816,-286.6497365304584,-46.268139795826364,-286.6497365304584,-297.9500484174859
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,291.1472878927586,-113.61156699123485,-10.862244810813472,-113.61156699123485,-141.64249490481544
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,82.04139399801807,-338.8352862663626,-41.472002179158,-338.8352862663626,-278.2492978938148
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,179.531925024746,-178.80930507419302,-17.94434108956174,-178.80930507419302,-80.18122430367775
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,304.20548775087735,-247.30973053560277,-50.596553023268335,-247.30973053560277,-217.98662703428795
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,291.826681641608,-171.13389164573954,93.98224134114065,-171.13389164573954,-114.70859733022507
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,120.91192561129691,-318.51973408067715,-58.425580987006406,-318.51973408067715,-260.81402222373185
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,166.54696928814903,-266.7555786206342,18.970608503594395,-266.7555786206342,-200.6373838160287
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,75.37982994590953,-316.1585759670313,-9.085724192431773,-316.1585759670313,-244.72709813309837
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,84.0893371158142,-175.75114361406523,-27.31506227188825,-175.75114361406523,-99.11991693160249
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,45.74040223827953,-288.14096665683377,0.9962196142981448,-288.14096665683377,-195.05249159117872
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,120.82391881709354,-251.13777231352336,19.979345119353475,-251.13777231352336,-184.46303201019566
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-457.599433116628,-256.55006866045625,-180.26532169516048,-256.55006866045625,-200.11841896834386
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-102.82505142483194,-126.09991273109999,84.35844132953683,-126.09991273109999,-110.3127585812298
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-89.8169423254761,-326.765445542454,-107.08269415042345,-326.765445542454,-228.8078654496366
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,499.6950714592158,-226.1098728214008,-58.047519924976136,-226.1098728214008,-153.18124030112511
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,226.8597744972231,-339.25735971505287,-174.8679302574369,-339.25735971505287,-242.3674915374619
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-25.69473488170882,-189.7510227289776,67.29763991511578,-189.7510227289776,-81.23044316419612
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-62.099747606990974,-370.98051149826847,-117.94152288901495,-370.98051149826847,-243.7326207302911
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,467.912317004599,-237.52636482769117,-25.940711059208915,-237.52636482769117,-215.32701411520975
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,382.29676501101875,-292.69919687341314,9.575780987065464,-292.69919687341314,-285.2003306258646
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,57.493730101318846,-207.47864713660294,106.85947712927313,-207.47864713660294,-159.22285442786006
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,142.97770202095933,-323.9590963679095,52.667954950186136,-323.9590963679095,-256.91121344829025
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,209.61877370767178,-98.58683591359612,-21.12037734852803,-98.58683591359612,-102.63398899672025
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,302.1136670410528,-189.63022873194694,-34.456622536788615,-189.63022873194694,-194.08815622397023
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,191.11839075980313,-92.29588557678093,-11.97063983001307,-92.29588557678093,-155.7175274715057
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,13.258553219584513,-218.58850138880925,-5.167708493765595,-218.58850138880925,-216.06497099665634
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,371.7254956491063,-206.21836645971746,-80.81966222152278,-206.21836645971746,-178.38919261720534
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,575.0140576366648,-217.96781466453456,-9.175714992991939,-217.96781466453456,-269.88025208631234
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,168.51114097230735,-173.1981109941425,15.016260384827998,-173.1981109941425,-135.0932608086372
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,148.58718664775046,-252.14648841681952,-13.887927054132264,-252.14648841681952,-205.1522614410541
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,440.5491784168808,-314.7229659994442,-85.22019085845153,-314.7229659994442,-252.1517933451758
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,496.0741260644342,-281.8671726528081,-88.12064088739008,-281.8671726528081,-253.30726319274856
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,235.8110274608567,-158.82374961259808,47.96551581331771,-158.82374961259808,-112.85579534742848
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,226.15979537099582,-378.5091287456755,-112.25951609379855,-378.5091287456755,-305.41623741413736
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,222.83065431799164,-189.01491399532784,-23.439256129347868,-189.01491399532784,-107.6803131593487
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,508.31131527409684,-276.80653895286554,-66.72199815895746,-276.80653895286554,-226.33728955277235
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,110.32619732226523,-168.41261433695638,50.0214524887034,-168.41261433695638,-114.8645161269143
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,208.57883788301245,-293.27614496632987,-57.528755339460574,-293.27614496632987,-196.7295070413093
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,302.9049869861085,-190.12021434013906,-57.35100442795686,-190.12021434013906,-172.47081524387184
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,264.0172547457179,-304.0839548894625,24.439468362582367,-304.0839548894625,-227.98374455251943
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,4.655925364732454,-193.50060990698287,70.77152806691339,-193.50060990698287,-147.5345217537532
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,103.12417384507891,-341.4577758954759,50.688154091328194,-341.4577758954759,-233.51023617716106
