sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,4108.80322265625,364.598388671875,-12.63925552368164,364.598388671875,-2891.694580078125
Someone is about to live for 1000 years.,impossible,0.0,1.0,3391.0009765625,-326.8106689453125,-11.764420509338379,-326.8106689453125,-3728.642578125
Someone is about to live for 110 years.,improbable,1.0,0.0,3050.15576171875,-476.238037109375,-9.936180114746094,-476.238037109375,-3715.498291015625
Someone is about to live for 60 years.,possible,1.0,0.0,1799.3734130859375,-798.4243774414062,-12.918525695800781,-798.4243774414062,-3071.620361328125
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,2582.07763671875,-440.5948791503906,-29.208707809448242,-440.5948791503906,-3422.776123046875
Someone is about to make a house out of bricks.,possible,0.975,0.025,1646.7635498046875,-1085.696533203125,-43.69328689575195,-1085.696533203125,-4474.37158203125
Someone is about to make a house out of gas.,impossible,0.0,1.0,4505.0546875,925.0587768554688,-37.037269592285156,925.0587768554688,-3518.12255859375
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,4464.26904296875,-164.18771362304688,-46.55119323730469,-164.18771362304688,-4827.9423828125
Someone is about to make their friend cry.,improbable,1.0,0.0,3002.01953125,-664.3269653320312,-10.444462776184082,-664.3269653320312,-3801.039306640625
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,3467.654296875,82.63069152832031,-18.56620979309082,82.63069152832031,-3452.642578125
Someone is about to make their friend smile.,possible,1.0,0.0,2354.891845703125,-834.0677490234375,-11.383099555969238,-834.0677490234375,-3318.742431640625
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,2791.612548828125,-451.63287353515625,-22.00867462158203,-451.63287353515625,-4303.2900390625
Someone is about to move a marble with their hand.,possible,1.0,0.0,607.4073486328125,-1345.31591796875,-36.73456573486328,-1345.31591796875,-4845.59814453125
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,2865.65234375,-561.5439453125,-18.64334487915039,-561.5439453125,-4316.68701171875
Someone is about to not eat for 1 hour.,possible,1.0,0.0,2189.73046875,-468.0022277832031,-20.972633361816406,-468.0022277832031,-3378.219970703125
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,2986.075439453125,-532.5560302734375,-17.235092163085938,-532.5560302734375,-3615.025146484375
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,3532.93212890625,-401.1972961425781,-16.228504180908203,-401.1972961425781,-3943.3037109375
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,2663.121826171875,-549.3265380859375,-18.126117706298828,-549.3265380859375,-4394.7236328125
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,3512.990478515625,-520.6656494140625,-35.645606994628906,-520.6656494140625,-4954.314453125
Someone is about to open a window with their hand.,possible,1.0,0.0,1400.7982177734375,-1274.1015625,-28.607284545898438,-1274.1015625,-5099.09765625
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,3416.93359375,183.17135620117188,-49.12046813964844,183.17135620117188,-3925.939453125
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,3857.8818359375,-148.91265869140625,-47.18586730957031,-148.91265869140625,-4459.9267578125
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,445.94317626953125,-1530.920654296875,-50.18879699707031,-1530.920654296875,-4915.98046875
Someone is about to play with a toy.,possible,1.0,0.0,1199.6943359375,-1002.2726440429688,-43.14021682739258,-1002.2726440429688,-4081.260498046875
Someone is about to play with a wolf.,improbable,0.8,0.2,3141.869140625,-166.359130859375,-56.28446960449219,-166.359130859375,-3437.109375
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,2742.349365234375,-74.39546203613281,-15.649918556213379,-74.39546203613281,-3102.7822265625
Someone is about to ride a cow.,improbable,0.85,0.15,3947.86279296875,244.27745056152344,-53.883148193359375,244.27745056152344,-4367.83642578125
Someone is about to ride a horse.,possible,1.0,0.0,1206.28076171875,-1362.867919921875,-47.469783782958984,-1362.867919921875,-4629.91552734375
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,4061.98095703125,833.912841796875,-46.11131286621094,833.912841796875,-2587.931884765625
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,1046.0628662109375,-826.3582763671875,-30.462610244750977,-826.3582763671875,-3679.8740234375
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,3115.740478515625,-401.0843505859375,-16.76280403137207,-401.0843505859375,-4308.77099609375
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,3294.761962890625,-377.44403076171875,-33.92289733886719,-377.44403076171875,-4880.7568359375
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,2588.25048828125,-565.9873657226562,-16.547080993652344,-565.9873657226562,-3718.205322265625
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,1001.1640014648438,-837.9703369140625,-17.524234771728516,-837.9703369140625,-3286.559326171875
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,3493.50244140625,-13.884716033935547,-13.370513916015625,-13.884716033935547,-3266.89990234375
Someone is about to steal a large rock.,improbable,0.975,0.025,2640.08349609375,-695.7689208984375,-54.169010162353516,-695.7689208984375,-4608.36328125
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,3390.071533203125,-246.10040283203125,-64.3929672241211,-246.10040283203125,-4851.46533203125
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,2929.9990234375,-732.2020263671875,-62.312294006347656,-732.2020263671875,-4653.5537109375
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,1981.7999267578125,-1133.347900390625,-57.68800354003906,-1133.347900390625,-4968.20703125
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,629.2733764648438,-1553.9259033203125,-52.994415283203125,-1553.9259033203125,-5084.3505859375
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,3799.413818359375,-597.4378662109375,-64.93759155273438,-597.4378662109375,-5559.47314453125
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,2976.049072265625,-844.9418334960938,-18.558439254760742,-844.9418334960938,-4505.3251953125
Someone is about to wait in line to go into the store.,possible,1.0,0.0,692.9713134765625,-1382.19189453125,-34.46569061279297,-1382.19189453125,-4182.951171875
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,3085.736328125,-516.8753662109375,-45.20062255859375,-516.8753662109375,-3821.71826171875
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,3006.883056640625,-566.686767578125,-32.8970832824707,-566.686767578125,-4312.91015625
Someone is about to walk through an open door.,possible,1.0,0.0,2115.30224609375,-1025.010009765625,-23.587932586669922,-1025.010009765625,-3734.17578125
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,1993.1370849609375,-830.597412109375,-55.56150817871094,-830.597412109375,-3999.530517578125
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,5161.1904296875,2192.048095703125,-30.742170333862305,2192.048095703125,-1613.981201171875
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,3922.25634765625,78.8532485961914,-46.99029541015625,78.8532485961914,-3959.81005859375
