sentence,label,possible,impossible,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone is about to have a cat as a pet.,possible,1.0,0.0,221.83437589493886,-269.6577250274934,39.02477350105961,-269.6577250274934,-100.99951573239535
Someone is about to have a lion as a pet.,improbable,0.6666666666666666,0.3333333333333333,483.4923765105673,-259.24495016442665,25.612831833491732,-259.24495016442665,-192.57544915025375
Someone is about to have the moon as a pet.,impossible,0.0256410256410256,0.9743589743589745,433.35079448639533,-231.86840533236398,54.835787332710396,-231.86840533236398,-175.20469163815923
Someone is about to know the name of someone they just met.,possible,0.9705882352941176,0.0294117647058823,262.5556759946602,-241.88120128898572,58.30142979646228,-241.88120128898572,-91.45253130841319
Someone is about to know the names of everyone in the world.,impossible,0.0256410256410256,0.9743589743589745,319.8837753037267,-146.6587587608821,60.519237523857555,-146.6587587608821,-102.71102700980103
Someone is about to know the names of everyone they ever met.,improbable,0.5526315789473685,0.4473684210526316,383.8722182383282,-212.89659744318544,75.40546716037268,-212.89659744318544,-130.75785174095955
Someone is about to live for 1000 years.,impossible,0.0,1.0,375.02798620648605,-199.61854129715977,79.84929360499382,-199.61854129715977,-73.84897474471774
Someone is about to live for 110 years.,improbable,1.0,0.0,283.2156025685991,-274.31048329035474,58.36150623316269,-274.31048329035474,-154.51426402932213
Someone is about to live for 60 years.,possible,1.0,0.0,307.4923865137698,-348.75185641105145,73.39937627887792,-348.75185641105145,-152.828642629457
Someone is about to magically appear into the store.,impossible,0.0526315789473684,0.9473684210526316,116.72182978827564,-198.28187328207116,38.47423811897997,-198.28187328207116,-165.7461663268784
Someone is about to make a house out of bricks.,possible,0.975,0.025,290.74988172294803,-316.32142603904765,90.81015041551494,-316.32142603904765,-235.63102187196813
Someone is about to make a house out of gas.,impossible,0.0,1.0,487.637267572169,-251.8746629039809,34.44964091009543,-251.8746629039809,-189.83034602802272
Someone is about to make a house out of grass.,improbable,0.5135135135135135,0.4864864864864865,470.2865900362476,-288.4974330432198,48.188907638449976,-288.4974330432198,-244.02804057830144
Someone is about to make their friend cry.,improbable,1.0,0.0,557.44735315924,-260.37431928542503,26.573679722945897,-260.37431928542503,-211.47483419904313
Someone is about to make their friend shrink.,impossible,0.0789473684210526,0.9210526315789472,352.67068456935766,-293.1092230495293,25.52930294481733,-293.1092230495293,-165.17960718334237
Someone is about to make their friend smile.,possible,1.0,0.0,414.18115621842804,-268.8906352504623,5.319953570157573,-268.8906352504623,-222.10803283025243
Someone is about to move a marble with their breath.,improbable,0.8205128205128205,0.1794871794871795,35.7017362672684,-178.67542978533982,69.08412769807858,-178.67542978533982,-115.2736534757391
Someone is about to move a marble with their hand.,possible,1.0,0.0,-72.83239139571032,-241.40316785681705,-47.568856800579404,-241.40316785681705,-122.905116354001
Someone is about to move a marble with their mind.,impossible,0.0512820512820512,0.9487179487179488,48.03110708298328,-231.67356706134564,59.314643054515074,-231.67356706134564,-161.87567952819853
Someone is about to not eat for 1 hour.,possible,1.0,0.0,493.1828831626134,-211.25256908168586,134.51254871290587,-211.25256908168586,-162.07286265331615
Someone is about to not eat for 10 days.,improbable,0.8108108108108109,0.1891891891891892,555.7305420204302,-206.89025189555895,140.04761598931088,-206.89025189555895,-124.31539667579528
Someone is about to not eat for 100 days.,impossible,0.054054054054054,0.945945945945946,580.9386398523773,-259.00909278853777,116.02093772502249,-259.00909278853777,-147.9283109885243
Someone is about to open a window with their breath.,impossible,0.1351351351351351,0.8648648648648649,305.3868447902943,-226.02644834342433,-8.52234063816043,-226.02644834342433,-178.6521265797652
Someone is about to open a window with their feet.,improbable,0.8974358974358975,0.1025641025641025,461.13980974508024,-269.2721094679115,-25.072603088556836,-269.2721094679115,-267.22450271897685
Someone is about to open a window with their hand.,possible,1.0,0.0,58.29396152214902,-252.81675362385383,-54.86666740718987,-252.81675362385383,-185.32251512748755
Someone is about to paint polka dots on a cloud.,impossible,0.025,0.975,315.0712422327689,-199.34229521425095,53.87178036497801,-199.34229521425095,-160.2863054100382
Someone is about to paint polka dots on a plane.,improbable,0.925,0.075,432.3148314809539,-219.33586144127037,14.52179205092693,-219.33586144127037,-230.98640790261993
Someone is about to paint polka dots on a wall.,possible,1.0,0.0,13.363113649581408,-344.93279256922483,-73.43502750500282,-344.93279256922483,-259.804377044956
Someone is about to play with a toy.,possible,1.0,0.0,75.97561812598396,-331.6953161571246,33.418463368878086,-331.6953161571246,-177.7451774604088
Someone is about to play with a wolf.,improbable,0.8,0.2,378.8212667679291,-264.7603667761073,-13.473465163587065,-264.7603667761073,-196.6582411531343
Someone is about to play with magic.,impossible,0.4358974358974359,0.5641025641025641,378.6458086457532,-262.3834694433399,80.18545156685434,-262.3834694433399,-181.4311719911798
Someone is about to ride a cow.,improbable,0.85,0.15,314.64689387868316,-286.22443602000567,-34.616970187068674,-286.22443602000567,-240.9650614998428
Someone is about to ride a horse.,possible,1.0,0.0,72.72732160653621,-238.03139801334515,-2.807465979868688,-238.03139801334515,-120.09709174314906
Someone is about to ride an ogre.,impossible,0.0769230769230769,0.9230769230769232,398.45797341097534,-228.5013321200122,10.60308479005846,-228.5013321200122,-170.7902859604869
Someone is about to shake someone's hand with their hand.,possible,1.0,0.0,45.08844716293835,-229.91511337438442,-70.57539690657,-229.91511337438442,-153.50668511183983
Someone is about to shake someone's hand with their mind.,impossible,0.0263157894736842,0.9736842105263158,165.00963485425376,-212.13723293509196,59.14188858099488,-212.13723293509196,-145.53784779731822
Someone is about to shake someone's hand with their mouth.,improbable,0.5641025641025641,0.4358974358974359,488.39264347553967,-277.9663738737364,-62.72458995861069,-277.9663738737364,-232.93682899826615
Someone is about to stay awake for 5 days.,improbable,0.525,0.475,450.61752326496287,-170.86504974021847,84.34783277894832,-170.86504974021847,-141.97586200625955
Someone is about to stay awake for 5 hours.,possible,1.0,0.0,253.50989861493957,-189.05466988376165,52.63668060627268,-189.05466988376165,-126.88857159354941
Someone is about to stay awake for 5 years.,impossible,0.0512820512820512,0.9487179487179488,534.3086552124585,-238.60756156278737,57.29355792529084,-238.60756156278737,-157.29865805955058
Someone is about to steal a large rock.,improbable,0.975,0.025,245.00015255325678,-306.244156208238,-40.75920259823549,-306.244156208238,-261.7932756030935
Someone is about to turn an onion into apple juice.,impossible,0.0,1.0,558.1659487453203,-307.1185212534242,58.06329326305279,-307.1185212534242,-252.58608053101057
Someone is about to turn an onion into onion juice.,improbable,0.9230769230769232,0.0769230769230769,362.30956532881294,-286.75171382084443,80.7644488962122,-286.75171382084443,-255.81072161762506
Someone is about to turn an onion into onion slices.,possible,0.9736842105263158,0.0263157894736842,186.3373178784716,-340.9311019271808,44.53348220304532,-340.9311019271808,-263.3985162661634
Someone is about to unlock a door with a doorkey.,possible,1.0,0.0,-34.57845246111114,-260.04704639346687,-33.52409025352943,-260.04704639346687,-221.82505733352698
Someone is about to unlock a door with a toothpick.,improbable,0.6666666666666666,0.3333333333333333,437.63377529583204,-239.68215326796548,10.49522219740215,-239.68215326796548,-224.38602643633607
Someone is about to unlock a door with their mind.,impossible,0.05,0.95,164.8718363344536,-237.97236036930295,56.20255979840749,-237.97236036930295,-187.3503538933728
Someone is about to wait in line to go into the store.,possible,1.0,0.0,147.6144728586349,-259.82741692817973,-10.61230329071752,-259.82741692817973,-148.27359917441476
Someone is about to walk through a brick wall.,impossible,0.1025641025641025,0.8974358974358975,311.2572977908901,-209.99397708578823,77.51200687019879,-209.99397708578823,-164.7509498699373
Someone is about to walk through a hot fire.,improbable,0.6153846153846154,0.3846153846153846,252.46955957350076,-250.9693531513414,89.54877431022138,-250.9693531513414,-156.69080414412863
Someone is about to walk through an open door.,possible,1.0,0.0,50.13876663872834,-160.73808335269197,133.4628695228168,-160.73808335269197,-122.08704985179482
Someone is about to wear shoes made out of leather.,possible,1.0,0.0,186.2079779918637,-371.5871777551664,70.31652133618282,-371.5871777551664,-245.66445604920185
Someone is about to wear shoes made out of light.,impossible,0.05,0.95,178.52343513615503,-150.60677603545892,47.70652947309641,-150.60677603545892,-143.2560912221016
Someone is about to wear shoes made out of stone.,improbable,0.4594594594594595,0.5405405405405406,468.4812945206892,-186.07181281602465,120.70863482198622,-186.07181281602465,-133.75357950378452
