sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-0.9845129251480103,-1.7803285121917725,1.047300100326538,-1.7803285121917725,1.2687578201293945
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-1.3360552787780762,-2.0581166744232178,0.8303237557411194,-2.0581166744232178,0.8177754878997803
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-1.1619961261749268,-1.792891263961792,0.9699575901031494,-1.792891263961792,0.941521942615509
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-1.1653234958648682,-1.850935459136963,0.8441945314407349,-1.850935459136963,0.8590975403785706
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-0.8619426488876343,-2.0361247062683105,0.9480274319648743,-2.0361247062683105,0.9902768135070801
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-1.436963677406311,-1.8039556741714478,1.0009537935256958,-1.8039556741714478,0.91888028383255
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-0.8797630667686462,-1.7556188106536865,0.8274890184402466,-1.7556188106536865,0.9397683143615723
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-0.8959201574325562,-1.8009638786315918,0.7858024835586548,-1.8009638786315918,0.7505397200584412
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-0.5708591938018799,-1.500535011291504,0.8597522377967834,-1.500535011291504,0.9164575338363647
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-1.016929030418396,-1.9026161432266235,0.7420372366905212,-1.9026161432266235,0.7810864448547363
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-1.4645533561706543,-1.9916105270385742,0.8655337691307068,-1.9916105270385742,0.8800690770149231
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-1.227668046951294,-2.012481212615967,0.8567663431167603,-2.012481212615967,0.8156418800354004
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-1.026702880859375,-1.9637789726257324,0.8913280963897705,-1.9637789726257324,0.8341531157493591
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-1.3596457242965698,-2.0080795288085938,0.8229038715362549,-2.0080795288085938,0.7610057592391968
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-0.7818799018859863,-1.6652429103851318,0.8706602454185486,-1.6652429103851318,0.8019505739212036
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-0.7755251526832581,-1.7844123840332031,0.8119677305221558,-1.7844123840332031,0.8122432827949524
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-0.4927975535392761,-1.2502368688583374,0.9849966764450073,-1.2502368688583374,1.0860425233840942
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-0.8331523537635803,-1.8676295280456543,0.9081090688705444,-1.8676295280456543,0.8563503623008728
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-0.9558995366096497,-1.7900683879852295,0.9807122945785522,-1.7900683879852295,1.0910588502883911
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-1.49394690990448,-2.2487306594848633,0.9846492409706116,-2.2487306594848633,0.844761073589325
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-0.9921740293502808,-2.083834171295166,0.9539281725883484,-2.083834171295166,0.9352374076843262
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-1.3076187372207642,-2.0392794609069824,1.0221927165985107,-2.0392794609069824,0.7995763421058655
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-0.9670268893241882,-1.7550331354141235,0.8466602563858032,-1.7550331354141235,0.7508023381233215
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-0.990666389465332,-1.7656069993972778,0.7777292132377625,-1.7656069993972778,0.6416343450546265
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-0.9924675226211548,-1.4460411071777344,0.9006258249282837,-1.4460411071777344,0.9408425092697144
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-1.072235345840454,-1.8726885318756104,0.7971034049987793,-1.8726885318756104,0.6307657361030579
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-0.7028200030326843,-1.621232032775879,0.7702131867408752,-1.621232032775879,0.8935374021530151
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-1.0032306909561157,-1.7876744270324707,0.7514196634292603,-1.7876744270324707,0.8180509805679321
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-0.9171265363693237,-1.5766505002975464,0.9308263063430786,-1.5766505002975464,1.0776317119598389
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-1.1607565879821777,-1.9190359115600586,0.8139265775680542,-1.9190359115600586,0.802467405796051
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-1.2493908405303955,-1.8848880529403687,0.9631367921829224,-1.8848880529403687,0.8144068717956543
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-1.2172021865844727,-2.1674304008483887,0.9404109716415405,-2.1674304008483887,0.8401709198951721
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-0.7833733558654785,-1.6310739517211914,1.0222176313400269,-1.6310739517211914,1.0706672668457031
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-1.433634638786316,-2.2030255794525146,0.9604374766349792,-2.2030255794525146,0.8169133067131042
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-1.1482406854629517,-1.8601884841918945,0.73187655210495,-1.8601884841918945,0.8037509918212891
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-1.1275936365127563,-1.8894087076187134,0.7960144281387329,-1.8894087076187134,0.7735944986343384
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-1.222429871559143,-1.651591181755066,0.820558488368988,-1.651591181755066,1.0189990997314453
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-1.2317335605621338,-1.9632741212844849,0.7569883465766907,-1.9632741212844849,0.6767757534980774
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-0.9884260892868042,-1.605168342590332,1.0090910196304321,-1.605168342590332,0.8960015773773193
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-1.080613136291504,-1.8814010620117188,0.9702427387237549,-1.8814010620117188,0.7859925031661987
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-1.1269761323928833,-1.767974853515625,1.0217398405075073,-1.767974853515625,0.8462626338005066
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-1.1712100505828857,-1.9037280082702637,0.9332977533340454,-1.9037280082702637,0.6874013543128967
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-1.0593199729919434,-1.747054100036621,0.8060449361801147,-1.747054100036621,0.7353095412254333
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-1.0711300373077393,-1.8264745473861694,0.8446193933486938,-1.8264745473861694,0.778847873210907
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-0.9103582501411438,-1.4452238082885742,0.9286848306655884,-1.4452238082885742,1.1038258075714111
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-1.2987409830093384,-1.989015817642212,0.8012642860412598,-1.989015817642212,0.6833333373069763
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-1.1641454696655273,-1.9468204975128174,0.8715423345565796,-1.9468204975128174,0.7619538903236389
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-1.4312057495117188,-2.1350367069244385,0.8605474233627319,-2.1350367069244385,0.6660229563713074
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-0.6257109642028809,-1.441591501235962,0.9494991898536682,-1.441591501235962,1.0244603157043457
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-1.4671106338500977,-1.9750404357910156,0.8822994828224182,-1.9750404357910156,0.7475619912147522
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-0.867260217666626,-1.5446984767913818,0.9617159366607666,-1.5446984767913818,1.1654038429260254
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-1.1985290050506592,-1.8112612962722778,0.79106605052948,-1.8112612962722778,0.7900224924087524
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-0.5488491654396057,-1.2072477340698242,0.9758158922195435,-1.2072477340698242,1.0614039897918701
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-1.259268045425415,-1.7845295667648315,0.8499277830123901,-1.7845295667648315,0.7997158169746399
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-1.2220600843429565,-1.856506109237671,0.8430126905441284,-1.856506109237671,0.922819197177887
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-1.1678967475891113,-1.9622093439102173,0.8141618371009827,-1.9622093439102173,0.8759525418281555
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-1.2911804914474487,-1.779798984527588,0.8674628734588623,-1.779798984527588,0.9662893414497375
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-1.228029727935791,-1.7886481285095215,0.8723595142364502,-1.7886481285095215,0.7644162178039551
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-0.7603233456611633,-1.7042479515075684,0.8044276237487793,-1.7042479515075684,0.6802621483802795
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-0.8864998817443848,-1.9172818660736084,0.8890048861503601,-1.9172818660736084,0.7493565082550049
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-0.6887000203132629,-1.6375110149383545,0.7696707248687744,-1.6375110149383545,0.7997506856918335
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-1.356274962425232,-1.9744994640350342,0.8688075542449951,-1.9744994640350342,0.7502457499504089
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-0.9290093183517456,-1.6103250980377197,0.8623380661010742,-1.6103250980377197,0.8570141792297363
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-1.0380263328552246,-1.6699013710021973,0.8559750318527222,-1.6699013710021973,0.8133242130279541
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-0.8145546913146973,-1.695966362953186,0.787418007850647,-1.695966362953186,0.7517426013946533
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-1.0503250360488892,-1.657362461090088,0.8401023149490356,-1.657362461090088,0.818722665309906
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-0.7746529579162598,-1.6593477725982666,0.7776007652282715,-1.6593477725982666,0.7737789154052734
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-0.9639506340026855,-1.580011248588562,0.7983736395835876,-1.580011248588562,0.7826195359230042
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-0.876300573348999,-1.687047004699707,0.8914296627044678,-1.687047004699707,0.9028376340866089
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-1.084887981414795,-1.6838874816894531,0.8185113668441772,-1.6838874816894531,0.7196677923202515
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-1.267033576965332,-1.7904566526412964,0.9373146891593933,-1.7904566526412964,0.790912926197052
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-1.1981483697891235,-1.7568930387496948,0.794483482837677,-1.7568930387496948,0.6378273963928223
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-1.388075351715088,-1.728995680809021,0.9068236351013184,-1.728995680809021,0.9234076738357544
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-1.4004621505737305,-1.9045950174331665,0.8140554428100586,-1.9045950174331665,0.7134127616882324
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-0.9482540488243103,-1.700111985206604,0.8399267196655273,-1.700111985206604,0.8876745104789734
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-1.0404053926467896,-1.9620263576507568,0.7771052122116089,-1.9620263576507568,0.7287570238113403
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-1.3691787719726562,-2.059645175933838,0.9230533838272095,-2.059645175933838,1.1179287433624268
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-1.1479510068893433,-2.0495522022247314,0.8267279863357544,-2.0495522022247314,0.678166925907135
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-0.6991459131240845,-1.7298234701156616,0.7850282788276672,-1.7298234701156616,0.9371407628059387
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-0.7868161797523499,-1.81885826587677,0.8414609432220459,-1.81885826587677,0.8262197971343994
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-0.4136585593223572,-1.32825767993927,0.9231343269348145,-1.32825767993927,0.9241448640823364
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-1.1439367532730103,-1.9016085863113403,0.7840617895126343,-1.9016085863113403,0.7817168831825256
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-0.7565645575523376,-1.6651660203933716,0.9530916810035706,-1.6651660203933716,0.8967438340187073
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-1.222968578338623,-1.998661994934082,0.7407873868942261,-1.998661994934082,0.8353021144866943
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-0.4908501207828522,-1.4205145835876465,0.846123218536377,-1.4205145835876465,1.1011780500411987
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-1.3473014831542969,-1.906001091003418,0.7594501376152039,-1.906001091003418,0.8114429712295532
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-0.742708146572113,-1.7016721963882446,0.683390736579895,-1.7016721963882446,0.889545738697052
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-1.2402607202529907,-1.9179890155792236,0.6142094731330872,-1.9179890155792236,0.7572997212409973
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-0.8711147308349609,-1.5406697988510132,0.7964195013046265,-1.5406697988510132,1.162438154220581
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-1.4483848810195923,-1.926619052886963,0.7158256769180298,-1.926619052886963,0.7214266061782837
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-1.003895878791809,-1.6879160404205322,0.78523188829422,-1.6879160404205322,0.6992426514625549
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-0.8066328763961792,-1.5352976322174072,0.8018527030944824,-1.5352976322174072,0.724421501159668
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-0.7948324680328369,-1.29319167137146,0.8845486044883728,-1.29319167137146,0.8971704244613647
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-1.1307318210601807,-1.6907140016555786,0.7724809646606445,-1.6907140016555786,0.7354540228843689
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-1.1753473281860352,-1.8584314584732056,0.900173544883728,-1.8584314584732056,0.7430678606033325
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-1.107679843902588,-1.7871439456939697,0.8371989727020264,-1.7871439456939697,0.7559082508087158
