layer,pc,split,accuracy
8,2,4,0.8571428571428572
9,0,0,0.5
9,0,1,0.6428571428571428
9,0,2,0.7142857142857143
9,0,3,0.4285714285714286
9,0,4,0.2857142857142857
9,1,0,0.9285714285714286
9,1,1,0.8571428571428571
9,1,2,0.6428571428571429
9,1,3,0.7142857142857143
9,1,4,0.7857142857142857
9,2,0,0.8571428571428572
9,2,1,0.8571428571428572
9,2,2,0.8571428571428572
9,2,3,0.7857142857142857
9,2,4,0.9285714285714286
10,0,0,0.7857142857142857
10,0,1,0.7857142857142857
10,0,2,0.5714285714285714
10,0,3,0.9285714285714286
10,0,4,0.9285714285714286
10,1,0,0.6428571428571429
10,1,1,0.5
10,1,2,0.7142857142857143
10,1,3,0.9285714285714286
10,1,4,0.8571428571428571
10,2,0,1.0
10,2,1,0.9285714285714286
10,2,2,1.0
10,2,3,1.0
10,2,4,1.0
11,0,0,0.6428571428571429
11,0,1,0.5714285714285714
11,0,2,0.5714285714285714
11,0,3,0.7142857142857143
11,0,4,0.7142857142857143
11,1,0,0.4285714285714286
11,1,1,0.7142857142857143
11,1,2,0.6428571428571428
11,1,3,0.6428571428571428
11,1,4,0.7142857142857143
11,2,0,0.8571428571428572
11,2,1,0.8571428571428572
11,2,2,0.7857142857142857
11,2,3,0.9285714285714286
11,2,4,1.0
12,0,0,0.7857142857142857
12,0,1,0.7142857142857143
12,0,2,0.6428571428571429
12,0,3,0.7142857142857143
12,0,4,0.6428571428571429
12,1,0,0.5
12,1,1,0.5714285714285714
12,1,2,0.5714285714285714
12,1,3,0.5
12,1,4,0.4285714285714286
12,2,0,0.6428571428571428
12,2,1,0.6428571428571428
12,2,2,0.5714285714285714
12,2,3,0.6428571428571428
12,2,4,0.7857142857142857
13,0,0,1.0
13,0,1,0.7857142857142857
13,0,2,0.7857142857142857
13,0,3,0.9285714285714286
13,0,4,1.0
13,1,0,0.7857142857142857
13,1,1,0.8571428571428572
13,1,2,0.5714285714285714
13,1,3,0.7857142857142857
13,1,4,0.6428571428571428
13,2,0,0.6428571428571428
13,2,1,0.7142857142857143
13,2,2,0.6428571428571428
13,2,3,0.5
13,2,4,0.7857142857142857
14,0,0,1.0
14,0,1,0.7142857142857143
14,0,2,0.8571428571428571
14,0,3,1.0
14,0,4,0.9285714285714286
14,1,0,0.8571428571428572
14,1,1,0.7142857142857143
14,1,2,0.5714285714285714
14,1,3,1.0
14,1,4,0.5
14,2,0,0.7142857142857143
14,2,1,0.7142857142857143
14,2,2,0.7142857142857143
14,2,3,0.6428571428571428
14,2,4,0.7857142857142857
15,0,0,0.9285714285714286
15,0,1,0.7142857142857143
15,0,2,0.7857142857142857
15,0,3,0.8571428571428571
15,0,4,0.9285714285714286
15,1,0,0.7857142857142857
15,1,1,0.8571428571428572
15,1,2,0.5
15,1,3,0.8571428571428572
15,1,4,0.6428571428571428
15,2,0,0.8571428571428572
15,2,1,0.7857142857142857
15,2,2,0.8571428571428572
15,2,3,0.8571428571428572
15,2,4,0.7857142857142857
16,0,0,1.0
16,0,1,0.7142857142857143
16,0,2,0.7857142857142857
16,0,3,1.0
16,0,4,1.0
16,1,0,0.6428571428571428
16,1,1,0.7857142857142857
16,1,2,0.6428571428571428
16,1,3,0.7857142857142857
16,1,4,0.5714285714285714
16,2,0,0.7857142857142857
16,2,1,0.7142857142857143
16,2,2,0.7857142857142857
16,2,3,0.7857142857142857
16,2,4,0.5714285714285714
17,0,0,1.0
17,0,1,0.7142857142857143
17,0,2,0.7857142857142857
17,0,3,0.8571428571428571
17,0,4,0.9285714285714286
17,1,0,0.6428571428571428
17,1,1,0.5714285714285714
17,1,2,0.6428571428571428
17,1,3,0.7142857142857143
17,1,4,0.5714285714285714
17,2,0,0.7142857142857143
17,2,1,0.5714285714285714
17,2,2,0.7857142857142857
17,2,3,0.7857142857142857
17,2,4,0.7142857142857143
18,0,0,0.6428571428571429
18,0,1,0.5
18,0,2,0.6428571428571429
18,0,3,0.7857142857142857
18,0,4,0.6428571428571429
18,1,0,0.4285714285714286
18,1,1,0.5714285714285714
18,1,2,0.5
18,1,3,0.6428571428571428
18,1,4,0.6428571428571428
18,2,0,0.8571428571428572
18,2,1,0.7142857142857143
18,2,2,0.7857142857142857
18,2,3,0.7857142857142857
18,2,4,0.7857142857142857
19,0,0,0.8571428571428571
19,0,1,0.6428571428571429
19,0,2,0.6428571428571429
19,0,3,0.7857142857142857
19,0,4,0.9285714285714286
19,1,0,0.7142857142857143
19,1,1,0.6428571428571429
19,1,2,0.7857142857142857
19,1,3,0.6428571428571429
19,1,4,0.6428571428571429
19,2,0,0.9285714285714286
19,2,1,0.6428571428571428
19,2,2,0.9285714285714286
19,2,3,0.8571428571428572
19,2,4,0.8571428571428572
20,0,0,0.6428571428571429
20,0,1,0.5
20,0,2,0.5
20,0,3,0.7142857142857143
20,0,4,0.6428571428571429
20,1,0,0.7857142857142857
20,1,1,0.7142857142857143
20,1,2,0.6428571428571429
20,1,3,0.6428571428571429
20,1,4,0.7142857142857143
20,2,0,0.7857142857142857
20,2,1,0.6428571428571428
20,2,2,0.9285714285714286
20,2,3,0.8571428571428572
20,2,4,0.8571428571428572
21,0,0,0.7142857142857143
21,0,1,0.35714285714285715
21,0,2,0.5714285714285714
21,0,3,0.7857142857142857
21,0,4,0.6428571428571429
21,1,0,0.7142857142857143
21,1,1,0.5714285714285714
21,1,2,0.5714285714285714
21,1,3,0.5714285714285714
21,1,4,0.5
21,2,0,0.8571428571428572
21,2,1,0.7142857142857143
21,2,2,0.8571428571428572
21,2,3,0.7142857142857143
21,2,4,0.7857142857142857
22,0,0,0.6428571428571429
22,0,1,0.6428571428571429
22,0,2,0.6428571428571429
22,0,3,0.8571428571428571
22,0,4,0.8571428571428571
22,1,0,0.7142857142857143
22,1,1,0.5714285714285714
22,1,2,0.6428571428571428
22,1,3,0.7142857142857143
22,1,4,0.8571428571428572
22,2,0,0.9285714285714286
22,2,1,0.2857142857142857
22,2,2,0.7857142857142857
22,2,3,0.8571428571428571
22,2,4,0.8571428571428571
23,0,0,0.5
23,0,1,0.6428571428571428
23,0,2,0.6428571428571428
23,0,3,0.5714285714285714
23,0,4,0.5714285714285714
23,1,0,1.0
23,1,1,0.5
23,1,2,0.7142857142857143
23,1,3,0.8571428571428571
23,1,4,0.9285714285714286
23,2,0,0.5714285714285714
23,2,1,0.7142857142857143
23,2,2,0.5714285714285714
23,2,3,0.7857142857142857
23,2,4,0.35714285714285715
24,0,0,0.9285714285714286
24,0,1,0.5
24,0,2,0.8571428571428571
24,0,3,0.8571428571428571
24,0,4,0.7857142857142857
24,1,0,0.7857142857142857
24,1,1,0.3571428571428571
24,1,2,0.7142857142857143
24,1,3,0.9285714285714286
24,1,4,0.7857142857142857
24,2,0,0.8571428571428572
24,2,1,0.8571428571428572
24,2,2,0.8571428571428572
24,2,3,0.8571428571428572
24,2,4,0.8571428571428572
