sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Adding a week to 79.,near,0.4166666666666667,0.5833333333333334,3.799741268157959,2.979867458343506,0.07739655673503876,2.979867458343506,4.683730125427246
An inch applying for a job.,far,0.0714285714285714,0.9285714285714286,6.155574798583984,7.18106746673584,0.08634530752897263,7.18106746673584,11.580360412597656
Dividing 12 by a mile.,near,0.125,0.875,10.53747844696045,8.053852081298828,-0.060283172875642776,8.053852081298828,2.775059700012207
Dividing 12 by a shirt.,far,0.0769230769230769,0.9230769230769232,8.895528793334961,13.676338195800781,-0.3084017038345337,13.676338195800781,7.057317733764648
Dividing 12 by a teenager.,far,0.0,1.0,8.65466594696045,10.465240478515625,-0.08085795491933823,10.465240478515625,3.8234410285949707
Dividing 12 by the number 4.,probable,0.8,0.2,-1.4160157442092896,-2.7449402809143066,-0.2177010476589203,-2.7449402809143066,-9.149862289428711
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,13.305441856384277,14.97439193725586,0.0012389309704303741,14.97439193725586,12.290510177612305
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,11.409274101257324,13.903565406799316,-0.21707803010940552,13.903565406799316,6.013491630554199
Taking the square root of a toddler.,far,0.0,1.0,14.265085220336914,21.59023666381836,-0.2261960804462433,21.59023666381836,12.214727401733398
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,-3.2677114009857178,-3.4881839752197266,-0.13472774624824524,-3.4881839752197266,-12.899530410766602
The number 10 feeling regretful.,far,0.25,0.75,-1.240757942199707,2.06500244140625,0.20391878485679626,2.06500244140625,-4.343125343322754
The number 12 applying for a job.,far,0.3,0.7,-1.504706859588623,2.0364701747894287,-0.005304954946041107,2.0364701747894287,-6.491237640380859
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,-1.4409809112548828,-1.5239521265029907,-0.14710989594459534,-1.5239521265029907,-8.124129295349121
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,-1.7961077690124512,-2.627136468887329,-0.06393681466579437,-2.627136468887329,-8.324198722839355
The number 13 writing a play.,far,0.0,1.0,8.878769874572754,6.04081916809082,-0.03456022962927818,6.04081916809082,9.66192626953125
The number 16 being amused by a tv show.,far,0.1,0.9,-0.9409571886062622,-1.7439613342285156,-0.07147399336099625,-1.7439613342285156,-10.89614200592041
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,-2.6044890880584717,1.861899971961975,-0.06505968421697617,1.861899971961975,-3.023289442062378
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,-0.5044081211090088,2.3867838382720947,0.08820737898349762,2.3867838382720947,-3.4225990772247314
