sentence,label,probable,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
A teenager being surprised by a news article.,probable,1.0,0.0,31.99229140322131,37.26089326422457,-6.042406930076686,37.26089326422457,-10.275791232468768
A toddler being amused by a tv show.,probable,1.0,0.0,25.002094426443385,17.578445554853303,-7.928157258000421,17.578445554853303,-11.721388281911189
A wall being entertained by a podcast.,near,0.25,0.75,36.20731666270116,20.563598060510962,-0.6051730561032751,20.563598060510962,-5.9668725282509065
A week being entertained by a podcast.,far,0.5454545454545454,0.4545454545454545,17.417417038654683,-14.855678770833247,-6.854316072613004,-14.855678770833247,-5.876077580937437
A woman applying for a job.,probable,1.0,0.0,24.38383673287426,10.803669085425273,-7.822518946682626,10.803669085425273,-9.584966653786266
A woman being greater than 10.,far,0.4666666666666667,0.5333333333333333,-8.69969205097529,-61.15491487786855,0.567210715556008,-61.15491487786855,-6.365279470441104
Adding a boy to 79.,far,0.0,1.0,-5.035134909471594,-54.043092533174985,-0.8373653271023835,-54.043092533174985,-1.5747824924093665
Adding a wall to 79.,far,0.0,1.0,-21.07054827767676,-53.13761330785486,17.977913844261202,-53.13761330785486,10.542548234574708
Adding a week to 79.,near,0.4166666666666667,0.5833333333333334,-11.186774134817801,-51.666251805263556,6.992774936798475,-51.666251805263556,2.259170396145275
An inch applying for a job.,far,0.0714285714285714,0.9285714285714286,17.126052668372353,-16.14546150137778,-5.345241695513332,-16.14546150137778,-9.608043372563312
Dividing 12 by a mile.,near,0.125,0.875,4.42833513036528,-29.64051854430658,1.6960282812795633,-29.64051854430658,4.183891620237469
Dividing 12 by a shirt.,far,0.0769230769230769,0.9230769230769232,17.576018404241083,-18.986087400999473,-7.663967776550302,-18.986087400999473,-7.17666185734797
Dividing 12 by a teenager.,far,0.0,1.0,-5.2868487775276325,-7.772178138125781,-6.17623607238731,-7.772178138125781,-3.256680544963047
Dividing 12 by the number 4.,probable,0.8,0.2,-8.559640608256485,-30.109439279064937,-9.02958355548435,-30.109439279064937,-0.8017910987221004
Taking the square root of a month.,near,0.2222222222222222,0.7777777777777778,15.929846215995873,12.846840968180768,13.586024878719666,12.846840968180768,14.899704494865432
Taking the square root of a pill.,far,0.1111111111111111,0.8888888888888888,12.544415076572054,18.768962475540718,16.71876799265985,18.768962475540718,21.211549990537016
Taking the square root of a toddler.,far,0.0,1.0,5.298010639138013,-18.57311393456375,6.477495345161329,-18.57311393456375,7.3280580002029065
The number 10 being a multiple of 5.,probable,0.9230769230769232,0.0769230769230769,-10.730245181047785,-33.66073858829482,-5.3697232659584975,-33.66073858829482,-6.306114078409701
The number 10 feeling regretful.,far,0.25,0.75,27.217335716314857,11.027488960456147,-6.811017380156743,11.027488960456147,-8.035802354692965
The number 12 applying for a job.,far,0.3,0.7,22.458790046252517,-6.6979732214366505,2.0095872071922396,-6.6979732214366505,-2.4356817570345752
The number 12 being greater than 10.,probable,0.8888888888888888,0.1111111111111111,-9.372167479373461,-16.37867609112125,1.3649500661921703,-16.37867609112125,0.29745999361497333
The number 13 being a prime number.,probable,0.8823529411764706,0.1176470588235294,1.7878665190875882,-17.6602879307082,-4.334195131315338,-17.6602879307082,-1.663045173882681
The number 13 writing a play.,far,0.0,1.0,7.7417281109868386,16.150095484246425,0.7752368179533864,16.150095484246425,-4.007791054434307
The number 16 being amused by a tv show.,far,0.1,0.9,25.246177744773217,19.323323676124097,-6.37400983397832,19.323323676124097,-8.972197673714572
The number 20 being entertained by a podcast.,far,0.2727272727272727,0.7272727272727273,24.391624187300955,3.274474940122065,-1.6839715124791392,3.274474940122065,-6.433138138138098
The number 4 being surprised by a news article.,far,0.0833333333333333,0.9166666666666666,29.93499237214129,21.818353335347826,-0.449862276684589,21.818353335347826,-3.8892272527058376
