sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-25.207916259765625,-46.549381256103516,-52.835914611816406,-46.549381256103516,-724.185791015625
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-32.483829498291016,-57.13154602050781,-52.913414001464844,-57.13154602050781,-810.6784057617188
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,78.26313781738281,109.343994140625,-10.21234130859375,109.343994140625,648.3301391601562
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-57.17687225341797,-68.2602310180664,-56.48200988769531,-68.2602310180664,-766.5848388671875
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-16.093042373657227,-74.01353454589844,-49.210716247558594,-74.01353454589844,-747.8270263671875
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,7.724828720092773,-66.86006164550781,-53.85077667236328,-66.86006164550781,-735.62939453125
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,19.907825469970703,145.1392364501953,-28.55391502380371,145.1392364501953,780.0006103515625
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,33.103660583496094,-25.275615692138672,-54.98880386352539,-25.275615692138672,-645.5210571289062
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,2.019744873046875,-30.100324630737305,-52.431182861328125,-30.100324630737305,-641.08642578125
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,17.814720153808594,-57.11431884765625,-34.68207931518555,-57.11431884765625,-623.171142578125
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,27.11073112487793,37.917213439941406,-17.277912139892578,37.917213439941406,64.82550048828125
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-52.38987731933594,-82.01683044433594,-58.14823913574219,-82.01683044433594,-828.6773681640625
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,53.609169006347656,16.04723358154297,-49.85029220581055,16.04723358154297,-489.4419250488281
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-47.89729309082031,-83.53968811035156,-49.78521728515625,-83.53968811035156,-789.9564208984375
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,34.01573944091797,1.9878673553466797,-37.393001556396484,1.9878673553466797,-330.9599914550781
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-80.04879760742188,-95.29975891113281,-52.4224853515625,-95.29975891113281,-881.0860595703125
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-32.524845123291016,6.623538970947266,-30.840299606323242,6.623538970947266,-388.5846252441406
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-22.54094696044922,-69.91487884521484,-41.98612976074219,-69.91487884521484,-700.8190307617188
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-13.900688171386719,2.2759323120117188,-36.22774124145508,2.2759323120117188,-356.5479736328125
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-74.70368194580078,-99.83739471435547,-43.8803825378418,-99.83739471435547,-859.2034912109375
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-51.81938934326172,17.3724365234375,-37.18061828613281,17.3724365234375,-495.8336181640625
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-47.98902893066406,-98.57980346679688,-43.39354705810547,-98.57980346679688,-787.0389404296875
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,28.237430572509766,26.189189910888672,-24.897167205810547,26.189189910888672,-179.99136352539062
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-85.92227935791016,-94.96669006347656,-44.171409606933594,-94.96669006347656,-793.3262329101562
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-11.149600982666016,-1.7291698455810547,-38.93415832519531,-1.7291698455810547,-518.3303833007812
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-21.032840728759766,-30.483461380004883,-43.27311325073242,-30.483461380004883,-601.7350463867188
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,20.65506362915039,46.967716217041016,-7.332911491394043,46.967716217041016,273.0499267578125
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-54.75075149536133,-52.57472229003906,-45.197364807128906,-52.57472229003906,-678.6923828125
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-8.85776138305664,91.49813842773438,-40.449920654296875,91.49813842773438,-140.07647705078125
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-71.78630065917969,-99.72699737548828,-48.1326904296875,-99.72699737548828,-764.3525390625
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,0.6590309143066406,-7.302036285400391,-10.830636024475098,-7.302036285400391,-172.92266845703125
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-132.63462829589844,-120.3391342163086,-45.70759582519531,-120.3391342163086,-790.4234619140625
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,2.9292945861816406,-37.33303451538086,-52.359535217285156,-37.33303451538086,-643.4488525390625
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,20.856969833374023,-50.36754608154297,-52.757633209228516,-50.36754608154297,-591.6090087890625
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,34.87080383300781,52.87555694580078,-6.3866658210754395,52.87555694580078,425.69696044921875
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-29.710472106933594,-58.73832321166992,-42.8915901184082,-58.73832321166992,-641.1806030273438
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,2.349445343017578,37.17973327636719,-34.30230712890625,37.17973327636719,-281.5269775390625
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-59.0030403137207,-31.696319580078125,-41.0799446105957,-31.696319580078125,-613.7382202148438
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-6.546722412109375,50.843441009521484,-22.145763397216797,50.843441009521484,194.37403869628906
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-111.61395263671875,-61.05476760864258,-39.234962463378906,-61.05476760864258,-681.1066284179688
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-20.262422561645508,28.41613006591797,-43.98548126220703,28.41613006591797,-419.1026611328125
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-2.2165451049804688,-38.378089904785156,-43.68085861206055,-38.378089904785156,-604.5560302734375
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,59.91533660888672,146.6153564453125,-7.472588062286377,146.6153564453125,734.2969970703125
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-62.99110412597656,-86.90447998046875,-44.34934997558594,-86.90447998046875,-787.3460693359375
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,25.334867477416992,-21.70709228515625,-53.78379821777344,-21.70709228515625,-526.3309936523438
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,54.21515655517578,11.744136810302734,-43.996337890625,11.744136810302734,-281.4067687988281
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,9.052349090576172,49.55473327636719,-36.87651062011719,49.55473327636719,9.961288452148438
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,17.049699783325195,-8.92300796508789,-50.85649871826172,-8.92300796508789,-559.2225341796875
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,12.71670150756836,10.227008819580078,-49.56361389160156,10.227008819580078,-560.961181640625
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,11.912775039672852,-43.1934700012207,-43.40984344482422,-43.1934700012207,-705.626953125
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,21.387981414794922,5.0444793701171875,-15.615782737731934,5.0444793701171875,-47.95627975463867
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-40.83763122558594,-75.88542175292969,-45.40752029418945,-75.88542175292969,-898.4986572265625
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,9.078903198242188,-62.177711486816406,-47.741943359375,-62.177711486816406,-571.8242797851562
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-8.138214111328125,-46.063480377197266,-45.32790756225586,-46.063480377197266,-572.6806030273438
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,77.72369384765625,120.95382690429688,-7.888209819793701,120.95382690429688,756.3984985351562
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-58.101539611816406,-77.09928131103516,-46.302574157714844,-77.09928131103516,-646.26025390625
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-77.45106506347656,-86.11125183105469,-36.7432861328125,-86.11125183105469,-621.7910766601562
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-96.39546203613281,-104.56007385253906,-34.52246856689453,-104.56007385253906,-699.869873046875
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,26.765148162841797,77.76217651367188,3.915520668029785,77.76217651367188,527.3565673828125
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-121.59251403808594,-100.26214599609375,-33.32692337036133,-100.26214599609375,-635.2392578125
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-17.36309051513672,-0.29841041564941406,-32.72260284423828,-0.29841041564941406,-336.4081115722656
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-47.471500396728516,-50.25817108154297,-38.893619537353516,-50.25817108154297,-718.1879272460938
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-5.122196197509766,79.87501525878906,-9.81991195678711,79.87501525878906,118.9121322631836
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-66.77713775634766,-50.14080047607422,-41.593955993652344,-50.14080047607422,-770.535888671875
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,1.7782096862792969,-54.052433013916016,-36.200687408447266,-54.052433013916016,-510.8699645996094
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-27.626222610473633,-26.388097763061523,-46.071651458740234,-26.388097763061523,-615.080810546875
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-14.224105834960938,-9.748857498168945,-18.148677825927734,-9.748857498168945,-102.04967498779297
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-63.298797607421875,-67.4326171875,-41.56917190551758,-67.4326171875,-717.0809326171875
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,23.89728546142578,113.61054992675781,-48.515037536621094,113.61054992675781,-34.69489288330078
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,28.156360626220703,-26.27260971069336,-42.754947662353516,-26.27260971069336,-481.77105712890625
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,10.911598205566406,-31.728111267089844,-35.28580856323242,-31.728111267089844,-435.36669921875
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-26.84264373779297,-53.26737976074219,-50.92374801635742,-53.26737976074219,-679.0416259765625
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,102.71894073486328,161.44406127929688,-45.88225555419922,161.44406127929688,217.7832794189453
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,61.50836181640625,-18.27019691467285,-43.97128677368164,-18.27019691467285,-587.5003051757812
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,37.295745849609375,-32.31929016113281,-30.826269149780273,-32.31929016113281,-429.09857177734375
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,11.399505615234375,-47.12175750732422,-50.42906188964844,-47.12175750732422,-689.4176635742188
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,19.484403610229492,35.08804702758789,-36.20636749267578,35.08804702758789,-222.00112915039062
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-10.900318145751953,-42.673770904541016,-37.46503448486328,-42.673770904541016,-461.5492858886719
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,57.05076217651367,94.48002624511719,-9.638493537902832,94.48002624511719,586.8751831054688
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-53.338417053222656,-96.29129028320312,-42.24094009399414,-96.29129028320312,-574.1434326171875
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,11.496055603027344,16.665977478027344,-57.06977462768555,16.665977478027344,-475.2879333496094
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-20.076797485351562,-77.80049133300781,-44.89249038696289,-77.80049133300781,-665.1668090820312
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,55.16371154785156,125.58805847167969,-7.2374267578125,125.58805847167969,490.8556823730469
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-51.461700439453125,-109.59068298339844,-50.367095947265625,-109.59068298339844,-834.935546875
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,26.629974365234375,-4.1474151611328125,-58.95689392089844,-4.1474151611328125,-612.7874145507812
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-60.03740310668945,-86.89167785644531,-51.38084411621094,-86.89167785644531,-864.998291015625
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,47.308353424072266,55.148826599121094,-15.946149826049805,55.148826599121094,355.4996337890625
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-78.36909484863281,-61.689918518066406,-45.7095947265625,-61.689918518066406,-813.5035400390625
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,2.3273391723632812,1.443603515625,-39.41753387451172,1.443603515625,-531.4849853515625
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-4.364452362060547,-29.071550369262695,-41.76788330078125,-29.071550369262695,-633.796875
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,72.46846008300781,75.48780822753906,-14.96337604522705,75.48780822753906,259.1302490234375
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-76.78216552734375,-53.1769905090332,-42.005516052246094,-53.1769905090332,-723.1923828125
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,72.4238052368164,147.95697021484375,-38.684776306152344,147.95697021484375,133.5503692626953
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-17.304948806762695,-18.005266189575195,-55.155548095703125,-18.005266189575195,-566.2156372070312
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,65.4810791015625,175.05935668945312,-30.676097869873047,175.05935668945312,676.6284790039062
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-36.871604919433594,10.3271484375,-49.484012603759766,10.3271484375,-369.2801513671875
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,55.60035705566406,154.87551879882812,-36.14507293701172,154.87551879882812,414.22607421875
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-12.100530624389648,-37.15673828125,-44.09554672241211,-37.15673828125,-493.3486633300781
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,78.12368774414062,153.9130401611328,-9.966371536254883,153.9130401611328,758.9195556640625
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-61.58729553222656,-71.5337142944336,-46.226356506347656,-71.5337142944336,-673.0439453125
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,1.6409568786621094,-59.63750457763672,-57.47954177856445,-59.63750457763672,-734.22412109375
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,38.161930084228516,-18.41029930114746,-56.080039978027344,-18.41029930114746,-615.2028198242188
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,33.726890563964844,98.91696166992188,-12.883933067321777,98.91696166992188,643.142822265625
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,11.94045639038086,-16.64376449584961,-58.358009338378906,-16.64376449584961,-602.4385986328125
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,9.607078552246094,15.238960266113281,-17.033315658569336,15.238960266113281,-166.70286560058594
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,44.840614318847656,-8.719842910766602,-33.945533752441406,-8.719842910766602,-402.8350830078125
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,43.043861389160156,130.06362915039062,4.060518264770508,130.06362915039062,788.0670776367188
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-44.480873107910156,-64.70446014404297,-30.7551212310791,-64.70446014404297,-591.4935302734375
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,83.55785369873047,139.83026123046875,-53.769962310791016,139.83026123046875,143.77227783203125
Someone packed a suit inside a pocket.,improbable,0.0,0.3409090909090909,0.5909090909090909,0.0681818181818181,-35.147212982177734,-68.2185287475586,-37.901954650878906,-68.2185287475586,-488.925537109375
Someone packed a suit inside a groan.,inconceivable,0.0,0.0,0.0789473684210526,0.9210526315789472,-1.956155776977539,8.7093505859375,-29.193485260009766,8.7093505859375,148.6673583984375
Someone packed a suit inside a suitcase.,probable,0.925,0.025,0.05,0.0,-67.07844543457031,-96.0108871459961,-43.55696105957031,-96.0108871459961,-636.478515625
Someone painted a wall using a bathtub.,impossible,0.0,0.054054054054054,0.4864864864864865,0.4594594594594595,14.457355499267578,-45.15769958496094,-60.08312225341797,-45.15769958496094,-770.0972900390625
