sentence,label,probable,improbable,impossible,inconceivable,probable_improbable,improbable_impossible,impossible_inconceivable,probable_impossible,probable_inconceivable
Someone constructed a tower out of sparks.,impossible,0.0,0.0256410256410256,0.4871794871794871,0.4871794871794871,-44.86161804199219,-4.762671947479248,-432.77398681640625,-4.762671947479248,-31.219669342041016
Someone constructed a tower out of bubbles.,improbable,0.05,0.275,0.6,0.075,-41.661537170410156,-5.062868118286133,-401.19842529296875,-5.062868118286133,-29.24771499633789
Someone constructed a tower out of seasons.,inconceivable,0.0,0.0294117647058823,0.1176470588235294,0.8529411764705882,-40.3017463684082,-4.803089141845703,-391.8447265625,-4.803089141845703,-26.92253875732422
Someone constructed a tower out of blocks.,probable,1.0,0.0,0.0,0.0,-46.28411102294922,-5.061075210571289,-402.78564453125,-5.061075210571289,-29.871538162231445
Someone cooked dinner out of the moon.,impossible,0.0,0.0,0.1891891891891892,0.8108108108108109,-40.624488830566406,-4.28111457824707,-327.97943115234375,-4.28111457824707,-34.00904846191406
Someone cooked dinner out of insects.,improbable,0.2121212121212121,0.7878787878787878,0.0,0.0,-43.52996063232422,-4.773012161254883,-459.3753967285156,-4.773012161254883,-39.746761322021484
Someone cooked dinner out of thoughts.,inconceivable,0.0,0.027027027027027,0.2432432432432432,0.7297297297297297,-39.972999572753906,-4.986217498779297,-200.74407958984375,-4.986217498779297,-24.25554847717285
Someone cooked dinner out of pasta.,probable,0.7619047619047619,0.0,0.0714285714285714,0.1666666666666666,-46.949554443359375,-5.236253261566162,-481.15380859375,-5.236253261566162,-42.691776275634766
Someone cooled a room using a heater.,impossible,0.075,0.125,0.75,0.05,-45.532623291015625,-4.485359191894531,-333.18011474609375,-4.485359191894531,-38.20191955566406
Someone cooled a room using shades.,improbable,0.8387096774193549,0.064516129032258,0.064516129032258,0.032258064516129,-43.43145751953125,-4.728787899017334,-304.35321044921875,-4.728787899017334,-34.15144729614258
Someone cooled a room using a taste.,inconceivable,0.0,0.0,0.054054054054054,0.945945945945946,-43.34326934814453,-4.711338520050049,-204.6605224609375,-4.711338520050049,-25.40908432006836
Someone cooled a room using a fan.,probable,0.975609756097561,0.0,0.024390243902439,0.0,-44.20674133300781,-4.484392166137695,-305.56732177734375,-4.484392166137695,-34.20051574707031
Someone covered a window using a hair.,impossible,0.0,0.3714285714285714,0.4857142857142857,0.1428571428571428,-43.70231628417969,-4.400993347167969,-346.9622497558594,-4.400993347167969,-35.184669494628906
Someone covered a window using sheets.,improbable,0.7777777777777778,0.2222222222222222,0.0,0.0,-42.10929870605469,-4.648993492126465,-322.14678955078125,-4.648993492126465,-32.63833999633789
Someone covered a window using a chant.,inconceivable,0.0,0.0294117647058823,0.1764705882352941,0.7941176470588235,-45.15614318847656,-4.923285007476807,-338.88482666015625,-4.923285007476807,-32.913482666015625
Someone covered a window using curtains.,probable,1.0,0.0,0.0,0.0,-46.053680419921875,-4.734194755554199,-315.326416015625,-4.734194755554199,-35.44786071777344
Someone crafted a bowl out of smoke.,impossible,0.0,0.0606060606060606,0.6666666666666666,0.2727272727272727,-44.55824279785156,-4.899491310119629,-492.6528625488281,-4.899491310119629,-35.627227783203125
Someone crafted a bowl out of mud.,improbable,0.4358974358974359,0.4615384615384615,0.1025641025641025,0.0,-46.999855041503906,-4.848972797393799,-519.5855712890625,-4.848972797393799,-37.85411071777344
Someone crafted a bowl out of math.,inconceivable,0.0,0.0,0.1794871794871795,0.8205128205128205,-39.06810760498047,-4.528182029724121,-316.1497802734375,-4.528182029724121,-26.184707641601562
Someone crafted a bowl out of clay.,probable,0.9736842105263158,0.0,0.0263157894736842,0.0,-49.171630859375,-5.109310626983643,-510.4864196777344,-5.109310626983643,-38.05442428588867
Someone boiled water using a refrigerator.,impossible,0.0,0.0,0.8936170212765957,0.1063829787234042,-44.507389068603516,-4.223818302154541,-342.4786682128906,-4.223818302154541,-33.73007583618164
Someone boiled water using a microwave.,improbable,0.9615384615384616,0.0384615384615384,0.0,0.0,-43.42109680175781,-4.292362213134766,-346.5723876953125,-4.292362213134766,-33.20600128173828
Someone boiled water using justice.,inconceivable,0.0,0.0,0.0697674418604651,0.9302325581395348,-33.67538070678711,-3.8456664085388184,-164.70977783203125,-3.8456664085388184,-16.865108489990234
Someone boiled water using a kettle.,probable,1.0,0.0,0.0,0.0,-45.22783660888672,-4.532179832458496,-322.2935791015625,-4.532179832458496,-35.47880554199219
Someone crushed a soda can using a tissue.,impossible,0.0,0.2,0.7428571428571429,0.0571428571428571,-43.10954666137695,-4.41988468170166,-322.4666748046875,-4.41988468170166,-28.180805206298828
Someone crushed a soda can using a chair.,improbable,0.4634146341463415,0.5365853658536586,0.0,0.0,-42.238853454589844,-4.292016983032227,-298.44482421875,-4.292016983032227,-24.255353927612305
Someone crushed a soda can using a day.,inconceivable,0.0,0.0,0.073170731707317,0.926829268292683,-38.24553298950195,-3.840550661087036,-172.24179077148438,-3.840550661087036,-18.080408096313477
Someone crushed a soda can using a shoe.,probable,0.8125,0.15625,0.03125,0.0,-41.46723556518555,-4.266170501708984,-306.34271240234375,-4.266170501708984,-23.276599884033203
Someone cut grass using a popsicle.,impossible,0.0,0.15625,0.59375,0.25,-40.49101257324219,-4.488440990447998,-361.26483154296875,-4.488440990447998,-36.61590576171875
Someone cut grass using a scythe.,improbable,0.4736842105263157,0.4736842105263157,0.0,0.0526315789473684,-40.251930236816406,-4.564190864562988,-303.05517578125,-4.564190864562988,-33.583717346191406
Someone cut grass using an essay.,inconceivable,0.0,0.0571428571428571,0.2857142857142857,0.6571428571428571,-39.57720184326172,-4.266194820404053,-307.0736083984375,-4.266194820404053,-29.428009033203125
Someone cut grass using a lawnmower.,probable,0.9772727272727272,0.0227272727272727,0.0,0.0,-42.388275146484375,-4.5514068603515625,-338.27880859375,-4.5514068603515625,-37.543922424316406
Someone cut cardboard using fur.,impossible,0.0,0.1333333333333333,0.7333333333333333,0.1333333333333333,-38.87845230102539,-3.782958507537842,-338.4473571777344,-3.782958507537842,-29.497671127319336
Someone cut cardboard using a scalpel.,improbable,0.4137931034482758,0.5517241379310345,0.0344827586206896,0.0,-42.7474479675293,-4.135021686553955,-385.73284912109375,-4.135021686553955,-36.778079986572266
Someone cut cardboard using a snore.,inconceivable,0.0,0.0,0.2045454545454545,0.7954545454545454,-40.44908142089844,-3.8638787269592285,-324.8833312988281,-3.8638787269592285,-30.551593780517578
Someone cut cardboard using scissors.,probable,0.9565217391304348,0.0217391304347826,0.0217391304347826,0.0,-43.14912414550781,-4.204430103302002,-369.04864501953125,-4.204430103302002,-35.14714050292969
Someone dented a car with a breeze.,impossible,0.0,0.0769230769230769,0.6153846153846154,0.3076923076923077,-45.98784255981445,-4.363792419433594,-398.5953369140625,-4.363792419433594,-34.26670837402344
Someone dented a car with a dumbbell.,improbable,0.7105263157894737,0.2631578947368421,0.0263157894736842,0.0,-46.50684356689453,-4.384984970092773,-456.7395935058594,-4.384984970092773,-41.417354583740234
Someone dented a car with a nap.,inconceivable,0.0,0.0188679245283018,0.1320754716981132,0.8490566037735849,-46.71003723144531,-4.1768293380737305,-477.969482421875,-4.1768293380737305,-40.60830307006836
Someone dented a car with a baseball bat.,probable,0.96875,0.0,0.03125,0.0,-46.003414154052734,-4.759097099304199,-365.5323791503906,-4.759097099304199,-38.04751968383789
Someone dug a hole using dirt.,impossible,0.0789473684210526,0.0789473684210526,0.5526315789473685,0.2894736842105263,-43.35714340209961,-4.721942901611328,-344.78656005859375,-4.721942901611328,-33.13654327392578
Someone dug a hole using a spatula.,improbable,0.0571428571428571,0.9428571428571428,0.0,0.0,-43.048858642578125,-5.002017974853516,-403.5732421875,-5.002017974853516,-37.336997985839844
Someone dug a hole using a yawn.,inconceivable,0.0,0.0,0.25,0.75,-40.98296356201172,-4.7710466384887695,-338.1125183105469,-4.7710466384887695,-29.73067855834961
Someone dug a hole using a shovel.,probable,1.0,0.0,0.0,0.0,-44.449100494384766,-5.156550407409668,-394.5649108886719,-5.156550407409668,-36.82157897949219
Someone dipped a biscuit into a floor.,impossible,0.0930232558139534,0.0697674418604651,0.3488372093023256,0.4883720930232558,-44.92422866821289,-4.938138008117676,-407.8852844238281,-4.938138008117676,-34.64448165893555
Someone dipped a biscuit into wine.,improbable,0.3243243243243243,0.6756756756756757,0.0,0.0,-43.395896911621094,-4.995450019836426,-352.5751037597656,-4.995450019836426,-33.37968444824219
Someone dipped a biscuit into a myth.,inconceivable,0.0277777777777777,0.0,0.1388888888888889,0.8333333333333334,-41.00433349609375,-4.944675922393799,-243.78384399414062,-4.944675922393799,-27.23169708251953
Someone dipped a biscuit into coffee.,probable,0.8484848484848485,0.1212121212121212,0.0303030303030303,0.0,-45.22346496582031,-5.250584602355957,-360.72412109375,-5.250584602355957,-34.523807525634766
Someone displayed books on a galaxy.,impossible,0.0689655172413793,0.0,0.2068965517241379,0.7241379310344828,-43.450138092041016,-4.239449977874756,-252.39227294921875,-4.239449977874756,-24.420082092285156
Someone displayed books on a bed.,improbable,0.5833333333333334,0.3888888888888889,0.0277777777777777,0.0,-46.48613739013672,-5.445629596710205,-410.61676025390625,-5.445629596710205,-30.876667022705078
Someone displayed books on a sigh.,inconceivable,0.0,0.0212765957446808,0.0851063829787234,0.8936170212765957,-49.46942138671875,-5.381011486053467,-460.265380859375,-5.381011486053467,-30.76299285888672
Someone displayed books on a shelf.,probable,1.0,0.0,0.0,0.0,-47.28856658935547,-5.53745174407959,-394.8846435546875,-5.53745174407959,-32.36329650878906
Someone docked a boat using a balloon.,impossible,0.0,0.1707317073170731,0.5609756097560976,0.2682926829268293,-41.77028274536133,-4.419394016265869,-321.28009033203125,-4.419394016265869,-26.148822784423828
Someone docked a boat using an anvil.,improbable,0.0714285714285714,0.6428571428571429,0.1785714285714285,0.1071428571428571,-40.98883056640625,-4.539436340332031,-283.5135498046875,-4.539436340332031,-24.183021545410156
Someone docked a boat using a lesson.,inconceivable,0.054054054054054,0.027027027027027,0.081081081081081,0.8378378378378378,-39.053855895996094,-4.361132621765137,-284.2225341796875,-4.361132621765137,-20.864307403564453
Someone docked a boat using an anchor.,probable,0.9069767441860463,0.0930232558139534,0.0,0.0,-43.15065002441406,-4.888501167297363,-318.48077392578125,-4.888501167297363,-28.20600128173828
Someone drank a cup full of lightning.,impossible,0.0,0.0,0.5365853658536586,0.4634146341463415,-43.552642822265625,-4.704225540161133,-294.19049072265625,-4.704225540161133,-33.72052001953125
Someone drank a cup full of honey.,improbable,0.03125,0.96875,0.0,0.0,-47.19329071044922,-4.79729700088501,-426.4404296875,-4.79729700088501,-41.79978942871094
Someone drank a cup full of minutes.,inconceivable,0.0,0.03125,0.125,0.84375,-44.34726333618164,-4.082950115203857,-228.1519775390625,-4.082950115203857,-25.772972106933594
Someone drank a cup full of water.,probable,1.0,0.0,0.0,0.0,-51.31562805175781,-4.941765785217285,-385.9438171386719,-4.941765785217285,-41.025394439697266
Someone dried their hands using a liquid.,impossible,0.0,0.05,0.875,0.075,-45.499839782714844,-4.687747955322266,-318.4390869140625,-4.687747955322266,-35.032344818115234
Someone dried their hands using a sweater.,improbable,0.3076923076923077,0.6410256410256411,0.0,0.0512820512820512,-44.98284912109375,-4.706849575042725,-367.4749755859375,-4.706849575042725,-37.726043701171875
Someone dried their hands using freedom.,inconceivable,0.0,0.0285714285714285,0.1142857142857142,0.8571428571428571,-33.58534622192383,-2.9769694805145264,-92.21282196044922,-2.9769694805145264,-15.016839981079102
Someone dried their hands using a towel.,probable,1.0,0.0,0.0,0.0,-47.54783630371094,-4.918894290924072,-359.12640380859375,-4.918894290924072,-39.21065902709961
Someone broke a coconut using a pillow.,impossible,0.0,0.2972972972972973,0.7027027027027027,0.0,-44.977943420410156,-4.428804397583008,-407.69171142578125,-4.428804397583008,-31.971342086791992
Someone broke a coconut using a table.,improbable,0.0833333333333333,0.8888888888888888,0.0277777777777777,0.0,-43.345977783203125,-4.516645431518555,-358.03143310546875,-4.516645431518555,-27.69556427001953
Someone broke a coconut using a texture.,inconceivable,0.0,0.0,0.1590909090909091,0.8409090909090909,-46.654197692871094,-3.453202247619629,-276.295654296875,-3.453202247619629,-27.611480712890625
Someone broke a coconut using a rock.,probable,0.75,0.25,0.0,0.0,-44.543861389160156,-4.584755897521973,-376.09613037109375,-4.584755897521973,-33.01508331298828
Someone dried laundry using juice.,impossible,0.0,0.0465116279069767,0.6976744186046512,0.2558139534883721,-42.40757751464844,-4.774549961090088,-351.17059326171875,-4.774549961090088,-35.53182601928711
Someone dried laundry using a fan.,improbable,0.525,0.475,0.0,0.0,-40.18720245361328,-4.6575212478637695,-326.4613342285156,-4.6575212478637695,-35.020973205566406
Someone dried laundry using courage.,inconceivable,0.0,0.04,0.16,0.8,-38.364688873291016,-4.213029861450195,-264.7060241699219,-4.213029861450195,-25.010826110839844
Someone dried laundry using a clothesline.,probable,0.951219512195122,0.0,0.024390243902439,0.024390243902439,-40.82076644897461,-4.946608543395996,-325.5155334472656,-4.946608543395996,-38.60136413574219
Someone ate soup using a sieve.,impossible,0.0277777777777777,0.5277777777777778,0.4166666666666667,0.0277777777777777,-43.5220832824707,-4.4591875076293945,-389.9275207519531,-4.4591875076293945,-34.900146484375
Someone ate soup using a bucket.,improbable,0.0,0.8947368421052632,0.0526315789473684,0.0526315789473684,-45.55939865112305,-4.510888576507568,-400.97357177734375,-4.510888576507568,-37.33177185058594
Someone ate soup using history.,inconceivable,0.0,0.0,0.0294117647058823,0.9705882352941176,-35.367279052734375,-4.153721809387207,-136.84066772460938,-4.153721809387207,-18.923843383789062
Someone ate soup using a spoon.,probable,1.0,0.0,0.0,0.0,-47.03168487548828,-4.624956130981445,-381.32769775390625,-4.624956130981445,-38.59269714355469
Someone entered a room through a wall.,impossible,0.0,0.3611111111111111,0.5555555555555556,0.0833333333333333,-48.60795593261719,-5.181051254272461,-328.3135986328125,-5.181051254272461,-33.064395904541016
Someone entered a room through a window.,improbable,0.5882352941176471,0.3823529411764705,0.0,0.0294117647058823,-49.36217498779297,-5.1886796951293945,-352.474853515625,-5.1886796951293945,-35.00355529785156
Someone entered a room through a theory.,inconceivable,0.0,0.0238095238095238,0.0476190476190476,0.9285714285714286,-40.43216323852539,-4.721856117248535,-191.233154296875,-4.721856117248535,-21.04615020751953
Someone entered a room through a door.,probable,0.972972972972973,0.0,0.0,0.027027027027027,-50.81497573852539,-5.210061073303223,-326.20745849609375,-5.210061073303223,-36.76832962036133
Someone filled a bucket with buildings.,impossible,0.0357142857142857,0.0714285714285714,0.7857142857142857,0.1071428571428571,-40.65359115600586,-5.222255706787109,-297.8907470703125,-5.222255706787109,-30.056671142578125
Someone filled a bucket with acorns.,improbable,0.9090909090909092,0.0909090909090909,0.0,0.0,-43.72214889526367,-6.114652633666992,-259.40277099609375,-6.114652633666992,-31.139192581176758
Someone filled a bucket with time.,inconceivable,0.0,0.0,0.4358974358974359,0.5641025641025641,-38.515968322753906,-4.880962371826172,-264.15545654296875,-4.880962371826172,-27.83065414428711
Someone filled a bucket with sand.,probable,1.0,0.0,0.0,0.0,-45.88699722290039,-5.3390607833862305,-378.20733642578125,-5.3390607833862305,-36.485877990722656
Someone filled a purse with sofas.,impossible,0.0,0.0277777777777777,0.8333333333333334,0.1388888888888889,-42.906761169433594,-4.712203025817871,-313.4900207519531,-4.712203025817871,-30.15149688720703
Someone filled a purse with cream.,improbable,0.064516129032258,0.9032258064516128,0.0,0.032258064516129,-45.85172653198242,-5.239671230316162,-368.3399353027344,-5.239671230316162,-37.941383361816406
Someone filled a purse with luck.,inconceivable,0.0,0.0238095238095238,0.3571428571428571,0.6190476190476191,-42.84062957763672,-4.207433700561523,-312.6057434082031,-4.207433700561523,-29.708675384521484
Someone filled a purse with coins.,probable,1.0,0.0,0.0,0.0,-47.15776824951172,-5.269789695739746,-288.0816650390625,-5.269789695739746,-33.19927978515625
Someone grew flowers inside a marble.,impossible,0.0,0.2058823529411764,0.6470588235294118,0.1470588235294117,-43.862022399902344,-4.012288570404053,-304.82537841796875,-4.012288570404053,-25.332416534423828
Someone grew flowers inside a mug.,improbable,0.3611111111111111,0.6388888888888888,0.0,0.0,-44.04158020019531,-4.516815185546875,-399.53314208984375,-4.516815185546875,-32.727325439453125
Someone grew flowers inside a sneeze.,inconceivable,0.0,0.0,0.0930232558139534,0.9069767441860463,-44.842742919921875,-4.416169166564941,-352.9208068847656,-4.416169166564941,-30.663318634033203
Someone grew flowers inside a pot.,probable,1.0,0.0,0.0,0.0,-45.241844177246094,-4.74523401260376,-434.338134765625,-4.74523401260376,-36.51380920410156
Someone hung a painting using vapor.,impossible,0.0,0.0408163265306122,0.3673469387755102,0.5918367346938775,-35.733741760253906,-4.149638652801514,-230.7980194091797,-4.149638652801514,-22.408313751220703
Someone hung a painting using string.,improbable,0.7096774193548387,0.2903225806451613,0.0,0.0,-41.100799560546875,-4.377547264099121,-376.23834228515625,-4.377547264099121,-34.708526611328125
Someone hung a painting using a handshake.,inconceivable,0.0277777777777777,0.0,0.2222222222222222,0.75,-41.920074462890625,-4.467902660369873,-359.3234558105469,-4.467902660369873,-33.692989349365234
Someone hung a painting using screws.,probable,0.8484848484848485,0.1515151515151515,0.0,0.0,-44.080238342285156,-4.558615684509277,-427.1631164550781,-4.558615684509277,-38.213218688964844
Someone hid a gift inside a cloud.,impossible,0.0,0.1428571428571428,0.6571428571428571,0.2,-45.16728591918945,-4.3849334716796875,-504.697021484375,-4.3849334716796875,-38.64484786987305
Someone hid a gift inside a forest.,improbable,0.2432432432432432,0.7297297297297297,0.0,0.027027027027027,-47.54179382324219,-4.709684371948242,-485.5252685546875,-4.709684371948242,-40.42867660522461
Someone hid a gift inside a gasp.,inconceivable,0.0,0.0,0.1428571428571428,0.8571428571428571,-42.422637939453125,-3.7135262489318848,-257.2347717285156,-3.7135262489318848,-24.097007751464844
Someone hid a gift inside a closet.,probable,1.0,0.0,0.0,0.0,-48.764137268066406,-4.593638896942139,-516.49365234375,-4.593638896942139,-44.042877197265625
Someone lifted a box using foam.,impossible,0.0,0.7837837837837838,0.1891891891891892,0.027027027027027,-42.65251159667969,-4.18855094909668,-328.0458679199219,-4.18855094909668,-30.241111755371094
Someone lifted a box using a pulley.,improbable,0.9428571428571428,0.0571428571428571,0.0,0.0,-43.50579071044922,-4.525897026062012,-361.63397216796875,-4.525897026062012,-32.368587493896484
Someone lifted a box using an emotion.,inconceivable,0.0,0.0,0.3720930232558139,0.627906976744186,-42.09917449951172,-4.4363112449646,-219.90579223632812,-4.4363112449646,-23.178180694580078
Someone lifted a box using a forklift.,probable,0.8823529411764706,0.1176470588235294,0.0,0.0,-44.819984436035156,-4.364779949188232,-287.86529541015625,-4.364779949188232,-29.409055709838867
Someone lit a candle using yogurt.,impossible,0.0,0.0344827586206896,0.6896551724137931,0.2758620689655172,-43.577415466308594,-4.118859767913818,-386.90386962890625,-4.118859767913818,-33.950748443603516
Someone lit a candle using a blowtorch.,improbable,0.2702702702702703,0.7297297297297297,0.0,0.0,-44.843231201171875,-4.568611145019531,-411.67120361328125,-4.568611145019531,-41.16510009765625
Someone lit a candle using surprises.,inconceivable,0.0,0.0,0.217391304347826,0.782608695652174,-39.596038818359375,-3.6160166263580322,-212.88592529296875,-3.6160166263580322,-23.608108520507812
Someone lit a candle using a match.,probable,0.972972972972973,0.0,0.027027027027027,0.0,-48.01366424560547,-4.715360641479492,-404.13189697265625,-4.715360641479492,-41.0936164855957
Someone built a house out of gas.,impossible,0.0,0.0,0.6666666666666666,0.3333333333333333,-42.50334548950195,-4.212419509887695,-430.2633056640625,-4.212419509887695,-29.539390563964844
Someone built a house out of grass.,improbable,0.0,0.6521739130434783,0.3478260869565217,0.0,-44.99238586425781,-4.5015997886657715,-453.51116943359375,-4.5015997886657715,-31.411802291870117
Someone built a house out of language.,inconceivable,0.0,0.027027027027027,0.1351351351351351,0.8378378378378378,-40.533626556396484,-4.685601711273193,-334.45111083984375,-4.685601711273193,-25.73388671875
Someone built a house out of brick.,probable,0.9722222222222222,0.0,0.0277777777777777,0.0,-47.83032989501953,-4.846080780029297,-497.6510314941406,-4.846080780029297,-35.619773864746094
Someone made a sandwich using a star.,impossible,0.0,0.0,0.4210526315789473,0.5789473684210527,-43.96885681152344,-4.514827251434326,-422.92120361328125,-4.514827251434326,-39.00771713256836
Someone made a sandwich using lettuce.,improbable,0.9210526315789472,0.0789473684210526,0.0,0.0,-48.518150329589844,-4.403040409088135,-505.5946044921875,-4.403040409088135,-45.6840934753418
Someone made a sandwich using a mile.,inconceivable,0.0,0.0,0.027027027027027,0.972972972972973,-41.89473342895508,-4.07871150970459,-255.18115234375,-4.07871150970459,-27.398468017578125
Someone made a sandwich using bread.,probable,0.9722222222222222,0.0277777777777777,0.0,0.0,-48.594791412353516,-4.402996063232422,-493.6839599609375,-4.402996063232422,-46.32353591918945
Someone made a smoothie using wind.,impossible,0.0,0.119047619047619,0.6190476190476191,0.2619047619047619,-38.40452575683594,-3.699004650115967,-265.8771057128906,-3.699004650115967,-26.18193817138672
Someone made a smoothie using a whisk.,improbable,0.2285714285714285,0.7714285714285715,0.0,0.0,-47.18443298339844,-5.053743839263916,-496.5718078613281,-5.053743839263916,-43.76853942871094
Someone made a smoothie using decades.,inconceivable,0.0,0.0,0.09375,0.90625,-41.260597229003906,-3.95705509185791,-315.0461730957031,-3.95705509185791,-27.813180923461914
Someone made a smoothie using a blender.,probable,1.0,0.0,0.0,0.0,-49.94059753417969,-4.813389301300049,-668.3065185546875,-4.813389301300049,-49.55254364013672
Someone melted a chocolate bar using a napkin.,impossible,0.0,0.2647058823529412,0.7058823529411765,0.0294117647058823,-41.85570526123047,-4.146541118621826,-279.39599609375,-4.146541118621826,-26.041744232177734
Someone melted a chocolate bar using a radiator.,improbable,0.275,0.675,0.05,0.0,-40.61549758911133,-4.373014450073242,-259.5372619628906,-4.373014450073242,-22.219812393188477
Someone melted a chocolate bar using a promise.,inconceivable,0.0,0.0,0.225,0.775,-40.628177642822266,-3.8391928672790527,-168.97402954101562,-3.8391928672790527,-16.776927947998047
Someone melted a chocolate bar using a stove.,probable,0.8857142857142857,0.1142857142857142,0.0,0.0,-40.87216567993164,-4.187718868255615,-255.03904724121094,-4.187718868255615,-22.143199920654297
Someone opened a jar using their mind.,impossible,0.0,0.0,0.9166666666666666,0.0833333333333333,-43.926483154296875,-4.292196750640869,-255.40354919433594,-4.292196750640869,-27.307575225830078
Someone opened a jar using their feet.,improbable,0.0851063829787234,0.8723404255319149,0.0425531914893617,0.0,-45.105079650878906,-4.352921962738037,-252.89683532714844,-4.352921962738037,-28.514467239379883
Someone opened a jar using an opinion.,inconceivable,0.0,0.0,0.3703703703703703,0.6296296296296297,-41.785919189453125,-4.3825483322143555,-219.05548095703125,-4.3825483322143555,-25.04495620727539
Someone opened a jar using their hands.,probable,0.9743589743589745,0.0,0.0256410256410256,0.0,-49.5174560546875,-4.567144870758057,-314.26300048828125,-4.567144870758057,-32.50360107421875
Someone packed a suit inside a raspberry.,impossible,0.0,0.0,0.7037037037037037,0.2962962962962963,-40.362030029296875,-3.7008564472198486,-346.91668701171875,-3.7008564472198486,-30.00476837158203
